,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Band,5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Duplex Mode,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF TA,5G KPI PCell RF PRACH Power [dBm],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 RACH Reason,5G KPI PCell Layer1 RACH Contention Type,5G KPI PCell Layer1 RACH Result,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 DL Modulation0 DL QPSK Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 16QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 64QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 256 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 1024 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 Representative Value,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info BandCombination,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps]
251,2022-08-15 10:35:06.600000,-77.115913,42.973804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,Band 2,675.0,18675.0,15.0,-97.74,-6.56,-72.27,,4.25,6.0,11.52,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,15kHz,,,,,,,-3.72,,,,,130.0,,,,,,,,,,,,,,,,21.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
252,2022-08-15 10:35:06.700000,-77.115868,42.973804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,Band 2,675.0,18675.0,15.0,-99.47,-6.97,-72.91,,,,13.0,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,5G-NR Qualcomm,425.0,2.0,1.0,5.0,5.0,126510.0,n71,15.0,632.55,15kHz,,0.0,425_0,0.0,-104.2,-15.3,-4.13,0.0,-104.2,-15.3,Serving Beam,130.0,2.0,0.0,100.0,0.0,0.0,7.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,21.0,16.0,,208.0,-99.8,-12.77,,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,4.0,4.0,17.0,17.0,8.0,8.0,,2.0,2.0,,0.052,0.088,0.0,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.052,0.088,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.052,0.088,0.052,0.088,,,,
253,2022-08-15 10:35:06.800000,-77.115829,42.973808,,,,,,,,,,,6.0,35.0,78.0,25.0,9.0,19.0,46.0,21.0,11.0,67.0,45.0,29.0,25.0,29.0,273.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,15kHz,,,,,,,-2.96,,,,,130.0,2.0,0.0,100.0,0.0,0.0,7.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,21.0,16.0,,,,,,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,4.0,4.0,17.0,17.0,8.0,8.0,,2.0,2.0,,0.024,0.092,0.0,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.024,0.092,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.024,0.092,0.024,0.092,,,,
254,2022-08-15 10:35:06.900000,-77.115784,42.973808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,425.0,2.0,1.0,5.0,5.0,126510.0,n71,15.0,632.55,15kHz,,0.0,425_0,0.0,-103.02,-14.83,-2.62,0.0,-103.02,-14.83,Serving Beam,129.0,2.0,0.0,100.0,0.0,0.0,8.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,21.0,15.5,,208.0,-100.63,-13.25,,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,4.0,4.0,17.0,17.0,8.0,8.0,,2.0,2.0,,0.027,0.096,0.0,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.027,0.096,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.027,0.096,0.027,0.096,,,,
255,2022-08-15 10:35:07.000000,-77.115746,42.973808,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR_NSA,,,,,LTE Qualcomm,,,,,,,,,,,,,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,0.0,,,,0.001,,0.001,,,,0.0,,,,0.001,,0.001,0.0,,0.0,,,,,5G-NR Qualcomm,425.0,2.0,1.0,5.0,5.0,126510.0,n71,15.0,632.55,15kHz,,0.0,425_0,0.0,-103.38,-15.16,-3.9,0.0,-103.38,-15.16,Serving Beam,129.8,,,,,,,,,,,,,,,,21.0,15.0,18.07,208.0,-100.57,-12.75,,,,,,,0.0,0.0,,,1.0,1.0,,SISO,,,17.0,17.0,,,0.12,2.0,2.0,0.04,0.021,0.074,,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.021,0.074,0.003,0.002,198.0,132.0,,UL NonCA,,0.0,0.0,0.12,0.04,0.021,0.074,0.021,0.074,0.003,0.003,0.004,0.003
256,2022-08-15 10:35:07.100000,-77.115707,42.973812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15kHz,,,,,,,-2.64,,,,,129.75,2.0,0.0,100.0,0.0,0.0,7.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,21.0,16.0,,,,,,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,4.0,4.0,17.0,18.75,8.0,8.0,,2.0,2.0,,0.048,0.053,0.0,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.048,0.053,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.048,0.053,0.048,0.053,,,,
257,2022-08-15 10:35:07.200000,-77.115662,42.973812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,Band 2,675.0,18675.0,15.0,-96.75,-6.94,-71.06,,,3.0,11.2,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,NonCA,,Band 2,5G-NR Qualcomm,425.0,2.0,1.0,5.0,5.0,126510.0,n71,15.0,632.55,15kHz,,0.0,425_0,0.0,-103.52,-15.13,-2.29,0.0,-103.52,-15.13,Serving Beam,129.75,,,,,,,,,,,,,,,,21.0,16.0,,208.0,-99.66,-12.95,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
258,2022-08-15 10:35:07.300000,-77.115623,42.973816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15kHz,,,,,,,-2.52,,,,,129.0,2.0,0.0,100.0,0.0,0.0,9.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,21.0,15.33,,,,,,,,,,,33.33,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,6.0,5.0,17.0,17.0,8.0,8.0,,2.0,2.0,,0.095,0.045,0.0,0.0,33.33,66.67,0.0,0.0,0.0,16QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.06,0.045,,,,,DL NonCA,UL NonCA,,33.33,0.0,,,0.095,0.045,0.06,0.045,,,,
259,2022-08-15 10:35:07.400000,-77.115578,42.973816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,5G-NR Qualcomm,425.0,2.0,1.0,5.0,5.0,126510.0,n71,15.0,632.55,15kHz,,0.0,425_0,0.0,-102.7,-14.79,-4.85,0.0,-102.7,-14.79,Serving Beam,129.25,,,,,,,,,,,,,,,,21.0,15.0,,208.0,-100.83,-13.77,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
260,2022-08-15 10:35:07.500000,-77.11554,42.97382,-77.11554,42.97382,11:35:06,87.0,121.0,121.0,33.47,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,193.0,Band 2,675.0,18675.0,15.0,-97.81,-2.69,-71.38,,,,14.6,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,5G-NR Qualcomm,425.0,2.0,1.0,5.0,5.0,126510.0,n71,15.0,632.55,15kHz,,0.0,425_0,0.0,-105.37,-15.41,-4.39,0.0,-105.37,-15.41,Serving Beam,130.75,1.0,100.0,0.0,0.0,0.0,12.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,21.0,16.0,,208.0,-101.09,-12.66,,,,,,,33.33,0.0,2.0,1.67,1.0,1.0,2x2_MIMO,SISO,12.0,9.0,17.0,17.0,8.0,10.67,,2.0,2.0,,0.1,0.067,0.0,0.0,0.0,66.67,33.33,0.0,0.0,16QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.065,0.067,0.002,0.003,132.0,198.0,DL NonCA,UL NonCA,,33.33,0.0,,,0.1,0.067,0.065,0.067,0.004,0.005,0.003,0.004
261,2022-08-15 10:35:07.600000,-77.115501,42.97382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,64QAM,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,NonCA,,,,,,,,,,,,15kHz,,,,,,,-5.05,,,,,131.0,,,,,,,,,,,,,,,,21.0,17.0,,,,,,,,,,,,0.0,,,1.0,1.0,,SISO,,,17.0,17.0,,,,2.0,2.0,,0.0,0.019,,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.019,,,,,,UL NonCA,,,0.0,,,0.0,0.019,0.0,0.019,,,,
262,2022-08-15 10:35:07.700000,-77.115456,42.973824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,11.0,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,,,,5G-NR Qualcomm,425.0,2.0,1.0,5.0,5.0,126510.0,n71,15.0,632.55,15kHz,,0.0,425_0,0.0,-105.12,-15.3,-3.54,0.0,-105.12,-15.3,Serving Beam,130.0,2.0,0.0,100.0,0.0,0.0,7.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,21.0,17.0,,208.0,-100.79,-12.91,,,,,,,0.0,0.0,2.0,1.5,1.0,1.0,2x2_MIMO,SISO,12.0,8.0,17.0,17.0,8.0,8.0,,2.0,2.0,,0.065,0.076,0.0,0.0,50.0,0.0,50.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.065,0.076,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.065,0.076,0.065,0.076,,,,
263,2022-08-15 10:35:07.800000,-77.115417,42.973824,,,,,,,,,,,6.0,35.0,78.0,28.0,9.0,19.0,46.0,21.0,11.0,67.0,45.0,29.0,25.0,29.0,273.0,15.0,,,,,,,193.0,Band 2,675.0,18675.0,15.0,-100.75,-8.88,-72.88,11.0,,,9.3,10.0,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,15kHz,,,,,,,-3.88,,,,,129.6,,,,,,,,,,,,,,,,21.0,16.0,,,,,,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,4.0,4.0,17.0,17.0,8.0,8.0,,2.0,2.0,,0.021,0.019,0.0,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.021,0.019,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.021,0.019,0.021,0.019,,,,
264,2022-08-15 10:35:07.900000,-77.115372,42.973824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,5G-NR Qualcomm,425.0,2.0,1.0,5.0,5.0,126510.0,n71,15.0,632.55,15kHz,,0.0,425_0,0.0,-103.33,-15.03,-3.88,0.0,-103.33,-15.03,Serving Beam,129.0,2.0,0.0,100.0,0.0,0.0,8.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,21.0,15.0,,208.0,-99.98,-13.03,,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,4.0,4.0,17.0,17.0,8.0,8.0,,2.0,2.0,,0.059,0.065,0.0,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.059,0.065,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.059,0.065,0.059,0.065,,,,
265,2022-08-15 10:35:08.000000,-77.115334,42.973824,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR_NSA,,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.0,0.01,,,0.002,0.006,0.002,0.003,,,0.01,0.01,,,0.002,0.006,0.002,0.003,,,0.0,,,,,,,,,,,,,,,15kHz,,,,,,,-6.9,,,,,130.6,,,,,,,,,,,,,,,,22.0,15.0,21.17,,,,,,,,,,0.0,50.0,,,1.0,1.0,,SISO,,,17.0,17.0,,,0.26,15.0,8.5,0.09,0.026,0.034,0.0,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.026,0.017,0.003,0.002,198.0,132.0,,UL NonCA,,0.0,50.0,0.26,0.09,0.026,0.034,0.026,0.017,0.003,0.003,0.003,0.003
266,2022-08-15 10:35:08.100000,-77.115295,42.973827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,425.0,2.0,1.0,5.0,5.0,126510.0,n71,15.0,632.55,15kHz,,0.0,425_0,0.0,-105.14,-16.01,-4.85,0.0,-105.14,-16.01,Serving Beam,132.75,2.0,0.0,100.0,0.0,0.0,6.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,21.5,18.25,,208.0,-98.9,-12.19,,,,,,,33.33,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,4.0,3.5,17.0,13.5,8.0,10.67,,2.0,2.0,,0.05,0.034,0.0,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,50.0,50.0,0.0,0.0,64QAM,0.035,0.034,,,,,DL NonCA,UL NonCA,,33.33,0.0,,,0.05,0.034,0.035,0.034,,,,
267,2022-08-15 10:35:08.200000,-77.11525,42.973827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,Band 2,675.0,18675.0,15.0,-96.0,-6.75,-70.5,,,,12.8,13.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,5G-NR Qualcomm,425.0,2.0,1.0,5.0,5.0,126510.0,n71,15.0,632.55,15kHz,,0.0,425_0,0.0,-106.42,-16.46,-5.53,0.0,-106.42,-16.46,Serving Beam,133.0,,,,,,,,,,,,,,,,,,,208.0,-101.21,-12.33,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
268,2022-08-15 10:35:08.300000,-77.115211,42.973827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15kHz,,,,,,,-8.85,,,,,134.33,2.0,0.0,100.0,0.0,0.0,5.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,22.0,19.67,,,,,,,,,,,0.0,25.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,2.0,2.0,10.0,12.33,8.0,8.0,,2.0,4.25,,0.029,0.068,0.0,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,66.67,33.33,0.0,0.0,16QAM,0.029,0.046,,,,,DL NonCA,UL NonCA,,0.0,25.0,,,0.029,0.068,0.029,0.046,,,,
269,2022-08-15 10:35:08.400000,-77.115166,42.973831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,5G-NR Qualcomm,425.0,2.0,1.0,5.0,5.0,126510.0,n71,15.0,632.55,15kHz,,0.0,425_0,0.0,-111.3,-19.5,-11.58,0.0,-111.3,-19.5,Serving Beam,139.8,1.0,100.0,0.0,0.0,0.0,7.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,22.0,23.0,,208.0,-100.49,-12.28,,,,,,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,1.0,1.0,10.0,10.0,8.0,8.0,,2.0,2.0,,0.017,0.009,0.0,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.009,0.009,,,,,DL NonCA,UL NonCA,,50.0,0.0,,,0.017,0.009,0.009,0.009,,,,
270,2022-08-15 10:35:08.500000,-77.115128,42.973831,-77.11513,42.97383,11:35:07,87.0,120.0,120.0,33.41,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,193.0,Band 2,675.0,18675.0,15.0,-95.06,-4.56,-69.88,,,-1.0,14.0,12.0,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,,,,,,,15kHz,,,,,,,-4.13,,,,,138.0,2.0,0.0,100.0,0.0,0.0,7.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,23.0,,,,,,,,,,,0.0,25.0,2.0,1.5,1.0,1.0,2x2_MIMO,SISO,4.0,4.0,17.0,14.67,8.0,8.0,,2.0,4.0,,0.039,0.074,0.0,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,33.33,66.67,0.0,0.0,64QAM,0.039,0.053,0.002,0.003,132.0,198.0,DL NonCA,UL NonCA,,0.0,25.0,,,0.039,0.074,0.039,0.053,0.004,0.004,0.003,0.004
271,2022-08-15 10:35:08.600000,-77.115082,42.973831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,9.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,425.0,2.0,1.0,5.0,5.0,126510.0,n71,15.0,632.55,15kHz,,0.0,425_0,0.0,-111.7,-19.33,-9.39,0.0,-111.7,-19.33,Serving Beam,138.75,,,,,,,,,,,,,,,,21.75,23.0,,208.0,-100.05,-11.58,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
