,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
112,2022-08-12 15:34:44.500000,-94.172287,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-104.5,-16.8,-67.13,,,3.13,15.19,10.0,11.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
113,2022-08-12 15:34:44.600000,-94.172249,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-105.09,-17.65,-69.91,,,3.13,17.56,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,0.003,NonCA,,Band 66,,,,
114,2022-08-12 15:34:44.700000,-94.172211,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-104.7,-17.7,-70.02,,,4.67,16.64,11.5,12.0,,,,,,TM4,15.0,,3.67,,23.2,QPSK,,256QAM,3.0,1.2,,,,,0.0,,,,,,3.0,1.2,,,0.0,,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,,,,
115,2022-08-12 15:34:44.800000,-94.172165,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-102.61,-16.18,-69.01,,,5.0,17.85,13.0,12.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.003,0.002,198.0,132.0
116,2022-08-12 15:34:44.900000,-94.172127,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-101.21,-13.89,-69.96,,,6.3,15.37,12.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,,,,
117,2022-08-12 15:34:45.000000,-94.172081,41.517738,-94.17208,41.51774,15:34:45,90.0,131.0,131.0,35.01,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,397.0,Band 66,66986.0,132522.0,10.0,-105.46,-15.7,-69.85,11.31,0.07,1.88,13.05,11.0,11.0,,,,,,TM4,15.0,4x2,10.67,,,256QAM,,,3.0,,0.04,0.04,0.0,0.02,0.0,,0.01,0.015,0.01,0.015,3.0,,0.04,0.02,0.0,,0.01,0.015,0.01,0.015,0.004,,0.004,,NonCA,,Band 66,,,,
118,2022-08-12 15:34:45.100000,-94.172035,41.517738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-105.82,-16.84,-68.88,,,2.63,16.13,11.0,10.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
119,2022-08-12 15:34:45.200000,-94.171989,41.517738,,,,,,,,,,,8.0,7.0,325.0,29.0,10.0,46.0,291.0,27.0,18.0,64.0,142.0,33.0,23.0,70.0,340.0,34.0,,,,397.0,Band 66,66986.0,132522.0,10.0,-103.52,-17.2,-66.98,,,0.3,15.85,12.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
120,2022-08-12 15:34:45.300000,-94.171951,41.517735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-105.09,-16.42,-66.13,,,-0.63,14.43,12.0,11.0,,,,,,TM4,15.0,,4.0,,,QPSK,,,2.67,,,,,,0.0,0.0,,,,,2.67,,,,0.0,0.0,,,,,,,,,NonCA,,Band 66,0.002,0.003,132.0,198.0
121,2022-08-12 15:34:45.400000,-94.171906,41.517735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-106.69,-16.87,-68.11,,,0.88,13.68,13.0,8.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
122,2022-08-12 15:34:45.500000,-94.17186,41.517735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-106.31,-18.23,-68.06,,,4.1,12.42,13.5,8.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
123,2022-08-12 15:34:45.600000,-94.171814,41.517735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-106.55,-19.63,-68.38,,,0.5,14.44,13.0,8.0,,,,,,TM4,0.0,,13.33,,,256QAM,,,2.67,,,,,,0.0,,,,,,2.67,,,,0.0,,,,,,,,,0.003,NonCA,,Band 66,,,,
124,2022-08-12 15:34:45.700000,-94.171768,41.517735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-103.62,-17.44,-68.38,,,3.38,16.28,11.0,9.0,,,,,,TM4,15.0,,,,23.67,,,256QAM,,1.33,,,,,,0.0,,,,,,1.33,,,,0.0,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,,,,
125,2022-08-12 15:34:45.800000,-94.17173,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-103.8,-16.73,-69.14,,,2.88,16.35,11.0,10.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.003,0.002,198.0,132.0
126,2022-08-12 15:34:45.900000,-94.171684,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-102.59,-15.02,-68.82,,,1.88,16.49,,,2.0,0.0,100.0,0.0,0.0,TM4,,,3.67,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
127,2022-08-12 15:34:46.000000,-94.171638,41.517731,-94.17164,41.51773,15:34:46,90.0,131.0,131.0,36.69,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,397.0,Band 66,66986.0,132522.0,10.0,-104.12,-15.35,-69.71,,,0.38,14.83,11.0,9.0,,,,,,TM4,15.0,,,,,,,,,,0.04,0.04,0.0,0.02,,,0.008,0.011,0.008,0.011,,,0.04,0.02,,,0.008,0.011,0.008,0.011,0.004,0.003,0.004,,NonCA,,Band 66,,,,
128,2022-08-12 15:34:46.100000,-94.171593,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-104.4,-12.71,-71.68,,,2.1,15.19,12.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,23.0,,,256QAM,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,
129,2022-08-12 15:34:46.200000,-94.171555,41.517731,,,,,,,,,,,8.0,7.0,325.0,31.0,10.0,46.0,291.0,29.0,18.0,64.0,142.0,33.0,23.0,70.0,340.0,34.0,,,,397.0,Band 66,66986.0,132522.0,10.0,-105.25,-12.77,-71.46,,,0.88,15.21,,,2.0,0.0,100.0,0.0,0.0,TM4,,,7.33,,,64QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
130,2022-08-12 15:34:46.300000,-94.171509,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-108.44,-12.74,-73.63,9.67,-1.88,0.13,14.07,10.0,8.5,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.002,0.003,132.0,198.0
131,2022-08-12 15:34:46.400000,-94.171471,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-108.52,-12.38,-72.73,,,-0.13,14.08,10.0,9.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
132,2022-08-12 15:34:46.500000,-94.171425,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-107.51,-11.99,-73.68,,,1.13,16.13,,,2.0,0.0,100.0,0.0,0.0,TM4,,,4.0,,,QPSK,,,2.33,,,,,,0.0,,,,,,2.33,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
133,2022-08-12 15:34:46.600000,-94.171379,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-106.31,-10.88,-74.16,,,-0.88,17.06,11.0,10.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,NonCA,,Band 66,,,,
134,2022-08-12 15:34:46.700000,-94.171341,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-105.59,-10.78,-70.61,,,1.1,17.01,11.5,11.5,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
135,2022-08-12 15:34:46.800000,-94.171295,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-105.51,-11.32,-69.94,,,2.3,18.25,12.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,7.33,,,64QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,0.003,0.002,198.0,132.0
136,2022-08-12 15:34:46.900000,-94.171257,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-107.08,-11.04,-70.52,,,4.9,16.5,12.0,12.0,,,,,,TM4,15.0,,,,23.0,,,256QAM,,1.45,,,,,,,,,,,,1.45,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,
137,2022-08-12 15:34:47.000000,-94.171211,41.517731,-94.17121,41.51773,15:34:47,90.0,131.0,131.0,35.84,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,397.0,Band 66,66986.0,132522.0,10.0,-108.13,-11.31,-71.64,,,4.88,15.4,12.0,12.0,,,,,,TM4,15.0,4x2,,,,,,,,,0.06,0.06,0.0,0.02,,,0.01,0.016,0.01,0.014,,,0.06,0.02,,,0.01,0.016,0.01,0.014,0.004,,0.004,,NonCA,,Band 66,,,,
138,2022-08-12 15:34:47.100000,-94.171165,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-107.81,-11.6,-71.89,,,3.88,16.41,12.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,5.5,,,QPSK,,,4.5,,,,,,0.0,16.67,,,,,4.5,,,,0.0,16.67,,,,,,,,,NonCA,,Band 66,,,,
139,2022-08-12 15:34:47.200000,-94.17112,41.517731,,,,,,,,,,,8.0,7.0,325.0,29.0,10.0,46.0,291.0,27.0,18.0,64.0,142.0,33.0,23.0,70.0,340.0,34.0,,,,397.0,Band 66,66986.0,132522.0,10.0,-108.22,-11.61,-72.98,,,2.9,15.7,11.0,13.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
140,2022-08-12 15:34:47.300000,-94.171082,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-106.0,-10.48,-72.84,,,5.9,16.68,12.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.002,0.003,132.0,198.0
141,2022-08-12 15:34:47.400000,-94.171036,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-105.53,-11.19,-71.89,,,2.13,17.49,12.0,12.0,,,,,,TM4,15.0,,10.33,,23.4,256QAM,,256QAM,3.0,1.4,,,,,0.0,,,,,,3.0,1.4,,,0.0,,,,,,,0.003,,,NonCA,NonCA,Band 66,,,,
142,2022-08-12 15:34:47.500000,-94.17099,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-106.82,-11.29,-73.79,10.25,,0.9,17.1,10.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
143,2022-08-12 15:34:47.600000,-94.170944,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-107.83,-11.14,-74.77,,-0.88,4.13,15.25,11.0,13.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,NonCA,,Band 66,,,,
144,2022-08-12 15:34:47.700000,-94.170898,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-109.3,-13.38,-72.03,,,5.63,12.32,10.0,10.0,,,,,,TM4,15.0,,3.67,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
145,2022-08-12 15:34:47.800000,-94.17086,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-108.54,-14.28,-68.74,,,5.38,11.69,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.003,0.002,198.0,132.0
146,2022-08-12 15:34:47.900000,-94.170815,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-105.06,-13.29,-70.14,,,7.9,11.69,12.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,,,,
147,2022-08-12 15:34:48.000000,-94.170769,41.517731,-94.17077,41.51773,15:34:48,90.0,131.0,131.0,36.67,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,397.0,Band 66,66986.0,132522.0,10.0,-106.9,-12.62,-68.96,,,4.1,12.84,10.0,9.0,,,,,,TM4,15.0,,10.33,,,256QAM,,,3.0,,0.05,0.05,0.0,0.02,0.0,,0.01,0.014,0.01,0.011,3.0,,0.05,0.02,0.0,,0.01,0.014,0.01,0.011,0.004,,0.004,,NonCA,,Band 66,,,,
148,2022-08-12 15:34:48.100000,-94.170723,41.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-107.22,-11.22,-69.81,,,4.63,14.08,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
149,2022-08-12 15:34:48.200000,-94.170677,41.517727,,,,,,,,,,,8.0,7.0,325.0,28.0,10.0,46.0,291.0,27.0,18.0,64.0,142.0,32.0,23.0,70.0,340.0,32.0,,,,397.0,Band 66,66986.0,132522.0,10.0,-105.97,-9.38,-71.22,,,3.88,14.58,11.0,9.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,NonCA,,Band 66,,,,
150,2022-08-12 15:34:48.300000,-94.170639,41.517727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-106.17,-12.46,-68.79,,,4.88,14.07,11.0,9.0,,,,,,TM4,15.0,,4.0,,23.0,QPSK,,256QAM,2.33,1.09,,,,,0.0,,,,,,2.33,1.09,,,0.0,,,,,,0.002,,,,NonCA,NonCA,Band 66,0.002,0.002,132.0,132.0
151,2022-08-12 15:34:48.400000,-94.170593,41.517727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-107.17,-12.41,-72.39,,,4.3,14.15,10.0,8.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,,,,
152,2022-08-12 15:34:48.500000,-94.170547,41.517723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-105.55,-11.56,-70.89,,,8.8,15.84,12.5,4.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
153,2022-08-12 15:34:48.600000,-94.170502,41.517723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-103.41,-10.45,-68.58,,,2.63,18.4,15.0,0.0,,,,,,TM4,15.0,,7.33,,,64QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,0.003,NonCA,,Band 66,,,,
154,2022-08-12 15:34:48.700000,-94.170456,41.517723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-103.38,-8.99,-71.27,,,2.5,17.73,15.0,0.0,,,,,,TM4,15.0,,,,23.0,,,256QAM,,1.25,,,,,,,,,,,,1.25,,,,,,,,,,,0.002,,NonCA,NonCA,Band 66,,,,
155,2022-08-12 15:34:48.800000,-94.170418,41.517723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-102.94,-10.07,-68.95,,,2.33,18.72,13.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,28.57,,,,,,,,,,28.57,,,,,0.002,,,,NonCA,,Band 66,0.003,0.003,198.0,198.0
156,2022-08-12 15:34:48.900000,-94.170372,41.517719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-99.18,-10.86,-66.42,11.82,,2.38,19.93,13.0,12.0,,,,,,TM4,15.0,,3.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,0.003,,,NonCA,,Band 66,,,,
157,2022-08-12 15:34:49.000000,-94.170326,41.517719,-94.17033,41.51772,15:34:49,90.0,131.0,131.0,36.69,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,397.0,Band 66,66986.0,132522.0,10.0,-99.02,-11.41,-65.6,,1.1,2.38,20.98,14.0,13.0,,,,,,TM4,15.0,4x2,,,,,,,,,0.06,0.06,0.0,0.02,,,0.018,0.021,0.018,0.018,,,0.06,0.02,,,0.018,0.021,0.018,0.018,0.004,,0.004,,NonCA,,Band 66,,,,
158,2022-08-12 15:34:49.100000,-94.17028,41.517719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-98.6,-10.88,-64.85,,,6.0,22.36,15.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
159,2022-08-12 15:34:49.200000,-94.170242,41.517719,,,,,,,,,,,8.0,7.0,325.0,24.0,10.0,46.0,291.0,26.0,18.0,64.0,142.0,31.0,23.0,70.0,340.0,33.0,,,,397.0,Band 66,66986.0,132522.0,10.0,-97.9,-11.03,-64.79,,,4.1,22.6,15.0,14.0,,,,,,TM4,15.0,,10.25,,,256QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
160,2022-08-12 15:34:49.300000,-94.170197,41.517719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-97.95,-11.15,-64.45,,,6.1,22.9,15.0,14.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.002,0.002,132.0,132.0
161,2022-08-12 15:34:49.400000,-94.170158,41.517719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-97.02,-9.85,-64.0,,,5.63,23.64,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
162,2022-08-12 15:34:49.500000,-94.170113,41.517719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-95.79,-11.27,-62.43,,,5.63,23.84,14.5,15.0,,,,,,TM4,15.0,,10.0,,,256QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
163,2022-08-12 15:34:49.600000,-94.170067,41.517719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-96.09,-10.5,-61.77,,,9.08,23.91,15.0,15.0,,,,,,TM4,15.0,,,,23.0,,,256QAM,,1.82,,,,,,33.33,,,,,,1.82,,,,33.33,,,,,,,,0.003,NonCA,NonCA,Band 66,,,,
164,2022-08-12 15:34:49.700000,-94.170029,41.517719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-96.94,-12.55,-61.52,,,11.0,24.4,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
165,2022-08-12 15:34:49.800000,-94.169983,41.517719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-96.19,-10.17,-63.18,,,9.1,24.92,15.0,15.0,,,,,,TM4,15.0,,10.0,,,256QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,0.003,0.003,198.0,198.0
166,2022-08-12 15:34:49.900000,-94.169945,41.517719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-96.34,-10.13,-62.52,,,7.63,24.68,15.0,15.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
167,2022-08-12 15:34:50.000000,-94.169899,41.517719,-94.1699,41.51772,15:34:50,90.0,131.0,131.0,35.84,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,397.0,Band 66,66986.0,132522.0,10.0,-96.05,-9.95,-61.64,,,8.5,24.75,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,21.25,,,256QAM,,2.0,0.07,0.07,0.0,0.03,,16.67,0.022,0.023,0.022,0.019,,2.0,0.07,0.03,,16.67,0.022,0.023,0.022,0.019,0.004,,0.004,,NonCA,NonCA,Band 66,,,,
168,2022-08-12 15:34:50.100000,-94.169853,41.517719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,Band 66,66986.0,132522.0,10.0,-96.7,-12.17,-60.84,,,9.63,23.6,15.0,14.0,,,,,,TM4,15.0,,10.0,,,256QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
169,2022-08-12 15:34:50.200000,-94.169807,41.517719,,,,,,,,,,,8.0,7.0,325.0,28.0,10.0,46.0,291.0,29.0,18.0,64.0,142.0,33.0,23.0,70.0,340.0,34.0,,,,397.0,Band 66,66986.0,132522.0,10.0,-97.33,-12.31,-61.19,16.72,,9.63,22.56,15.0,14.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,NonCA,,Band 66,,,,
