,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
159,2022-08-13 13:10:10.000000,-87.522255,41.694176,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.56,-13.8,-67.06,,,12.17,2.93,6.0,0.0,,,,,,TM4,0.0,2x4,,,16.14,,,64QAM,,2.86,0.06,0.06,0.0,0.04,,14.29,0.004,0.022,0.004,0.018,,2.86,0.06,0.04,,14.29,0.004,0.022,0.004,0.018,0.002,,0.002,,51752.0,NonCA,NonCA,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2022-08-13 13:10:10.100000,-87.522255,41.694149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.06,-13.3,-66.26,,,13.33,3.17,6.0,0.0,,,,,,TM4,0.0,,3.0,,,QPSK,,,4.0,,,,,,0.0,50.0,,,,,4.0,,,,0.0,50.0,,,,,,,,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2022-08-13 13:10:10.200000,-87.522255,41.694126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.49,-13.37,-67.43,20.17,,14.3,2.62,6.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2022-08-13 13:10:10.300000,-87.522263,41.694099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.94,-13.44,-68.14,,7.02,13.88,2.06,5.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2022-08-13 13:10:10.400000,-87.522263,41.694077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.45,-13.78,-66.78,,,13.79,1.21,5.0,0.0,,,,,,TM4,0.0,,3.33,,,QPSK,,,6.67,,,,,,0.0,,,,,,6.67,,,,0.0,,,,,,,0.003,,0.003,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
164,2022-08-13 13:10:10.500000,-87.522263,41.69405,-87.52226,41.69405,13:10:09,181.0,99.0,99.0,27.84,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.04,-12.84,-66.56,,,13.13,2.66,6.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.004,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2022-08-13 13:10:10.600000,-87.522263,41.694027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.0,-13.82,-66.41,,,13.13,1.78,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2022-08-13 13:10:10.700000,-87.522263,41.694004,,,,,,,,,,,11.0,9.0,109.0,24.0,18.0,46.0,308.0,15.0,23.0,22.0,254.0,20.0,26.0,5.0,295.0,29.0,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-101.42,-13.18,-64.45,,,12.13,0.34,5.0,0.0,,,,,,TM4,0.0,,1.67,,,QPSK,,,5.33,,,,,,0.0,,,,,,5.33,,,,0.0,,,,,,0.002,,0.002,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2022-08-13 13:10:10.800000,-87.522263,41.693981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-101.28,-13.63,-64.93,,,13.57,-0.68,4.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,15.0,,,64QAM,,2.08,,,,,,,,,,,,2.08,,,,,,,,,,,,,51752.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2022-08-13 13:10:10.900000,-87.522263,41.693958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.93,-14.32,-66.28,,,14.17,0.43,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,,,,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
169,2022-08-13 13:10:11.000000,-87.522263,41.693935,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,353.0,Band 66,66536.0,132072.0,20.0,20.0,-101.63,-14.31,-64.43,,,13.2,-0.53,4.0,0.0,,,,,,TM4,0.0,,2.67,,,QPSK,,,8.0,,0.14,0.14,0.0,0.04,0.0,,0.007,0.015,0.007,0.014,8.0,,0.14,0.04,0.0,,0.007,0.015,0.007,0.014,0.002,,0.002,,51752.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2022-08-13 13:10:11.100000,-87.522263,41.693913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-101.92,-15.19,-63.26,,,11.6,-2.4,4.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2022-08-13 13:10:11.200000,-87.522263,41.69389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-103.58,-14.86,-65.1,,,10.75,-0.39,3.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2022-08-13 13:10:11.300000,-87.522263,41.693867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-104.6,-14.81,-66.22,,,15.33,0.87,4.0,0.0,,,,,,TM4,0.0,,1.25,,16.67,QPSK,,64QAM,9.0,2.0,,,,,0.0,0.0,,,,,9.0,2.0,,,0.0,0.0,,,,,,,,,51752.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2022-08-13 13:10:11.400000,-87.522263,41.693844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-104.59,-14.25,-67.58,,,15.83,-0.62,4.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,,,,0.003,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
174,2022-08-13 13:10:11.500000,-87.522263,41.693821,-87.52226,41.69382,13:10:10,180.0,98.0,98.0,25.6,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.49,-13.49,-65.72,21.19,,13.6,1.27,4.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,2022-08-13 13:10:11.600000,-87.522263,41.693794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.27,-13.23,-66.84,,9.38,11.25,1.02,5.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,1.5,,,QPSK,,,8.0,,,,,,0.0,,,,,,8.0,,,,0.0,,,,,,,,,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2022-08-13 13:10:11.700000,-87.522263,41.693768,,,,,,,,,,,11.0,9.0,109.0,25.0,18.0,46.0,308.0,15.0,23.0,22.0,254.0,22.0,26.0,5.0,295.0,28.0,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.48,-13.73,-65.85,,,12.8,1.31,4.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2022-08-13 13:10:11.800000,-87.522263,41.693745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-103.24,-14.09,-66.39,,,12.33,-0.95,4.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.003,0.004,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2022-08-13 13:10:11.900000,-87.522263,41.693718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.26,-13.92,-65.41,,,13.0,-0.96,,,1.0,100.0,0.0,0.0,0.0,TM4,,,1.67,,,QPSK,,,5.33,,,,,,0.0,0.0,,,,,5.33,,,,0.0,0.0,,,,,,,,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
179,2022-08-13 13:10:12.000000,-87.522263,41.693691,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,353.0,Band 66,66536.0,132072.0,20.0,20.0,-101.56,-13.79,-66.11,,,15.0,-0.61,4.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,2x4,,,,,,,,,0.14,0.14,0.0,0.04,,,0.007,0.019,0.007,0.015,,,0.14,0.04,,,0.007,0.019,0.007,0.015,0.002,,0.002,,51752.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2022-08-13 13:10:12.100000,-87.522263,41.693665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.29,-14.48,-66.67,,,11.6,-2.02,4.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2022-08-13 13:10:12.200000,-87.522263,41.693638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.53,-15.21,-65.61,,,12.6,-2.56,,,1.0,100.0,0.0,0.0,0.0,TM4,,,2.67,,13.92,QPSK,,64QAM,8.0,2.25,,,,,0.0,,,,,,8.0,2.25,,,0.0,,,,,,0.002,,0.002,,51752.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2022-08-13 13:10:12.300000,-87.522263,41.693615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-100.92,-14.77,-64.41,,,11.2,-0.83,4.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2022-08-13 13:10:12.400000,-87.522263,41.693588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-103.27,-14.94,-65.37,,,12.43,-1.45,4.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
184,2022-08-13 13:10:12.500000,-87.522263,41.693562,-87.52226,41.69356,13:10:11,180.0,96.0,96.0,28.94,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-103.36,-14.63,-66.43,,,14.0,-0.92,,,1.0,100.0,0.0,0.0,0.0,TM4,,,1.0,,,QPSK,,,6.67,,,,,,0.0,,,,,,6.67,,,,0.0,,,,,,0.002,,0.002,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2022-08-13 13:10:12.600000,-87.522263,41.693539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.16,-13.44,-64.43,,,15.0,-1.08,4.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,14.67,,,64QAM,,2.25,,,,,,25.0,,,,,,2.25,,,,25.0,,,,,,,,,51752.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2022-08-13 13:10:12.700000,-87.522263,41.693512,,,,,,,,,,,11.0,9.0,109.0,26.0,18.0,46.0,308.0,20.0,23.0,22.0,254.0,23.0,26.0,5.0,295.0,29.0,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-101.84,-14.06,-64.95,,,12.67,-1.69,4.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,50.0,,,,,,,,,,50.0,,,,,0.004,,0.004,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2022-08-13 13:10:12.800000,-87.522263,41.693489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.49,-14.82,-66.63,21.32,,11.67,-0.6,4.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,2.0,,,QPSK,,,9.0,,,,,,0.0,,,,,,9.0,,,,0.0,,,,,,,,,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2022-08-13 13:10:12.900000,-87.522263,41.693466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.09,-14.1,-64.53,,8.22,14.9,-1.0,5.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
189,2022-08-13 13:10:13.000000,-87.522263,41.693443,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,353.0,Band 66,66536.0,132072.0,20.0,20.0,-103.33,-14.48,-66.01,,,11.25,-2.29,5.0,0.0,,,,,,TM4,0.0,4x4,,,,,,,,,0.28,0.28,0.0,0.06,,,0.011,0.016,0.011,0.015,,,0.28,0.06,,,0.011,0.016,0.011,0.015,0.002,,0.002,,51752.0,NonCA,,Band 66,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2022-08-13 13:10:13.100000,-87.522263,41.693417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-102.71,-15.02,-63.69,,,13.83,-3.55,4.0,0.0,,,,,,TM4,0.0,,1.5,,,QPSK,,,8.0,,,,,,0.0,0.0,,,,,8.0,,,,0.0,0.0,,,,,,,,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2022-08-13 13:10:13.200000,-87.522263,41.693394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-103.3,-15.57,-64.47,,,14.0,-3.64,3.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2022-08-13 13:10:13.300000,-87.522263,41.693371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-104.26,-16.21,-63.45,,,12.6,-3.39,3.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2022-08-13 13:10:13.400000,-87.522263,41.693344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-106.46,-15.68,-66.82,,,15.0,-3.05,3.0,0.0,,,,,,TM4,0.0,,1.67,,12.85,QPSK,,64QAM,10.67,2.23,,,,,0.0,,,,,,10.67,2.23,,,0.0,,,,,,,,,0.003,51752.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
194,2022-08-13 13:10:13.500000,-87.522263,41.693321,-87.52226,41.69332,13:10:12,180.0,94.0,94.0,26.72,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-105.97,-16.77,-66.08,,,15.69,-2.92,3.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,12.5,,,,,,,,,,12.5,,,,,0.004,,0.004,,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2022-08-13 13:10:13.558335,-87.522263,41.69331,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2022-08-13 13:10:13.600000,-87.522263,41.693298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66536.0,132072.0,20.0,20.0,-104.72,-16.22,-66.56,,,11.63,-2.35,7.0,0.0,,,,,,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.001,51752.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2022-08-13 13:10:13.623534,-87.522263,41.693295,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Attempt,Handover Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2022-08-13 13:10:13.651253,-87.522263,41.693287,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Success,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2022-08-13 13:10:13.666201,-87.522263,41.693283,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2022-08-13 13:10:13.668479,-87.522263,41.693283,,,,,,,,,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2022-08-13 13:10:13.678544,-87.522263,41.693283,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2022-08-13 13:10:13.678558,-87.522263,41.693283,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2022-08-13 13:10:13.700000,-87.522263,41.693275,,,,,,,,,,,11.0,9.0,109.0,29.0,18.0,46.0,308.0,24.0,23.0,22.0,254.0,22.0,26.0,5.0,295.0,31.0,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-99.91,-16.28,-63.63,,,13.57,0.98,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,6.0,,1.44,,,QPSK,,,9.78,,,,,,0.0,0.0,,,,,9.78,,,,0.0,0.0,,,,,0.02,,0.006,,,3CA,,Band 66+Band 13+Band 2,,394.0,Band 13,5230.0,23230.0,10.0,10.0,-95.27,-15.65,-62.64,-1.28,394.0,Band 2,925.0,18925.0,5.0,-96.88,-13.36,-69.53,0.75,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,
204,2022-08-13 13:10:13.800000,-87.522263,41.693256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-99.42,-15.44,-63.99,,,13.31,-1.48,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,,,10.75,,,64QAM,,3.78,,,,,,,,,,,,3.78,,,,,,,,,,,,,52314.0,3CA,NonCA,Band 66+Band 13+Band 2,,394.0,Band 13,5230.0,23230.0,10.0,10.0,-92.69,-16.47,-59.24,1.62,394.0,Band 2,925.0,18925.0,5.0,-97.61,-14.53,-68.96,0.39,,,,,,,,,,,,,
