,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
238,2022-08-10 16:46:40.500000,-111.412476,40.985039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-88.59,-10.91,-55.94,4.75,-10.25,-13.38,27.05,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,NonCA,,Band 2,,,,,0.036
239,2022-08-10 16:46:40.600000,-111.412453,40.985054,,,,,,,,,,,8.0,28.0,294.0,22.0,10.0,70.0,4.0,18.0,18.0,24.0,135.0,35.0,23.0,49.0,64.0,30.0,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-88.12,-8.71,-59.04,,,-29.64,25.83,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,1.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,
240,2022-08-10 16:46:40.700000,-111.412422,40.985065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-88.72,-10.46,-57.47,,,-23.14,25.68,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 2,,,,,
241,2022-08-10 16:46:40.800000,-111.412392,40.985077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-88.05,-10.57,-56.37,,,-20.41,24.9,14.0,13.8,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,21.63,,,256QAM,,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,NonCA,NonCA,Band 2,,,,,
242,2022-08-10 16:46:40.900000,-111.412369,40.985088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-88.25,-8.25,-58.25,,,-13.61,24.3,14.0,13.67,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,6.88,23.5,,QPSK,256QAM,,5.0,,,,,,0.0,20.0,,,,,5.0,,,,0.0,20.0,,,,,0.088,,0.002,,NonCA,,Band 2,0.561,0.03,35093.0,1875.0,
243,2022-08-10 16:46:41.000000,-111.412338,40.9851,-111.41234,40.9851,15:46:41,61.0,97.0,97.0,27.06,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.52,0.43,0.06,,,0.686,0.04,0.686,0.035,,,0.52,0.06,,,0.686,0.04,0.686,0.035,,,,,,,,,,,,1.008
244,2022-08-10 16:46:41.100000,-111.412308,40.985111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-89.08,-8.45,-60.52,,,-21.78,26.7,14.0,14.6,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 2,,,,,
245,2022-08-10 16:46:41.300000,-111.412254,40.985134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-90.69,-10.31,-59.78,,-9.88,-23.36,25.98,14.0,14.6,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,14.86,24.0,25.0,256QAM,256QAM,256QAM,13.71,3.17,,,,,0.0,,,,,,13.71,3.17,,,0.0,,,,,,1.01,,0.0,0.025,NonCA,NonCA,Band 2,,,,,
246,2022-08-10 16:46:41.400000,-111.412231,40.985146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.001,0.0,72.0,
247,2022-08-10 16:46:41.500000,-111.412201,40.985153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-91.38,-10.01,-60.86,,,-22.44,25.34,14.5,14.5,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,QPSK,,2.0,,,,,,0.0,,,,,,2.0,,,,0.0,,,,,0.0,0.019,0.0,,NonCA,NonCA,Band 2,,,,,0.0
248,2022-08-10 16:46:41.600000,-111.412178,40.985165,,,,,,,,,,,8.0,28.0,294.0,21.0,10.0,70.0,4.0,20.0,18.0,24.0,135.0,37.0,23.0,49.0,64.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2022-08-10 16:46:41.700000,-111.412155,40.985176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-91.97,-8.49,-62.44,8.38,,-20.98,25.97,14.5,14.83,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,
250,2022-08-10 16:46:41.800000,-111.412125,40.985188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-91.75,-9.13,-61.56,,-11.85,-21.46,25.67,14.0,13.6,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,6.25,21.0,,QPSK,256QAM,,4.0,,,,,,0.0,16.67,,,,,4.0,,,,0.0,16.67,,,,,,,,,NonCA,,Band 2,,,,,
251,2022-08-10 16:46:41.900000,-111.412102,40.985199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.018,1841.0,1117.0,
252,2022-08-10 16:46:42.000000,-111.412071,40.98521,-111.41207,40.98521,15:46:42,60.0,96.0,96.0,25.78,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,411.0,Band 2,1100.0,19100.0,20.0,20.0,-92.06,-11.36,-58.84,,,-23.12,24.4,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,0.41,0.41,0.28,0.04,,,0.349,0.004,0.349,0.004,,,0.41,0.04,,,0.349,0.004,0.349,0.004,0.059,,0.0,,NonCA,,Band 2,,,,,0.028
253,2022-08-10 16:46:42.300000,-111.411987,40.985245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-93.04,-9.55,-63.2,,,-23.44,24.66,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,10.0,19.0,,64QAM,64QAM,,6.0,,,,,,0.0,0.0,,,,,6.0,,,,0.0,0.0,,,,,0.0,,0.0,0.009,NonCA,,Band 2,,,,,
254,2022-08-10 16:46:42.400000,-111.411957,40.985256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
255,2022-08-10 16:46:42.500000,-111.411926,40.985268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
256,2022-08-10 16:46:42.600000,-111.411896,40.985283,,,,,,,,,,,8.0,28.0,294.0,26.0,10.0,70.0,4.0,22.0,18.0,24.0,135.0,37.0,23.0,49.0,64.0,33.0,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-91.16,-11.3,-59.17,,,-20.88,25.13,14.0,13.33,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,23.8,,,QPSK,,2.86,,,,,,,,,,,,2.86,,,,,,,,,0.0,,0.0,,NonCA,NonCA,Band 2,,,,,
257,2022-08-10 16:46:42.700000,-111.411865,40.985294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-89.13,-11.82,-57.13,,,-21.82,26.24,14.2,13.4,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,QPSK,,2.0,,,,,,0.0,,,,,,2.0,,,,0.0,,,,,,,,,NonCA,NonCA,Band 2,,,,,
258,2022-08-10 16:46:42.900000,-111.411812,40.985317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
259,2022-08-10 16:46:43.000000,-111.411781,40.985329,-111.41178,40.98533,15:46:43,61.0,96.0,96.0,27.79,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,411.0,Band 2,1100.0,19100.0,20.0,20.0,-90.01,-8.61,-60.38,7.53,,-23.93,25.99,14.14,13.57,2.0,0.0,100.0,0.0,0.0,TM4,10.0,4x2,,,,,,,,,0.38,0.38,0.0,,,0.0,0.021,0.047,0.021,0.047,,,0.38,,,0.0,0.021,0.047,0.021,0.047,0.0,0.006,0.001,,NonCA,,Band 2,,,,,0.0
260,2022-08-10 16:46:43.200000,-111.411728,40.985352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-92.19,-8.38,-63.75,,,-13.57,27.0,14.33,14.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,1.5,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 2,,,,,
261,2022-08-10 16:46:43.400000,-111.411667,40.985374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
262,2022-08-10 16:46:43.500000,-111.411636,40.985382,,,,,,,,,,,8.0,28.0,294.0,31.0,10.0,70.0,4.0,28.0,18.0,24.0,135.0,19.0,23.0,49.0,64.0,36.0,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-91.94,-8.31,-63.31,,-10.95,-17.44,25.0,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,NonCA,,Band 2,,,,,0.0
263,2022-08-10 16:46:43.700000,-111.411583,40.985405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,
264,2022-08-10 16:46:43.900000,-111.41153,40.985428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-89.25,-9.94,-59.13,,,-17.44,23.3,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
265,2022-08-10 16:46:44.000000,-111.411499,40.985439,-111.4115,40.98544,15:46:44,61.0,96.0,96.0,26.52,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0
266,2022-08-10 16:46:44.100000,-111.411499,40.985439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-89.63,-14.13,-55.44,,,-14.0,24.9,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,
267,Count,267.0,267.0,36.0,36.0,36,36.0,36.0,36.0,35.0,36.0,36.0,,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,LTE: 37 (100.0%),1.0,36,195.0,195,195.0,195.0,195.0,195.0,195.0,195.0,195.0,28.0,44.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195,195.0,14,82.0,10.0,46.0,82,10,55,82.0,55.0,31.0,31.0,31.0,33.0,82.0,101.0,31.0,36.0,31.0,36.0,82.0,55.0,31.0,33.0,82.0,101.0,31.0,36.0,31.0,36.0,123.0,23.0,123.0,34.0,"Count: 195
NonCA: 195 (100.0%)
CA Avg=1.000","Count: 55
NonCA: 55 (100.0%)
CA Avg=1.000",195,70.0,70.0,70.0,70.0,71.0
268,Minimum,-111.421211,40.985439,-111.42121,40.98086,,52.0,96.0,96.0,25.78,1.0,2.0,,8.0,28.0,294.0,21.0,10.0,70.0,4.0,15.0,18.0,24.0,135.0,19.0,23.0,49.0,64.0,26.0,,,,411.0,,1100.0,19100.0,20.0,20.0,-101.13,-14.85,-70.15,3.5,-11.85,-43.67,9.4,7.33,5.33,2.0,0.0,66.67,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,4.0,1.37,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.37,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
269,Maximum,-111.411499,40.985439,-111.4115,40.98544,,62.0,101.0,101.0,28.22,1.0,2.0,,8.0,28.0,294.0,32.0,10.0,70.0,4.0,28.0,18.0,24.0,135.0,40.0,23.0,49.0,64.0,36.0,,,,411.0,,1100.0,19100.0,20.0,20.0,-84.13,-7.13,-52.33,23.0,10.86,15.57,29.0,15.0,15.0,2.0,33.33,100.0,0.0,0.0,,14.0,,14.86,24.0,27.33,,,,13.71,24.0,0.52,0.52,0.43,0.55,25.0,56.25,0.686,0.07,0.686,0.05,13.71,24.0,0.52,0.55,25.0,56.25,0.686,0.07,0.686,0.05,1.01,0.019,0.002,0.025,,,,0.561,0.132,35093.0,8232.0,1.008
270,Average,,,,,,,98.58,98.58,27.54,,,,8.0,28.0,294.0,27.91,10.0,70.0,4.0,20.17,18.0,24.0,135.0,31.03,23.0,49.0,64.0,31.0,,,,,,,,,,-91.92,-10.56,-60.83,13.9,-3.68,-17.89,20.97,13.29,13.47,2.0,0.26,99.74,0.0,0.0,,0.08,,5.01,10.5,17.92,,,,4.34,3.02,0.11,0.11,0.03,0.07,0.3,5.55,0.043,0.024,0.04,0.022,4.34,3.03,0.11,0.07,0.3,5.55,0.043,0.024,0.04,0.022,0.011,0.003,0.0,0.003,,,,0.01,0.005,621.91,325.71,0.017
271,Stdev,,,,,,,1.46,1.46,0.62,,,,0.0,0.0,0.0,3.12,0.0,0.0,0.0,2.46,0.0,0.0,0.0,5.69,0.0,0.0,0.0,2.24,,,,,,,,,,3.88,1.59,4.0,5.8,5.7,6.84,5.02,2.11,1.59,0.0,2.66,2.66,0.0,0.0,,0.03,,2.12,10.14,4.97,,,,1.5,3.0,0.12,0.12,0.09,0.09,2.74,11.52,0.133,0.017,0.133,0.015,1.5,2.99,0.12,0.09,2.74,11.52,0.133,0.017,0.133,0.015,0.091,0.004,0.0,0.004,,,,0.066,0.017,4155.8,1046.54,0.119
272,Median,,,,,,,99.0,99.0,27.62,,,,8.0,28.0,294.0,28.0,10.0,70.0,4.0,20.0,18.0,24.0,135.0,33.0,23.0,49.0,64.0,31.0,,,,,,,,,,-92.02,-10.46,-60.96,14.24,-4.78,-18.74,22.51,14.0,14.0,2.0,0.0,100.0,0.0,0.0,,9.0,,5.5,8.0,18.24,,,,4.0,2.82,0.07,0.07,0.0,0.06,0.0,0.0,0.007,0.024,0.007,0.023,4.0,2.82,0.07,0.06,0.0,0.0,0.007,0.024,0.007,0.023,0.002,0.003,0.0,0.003,,,,0.002,0.002,132.0,132.0,0.002
273,5%-tile,,,,,,,96.0,96.0,26.52,,,,8.0,28.0,294.0,21.7,10.0,70.0,4.0,17.1,18.0,24.0,135.0,23.0,23.0,49.0,64.0,26.7,,,,,,,,,,-98.25,-13.28,-67.06,4.84,-10.76,-26.37,12.17,8.57,10.0,2.0,0.0,100.0,0.0,0.0,,0.0,,1.02,0.0,10.46,,,,4.0,1.58,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.58,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
274,95%-tile,,,,,,,100.0,100.0,28.22,,,,8.0,28.0,294.0,32.0,10.0,70.0,4.0,25.0,18.0,24.0,135.0,37.3,23.0,49.0,64.0,34.3,,,,,,,,,,-85.86,-8.25,-54.58,22.75,8.41,-5.12,27.1,15.0,15.0,2.0,0.0,100.0,0.0,0.0,,14.0,,7.33,23.77,24.63,,,,5.0,4.12,0.4,0.4,0.19,0.11,0.0,33.33,0.226,0.048,0.185,0.045,5.0,4.12,0.4,0.11,0.0,33.33,0.226,0.048,0.185,0.045,0.004,0.006,0.002,0.005,,,,0.003,0.018,198.0,1094.95,0.004
