,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
0,2022-08-12 16:52:10.981133,-93.190323,41.694469,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2022-08-12 16:52:11.000000,-93.190323,41.694469,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,4x4,,,,,,,,,1.49,1.49,1.07,0.41,,,1.346,0.059,1.226,0.05,,,1.49,0.41,,,1.346,0.059,1.226,0.05,,,,,,,,,,,
2,2022-08-12 16:52:11.100000,-93.190323,41.694469,-93.19032,41.69447,16:52:10,117.0,135.0,135.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-101.41,-10.47,-68.94,,,8.0,21.1,12.0,11.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,0.0,0.0,0.0,0.0
3,2022-08-12 16:52:11.200000,-93.190285,41.694454,,,,,,,,,,,8.0,14.0,295.0,25.0,10.0,71.0,342.0,30.0,18.0,26.0,159.0,41.0,23.0,61.0,77.0,34.0,,,,320.0,Band 66,66636.0,132172.0,20.0,-105.21,-9.54,-74.83,,,17.07,20.13,11.25,10.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
4,2022-08-12 16:52:11.300000,-93.190239,41.694439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-103.76,-10.35,-73.39,,11.2,14.68,19.43,13.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,15.0,12.5,20.7,256QAM,64QAM,256QAM,10.0,6.27,,,,,25.0,12.5,,,,,10.0,6.27,,,25.0,12.5,,,,,,,,,NonCA,NonCA,Band 66,,,,
5,2022-08-12 16:52:11.400000,-93.190201,41.69442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-101.77,-11.44,-69.94,,,12.19,18.52,12.8,11.4,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,21.11,,,256QAM,,3.89,,,,,,0.0,,,,,,3.89,,,,0.0,,,,,0.279,,0.278,,NonCA,NonCA,Band 66,,,,
6,2022-08-12 16:52:11.500000,-93.190163,41.694405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-101.51,-12.22,-69.24,,,8.22,17.68,13.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,13.76,12.82,21.5,256QAM,64QAM,256QAM,12.0,3.33,,,,,5.88,6.67,,,,,12.0,3.33,,,5.88,6.67,,,,,,,,,NonCA,NonCA,Band 66,,,,
7,2022-08-12 16:52:11.600000,-93.190125,41.694389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-100.72,-12.27,-68.21,,,-2.75,18.08,12.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,14.11,15.0,,256QAM,64QAM,,11.64,,,,,,11.76,,,,,,11.64,,,,11.76,,,,,,1.159,,1.157,,NonCA,,Band 66,0.721,0.082,45055.0,5099.0
8,2022-08-12 16:52:11.700000,-93.190079,41.694374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-102.8,-11.71,-69.85,,,-5.0,16.4,12.0,12.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
9,2022-08-12 16:52:11.800000,-93.190041,41.694359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-107.48,-13.69,-71.69,,,-3.0,12.8,10.0,10.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
10,2022-08-12 16:52:11.900000,-93.190002,41.69434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-110.69,-14.44,-75.89,,,9.43,11.04,10.0,10.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
11,2022-08-12 16:52:12.000000,-93.189957,41.694324,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,320.0,Band 66,66636.0,132172.0,20.0,-111.25,-13.68,-76.73,,,7.0,11.93,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,0.13,0.13,0.0,0.02,,,0.022,0.003,0.022,0.003,,,0.13,0.02,,,0.022,0.003,0.022,0.003,,,,0.042,NonCA,,Band 66,,,,
12,2022-08-12 16:52:12.100000,-93.189919,41.694309,-93.18992,41.69431,16:52:11,117.0,135.0,135.0,37.72,1.0,2.0,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-109.66,-12.55,-75.88,,4.22,8.0,13.47,10.0,9.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.001,0.001,72.0,72.0
13,2022-08-12 16:52:12.200000,-93.18988,41.694294,,,,,,,,,,,8.0,14.0,295.0,27.0,10.0,71.0,342.0,31.0,18.0,26.0,159.0,30.0,23.0,61.0,77.0,30.0,,,,320.0,Band 66,66636.0,132172.0,20.0,-107.56,-10.25,-76.63,,,8.0,15.85,11.0,10.0,,,,,,TM4,3.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,
14,2022-08-12 16:52:12.300000,-93.189842,41.694279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-106.75,-13.63,-73.13,,,7.0,17.6,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,23.0,,,256QAM,,2.25,,,,,,,,,,,,2.25,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,
15,2022-08-12 16:52:12.500000,-93.189758,41.694244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.27,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,,,,,,,
16,2022-08-12 16:52:12.600000,-93.18972,41.694229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
17,2022-08-12 16:52:12.700000,-93.189682,41.694214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2022-08-12 16:52:12.800000,-93.189644,41.694199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-113.25,-14.13,-77.5,,7.33,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
19,2022-08-12 16:52:13.000000,-93.18956,41.694164,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,7.0,,8.0,7.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2022-08-12 16:52:13.100000,-93.189522,41.694149,-93.18952,41.69415,16:52:12,117.0,135.0,135.0,37.72,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.005,0.0,0.0,,,,0.0,0.0,0.0,0.0
21,2022-08-12 16:52:13.200000,-93.189484,41.694134,,,,,,,,,,,8.0,14.0,295.0,27.0,10.0,71.0,342.0,31.0,18.0,26.0,159.0,38.0,23.0,61.0,77.0,33.0,,,,320.0,Band 66,66636.0,132172.0,20.0,-110.88,-11.19,-77.94,,,11.0,15.3,12.0,11.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
22,2022-08-12 16:52:13.500000,-93.189362,41.694088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,
23,2022-08-12 16:52:13.600000,-93.189316,41.694077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
24,2022-08-12 16:52:13.800000,-93.18924,41.694046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-109.81,-12.75,-77.0,,,12.0,12.5,11.0,10.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
25,2022-08-12 16:52:14.000000,-93.189156,41.694016,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,12.0,,9.0,9.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2022-08-12 16:52:14.100000,-93.189117,41.694,-93.18912,41.694,16:52:13,117.0,136.0,136.0,37.21,1.0,2.0,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-109.88,-7.81,-81.13,,12.75,13.0,14.2,12.0,10.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,NonCA,,Band 66,0.0,0.0,0.0,0.0
27,2022-08-12 16:52:14.200000,-93.189079,41.693985,,,,,,,,,,,8.0,14.0,295.0,26.0,10.0,71.0,342.0,31.0,18.0,26.0,159.0,39.0,23.0,61.0,77.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2022-08-12 16:52:14.400000,-93.188995,41.693951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-109.31,-9.56,-78.06,,,,17.4,13.0,13.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,NonCA,,Band 66,,,,
29,2022-08-12 16:52:14.600000,-93.188919,41.69392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
30,2022-08-12 16:52:14.700000,-93.188873,41.693905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,
31,2022-08-12 16:52:14.800000,-93.188835,41.69389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-106.94,-9.63,-76.44,,,7.0,18.6,13.0,13.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
32,2022-08-12 16:52:15.000000,-93.188751,41.693855,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,
33,2022-08-12 16:52:15.100000,-93.188713,41.69384,-93.18871,41.69384,16:52:14,117.0,136.0,136.0,38.45,1.0,2.0,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-110.31,-9.92,-77.42,,,16.17,13.93,12.5,12.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,NonCA,,Band 66,0.0,0.0,0.0,0.0
34,2022-08-12 16:52:15.200000,-93.188675,41.693825,,,,,,,,,,,8.0,14.0,295.0,28.0,10.0,71.0,342.0,33.0,18.0,26.0,159.0,41.0,23.0,61.0,77.0,34.0,,,,320.0,Band 66,66636.0,132172.0,20.0,-111.08,-8.31,-79.81,,11.2,13.0,12.07,11.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,0.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
35,2022-08-12 16:52:15.300000,-93.188629,41.69381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-113.53,-9.47,-80.39,,,15.0,9.9,7.0,9.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,
36,2022-08-12 16:52:15.400000,-93.188591,41.69379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-108.38,-5.81,-79.44,,,,15.4,12.0,11.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
37,2022-08-12 16:52:15.600000,-93.188507,41.69376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
38,2022-08-12 16:52:15.700000,-93.188469,41.693745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-108.13,-4.38,-79.88,,,,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
39,2022-08-12 16:52:16.000000,-93.188347,41.693695,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,,,,,,,,,,,13.0,,12.0,12.0,,,,,,TM4,3.0,,,,,,,,,,,,,0.0,,,,0.002,,0.002,,,,0.0,,,,0.002,,0.002,0.0,0.0,0.0,0.0,,,,,,,
40,2022-08-12 16:52:16.100000,-93.188309,41.69368,-93.18831,41.69368,16:52:15,117.0,136.0,136.0,37.72,1.0,2.0,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-101.44,-10.69,-69.44,,,7.0,19.3,12.0,13.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.0,0.0,0.0,0.0
41,2022-08-12 16:52:16.200000,-93.188271,41.693665,,,,,,,,,,,8.0,14.0,295.0,27.0,10.0,71.0,342.0,34.0,18.0,26.0,159.0,41.0,23.0,61.0,77.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,64QAM,,3.0,,,,,,,,,,,,3.0,,,,,,,,,0.0,,0.0,,,NonCA,,,,,
42,2022-08-12 16:52:16.300000,-93.188232,41.693649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,
43,2022-08-12 16:52:16.400000,-93.188187,41.693634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-101.63,-10.5,-69.94,,,4.0,21.6,13.0,14.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
44,2022-08-12 16:52:16.600000,-93.18811,41.693604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
45,2022-08-12 16:52:16.700000,-93.188072,41.693592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,
46,2022-08-12 16:52:16.900000,-93.187988,41.693562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-102.69,-11.0,-71.44,,,,21.6,13.0,14.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
47,2022-08-12 16:52:17.000000,-93.18795,41.693546,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,320.0,Band 66,66636.0,132172.0,20.0,-97.25,-14.13,-60.88,,,2.5,23.4,14.0,14.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NonCA,,Band 66,,,,
48,2022-08-12 16:52:17.100000,-93.187912,41.693531,-93.18791,41.69353,16:52:16,117.0,135.0,135.0,37.21,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
49,2022-08-12 16:52:17.200000,-93.187874,41.693516,,,,,,,,,,,8.0,14.0,295.0,26.0,10.0,71.0,342.0,29.0,18.0,26.0,159.0,36.0,23.0,61.0,77.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,
50,2022-08-12 16:52:17.300000,-93.187828,41.693501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.13,-10.13,-64.31,,,-2.0,25.9,14.0,14.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
51,2022-08-12 16:52:17.600000,-93.187714,41.693455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
52,2022-08-12 16:52:17.800000,-93.18763,41.693424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.75,-13.75,-60.13,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
53,2022-08-12 16:52:17.900000,-93.187592,41.693409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,-2.0,,14.0,14.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,
54,2022-08-12 16:52:18.000000,-93.187546,41.693394,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,320.0,Band 66,66636.0,132172.0,20.0,-99.13,-12.19,-66.56,,,,22.2,13.0,14.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
55,2022-08-12 16:52:18.100000,-93.187508,41.693378,-93.18751,41.69338,16:52:17,117.0,134.0,134.0,37.21,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
56,2022-08-12 16:52:18.200000,-93.187469,41.693363,,,,,,,,,,,8.0,14.0,295.0,27.0,10.0,71.0,342.0,28.0,18.0,26.0,159.0,35.0,23.0,61.0,77.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
57,2022-08-12 16:52:18.500000,-93.187347,41.693314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-96.44,-14.44,-60.63,,,0.0,22.3,14.0,14.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,
58,2022-08-12 16:52:18.600000,-93.187309,41.693298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-96.69,-17.13,-59.31,,,,18.0,14.0,14.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,0.0,0.0,0.0,0.0
59,2022-08-12 16:52:18.800000,-93.187233,41.693268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2022-08-12 16:52:18.900000,-93.187187,41.693249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-96.19,-14.13,-61.69,,,9.17,16.3,13.0,13.5,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,NonCA,,Band 66,,,,
61,2022-08-12 16:52:19.000000,-93.187149,41.693233,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,320.0,Band 66,66636.0,132172.0,20.0,-98.72,-14.93,-63.63,18.0,,4.0,16.93,,,2.0,0.0,100.0,0.0,0.0,TM4,,4x2,,,,,,,,,0.01,0.01,0.0,0.0,,,0.003,0.015,0.003,0.015,,,0.01,0.0,,,0.003,0.015,0.003,0.015,,,,0.0,NonCA,,Band 66,,,,
62,2022-08-12 16:52:19.100000,-93.187111,41.693218,-93.18711,41.69322,16:52:18,117.0,133.0,133.0,37.72,1.0,2.0,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-100.75,-15.14,-65.03,,1.83,11.29,18.43,13.0,12.0,,,,,,TM4,3.0,,0.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 66,0.0,0.001,0.0,66.0
63,2022-08-12 16:52:19.200000,-93.187073,41.693203,,,,,,,,,,,8.0,14.0,295.0,24.0,10.0,71.0,342.0,30.0,18.0,26.0,159.0,31.0,23.0,61.0,77.0,27.0,,,,320.0,Band 66,66636.0,132172.0,20.0,-97.09,-15.22,-61.32,,,4.5,18.52,12.5,13.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
64,2022-08-12 16:52:19.300000,-93.187035,41.693188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-98.72,-15.71,-62.34,,,8.14,19.11,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,,,,
65,2022-08-12 16:52:19.400000,-93.186996,41.693172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-96.24,-13.37,-62.56,,,2.0,22.71,14.0,14.0,,,,,,TM4,3.0,,7.75,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
66,2022-08-12 16:52:19.500000,-93.186958,41.693157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-94.75,-11.5,-63.16,,,8.25,23.25,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
