TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-09 14:22:19.900000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-72.30,-9.57,-42.12,,,-28.00,9.04,11.33,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,4.00,,,QPSK,,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,,,,,NonCA,,Band 66,,,,
2022-08-09 14:22:20.000000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,,,,0.06,0.06,0.00,0.03,,,0.007,0.012,0.007,0.012,,,0.06,0.03,,,0.007,0.012,0.007,0.012,,,,,,,,,,,
2022-08-09 14:22:20.100000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-72.44,-10.73,-41.53,,,-33.79,9.50,12.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,0.003,0.004,0.003,,NonCA,,Band 66,,,,
2022-08-09 14:22:20.200000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198,132
2022-08-09 14:22:20.300000,-115.173340,36.100491,-115.173340,36.100490,12:22:19,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-72.78,-10.31,-42.04,,,-31.56,9.32,12.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,8.00,,20.00,16QAM,,16QAM,4.00,2.60,,,,,0.00,,,,,,4.00,2.60,,,0.00,,,,,,0.003,,0.003,,NonCA,NonCA,Band 66,,,,
2022-08-09 14:22:20.400000,-115.173340,36.100491,,,,,,,,,,,10,38.000,246.000,35.000,18,66.000,24.000,38.000,23,67.000,271.000,39.000,24,1.000,125.000,20.000,,,,,,360,Band 66,66736,132272,-72.75,-10.78,-41.44,,,-32.36,9.02,12.00,0.00,,,,,,TM4,0,,4.00,,,QPSK,,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,0.003,,0.003,,NonCA,,Band 66,,,,
2022-08-09 14:22:20.500000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.41,-10.74,-42.55,,,-32.18,9.21,12.50,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,0.004,NonCA,,Band 66,,,,
2022-08-09 14:22:20.700000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.03,-10.72,-41.52,,,-32.50,9.57,12.00,0.00,,,,,,TM4,0,,8.00,,22.67,16QAM,,64QAM,4.00,2.67,,,,,0.00,,,,,,4.00,2.67,,,0.00,,,,,,0.006,,0.006,,NonCA,NonCA,Band 66,0.002,0.003,132,198
2022-08-09 14:22:20.900000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-72.49,-10.12,-41.59,-8.20,,-33.87,8.02,11.00,0.00,,,,,,TM4,0,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,NonCA,,Band 66,,,,
2022-08-09 14:22:21.000000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,360,Band 66,66736,132272,-72.84,-10.50,-42.14,,-34.29,-34.14,8.34,11.50,0.00,1,100.00,0.00,0.00,0.00,TM4,0,2x2,4.20,,,QPSK,,,4.00,,0.13,0.13,0.01,0.05,0.00,,0.013,0.020,0.011,0.016,4.00,,0.13,0.05,0.00,,0.013,0.020,0.011,0.016,0.005,,0.007,,NonCA,,Band 66,,,,
2022-08-09 14:22:21.100000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.24,-10.70,-42.10,,,-30.62,9.14,12.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,0.005,,0.005,,NonCA,,Band 66,,,,
2022-08-09 14:22:21.200000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.006,390,379
2022-08-09 14:22:21.300000,-115.173340,36.100491,-115.173340,36.100490,12:22:20,0,0,0.00,0.00,1,2,,10,38.000,246.000,34.000,18,66.000,24.000,38.000,23,67.000,271.000,39.000,24,1.000,125.000,20.000,,,,,,360,Band 66,66736,132272,-73.29,-8.38,-44.47,,,-33.29,8.56,12.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,19.70,,,64QAM,,2.90,,,,,,,,,,,,2.90,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,
2022-08-09 14:22:21.400000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.13,-10.43,-42.63,,,-31.73,8.20,11.50,0.00,,,,,,TM4,0,,7.43,,,QPSK,,,4.00,,,,,,0.00,12.50,,,,,4.00,,,,0.00,12.50,,,,,0.007,,0.007,,NonCA,,Band 66,,,,
2022-08-09 14:22:21.500000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.44,-10.16,-43.06,,,-32.00,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
2022-08-09 14:22:21.600000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-72.88,-10.45,-42.28,,,-33.69,8.35,11.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,4.00,,,QPSK,,,6.00,,,,,,0.00,,,,,,6.00,,,,0.00,,,,,,,0.005,,0.006,NonCA,,Band 66,,,,
2022-08-09 14:22:21.700000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132,198
2022-08-09 14:22:21.800000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.13,-10.71,-42.16,,,-33.69,8.05,11.33,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,0.006,,NonCA,,Band 66,,,,
2022-08-09 14:22:21.900000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.13,-10.03,-42.59,,,-30.00,8.49,12.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,6.75,5.00,,16QAM,QPSK,,5.25,,,,,,40.00,20.00,,,,,5.25,,,,40.00,20.00,,,,,0.003,,0.003,,NonCA,,Band 66,,,,
2022-08-09 14:22:22.000000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.08,0.00,0.04,,,0.005,0.014,0.005,0.013,,,0.08,0.04,,,0.005,0.014,0.005,0.013,,,,,,,,,,,
2022-08-09 14:22:22.100000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.54,-10.56,-42.75,,,-32.90,8.32,11.50,0.00,,,,,,TM4,0,,,,17.44,,,16QAM,,3.00,,,,,,25.00,,,,,,3.00,,,,25.00,,,,,,,,,NonCA,NonCA,Band 66,,,,
2022-08-09 14:22:22.200000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.42,-9.00,-44.04,-12.59,-34.49,-32.13,8.54,12.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,4.00,,,QPSK,,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,0.003,,0.003,,NonCA,,Band 66,0.003,0.002,198,132
2022-08-09 14:22:22.300000,-115.173340,36.100491,-115.173340,36.100490,12:22:21,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09 14:22:22.400000,-115.173340,36.100491,,,,,,,,,,,10,38.000,246.000,34.000,18,66.000,24.000,38.000,23,67.000,271.000,39.000,24,1.000,125.000,20.000,,,,,,360,Band 66,66736,132272,-73.38,-9.27,-43.68,,,-34.11,9.61,11.67,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,0.003,,NonCA,,Band 66,,,,
2022-08-09 14:22:22.500000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.07,-9.67,-42.94,,,-33.10,9.84,13.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,6.50,,,16QAM,,,4.00,,,,,,0.00,0.00,,,,,4.00,,,,0.00,0.00,,,,,,,,0.004,NonCA,,Band 66,,,,
2022-08-09 14:22:22.700000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.36,-10.06,-43.04,,,-30.50,9.05,12.00,0.00,,,,,,TM4,0,,,,15.90,,,16QAM,,2.80,,,,,,,,,,,,2.80,,,,,,,,,0.006,,0.007,,NonCA,NonCA,Band 66,0.002,0.003,132,198
2022-08-09 14:22:22.800000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.22,-9.84,-43.10,,,-31.73,8.62,11.50,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,2.29,,,QPSK,,,4.57,,,,,,0.00,0.00,,,,,4.57,,,,0.00,0.00,,,,,,,,,NonCA,,Band 66,,,,
2022-08-09 14:22:23.000000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,360,Band 66,66736,132272,-73.15,-9.81,-43.02,,,-34.89,9.17,11.00,0.00,,,,,,TM4,0,2x2,,,,,,,,,0.08,0.08,0.00,0.05,,,0.008,0.022,0.008,0.019,,,0.08,0.05,,,0.008,0.022,0.008,0.019,0.003,0.004,0.004,,NonCA,,Band 66,,,,
2022-08-09 14:22:23.100000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.29,-9.13,-43.67,,,-36.35,8.71,12.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,6.25,,,16QAM,,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,,,,,NonCA,,Band 66,,,,
2022-08-09 14:22:23.152914,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA5,eventA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09 14:22:23.200000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.22,-8.99,-44.00,,,-34.08,8.75,11.00,0.00,,,,,,TM4,0,,,,18.67,,,16QAM,,3.11,,,,,,14.29,,,,,,3.11,,,,14.29,,,,,0.003,,0.003,,NonCA,NonCA,Band 66,0.003,0.002,198,132
2022-08-09 14:22:23.300000,-115.173340,36.100491,-115.173340,36.100490,12:22:22,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09 14:22:23.400000,-115.173340,36.100491,,,,,,,,,,,10,38.000,246.000,35.000,18,66.000,24.000,39.000,23,67.000,271.000,39.000,24,1.000,125.000,20.000,,,,,,360,Band 66,66736,132272,-73.26,-9.04,-44.04,,,-35.11,8.66,12.00,0.00,,,,,,TM4,0,,3.00,,,QPSK,,,4.00,,,,,,0.00,0.00,,,,,4.00,,,,0.00,0.00,,,,,0.003,,0.003,,NonCA,,Band 66,,,,
2022-08-09 14:22:23.700000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.12,-8.89,-44.18,-13.36,-34.94,-30.75,9.47,11.50,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.001,0.001,66,66
2022-08-09 14:22:23.900000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.00,,11.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,12.00,,,16QAM,,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,0.003,,0.003,0.004,,,,,,,
2022-08-09 14:22:24.000000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0.00,0.06,,,0.000,0.005,0.000,0.004,,,0.02,0.06,,,0.000,0.005,0.000,0.004,,,,,,,,,,,
2022-08-09 14:22:24.200000,-115.173340,36.100491,,,,,,,,,,,10,38.000,246.000,34.000,18,66.000,24.000,38.000,23,67.000,271.000,39.000,24,1.000,125.000,20.000,,,,,,,,,,,,,,,,,12.00,0.00,,,,,,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,0.000,0.000,0,0
2022-08-09 14:22:24.300000,-115.173340,36.100491,-115.173340,36.100490,12:22:23,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09 14:22:24.400000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.25,-9.44,-43.31,,,-36.00,9.50,,,1,100.00,0.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,NonCA,,Band 66,,,,
2022-08-09 14:22:24.700000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-72.72,-9.16,-43.03,,,-33.50,9.15,12.00,0.00,1,66.67,33.33,0.00,0.00,TM4,0,,4.00,,18.00,QPSK,,64QAM,12.00,3.25,,,,,0.00,25.00,,,,,12.00,3.25,,,0.00,25.00,,,,,0.000,0.002,0.000,0.000,NonCA,NonCA,Band 66,0.000,0.000,0,0
2022-08-09 14:22:25.000000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,360,Band 66,66736,132272,-72.67,-9.42,-42.86,-8.33,,-31.88,9.44,12.00,0.00,,,,,,TM4,0,,,,,,,,,,0.02,0.02,0.00,,,,0.000,,0.000,,,,0.02,,,,0.000,,0.000,,,,,,NonCA,,Band 66,,,,
2022-08-09 14:22:25.200000,-115.173340,36.100491,,,,,,,,,,,10,38.000,246.000,35.000,18,66.000,24.000,38.000,23,67.000,271.000,39.000,24,1.000,125.000,17.000,,,,,,360,Band 66,66736,132272,-72.88,-8.94,-43.47,,-34.80,-36.00,10.90,13.00,0.00,,,,,,TM4,0,,0.33,,,QPSK,,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,0.000,,0.001,,NonCA,,Band 66,0.000,0.000,0,0
2022-08-09 14:22:25.300000,-115.173340,36.100491,-115.173340,36.100490,12:22:24,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09 14:22:25.500000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-72.44,-8.56,-43.44,,,-36.00,9.80,13.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,NonCA,,Band 66,,,,
2022-08-09 14:22:25.700000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,0.000,0.000,0,0
2022-08-09 14:22:26.000000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.39,0.00,0.38,,,0.010,0.002,0.010,0.002,,,0.39,0.38,,,0.010,0.002,0.010,0.002,,,,,,,,,,,
2022-08-09 14:22:26.100000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-72.69,-8.06,-44.63,,,-36.00,10.90,,,1,100.00,0.00,0.00,0.00,TM4,,,,,14.00,,,16QAM,,4.00,,,,,,,,,,,,4.00,,,,,,,,,0.000,0.000,0.000,0.000,NonCA,NonCA,Band 66,,,,
2022-08-09 14:22:26.200000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-09 14:22:26.300000,-115.173340,36.100491,-115.173340,36.100490,12:22:25,0,0,0.00,0.00,1,2,,10,38.000,246.000,34.000,18,66.000,24.000,39.000,23,67.000,271.000,39.000,24,1.000,125.000,17.000,,,,,,360,Band 66,66736,132272,-72.44,-9.94,-42.06,,,-36.00,10.50,,,1,100.00,0.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,NonCA,,Band 66,,,,
2022-08-09 14:22:26.600000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.03,-8.77,-44.09,,-36.00,-31.70,10.00,14.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,0.40,,,QPSK,,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,0.000,,0.001,,NonCA,,Band 66,,,,
2022-08-09 14:22:26.601110,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,reportStrongestCells,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09 14:22:26.700000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-09 14:22:26.800000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.09,-9.35,-43.56,,,-36.00,8.74,12.00,0.00,,,,,,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,0.000,NonCA,,Band 66,,,,
2022-08-09 14:22:27.000000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,-36.00,,,,1,100.00,0.00,0.00,0.00,TM4,,,,,,,,,,,0.00,0.00,0.00,0.20,,,0.000,0.003,0.000,0.003,,,0.00,0.20,,,0.000,0.003,0.000,0.003,,,,,,,,,,,
2022-08-09 14:22:27.200000,-115.173340,36.100491,,,,,,,,,,,10,38.000,246.000,34.000,18,66.000,24.000,38.000,23,67.000,271.000,39.000,24,1.000,125.000,17.000,,,,,,360,Band 66,66736,132272,-72.81,-8.00,-44.56,,,,9.00,,,1,100.00,0.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.000,0.000,0,0
2022-08-09 14:22:27.300000,-115.173340,36.100491,-115.173340,36.100490,12:22:26,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09 14:22:27.500000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-72.88,-11.81,-39.31,-8.33,,-36.00,8.00,,,1,100.00,0.00,0.00,0.00,TM4,,,,,19.67,,,64QAM,,2.67,,,,,,0.00,,,,,,2.67,,,,0.00,,,,,0.000,0.000,0.000,,NonCA,NonCA,Band 66,,,,
2022-08-09 14:22:27.600000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,
2022-08-09 14:22:27.700000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.08,-9.63,-43.31,,,-30.44,9.28,9.00,4.00,2,0.00,100.00,0.00,0.00,TM4,1,,6.00,,,QPSK,,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,,,,0.000,NonCA,,Band 66,0.000,0.000,0,0
2022-08-09 14:22:28.000000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.07,0.00,0.33,,,0.001,0.002,0.001,0.002,,,0.07,0.33,,,0.001,0.002,0.001,0.002,,,,,,,,,,,
2022-08-09 14:22:28.100000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-73.00,-9.06,-43.63,,,-32.00,8.70,9.00,0.00,,,,,,TM4,0,,0.00,,,QPSK,,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,0.001,,0.002,,NonCA,,Band 66,,,,
2022-08-09 14:22:28.200000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-09 14:22:28.300000,-115.173340,36.100491,-115.173340,36.100490,12:22:27,0,0,0.00,0.00,1,2,,10,38.000,246.000,34.000,18,66.000,24.000,39.000,23,67.000,271.000,38.000,24,1.000,125.000,19.000,,,,,,,,,,,,,,,-32.00,,,,1,100.00,0.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,
2022-08-09 14:22:28.500000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-72.69,-13.81,-38.94,,,,7.10,,,1,100.00,0.00,0.00,0.00,TM4,,,6.00,,,QPSK,,,16.00,,,,,,0.00,,,,,,16.00,,,,0.00,,,,,,,,,,NonCA,,Band 66,,,,
2022-08-09 14:22:28.700000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Band 66,66736,132272,-72.44,-13.50,-38.75,,,-31.00,9.00,,,1,100.00,0.00,0.00,0.00,TM4,,,,,14.50,,,16QAM,,3.50,,,,,,0.00,,,,,,3.50,,,,0.00,,,,,0.000,,0.000,0.000,NonCA,NonCA,Band 66,0.000,0.000,0,0
2022-08-09 14:22:28.900000,-115.173340,36.100491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.00,-31.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
