,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 DL Modulation0 DL QPSK Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 16QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 64QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 256 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 1024 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 Representative Value,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps]
34,2022-08-14 11:55:45.400000,-82.805199,40.439651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.0,,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,170.0,2.0,2.0,2.0,20.0,509070.0,2545.35,30kHz,2.0,170_2,2.0,-94.9,-10.39,20.4,2.0,-94.9,-10.39,Serving Beam,-95.0,113.29,,,,,,,,,,,,,,22.0,10.0,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,13.0,13.0,16.0,16.0,,3.0,3.0,,0.008,0.17,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.008,0.17,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.008,0.17,0.008,0.17,,,,
35,2022-08-14 11:55:45.500000,-82.805161,40.439674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,Band 2,825.0,18825.0,15.0,-88.5,-12.61,-56.96,,,-29.52,23.63,14.67,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,5G-NR Qualcomm,170.0,2.0,2.0,2.0,20.0,509070.0,2545.35,30kHz,2.0,170_2,2.0,-94.92,-10.38,22.88,2.0,-94.92,-10.38,Serving Beam,-92.0,113.0,2.0,0.0,100.0,0.0,0.0,13.0,1.0,2.0,0.0,100.0,0.0,0.0,2.0,22.0,14.0,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,13.0,12.58,16.0,16.0,,3.0,3.26,,0.02,0.17,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,5.26,94.74,0.0,0.0,0.0,16QAM,0.02,0.17,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.02,0.17,0.02,0.17,0.004,0.005,0.004,0.004
36,2022-08-14 11:55:45.600000,-82.80513,40.439693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,Band 2,825.0,18825.0,15.0,-87.88,-7.69,-61.31,,,-15.43,25.6,13.5,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,0.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 2,,,,,,,,,30kHz,,,,,,18.24,,,,,,113.0,2.0,0.0,100.0,0.0,0.0,12.0,0.0,2.0,0.0,100.0,0.0,0.0,2.0,22.0,14.0,,,,,,0.0,,,1.0,1.0,,SISO,,,13.0,13.0,,,,3.0,3.0,,0.0,0.169,,1.0,,,,,,,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.0,0.169,,,,,,UL NonCA,,0.0,,,0.0,0.169,0.0,0.169,,,,
37,2022-08-14 11:55:45.700000,-82.805092,40.439716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,,,,5G-NR Qualcomm,170.0,2.0,2.0,2.0,20.0,509070.0,2545.35,30kHz,2.0,170_2,2.0,-94.7,-10.39,22.06,2.0,-94.7,-10.39,Serving Beam,-95.0,113.0,,,,,,,,,,,,,,22.0,16.0,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,13.0,12.64,16.0,16.0,,3.0,3.23,,0.018,0.17,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,4.55,95.45,0.0,0.0,0.0,16QAM,0.018,0.17,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.018,0.17,0.018,0.17,,,,
38,2022-08-14 11:55:45.800000,-82.805061,40.439739,,,,,,,,,,,6.0,5.0,100.0,23.0,11.0,37.0,87.0,39.0,18.0,16.0,292.0,31.0,25.0,16.0,238.0,24.0,,,,,,,,,,,,,,,,-42.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,170.0,2.0,2.0,2.0,20.0,509070.0,2545.35,30kHz,2.0,170_2,2.0,-94.61,-10.38,22.82,2.0,-94.61,-10.38,Serving Beam,,113.0,2.0,0.0,100.0,0.0,0.0,13.0,0.0,1.0,100.0,0.0,0.0,0.0,2.0,22.0,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,13.0,12.58,16.0,16.0,,3.0,3.26,,0.01,0.17,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,5.26,94.74,0.0,0.0,0.0,16QAM,0.01,0.17,0.003,0.002,198.0,132.0,DL NonCA,UL NonCA,0.0,0.0,,,0.01,0.17,0.01,0.17,,,,
39,2022-08-14 11:55:45.900000,-82.805031,40.439762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,30kHz,,,,,,24.39,,,,,-90.0,113.0,2.0,0.0,100.0,0.0,0.0,12.0,0.0,1.0,100.0,0.0,0.0,0.0,2.0,22.0,16.0,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,13.0,12.2,16.0,16.0,,3.0,3.5,,0.019,0.17,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,10.0,90.0,0.0,0.0,0.0,16QAM,0.019,0.17,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.019,0.17,0.019,0.17,,,,
40,2022-08-14 11:55:46.000000,-82.804993,40.439785,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,5G-NR Qualcomm,170.0,2.0,2.0,2.0,20.0,509070.0,2545.35,30kHz,2.0,170_2,2.0,-94.27,-10.38,23.53,2.0,-94.27,-10.38,Serving Beam,-95.0,113.0,,,,,,,,,,,,,,22.0,10.0,20.9,,,,,0.0,,,1.0,1.0,,SISO,,,13.0,13.0,,,0.08,3.0,3.0,0.32,0.0,0.17,,1.0,,,,,,,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.0,0.17,,,,,,UL NonCA,,0.0,0.08,0.32,0.0,0.17,0.0,0.17,0.003,0.003,0.003,0.003
41,2022-08-14 11:55:46.100000,-82.804962,40.439804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,Band 2,825.0,18825.0,15.0,-85.75,-9.88,-57.13,,,-16.14,27.3,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,30kHz,,,,,,25.02,,,,,,113.0,2.0,0.0,100.0,0.0,0.0,13.0,1.0,2.0,0.0,100.0,0.0,0.0,2.0,22.0,16.0,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,13.0,12.58,16.0,16.0,,3.0,3.26,,0.01,0.169,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,5.26,94.74,0.0,0.0,0.0,16QAM,0.01,0.169,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.01,0.169,0.01,0.169,,,,
42,2022-08-14 11:55:46.200000,-82.804924,40.439827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,5G-NR Qualcomm,170.0,2.0,2.0,2.0,20.0,509070.0,2545.35,30kHz,2.0,170_2,2.0,-94.05,-10.35,26.56,2.0,-94.05,-10.35,Serving Beam,-91.0,112.2,,,,,,,,,,,,,,22.0,10.0,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,13.0,13.0,16.0,16.0,,3.0,3.0,,0.009,0.17,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.009,0.17,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.009,0.17,0.009,0.17,,,,
43,2022-08-14 11:55:46.300000,-82.804893,40.43985,-82.80489,40.43985,12:55:46,50.0,132.0,132.0,37.81,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,1.0,,,QPSK,,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,NonCA,,5G-NR Qualcomm,170.0,2.0,2.0,2.0,20.0,509070.0,2545.35,30kHz,2.0,170_2,2.0,-93.02,-10.34,26.89,2.0,-93.02,-10.34,Serving Beam,-86.0,111.8,2.0,0.0,100.0,0.0,0.0,13.0,0.0,1.0,100.0,0.0,0.0,0.0,2.0,22.0,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,13.0,12.2,16.0,16.0,,3.0,3.5,,0.01,0.17,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,10.0,90.0,0.0,0.0,0.0,16QAM,0.01,0.17,0.002,0.003,132.0,198.0,DL NonCA,UL NonCA,0.0,0.0,,,0.01,0.17,0.01,0.17,,,,
44,2022-08-14 11:55:46.400000,-82.804855,40.439873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,Band 2,825.0,18825.0,15.0,-84.44,-8.94,-56.63,,,3.0,24.0,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,30kHz,,,,,,27.15,,,,,,111.0,2.0,0.0,100.0,0.0,0.0,12.0,0.0,1.0,100.0,0.0,0.0,0.0,2.0,22.0,,,,,,0.0,0.0,,,1.0,1.0,,SISO,,,13.0,12.62,,,,3.0,3.24,,0.009,0.17,,1.0,,,,,,,0.0,4.76,95.24,0.0,0.0,0.0,16QAM,0.009,0.17,,,,,,UL NonCA,0.0,0.0,,,0.009,0.17,0.009,0.17,,,,
45,2022-08-14 11:55:46.500000,-82.804825,40.439892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.33,,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,5G-NR Qualcomm,170.0,2.0,2.0,2.0,20.0,509070.0,2545.35,30kHz,2.0,170_2,2.0,-91.63,-10.34,29.89,2.0,-91.63,-10.34,Serving Beam,-85.0,109.8,,,,,,,,,,,,,,21.53,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,13.0,12.53,16.0,16.0,,3.0,3.29,,0.012,0.17,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,5.88,94.12,0.0,0.0,0.0,16QAM,0.012,0.17,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.012,0.17,0.012,0.17,0.004,0.005,0.004,0.004
46,2022-08-14 11:55:46.600000,-82.804787,40.439915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,170.0,2.0,2.0,2.0,20.0,509070.0,2545.35,30kHz,2.0,170_2,2.0,-90.5,-10.34,27.09,2.0,-90.5,-10.34,Serving Beam,,109.0,2.0,0.0,100.0,0.0,0.0,14.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,20.33,12.0,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,13.0,12.65,16.0,16.0,,3.0,3.22,,0.009,0.17,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,4.35,95.65,0.0,0.0,0.0,16QAM,0.009,0.17,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.009,0.17,0.009,0.17,,,,
47,2022-08-14 11:55:46.700000,-82.804756,40.439934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,Band 2,825.0,18825.0,15.0,-87.44,-14.88,-52.75,,,-17.29,26.1,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,,,,,30kHz,,,,,,26.04,,,,,-90.0,109.0,2.0,0.0,100.0,0.0,0.0,14.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,20.0,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,13.0,12.58,16.0,16.0,,3.0,3.26,,0.01,0.17,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,5.26,94.74,0.0,0.0,0.0,16QAM,0.01,0.17,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.01,0.17,0.01,0.17,,,,
48,2022-08-14 11:55:46.800000,-82.804718,40.439957,,,,,,,,,,,6.0,5.0,100.0,23.0,11.0,37.0,87.0,40.0,18.0,16.0,292.0,33.0,25.0,16.0,238.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,170.0,2.0,2.0,2.0,20.0,509070.0,2545.35,30kHz,2.0,170_2,2.0,-90.16,-10.34,25.48,2.0,-90.16,-10.34,Serving Beam,-88.0,109.0,,,,,,,,,,,,,,20.07,8.0,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,13.0,12.6,16.0,16.0,,3.0,3.25,,0.02,0.169,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,5.0,95.0,0.0,0.0,0.0,16QAM,0.02,0.169,0.003,0.002,198.0,132.0,DL NonCA,UL NonCA,0.0,0.0,,,0.02,0.169,0.02,0.169,,,,
49,2022-08-14 11:55:46.900000,-82.804688,40.439976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,30kHz,,,,,,26.37,,,,,,109.0,2.0,0.0,100.0,0.0,0.0,13.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,20.0,10.0,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,13.0,12.94,16.0,16.0,,3.0,3.0,,0.011,0.168,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.011,0.168,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.011,0.168,0.011,0.168,,,,
50,2022-08-14 11:55:47.000000,-82.804657,40.439995,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR_NSA,,,,,209.0,Band 2,825.0,18825.0,15.0,-87.81,-12.0,-56.38,,,-17.14,23.5,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,5G-NR Qualcomm,170.0,2.0,2.0,2.0,20.0,509070.0,2545.35,30kHz,2.0,170_2,2.0,-89.9,-10.33,26.93,2.0,-89.9,-10.33,Serving Beam,-87.0,109.0,,,,,,,,,,,,,,20.11,12.0,18.72,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,13.0,12.62,16.0,16.0,0.08,3.0,3.24,0.33,0.01,0.17,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,4.76,95.24,0.0,0.0,0.0,16QAM,0.01,0.17,,,,,DL NonCA,UL NonCA,0.0,0.0,0.08,0.33,0.01,0.17,0.01,0.17,0.003,0.003,0.003,0.003
51,2022-08-14 11:55:47.100000,-82.804619,40.440018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,170.0,2.0,2.0,2.0,20.0,509070.0,2545.35,30kHz,2.0,170_2,2.0,-89.89,-10.33,25.0,2.0,-89.89,-10.33,Serving Beam,-89.0,109.0,2.0,0.0,100.0,0.0,0.0,12.0,0.0,1.0,100.0,0.0,0.0,0.0,2.0,20.13,12.0,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,13.0,12.27,16.0,16.0,,3.0,3.45,,0.009,0.17,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,9.09,90.91,0.0,0.0,0.0,16QAM,0.009,0.17,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.009,0.17,0.009,0.17,,,,
52,2022-08-14 11:55:47.200000,-82.804588,40.440037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,30kHz,,,,,,24.94,,,,,,108.2,2.0,0.0,100.0,0.0,0.0,12.0,0.0,1.0,100.0,0.0,0.0,0.0,2.0,19.47,,,,,,0.0,0.0,,,1.0,1.0,,SISO,,,13.0,12.58,,,,3.0,3.26,,0.01,0.17,,1.0,,,,,,,0.0,5.26,94.74,0.0,0.0,0.0,16QAM,0.01,0.17,,,,,,UL NonCA,0.0,0.0,,,0.01,0.17,0.01,0.17,,,,
53,2022-08-14 11:55:47.300000,-82.80455,40.44006,-82.80455,40.44006,12:55:47,50.0,133.0,133.0,37.1,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,209.0,Band 2,825.0,18825.0,15.0,-86.06,-7.44,-58.0,,,0.0,26.4,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,5G-NR Qualcomm,170.0,2.0,2.0,2.0,20.0,509070.0,2545.35,30kHz,2.0,170_2,2.0,-89.47,-10.34,25.93,2.0,-89.47,-10.34,Serving Beam,-87.0,108.0,,,,,,,,,,,,,,19.15,11.0,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,13.0,12.62,16.0,16.0,,3.0,3.24,,0.009,0.169,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,4.76,95.24,0.0,0.0,0.0,16QAM,0.009,0.169,0.002,0.003,132.0,198.0,DL NonCA,UL NonCA,0.0,0.0,,,0.009,0.169,0.009,0.169,,,,
