,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
49,2022-08-14 12:38:26.100000,-82.063248,40.959488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-103.63,-11.37,-74.87,,,12.25,11.71,7.0,5.0,,,,,,TM4,10.0,,3.0,2.8,,QPSK,QPSK,,1.4,,,,,,0.0,,,,,,1.4,,,,0.0,,,,,,,,,,NonCA,,Band 5,,,,,
50,2022-08-14 12:38:26.200000,-82.063217,40.959511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-105.47,-10.47,-77.05,,,13.38,11.36,6.0,6.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,11.13,,,QPSK,,2.79,,,,,,,,,,,,2.79,,,,,,,,,0.002,,0.0,,NonCA,NonCA,Band 5,,,,,
51,2022-08-14 12:38:26.300000,-82.063187,40.959538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-107.35,-11.37,-78.19,,,13.1,8.86,6.0,5.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 5,0.003,0.003,198.0,198.0,
52,2022-08-14 12:38:26.400000,-82.063156,40.95956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-107.6,-11.19,-78.45,,,15.06,10.48,5.0,4.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,3.5,3.67,,16QAM,16QAM,,1.67,,,,,,20.0,0.0,,,,,1.67,,,,20.0,0.0,,,,,0.002,,0.0,0.003,NonCA,,Band 5,,,,,
53,2022-08-14 12:38:26.500000,-82.063126,40.959587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-108.58,-11.82,-78.95,,,14.6,9.32,5.0,4.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 5,,,,,0.003
54,2022-08-14 12:38:26.600000,-82.063103,40.95961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-109.5,-11.48,-80.0,,,17.35,8.16,4.0,4.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,14.3,,,16QAM,,2.4,,,,,,0.0,,,,,,2.4,,,,0.0,,,,,,,,,NonCA,NonCA,Band 5,,,,,
55,2022-08-14 12:38:26.700000,-82.063072,40.959633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-109.74,-12.6,-78.63,,,16.13,9.01,4.0,3.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,4.0,3.0,,QPSK,QPSK,,1.8,,,,,,11.11,,,,,,1.8,,,,11.11,,,,,,0.004,0.003,0.0,,NonCA,,Band 5,0.002,0.002,132.0,132.0,
56,2022-08-14 12:38:26.800000,-82.063042,40.95966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-109.2,-12.14,-79.84,,,16.91,9.53,4.5,3.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,13.0,,,16QAM,,2.75,,,,,,,,,,,,2.75,,,,,,,,,,,,,NonCA,NonCA,Band 5,,,,,
57,2022-08-14 12:38:26.900000,-82.063011,40.959682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-109.44,-10.88,-80.55,,,14.29,9.52,5.0,3.5,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,NonCA,,Band 5,,,,,
58,2022-08-14 12:38:27.000000,-82.062981,40.959709,-82.06298,40.95971,13:38:27,41.0,134.0,134.0,37.56,1.0,2.0,,11.0,23.0,103.0,35.0,18.0,30.0,303.0,28.0,23.0,9.0,250.0,29.0,25.0,3.0,226.0,28.0,LTE,,LTE Qualcomm,396.0,Band 5,2450.0,20450.0,10.0,-109.53,-11.43,-80.78,20.33,,16.43,9.12,4.0,3.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,4x2,4.25,3.0,16.44,QPSK,QPSK,16QAM,8.75,2.0,0.12,0.12,0.08,0.12,25.0,,0.045,0.032,0.01,0.022,8.75,2.0,0.12,0.12,25.0,,0.045,0.032,0.01,0.022,,,,,NonCA,NonCA,Band 5,,,,,0.002
59,2022-08-14 12:38:27.100000,-82.06295,40.959736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-109.45,-12.36,-79.15,,7.2,14.5,9.0,4.0,3.0,,,,,,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 5,,,,,
60,2022-08-14 12:38:27.200000,-82.06292,40.959759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-109.17,-12.48,-78.44,,,15.0,9.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 5,,,,,
61,2022-08-14 12:38:27.300000,-82.062897,40.959785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-109.86,-11.7,-80.83,,,18.07,8.68,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,2.0,1.0,,QPSK,QPSK,,3.0,,,,,,0.0,16.67,,,,,3.0,,,,0.0,16.67,,,,,,,,,NonCA,,Band 5,0.002,0.003,132.0,198.0,
62,2022-08-14 12:38:27.400000,-82.062866,40.959808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-109.84,-11.08,-81.16,,,10.83,8.7,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,,,16.7,,,16QAM,,2.25,,,,,,0.0,,,,,,2.25,,,,0.0,,,,,0.004,,0.0,0.003,NonCA,NonCA,Band 5,,,,,
63,2022-08-14 12:38:27.500000,-82.062836,40.959835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-110.21,-10.94,-81.19,,,16.33,7.98,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 5,,,,,0.003
64,2022-08-14 12:38:27.600000,-82.062805,40.959862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-110.44,-12.15,-80.61,,,15.45,8.9,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,4.0,1.0,,16QAM,QPSK,,2.5,,,,,,0.0,,,,,,2.5,,,,0.0,,,,,,,,,,NonCA,,Band 5,,,,,
65,2022-08-14 12:38:27.700000,-82.062775,40.959885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-109.49,-11.28,-80.32,,,12.1,9.28,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 5,,,,,
66,2022-08-14 12:38:27.800000,-82.062752,40.959911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-109.56,-11.51,-80.72,,,15.07,8.38,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 5,0.003,0.002,198.0,132.0,
67,2022-08-14 12:38:27.900000,-82.062721,40.959934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-108.86,-10.16,-79.99,,,13.63,9.74,5.5,2.0,1.0,66.67,33.33,0.0,0.0,TM4,10.0,,3.6,,17.82,QPSK,,16QAM,2.2,2.13,,,,,0.0,,,,,,2.2,2.13,,,0.0,,,,,,0.002,,0.0,,NonCA,NonCA,Band 5,,,,,
68,2022-08-14 12:38:28.000000,-82.062691,40.959961,-82.06269,40.95996,13:38:28,41.0,134.0,134.0,37.0,1.0,2.0,,11.0,23.0,103.0,33.0,18.0,30.0,303.0,29.0,23.0,9.0,250.0,28.0,25.0,3.0,226.0,27.0,LTE,,LTE Qualcomm,396.0,Band 5,2450.0,20450.0,10.0,-109.97,-10.67,-80.8,,,12.69,8.4,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,,,,,,,,,0.07,0.07,0.02,0.11,,0.0,0.011,0.017,0.011,0.017,,,0.07,0.11,,0.0,0.011,0.017,0.011,0.017,,,,,NonCA,,Band 5,,,,,0.002
69,2022-08-14 12:38:28.100000,-82.06266,40.959988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-110.62,-11.64,-81.56,,,16.08,8.64,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,,,17.33,,,16QAM,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,0.003,,,NonCA,NonCA,Band 5,,,,,
70,2022-08-14 12:38:28.200000,-82.06263,40.960011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-110.86,-12.36,-80.63,22.88,,14.95,7.4,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,3.5,2.0,,16QAM,QPSK,,2.5,,,,,,0.0,0.0,,,,,2.5,,,,0.0,0.0,,,,,0.002,,0.0,,NonCA,,Band 5,,,,,
71,2022-08-14 12:38:28.300000,-82.062607,40.960037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-111.75,-12.99,-81.03,23.0,,14.13,8.05,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 5,0.003,0.003,198.0,198.0,
72,2022-08-14 12:38:28.400000,-82.062576,40.96006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-110.46,-12.2,-80.13,,3.62,15.75,8.41,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,0.003,NonCA,,Band 5,,,,,
73,2022-08-14 12:38:28.500000,-82.062546,40.960083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-110.52,-11.1,-81.07,,,12.7,8.73,7.0,0.0,2.0,50.0,50.0,0.0,0.0,TM4,10.0,,4.25,,15.08,QPSK,,16QAM,3.0,2.06,,,,,0.0,,,,,,3.0,2.06,,,0.0,,,,,,,,,,NonCA,NonCA,Band 5,,,,,0.003
74,2022-08-14 12:38:28.600000,-82.062515,40.96011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-110.53,-12.43,-80.59,,,14.42,7.69,4.0,4.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 5,,,,,
75,2022-08-14 12:38:28.700000,-82.062485,40.960133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-112.01,-12.24,-81.87,,,12.7,7.93,4.0,4.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.0,,NonCA,,Band 5,,,,,
76,2022-08-14 12:38:28.800000,-82.062462,40.960159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-111.44,-12.19,-81.16,,,14.31,7.17,3.0,4.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,3.5,3.0,,QPSK,QPSK,,2.5,,,,,,0.0,0.0,,,,,2.5,,,,0.0,0.0,,,,,,,,,NonCA,,Band 5,0.002,0.002,132.0,132.0,
77,2022-08-14 12:38:28.900000,-82.062431,40.960182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-111.0,-12.92,-80.2,,,14.83,6.79,3.0,4.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 5,,,,,
78,2022-08-14 12:38:29.000000,-82.062401,40.960209,-82.0624,40.96021,13:38:29,40.0,134.0,134.0,37.0,1.0,2.0,,11.0,23.0,103.0,32.0,18.0,30.0,303.0,29.0,23.0,9.0,250.0,28.0,25.0,3.0,226.0,29.0,LTE,,LTE Qualcomm,396.0,Band 5,2450.0,20450.0,10.0,-109.76,-13.05,-79.22,,,14.31,8.09,3.0,3.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,4x2,,,14.55,,,16QAM,,2.4,0.06,0.06,0.05,0.11,,0.0,0.008,0.023,0.008,0.022,,2.4,0.06,0.11,,0.0,0.008,0.023,0.008,0.022,,,,,NonCA,NonCA,Band 5,,,,,0.002
79,2022-08-14 12:38:29.100000,-82.06237,40.960236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-109.63,-11.39,-80.71,,,17.42,7.39,3.0,3.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,1.8,2.2,,QPSK,QPSK,,2.2,,,,,,0.0,,,,,,2.2,,,,0.0,,,,,,,,,,NonCA,,Band 5,,,,,
80,2022-08-14 12:38:29.200000,-82.06234,40.960262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-111.97,-12.11,-82.06,,,13.28,6.03,3.0,3.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 5,,,,,
81,2022-08-14 12:38:29.300000,-82.062317,40.960285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-113.47,-13.06,-82.72,,,14.3,7.04,3.0,3.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 5,0.003,0.003,198.0,198.0,
82,2022-08-14 12:38:29.400000,-82.062286,40.960312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-110.9,-12.97,-80.18,,,16.79,8.47,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,5.0,,2.0,2.0,15.86,QPSK,QPSK,16QAM,3.0,2.17,,,,,0.0,,,,,,3.0,2.17,,,0.0,,,,,,0.002,,0.0,0.003,NonCA,NonCA,Band 5,,,,,
83,2022-08-14 12:38:29.500000,-82.062256,40.960339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-110.35,-11.38,-81.14,,,18.06,8.66,4.0,4.0,2.0,50.0,50.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 5,,,,,0.003
84,2022-08-14 12:38:29.600000,-82.062225,40.960365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-111.8,-11.99,-81.61,23.0,,19.5,6.98,5.0,2.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,NonCA,,Band 5,,,,,
85,2022-08-14 12:38:29.700000,-82.062195,40.960392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-112.41,-13.12,-81.39,,6.36,16.63,7.59,4.0,4.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,2.5,2.0,13.33,QPSK,QPSK,16QAM,3.0,2.25,,,,,0.0,,,,,,3.0,2.25,,,0.0,,,,,,0.004,,0.0,,NonCA,NonCA,Band 5,,,,,
86,2022-08-14 12:38:29.800000,-82.062172,40.960415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-110.93,-11.72,-81.31,,,18.0,6.31,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,5.0,,,,,,,,,,,,,,,8.33,,,,,,,,,,8.33,,,,,,,,,NonCA,,Band 5,0.002,0.002,132.0,132.0,
87,2022-08-14 12:38:29.900000,-82.062141,40.960442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-113.09,-11.84,-83.24,,,16.63,6.38,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 5,,,,,
88,2022-08-14 12:38:30.000000,-82.062111,40.960468,-82.06211,40.96047,13:38:30,41.0,134.0,134.0,37.84,1.0,2.0,,11.0,23.0,103.0,31.0,18.0,30.0,303.0,30.0,23.0,9.0,250.0,29.0,25.0,3.0,226.0,28.0,LTE,,LTE Qualcomm,396.0,Band 5,2450.0,20450.0,10.0,-113.07,-12.87,-82.67,,,18.15,4.9,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,5.0,4x2,2.75,1.33,13.09,QPSK,QPSK,16QAM,1.5,2.25,0.06,0.06,0.04,0.11,0.0,,0.009,0.015,0.009,0.013,1.5,2.25,0.06,0.11,0.0,,0.009,0.015,0.009,0.013,0.002,,0.0,,NonCA,NonCA,Band 5,,,,,0.002
89,2022-08-14 12:38:30.100000,-82.06208,40.960495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-113.45,-13.26,-82.71,,,15.7,4.51,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,5.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 5,,,,,
90,2022-08-14 12:38:30.200000,-82.06205,40.960518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-112.9,-12.95,-81.72,,,19.29,7.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 5,0.002,0.003,132.0,198.0,
91,2022-08-14 12:38:30.300000,-82.062027,40.960545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-112.48,-11.46,-82.67,,,18.06,6.19,4.0,2.67,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,3.75,3.0,,QPSK,QPSK,,2.5,,,,,,0.0,,,,,,2.5,,,,0.0,,,,,,,,,,NonCA,,Band 5,,,,,
92,2022-08-14 12:38:30.400000,-82.061996,40.960567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-113.24,-12.08,-82.99,,,16.83,6.28,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,5.0,,,,13.83,,,16QAM,,2.0,,,,,,8.33,,,,,,2.0,,,,8.33,,,,,0.002,,0.0,0.003,NonCA,NonCA,Band 5,,,,,
93,2022-08-14 12:38:30.500000,-82.061966,40.960594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-113.58,-12.98,-83.51,,,17.5,6.74,3.0,4.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 5,,,,,0.003
94,2022-08-14 12:38:30.600000,-82.061935,40.960621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-112.95,-12.65,-82.52,,,16.31,7.11,5.0,2.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,3.0,2.0,,16QAM,QPSK,,2.5,,,,,,0.0,18.18,,,,,2.5,,,,0.0,18.18,,,,,,,,,NonCA,,Band 5,,,,,
95,2022-08-14 12:38:30.700000,-82.061905,40.960644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-111.97,-10.86,-83.05,,,14.5,7.09,4.0,4.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,11.2,,,QPSK,,2.44,,,,,,,,,,,,2.44,,,,,,,,,0.004,,0.0,,NonCA,NonCA,Band 5,,,,,
96,2022-08-14 12:38:30.800000,-82.061882,40.96067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-114.95,-12.56,-84.77,23.0,,15.82,6.08,4.0,4.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 5,0.003,0.002,198.0,132.0,
97,2022-08-14 12:38:30.900000,-82.061852,40.960693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-116.05,-14.29,-83.94,23.0,,15.86,5.49,4.0,3.67,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,0.91,1.0,,QPSK,QPSK,,1.45,,,,,,0.0,,,,,,1.45,,,,0.0,,,,,,,,,,NonCA,,Band 5,,,,,
98,2022-08-14 12:38:31.000000,-82.061821,40.96072,-82.06182,40.96072,13:38:31,41.0,134.0,134.0,37.0,1.0,2.0,,11.0,23.0,103.0,35.0,18.0,30.0,303.0,30.0,23.0,9.0,250.0,24.0,25.0,3.0,226.0,30.0,LTE,,LTE Qualcomm,396.0,Band 5,2450.0,20450.0,10.0,-113.09,-11.46,-83.76,,9.39,18.06,7.34,3.0,4.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,9.17,,,QPSK,,2.67,0.07,0.07,0.06,0.1,,0.0,0.012,0.011,0.012,0.011,,2.67,0.07,0.1,,0.0,0.012,0.011,0.012,0.011,0.002,0.003,0.0,,NonCA,NonCA,Band 5,,,,,0.002
99,2022-08-14 12:38:31.100000,-82.06179,40.960747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-113.23,-11.76,-83.75,,,15.5,6.57,3.0,4.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 5,,,,,
100,2022-08-14 12:38:31.200000,-82.06176,40.96077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-114.03,-12.17,-83.67,,,15.67,5.25,3.0,3.0,,,,,,TM4,7.0,,1.67,2.0,,QPSK,QPSK,,1.67,,,,,,0.0,,,,,,1.67,,,,0.0,,,,,,0.002,,0.0,,NonCA,,Band 5,,,,,
101,2022-08-14 12:38:31.300000,-82.061729,40.960796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-113.06,-11.15,-84.47,,,16.89,6.32,3.0,3.5,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 5,0.002,0.003,132.0,198.0,
102,2022-08-14 12:38:31.400000,-82.061699,40.960819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,Band 5,2450.0,20450.0,10.0,-115.5,-13.3,-84.51,,,18.28,6.07,4.0,4.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,8.0,,,QPSK,,2.25,,,,,,,,,,,,2.25,,,,,,,,,0.002,,0.0,0.003,NonCA,NonCA,Band 5,,,,,
