,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
108,2022-08-08 15:08:09.800000,-118.237587,34.058353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-66.51,-9.91,-36.61,,,-19.57,6.8,8.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,NonCA,,Band 66,,,,
109,2022-08-08 15:08:09.900000,-118.237587,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-67.69,-10.69,-37.0,,,-25.0,5.86,9.0,0.0,,,,,,TM4,1.0,,,,23.4,,,256QAM,,1.6,,,,,,,,,,,,1.6,,,,,,,,,,,,,NonCA,NonCA,Band 66,0.002,0.002,132.0,132.0
110,2022-08-08 15:08:10.000000,-118.237587,34.05835,-118.23759,34.05835,13:08:09,156.0,5.0,5.0,1.45,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,5.0,Band 66,66586.0,132122.0,10.0,10.0,-68.16,-11.22,-36.95,,,-18.25,6.71,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,2.5,,,16QAM,,,4.0,,0.12,0.12,0.0,0.03,0.0,0.0,0.012,0.017,0.011,0.015,4.0,,0.12,0.03,0.0,0.0,0.012,0.017,0.011,0.015,,,,,NonCA,,Band 66,,,,
111,2022-08-08 15:08:10.100000,-118.237587,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-68.32,-10.89,-37.44,-11.06,,-24.5,5.35,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
112,2022-08-08 15:08:10.200000,-118.237587,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-72.16,-11.02,-38.2,,-25.0,-20.89,5.57,8.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
113,2022-08-08 15:08:10.300000,-118.237587,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-71.45,-10.81,-38.27,,,-28.0,5.1,8.0,0.0,,,,,,TM4,1.0,,2.5,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
114,2022-08-08 15:08:10.400000,-118.237587,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-68.64,-10.76,-37.73,,,-22.44,5.27,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,0.003,0.003,198.0,198.0
115,2022-08-08 15:08:10.500000,-118.237579,34.05835,,,,,,,,,,,10.0,54.0,270.0,29.0,18.0,57.0,65.0,37.0,23.0,70.0,341.0,36.0,24.0,10.0,106.0,35.0,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-68.53,-11.51,-37.02,,,-29.0,4.67,8.0,0.0,,,,,,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,NonCA,,Band 66,,,,
116,2022-08-08 15:08:10.600000,-118.237579,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-69.36,-11.95,-37.41,,,-19.33,5.1,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,2.5,,23.82,16QAM,,256QAM,4.0,1.33,,,,,0.0,,,,,,4.0,1.33,,,0.0,,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,,,,
117,2022-08-08 15:08:10.700000,-118.237579,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-69.03,-12.3,-36.72,,,-25.0,2.8,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
118,2022-08-08 15:08:10.800000,-118.237579,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-69.72,-13.07,-36.49,,,-19.5,2.2,8.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,28.57,,,,,,,,,,28.57,,,,,0.004,,0.004,,NonCA,,Band 66,,,,
119,2022-08-08 15:08:10.900000,-118.237579,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-70.26,-11.85,-36.14,,,-27.0,3.56,7.0,0.0,,,,,,TM4,1.0,,2.5,,,16QAM,,,4.0,,,,,,33.33,,,,,,4.0,,,,33.33,,,,,,,,,,NonCA,,Band 66,0.002,0.002,132.0,132.0
120,2022-08-08 15:08:11.000000,-118.237579,34.05835,-118.23758,34.05835,13:08:10,112.0,5.0,5.0,0.92,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,5.0,Band 66,66586.0,132122.0,10.0,10.0,-71.4,-12.0,-37.06,,,-20.14,4.43,,,1.0,100.0,0.0,0.0,0.0,TM4,,4x2,,,,,,,,,0.11,0.11,0.03,0.02,,,0.039,0.011,0.008,0.011,,,0.11,0.02,,,0.039,0.011,0.008,0.011,,0.003,,,NonCA,,Band 66,,,,
121,2022-08-08 15:08:11.100000,-118.237579,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-71.54,-14.23,-36.66,,,-25.0,1.55,6.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
122,2022-08-08 15:08:11.200000,-118.237572,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-71.11,-12.63,-37.31,,,-18.78,3.14,9.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,13.0,,2.5,,24.6,16QAM,,256QAM,4.0,1.4,,,,,0.0,0.0,,,,,4.0,1.4,,,0.0,0.0,,,,,,,,,NonCA,NonCA,Band 66,,,,
123,2022-08-08 15:08:11.300000,-118.237572,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-70.83,-11.86,-37.65,,,-21.75,4.36,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
124,2022-08-08 15:08:11.400000,-118.237572,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-69.53,-10.18,-36.76,-11.67,,-20.86,7.03,4.0,5.0,,,,,,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.003,0.003,198.0,198.0
125,2022-08-08 15:08:11.500000,-118.237564,34.05835,,,,,,,,,,,10.0,54.0,270.0,31.0,18.0,57.0,65.0,37.0,23.0,70.0,341.0,34.0,24.0,10.0,106.0,33.0,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-69.45,-11.21,-37.47,,-25.0,-27.0,5.6,5.0,3.0,,,,,,TM4,14.0,,10.67,11.0,,256QAM,64QAM,,6.0,,,,,,0.0,,,,,,6.0,,,,0.0,,,,,,,,,0.003,NonCA,,Band 66,,,,
126,2022-08-08 15:08:11.600000,-118.237564,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-68.7,-11.46,-37.25,,,-23.72,4.88,2.0,6.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
127,2022-08-08 15:08:11.700000,-118.237564,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-68.17,-10.86,-37.3,,,-28.0,5.49,8.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
128,2022-08-08 15:08:11.800000,-118.237564,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-68.31,-10.21,-37.44,,,-21.63,6.93,7.0,3.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,6.8,5.0,,QPSK,16QAM,,4.8,,,,,,16.67,0.0,,,,,4.8,,,,16.67,0.0,,,,,0.004,,0.004,,NonCA,,Band 66,,,,
129,2022-08-08 15:08:11.900000,-118.237556,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-68.33,-8.94,-37.09,,,-30.0,10.89,10.0,0.0,,,,,,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.002,0.002,132.0,132.0
130,2022-08-08 15:08:12.000000,-118.237556,34.05835,-118.23756,34.05835,13:08:11,103.0,5.0,5.0,1.84,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,5.0,Band 66,66586.0,132122.0,10.0,10.0,-68.19,-7.4,-37.41,,,-27.22,9.08,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,23.0,,,256QAM,,1.3,0.14,0.14,0.0,0.02,,,0.014,0.014,0.014,0.014,,1.3,0.14,0.02,,,0.014,0.014,0.014,0.014,,,,,NonCA,NonCA,Band 66,,,,
131,2022-08-08 15:08:12.100000,-118.237556,34.05835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-69.3,-8.52,-38.39,,,-34.0,7.83,3.5,6.0,,,,,,TM4,14.0,,2.5,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
132,2022-08-08 15:08:12.200000,-118.237556,34.058346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-68.63,-8.43,-38.61,,,-26.14,9.3,6.0,6.0,,,,,,TM4,14.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,,,,
133,2022-08-08 15:08:12.300000,-118.237549,34.058346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-69.6,-8.43,-38.82,,,-31.0,9.6,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
134,2022-08-08 15:08:12.400000,-118.237549,34.058346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-70.49,-7.97,-39.52,,,-23.22,11.19,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,11.0,,2.5,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,0.003,,,NonCA,,Band 66,0.003,0.003,198.0,198.0
135,2022-08-08 15:08:12.500000,-118.237549,34.058342,,,,,,,,,,,10.0,54.0,270.0,33.0,18.0,57.0,65.0,37.0,23.0,70.0,341.0,36.0,24.0,10.0,106.0,33.0,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-72.12,-7.82,-39.28,,,-28.0,9.75,9.0,0.0,,,,,,TM4,11.0,,,,21.71,,,256QAM,,1.57,,,,,,,,,,,,1.57,,,,,,,,,,,,0.003,NonCA,NonCA,Band 66,,,,
136,2022-08-08 15:08:12.600000,-118.237549,34.058342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-72.34,-9.17,-38.91,,,-21.57,9.63,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
137,2022-08-08 15:08:12.700000,-118.237549,34.058342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-68.54,-8.58,-37.24,-15.12,,-22.6,8.88,10.0,0.0,,,,,,TM4,11.0,,3.0,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
138,2022-08-08 15:08:12.800000,-118.237541,34.058342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-66.42,-7.36,-36.69,,-28.43,-21.38,12.0,10.5,0.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,0.007,,NonCA,,Band 66,,,,
139,2022-08-08 15:08:12.900000,-118.237541,34.058338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-64.92,-8.02,-35.83,,,-25.0,12.28,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,0.004,0.003,230.0,192.0
140,2022-08-08 15:08:13.000000,-118.237541,34.058338,-118.23754,34.05834,13:08:12,105.0,5.0,5.0,2.15,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,5.0,Band 66,66586.0,132122.0,10.0,10.0,-64.23,-8.53,-35.52,,,-17.79,10.06,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,11.0,4x2,2.5,,,16QAM,,,4.0,,0.11,0.11,0.0,0.02,0.0,,0.014,0.014,0.014,0.014,4.0,,0.11,0.02,0.0,,0.014,0.014,0.014,0.014,,,,,NonCA,,Band 66,,,,
141,2022-08-08 15:08:13.100000,-118.237541,34.058338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-63.87,-7.85,-35.02,,,-26.0,10.15,11.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
142,2022-08-08 15:08:13.200000,-118.237541,34.058338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-63.2,-8.38,-34.68,,,-20.63,12.27,12.0,0.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
143,2022-08-08 15:08:13.300000,-118.237541,34.058338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-65.2,-6.52,-36.3,,,-26.0,12.98,9.0,4.0,,,,,,TM4,0.0,,2.5,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
144,2022-08-08 15:08:13.400000,-118.237541,34.058338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-67.75,-7.18,-37.72,,,-22.57,12.79,9.0,2.0,,,,,,TM4,0.0,,,,23.82,,,256QAM,,1.18,,,,,,0.0,,,,,,1.18,,,,0.0,,,,,,,,,NonCA,NonCA,Band 66,0.003,0.003,198.0,198.0
145,2022-08-08 15:08:13.500000,-118.237534,34.058338,,,,,,,,,,,10.0,54.0,270.0,32.0,18.0,57.0,65.0,37.0,23.0,70.0,341.0,37.0,24.0,10.0,106.0,37.0,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-68.91,-7.65,-37.39,,,-28.0,11.11,8.0,3.0,,,,,,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,NonCA,,Band 66,,,,
146,2022-08-08 15:08:13.600000,-118.237534,34.058338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-67.34,-8.16,-36.78,,,-20.38,10.93,7.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
147,2022-08-08 15:08:13.700000,-118.237534,34.058338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-65.82,-7.75,-36.67,,,-28.0,13.33,5.5,8.5,,,,,,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
148,2022-08-08 15:08:13.800000,-118.237534,34.058338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-65.21,-6.63,-37.03,,,-21.43,13.78,9.0,2.0,,,,,,TM4,0.0,,,,24.25,,,256QAM,,1.25,,,,,,0.0,,,,,,1.25,,,,0.0,,,,,0.004,,0.004,,NonCA,NonCA,Band 66,,,,
149,2022-08-08 15:08:13.900000,-118.237534,34.058338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-66.54,-6.99,-37.37,,,-26.0,15.21,,,1.0,100.0,0.0,0.0,0.0,TM4,,,2.5,,,16QAM,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,0.003,,,NonCA,,Band 66,0.002,0.002,132.0,132.0
150,2022-08-08 15:08:14.000000,-118.237534,34.058338,-118.23753,34.05834,13:08:13,110.0,5.0,5.0,0.92,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,5.0,Band 66,66586.0,132122.0,10.0,10.0,-67.2,-6.15,-37.34,-11.36,,-21.14,13.55,10.5,0.0,,,,,,TM4,0.0,,,,,,,,,,0.1,0.1,0.0,0.02,,,0.009,0.018,0.009,0.015,,,0.1,0.02,,,0.009,0.018,0.009,0.015,,,,,NonCA,,Band 66,,,,
151,2022-08-08 15:08:14.100000,-118.237534,34.058338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-66.37,-7.54,-36.13,,-25.71,-27.5,12.66,12.0,0.0,,,,,,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
152,2022-08-08 15:08:14.200000,-118.237526,34.058338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-65.1,-5.32,-36.28,,,-15.78,15.26,8.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,2.5,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
153,2022-08-08 15:08:14.300000,-118.237526,34.058334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-64.52,-6.24,-36.57,,,-25.0,13.74,10.0,6.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
154,2022-08-08 15:08:14.400000,-118.237526,34.058334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-65.94,-8.19,-36.52,,,-17.55,9.98,4.0,7.5,,,,,,TM4,14.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,,,,,NonCA,,Band 66,0.003,0.003,198.0,198.0
155,2022-08-08 15:08:14.500000,-118.237518,34.058334,,,,,,,,,,,10.0,54.0,270.0,33.0,18.0,57.0,65.0,38.0,23.0,70.0,341.0,36.0,24.0,10.0,106.0,38.0,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-63.17,-8.04,-35.13,,,-23.0,9.95,,,1.0,100.0,0.0,0.0,0.0,TM4,,,2.5,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,0.003,NonCA,,Band 66,,,,
156,2022-08-08 15:08:14.600000,-118.237518,34.058334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-61.96,-7.16,-34.79,,,-16.43,11.72,9.0,0.0,,,,,,TM4,1.0,,,,25.18,,,256QAM,,1.42,,,,,,,,,,,,1.42,,,,,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,,,,
157,2022-08-08 15:08:14.700000,-118.237518,34.058334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-62.51,-7.2,-35.27,,,-22.0,10.58,9.5,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,,,,,NonCA,,Band 66,,,,
158,2022-08-08 15:08:14.800000,-118.237518,34.058331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-65.31,-8.89,-35.93,,,-15.44,9.22,6.0,5.0,2.0,50.0,50.0,0.0,0.0,TM4,0.0,,2.5,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.004,,0.004,,NonCA,,Band 66,,,,
159,2022-08-08 15:08:14.900000,-118.237511,34.058331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-66.39,-7.05,-36.34,,,-22.0,8.67,9.0,0.0,,,,,,TM4,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.002,0.002,132.0,132.0
160,2022-08-08 15:08:15.000000,-118.237511,34.058331,-118.23751,34.05833,13:08:14,110.0,5.0,5.0,2.15,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,5.0,Band 66,66586.0,132122.0,10.0,10.0,-65.44,-9.45,-35.85,,,-16.0,8.34,9.0,0.0,,,,,,TM4,10.0,4x2,,,,,,,,,0.15,0.15,0.0,0.02,,,0.014,0.015,0.014,0.015,,,0.15,0.02,,,0.014,0.015,0.014,0.015,,,,,NonCA,,Band 66,,,,
161,2022-08-08 15:08:15.100000,-118.237511,34.058331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-63.64,-8.67,-34.26,,,-20.0,12.33,12.0,0.0,,,,,,TM4,1.0,,2.5,,26.5,16QAM,,256QAM,4.0,1.17,,,,,0.0,,,,,,4.0,1.17,,,0.0,,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,,,,
162,2022-08-08 15:08:15.200000,-118.237503,34.058331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-63.53,-6.89,-34.58,,,-19.38,12.75,6.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,,,,
163,2022-08-08 15:08:15.300000,-118.237503,34.058331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 66,66586.0,132122.0,10.0,10.0,-61.59,-7.41,-33.21,-7.63,,-26.0,14.28,7.0,8.0,,,,,,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,0.002,,NonCA,,Band 66,,,,
