,TIME_STAMP,Lon,Lat,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
52,2022-08-11 16:16:43.600000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-95.23,-12.08,-62.77,,,-17.13,3.37,10.25,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,0.0,,,NonCA,,Band 2,0.003,0.002,198.0,132.0,
53,2022-08-11 16:16:43.700000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-95.86,-14.69,-59.94,,-13.22,-22.03,2.75,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,2.33,,,QPSK,,,5.33,,,,,,0.0,0.0,,,,,5.33,,,,0.0,0.0,,,,,,,,,,NonCA,,Band 2,,,,,
54,2022-08-11 16:16:43.800000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-93.31,-11.4,-60.31,,,-15.25,3.53,10.83,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
55,2022-08-11 16:16:43.900000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-92.94,-14.41,-54.72,,,-19.43,0.8,9.83,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,25.0,,,,,,,,,,25.0,,,,,0.002,,0.0,,,NonCA,,Band 2,,,,,
56,2022-08-11 16:16:44.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,377.0,Band 2,700.0,18700.0,20.0,20.0,-89.75,-13.25,-55.19,,,-18.84,-2.4,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,4x2,6.0,,14.71,QPSK,,64QAM,4.0,3.08,0.07,0.07,0.01,0.06,0.0,,0.005,0.034,0.005,0.034,4.0,3.08,0.07,0.06,0.0,,0.005,0.034,0.005,0.034,,,,,,NonCA,NonCA,Band 2,,,,,0.003
57,2022-08-11 16:16:44.100000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-92.48,-12.34,-59.69,,,-20.24,7.92,9.5,1.83,1.0,83.33,16.67,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.0,,,NonCA,,Band 2,0.002,0.003,132.0,198.0,
58,2022-08-11 16:16:44.200000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-92.42,-11.96,-60.27,13.73,,-26.31,7.3,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
59,2022-08-11 16:16:44.300000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-97.61,-12.31,-64.5,,-13.02,-21.26,4.78,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,1.25,,,QPSK,,,5.0,,,,,,0.0,0.0,,,,,5.0,,,,0.0,0.0,,,,,,,,,,NonCA,,Band 2,,,,,
60,2022-08-11 16:16:44.400000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-98.0,-13.77,-62.94,,,-14.3,4.5,8.0,6.0,2.0,25.0,75.0,0.0,0.0,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,,NonCA,,Band 2,,,,,
61,2022-08-11 16:16:44.500000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-96.29,-14.35,-61.4,,,-22.55,3.42,7.43,3.43,1.0,57.14,42.86,0.0,0.0,TM4,6.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.003,,NonCA,,Band 2,,,,,0.002
62,2022-08-11 16:16:44.600000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-94.44,-14.75,-58.78,,,-13.83,0.7,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,4.0,3.0,20.89,QPSK,QPSK,64QAM,5.33,3.23,,,,,0.0,,,,,,5.33,3.23,,,0.0,,,,,,0.002,,0.0,,,NonCA,NonCA,Band 2,0.003,0.003,198.0,215.0,
63,2022-08-11 16:16:44.700000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-95.56,-11.47,-62.28,,,-18.07,-0.7,8.33,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 2,,,,,
64,2022-08-11 16:16:44.800000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-97.47,-16.0,-60.44,,,-16.64,-0.5,8.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
65,2022-08-11 16:16:44.900000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-97.02,-13.48,-61.63,,,-16.33,-2.6,7.2,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,1.67,,,QPSK,,,5.33,,,,,,0.0,0.0,,,,,5.33,,,,0.0,0.0,,,,,0.002,,0.0,,,NonCA,,Band 2,,,,,
66,2022-08-11 16:16:45.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,377.0,Band 2,700.0,18700.0,20.0,20.0,-95.66,-14.5,-59.72,,-12.02,-19.86,4.8,8.4,4.6,1.0,60.0,40.0,0.0,0.0,TM4,4.0,,,,,,,,,,0.08,0.08,0.02,0.06,,,0.01,0.044,0.01,0.039,,,0.08,0.06,,,0.01,0.044,0.01,0.039,,0.004,,,,NonCA,,Band 2,,,,,0.003
67,2022-08-11 16:16:45.100000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-91.67,-13.43,-54.92,,,-22.25,2.14,7.8,7.6,2.0,20.0,80.0,0.0,0.0,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,,NonCA,,Band 2,0.002,0.003,132.0,198.0,
68,2022-08-11 16:16:45.200000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-90.83,-12.25,-57.56,,,-16.6,5.97,10.43,3.29,1.0,62.5,37.5,0.0,0.0,TM4,4.0,,5.33,,,QPSK,,,5.33,,,,,,0.0,0.0,,,,,5.33,,,,0.0,0.0,,,,,,,,,,NonCA,,Band 2,,,,,
69,2022-08-11 16:16:45.300000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-88.94,-16.34,-49.44,,,-20.0,-2.2,8.6,11.4,2.0,0.0,100.0,0.0,0.0,TM4,6.0,,,,24.0,,,256QAM,,3.09,,,,,,,,,,,,3.09,,,,,,,,,,,,,,NonCA,NonCA,Band 2,,,,,
70,2022-08-11 16:16:45.400000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-86.67,-11.55,-53.73,,,-21.69,7.0,8.6,2.2,1.0,80.0,20.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,0.004,,0.0,,,NonCA,,Band 2,,,,,
71,2022-08-11 16:16:45.500000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-87.4,-11.48,-54.7,14.45,,-17.0,8.86,9.6,12.6,2.0,0.0,100.0,0.0,0.0,TM4,6.0,,1.5,8.0,,QPSK,QPSK,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,0.003,,NonCA,,Band 2,,,,,0.002
72,2022-08-11 16:16:45.600000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-88.22,-12.41,-54.73,,-12.07,-23.65,4.6,10.5,13.33,2.0,0.0,100.0,0.0,0.0,TM4,6.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,,NonCA,,Band 2,0.003,0.002,198.0,132.0,
73,2022-08-11 16:16:45.700000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-88.48,-11.83,-55.31,,,-20.52,7.2,9.5,12.5,2.0,0.0,100.0,0.0,0.0,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
74,2022-08-11 16:16:45.800000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-88.21,-13.57,-53.96,,,-23.26,3.12,9.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,6.0,,6.75,14.0,,QPSK,16QAM,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 2,,,,,
75,2022-08-11 16:16:45.900000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-88.42,-12.08,-55.08,,,-21.33,7.93,8.5,11.5,2.0,0.0,100.0,0.0,0.0,TM4,6.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,,NonCA,,Band 2,,,,,
76,2022-08-11 16:16:46.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,377.0,Band 2,700.0,18700.0,20.0,20.0,-90.49,-15.32,-54.98,,,-18.06,1.42,7.63,11.38,2.0,0.0,100.0,0.0,0.0,TM4,6.0,4x4,,,20.38,,,256QAM,,3.6,0.11,0.11,0.0,0.06,,,0.009,0.029,0.009,0.024,,3.6,0.11,0.06,,,0.009,0.029,0.009,0.024,,,,,,NonCA,NonCA,Band 2,,,,,0.003
77,2022-08-11 16:16:46.100000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-94.47,-12.75,-61.75,,,-18.91,5.05,12.14,1.57,1.0,85.71,14.29,0.0,0.0,TM4,4.0,,6.2,,,QPSK,,,4.0,,,,,,0.0,25.0,,,,,4.0,,,,0.0,25.0,,,,,0.002,,0.0,,,NonCA,,Band 2,0.002,0.003,132.0,198.0,
78,2022-08-11 16:16:46.200000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-97.96,-15.46,-62.06,,,-20.17,-0.73,12.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
79,2022-08-11 16:16:46.300000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-99.58,-16.3,-63.3,,-13.9,-21.95,-0.12,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,25.0,,,,,,,,,,25.0,,,,,,,,,,NonCA,,Band 2,,,,,
80,2022-08-11 16:16:46.400000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-99.7,-17.58,-61.55,,,-16.18,-0.78,10.8,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,4.75,,,QPSK,,,8.0,,,,,,0.0,,,,,,8.0,,,,0.0,,,,,,0.004,,0.0,,,NonCA,,Band 2,,,,,
81,2022-08-11 16:16:46.500000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-98.13,-15.39,-62.5,,,-14.68,1.76,10.25,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,0.003,,NonCA,,Band 2,,,,,0.002
82,2022-08-11 16:16:46.600000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-94.31,-16.5,-55.61,,,-18.04,-1.18,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,14.0,,,64QAM,,3.63,,,,,,0.0,,,,,,3.63,,,,0.0,,,,,0.002,,0.0,,,NonCA,NonCA,Band 2,0.003,0.002,198.0,132.0,
83,2022-08-11 16:16:46.700000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-91.65,-14.52,-57.13,,,-15.46,-1.0,7.4,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,4.5,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,,NonCA,,Band 2,,,,,
84,2022-08-11 16:16:46.800000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-93.08,-17.3,-55.59,15.37,,-19.0,-0.83,8.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
85,2022-08-11 16:16:46.900000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-92.73,-16.84,-55.63,,-8.55,-14.1,-1.87,7.2,0.0,1.0,100.0,0.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,,NonCA,,Band 2,,,,,
86,2022-08-11 16:16:47.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,377.0,Band 2,700.0,18700.0,20.0,20.0,-90.3,-17.48,-51.69,,,-25.22,0.0,8.29,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,3.67,,,QPSK,,,10.67,,0.1,0.1,0.0,0.06,0.0,,0.007,0.045,0.007,0.033,10.67,,0.1,0.06,0.0,,0.007,0.045,0.007,0.033,,,,,,NonCA,,Band 2,,,,,0.003
87,2022-08-11 16:16:47.100000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-89.96,-18.42,-51.06,,,-21.65,-2.3,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,,NonCA,,Band 2,0.002,0.003,132.0,198.0,
88,2022-08-11 16:16:47.200000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-91.46,-16.4,-54.71,,,-19.31,-0.63,11.6,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,,,,,NonCA,,Band 2,,,,,
89,2022-08-11 16:16:47.300000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-94.73,-17.11,-56.78,,,-18.8,-0.77,10.25,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,1.67,,,QPSK,,,5.33,,,,,,0.0,,,,,,5.33,,,,0.0,,,,,,,,,,,NonCA,,Band 2,,,,,
90,2022-08-11 16:16:47.400000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-95.92,-16.96,-58.29,,,-22.97,-2.3,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,23.38,,,256QAM,,3.38,,,,,,33.33,,,,,,3.38,,,,33.33,,,,,0.004,,0.0,0.003,,NonCA,NonCA,Band 2,,,,,
91,2022-08-11 16:16:47.500000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-94.98,-17.56,-56.48,,,-18.8,-2.55,9.83,0.0,1.0,100.0,0.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,0.002
92,2022-08-11 16:16:47.600000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-94.08,-18.43,-55.39,,-11.98,-21.87,-3.38,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,14.0,,7.2,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.002,,0.0,,,NonCA,,Band 2,0.003,0.002,198.0,132.0,
93,2022-08-11 16:16:47.700000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-93.64,-18.73,-54.64,,,-17.67,-0.6,9.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
94,2022-08-11 16:16:47.800000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-93.31,-18.84,-54.05,,,-20.96,-1.63,10.57,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,25.0,,,,,,,,,,25.0,,,,,,,,,,NonCA,,Band 2,,,,,
95,2022-08-11 16:16:47.900000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-93.81,-17.03,-55.19,,,-21.75,2.8,11.4,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,1.67,,19.2,QPSK,,64QAM,5.33,3.71,,,,,0.0,,,,,,5.33,3.71,,,0.0,,,,,,0.002,0.003,0.0,,,NonCA,NonCA,Band 2,,,,,
96,2022-08-11 16:16:48.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,377.0,Band 2,700.0,18700.0,20.0,20.0,-93.34,-18.38,-53.53,,,-20.52,0.45,12.83,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,4x4,,,,,,,,,0.32,0.32,0.03,0.08,,0.0,0.015,0.036,0.014,0.033,,,0.32,0.08,,0.0,0.015,0.036,0.014,0.033,,,,,,NonCA,,Band 2,,,,,0.003
97,2022-08-11 16:16:48.100000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-93.19,-18.19,-54.31,14.9,,-20.6,2.15,10.4,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,,NonCA,,Band 2,0.002,0.003,132.0,198.0,
98,2022-08-11 16:16:48.200000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-92.02,-19.9,-51.31,,-14.51,-20.06,-4.63,9.17,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,9.67,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,,NonCA,,Band 2,,,,,
99,2022-08-11 16:16:48.300000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-92.44,-18.06,-54.38,,,-24.73,4.9,8.2,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
100,2022-08-11 16:16:48.400000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-91.52,-20.6,-50.88,,,-23.04,-6.5,5.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.0,0.003,,NonCA,,Band 2,,,,,
101,2022-08-11 16:16:48.500000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-92.88,-22.0,-50.38,,,-19.17,-2.4,7.17,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,1.8,,19.29,QPSK,,64QAM,4.0,3.0,,,,,0.0,,,,,,4.0,3.0,,,0.0,,,,,,,,,,,NonCA,NonCA,Band 2,,,,,0.002
102,2022-08-11 16:16:48.600000,,,,,,,,,,,,,,,,,,,,,,,,377.0,Band 2,700.0,18700.0,20.0,20.0,-93.48,-21.13,-52.23,,,-26.57,-4.77,4.2,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,,NonCA,,Band 2,0.003,0.002,198.0,132.0,
103,2022-08-11 16:16:48.700000,,,,,,,,,,,,,,,,,,,,,,,,361.0,Band 2,700.0,18700.0,20.0,20.0,-83.65,-10.42,-52.5,,,-16.56,16.57,10.5,10.75,2.0,20.0,80.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,0.003,,0.003,38407.0,NonCA,,Band 2,,,,,
104,2022-08-11 16:16:48.720970,,,,,,,,,,,,,,,,,,,,Handover Attempt,Handover Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2022-08-11 16:16:48.742512,,,,,,,,,,,,,,,,,,,,Handover Success,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2022-08-11 16:16:48.752496,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2022-08-11 16:16:48.760448,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2022-08-11 16:16:48.760466,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2022-08-11 16:16:48.761162,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2022-08-11 16:16:48.800000,,,,,,,,,,,,,,,,,,,,,,,,361.0,Band 2,700.0,18700.0,20.0,20.0,-84.84,-10.13,-54.72,,-13.42,-17.14,15.58,13.17,12.33,2.0,0.0,100.0,0.0,0.0,TM4,6.0,,1.62,0.0,,QPSK,QPSK,,10.46,,,,,,7.14,,,,,,10.46,,,,7.14,,,,,,,,,,38407.0,NonCA,,Band 2,,,,,
111,2022-08-11 16:16:48.805234,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2022-08-11 16:16:48.900000,,,,,,,,,,,,,,,,,,,,,,,,361.0,Band 2,700.0,18700.0,20.0,20.0,-85.46,-11.58,-53.77,,,-22.4,16.3,13.2,12.6,2.0,0.0,100.0,0.0,0.0,TM4,6.0,,,,22.29,,,64QAM,,3.22,,,,,,25.0,,,,,,3.22,,,,25.0,,,,,0.006,,0.0,,38407.0,NonCA,NonCA,Band 2,,,,,
113,2022-08-11 16:16:49.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,361.0,Band 2,700.0,18700.0,20.0,20.0,-81.28,-11.03,-49.81,,,-16.5,20.4,13.4,13.0,2.0,0.0,100.0,0.0,0.0,TM4,6.0,4x4,,,,,,,,,0.09,0.09,0.01,0.13,,,0.012,0.044,0.012,0.033,,,0.09,0.13,,,0.012,0.044,0.012,0.033,,,,,38407.0,NonCA,,Band 2,,,,,0.003
