,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
55,2022-08-08 21:19:26.100000,-116.258064,35.104969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.88,-7.06,-68.75,,0.2,1.0,15.9,10.0,6.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2022-08-08 21:19:26.400000,-116.257965,35.105026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.19,-9.19,-65.0,,,2.0,9.1,6.0,3.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2022-08-08 21:19:26.500000,-116.257935,35.105045,,,,,,,,,,,1.0,35.0,228.0,24.0,3.0,67.0,318.0,33.0,4.0,41.0,296.0,29.0,9.0,9.0,280.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
58,2022-08-08 21:19:26.700000,-116.257866,35.105083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.31,-10.19,-63.06,,,,16.2,10.0,5.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2022-08-08 21:19:26.800000,-116.257828,35.105103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2022-08-08 21:19:27.000000,-116.257759,35.105141,-116.25776,35.10514,19:19:26,55.0,134.0,134.0,37.5,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.25,-10.19,-64.06,,,,11.0,10.0,3.0,,,,,,TM4,1.0,,,,,,,,,,0.24,0.24,0.0,,,,0.041,0.003,0.041,0.003,,,0.24,,,,0.041,0.003,0.041,0.003,0.0,0.0,0.0,0.0,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
61,2022-08-08 21:19:27.200000,-116.25769,35.105179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2022-08-08 21:19:27.300000,-116.25766,35.105198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.44,-7.06,-66.44,,1.25,,14.0,10.0,4.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2022-08-08 21:19:27.500000,-116.257591,35.105236,,,,,,,,,,,1.0,35.0,228.0,22.0,3.0,67.0,318.0,34.0,4.0,41.0,296.0,32.0,9.0,9.0,280.0,20.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
64,2022-08-08 21:19:27.600000,-116.257561,35.105255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-92.98,-7.81,-65.17,,,6.43,18.9,11.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.0,,0.0,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2022-08-08 21:19:27.700000,-116.257523,35.105274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-92.51,-7.36,-65.01,,,0.0,19.5,11.0,8.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2022-08-08 21:19:27.800000,-116.257492,35.105293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-92.47,-7.31,-64.99,,,4.57,16.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.002,0.001,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2022-08-08 21:19:27.900000,-116.257454,35.105312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-91.64,-7.45,-64.16,,,2.67,18.92,13.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,20.0,,,,,4.0,,,,0.0,20.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2022-08-08 21:19:28.000000,-116.257423,35.105331,-116.25742,35.10533,19:19:27,55.0,135.0,135.0,37.5,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-91.58,-6.96,-64.34,,,5.25,19.17,11.0,8.0,,,,,,TM4,1.0,2x2,,,,,,,,,0.08,0.08,0.0,0.02,,,0.016,0.013,0.016,0.01,,,0.08,0.02,,,0.016,0.013,0.016,0.01,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
69,2022-08-08 21:19:28.100000,-116.257423,35.105331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-91.85,-6.55,-64.81,,,0.0,19.8,10.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,26.0,,,256QAM,,1.13,,,,,,,,,,,,1.13,,,,,,,,,0.002,,0.004,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2022-08-08 21:19:28.200000,-116.257423,35.105331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-92.24,-7.39,-64.6,,,6.6,18.01,10.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,7.75,,,QPSK,,,4.0,,,,,,0.0,25.0,,,,,4.0,,,,0.0,25.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2022-08-08 21:19:28.300000,-116.257423,35.105331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-92.19,-7.02,-64.99,13.9,,-2.0,19.38,8.0,10.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2022-08-08 21:19:28.400000,-116.257423,35.105331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-92.35,-7.3,-64.74,,0.23,4.71,18.49,7.0,10.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2022-08-08 21:19:28.500000,-116.257423,35.105331,,,,,,,,,,,1.0,35.0,228.0,22.0,3.0,67.0,318.0,35.0,4.0,41.0,296.0,33.0,9.0,9.0,280.0,24.0,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-91.7,-7.2,-63.97,,,0.0,18.23,6.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
74,2022-08-08 21:19:28.600000,-116.257423,35.105331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-90.83,-7.07,-63.54,,,7.43,19.59,7.0,8.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2022-08-08 21:19:28.700000,-116.257423,35.105331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-90.49,-7.08,-63.16,,,-1.0,19.2,8.0,8.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2022-08-08 21:19:28.800000,-116.257423,35.105331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-90.61,-6.8,-63.54,,,4.86,21.35,10.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,4.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.004,,0.004,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2022-08-08 21:19:28.900000,-116.257423,35.105331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-90.85,-7.17,-63.38,,,-1.0,21.77,10.5,10.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2022-08-08 21:19:29.000000,-116.257423,35.105331,-116.25742,35.10533,19:19:27,55.0,135.0,135.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-90.06,-6.83,-62.81,,,4.25,20.08,8.0,8.0,,,,,,TM4,1.0,,,,24.4,,,256QAM,,1.4,0.11,0.11,0.0,0.02,,,0.019,0.014,0.019,0.014,,1.4,0.11,0.02,,,0.019,0.014,0.019,0.014,,,,,,NonCA,NonCA,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
79,2022-08-08 21:19:29.100000,-116.257355,35.10537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-90.56,-6.5,-63.55,,,-1.0,18.59,,,2.0,0.0,100.0,0.0,0.0,TM4,,,5.5,,,64QAM,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2022-08-08 21:19:29.200000,-116.257294,35.105404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-90.77,-7.03,-63.35,,,5.29,21.3,9.0,8.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2022-08-08 21:19:29.300000,-116.257225,35.105442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-90.72,-6.71,-63.42,,,2.0,20.39,10.0,8.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2022-08-08 21:19:29.400000,-116.257156,35.10548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-90.86,-6.83,-63.53,,,5.88,19.5,9.0,6.5,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,5.5,,25.33,64QAM,,256QAM,4.0,1.0,,,,,0.0,,,,,,4.0,1.0,,,0.0,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2022-08-08 21:19:29.500000,-116.257095,35.105515,,,,,,,,,,,1.0,35.0,228.0,22.0,3.0,67.0,318.0,34.0,4.0,41.0,296.0,33.0,9.0,9.0,280.0,22.0,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-91.13,-6.74,-64.04,,,1.0,19.63,10.0,9.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
84,2022-08-08 21:19:29.600000,-116.257027,35.105553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-91.29,-7.16,-63.74,14.0,,7.14,18.32,10.0,8.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2022-08-08 21:19:29.700000,-116.256958,35.105591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-91.83,-7.14,-64.29,,1.33,3.0,15.66,10.0,8.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,0.003,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2022-08-08 21:19:29.800000,-116.256889,35.105629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-91.89,-7.2,-64.05,,,6.75,15.91,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2022-08-08 21:19:29.900000,-116.256828,35.105663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-91.83,-7.9,-63.28,,,2.0,13.52,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2022-08-08 21:19:30.000000,-116.25676,35.105701,-116.25676,35.1057,19:19:29,55.0,131.0,131.0,72.86,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-91.99,-7.35,-63.66,,,7.71,15.63,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,2x2,4.0,,,QPSK,,,4.0,,0.09,0.09,0.0,0.02,0.0,0.0,0.012,0.011,0.012,0.011,4.0,,0.09,0.02,0.0,0.0,0.012,0.011,0.012,0.011,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
89,2022-08-08 21:19:30.100000,-116.25676,35.105701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-92.34,-7.92,-63.69,,,2.0,18.25,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2022-08-08 21:19:30.200000,-116.25676,35.105701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-92.24,-7.88,-63.76,,,7.14,17.4,12.5,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2022-08-08 21:19:30.300000,-116.25676,35.105701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-92.03,-7.35,-63.89,,,1.0,15.57,12.0,0.0,,,,,,TM4,2.0,,2.5,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2022-08-08 21:19:30.400000,-116.25676,35.105701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-92.25,-7.35,-64.14,,,7.57,16.04,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,23.0,,,256QAM,,1.4,,,,,,0.0,,,,,,1.4,,,,0.0,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2022-08-08 21:19:30.500000,-116.25676,35.105701,,,,,,,,,,,1.0,35.0,228.0,18.0,3.0,67.0,318.0,35.0,4.0,41.0,296.0,33.0,9.0,9.0,280.0,20.0,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-92.49,-7.4,-64.34,,,2.0,16.17,8.0,6.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
94,2022-08-08 21:19:30.600000,-116.25676,35.105701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.04,-7.38,-64.96,,,7.13,16.08,8.0,6.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,4.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2022-08-08 21:19:30.700000,-116.25676,35.105701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.55,-7.16,-65.89,,,3.0,18.02,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,25.67,,,256QAM,,1.33,,,,,,,,,,,,1.33,,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2022-08-08 21:19:30.800000,-116.25676,35.105701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.75,-7.02,-66.09,,,7.86,17.32,8.0,6.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.004,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2022-08-08 21:19:30.900000,-116.25676,35.105701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.34,-7.09,-65.65,16.54,,3.0,16.47,8.5,6.5,,,,,,TM4,1.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2022-08-08 21:19:31.000000,-116.25676,35.105701,-116.25676,35.1057,19:19:29,55.0,131.0,131.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.57,-6.95,-66.17,,3.12,8.29,15.54,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,0.08,0.08,0.0,0.01,,,0.014,0.013,0.014,0.012,,,0.08,0.01,,,0.014,0.013,0.014,0.012,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
99,2022-08-08 21:19:31.100000,-116.256699,35.10574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.59,-7.1,-66.35,,,3.0,15.74,9.0,5.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2022-08-08 21:19:31.200000,-116.25663,35.105774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.25,-7.61,-66.51,,,10.38,17.41,9.0,6.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,0.003,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2022-08-08 21:19:31.300000,-116.256569,35.105812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.35,-7.03,-66.89,,,5.0,19.22,9.0,6.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2022-08-08 21:19:31.400000,-116.2565,35.10585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.32,-6.94,-67.16,,,9.75,14.96,9.0,6.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
