TIME_STAMP,Lon,Lat,LTE KPI CA Type,LTE KPI UL CA Type,Event Technology,Event LTE Events,Event 5G-NR/LTE Events,LTE KPI PCell M(Tx) x N(Rx) Ant,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,Qualcomm Lte/LteAdv Intrafreq Measure PCell Frequency(DL)[MHz],Qualcomm Lte/LteAdv Intrafreq Measure PCell Frequency(UL)[MHz]
2022-08-08 11:35:29.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:29.700000,-118.236801,34.058800,3CA,NonCA,,,,,98.031,0.394,6126943,24606,1955.00,1875.00
2022-08-08 11:35:29.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:29.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:30.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:30.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:30.200000,-118.236801,34.058800,3CA,NonCA,,,,,98.969,0.419,6185557,26216,1955.00,1875.00
2022-08-08 11:35:30.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:30.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:30.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:30.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:30.700000,-118.236801,34.058800,3CA,NonCA,,,,,104.465,0.263,6542119,16471,1955.00,1875.00
2022-08-08 11:35:30.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:30.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:31.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:31.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:31.200000,-118.236801,34.058800,3CA,NonCA,,,,,102.812,0.372,6438598,23282,1955.00,1875.00
2022-08-08 11:35:31.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:31.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:31.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:31.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:31.700000,-118.236801,34.058800,3CA,NonCA,,,,,104.259,0.287,6490117,17892,1955.00,1875.00
2022-08-08 11:35:31.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:31.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:32.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:32.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:32.200000,-118.236801,34.058800,3CA,NonCA,,,,,104.387,0.423,6537222,26466,1955.00,1875.00
2022-08-08 11:35:32.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:32.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:32.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:32.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:32.700000,-118.236801,34.058800,3CA,NonCA,,,,,107.549,0.288,6721812,17999,1955.00,1875.00
2022-08-08 11:35:32.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:32.835375,-118.236801,34.058800,,,,reportStrongestCells,reportStrongestCells,,,,,,,
2022-08-08 11:35:32.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:33.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:33.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:33.200000,-118.236801,34.058800,3CA,NonCA,,,,,100.898,0.307,6293500,19137,1955.00,1875.00
2022-08-08 11:35:33.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:33.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:33.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:33.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:33.700000,-118.236801,34.058800,3CA,NonCA,,,,,103.902,0.245,6493903,15305,1955.00,1875.00
2022-08-08 11:35:33.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:33.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:34.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:34.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:34.200000,-118.236801,34.058800,3CA,NonCA,,,,,104.130,0.241,6508147,15059,1955.00,1875.00
2022-08-08 11:35:34.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:34.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:34.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:34.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:34.700000,-118.236801,34.058800,3CA,NonCA,,,,,106.540,0.275,6658756,17196,1955.00,1875.00
2022-08-08 11:35:34.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:34.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:35.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:35.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:35.200000,-118.236801,34.058800,3CA,NonCA,,,,,81.651,0.232,5103163,14526,1955.00,1875.00
2022-08-08 11:35:35.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:35.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:35.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:35.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:35.700000,-118.236801,34.058800,3CA,NonCA,,,,,81.246,0.237,5088028,14860,1955.00,1875.00
2022-08-08 11:35:35.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:35.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:36.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:36.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:36.200000,-118.236801,34.058800,3CA,NonCA,,,,,78.704,0.182,4909147,11366,1955.00,1875.00
2022-08-08 11:35:36.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:36.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:36.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:36.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:36.700000,-118.236801,34.058800,3CA,NonCA,,,,,78.185,0.221,4896346,13823,1955.00,1875.00
2022-08-08 11:35:36.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:36.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:37.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:37.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:37.200000,-118.236801,34.058800,3CA,NonCA,,,,,77.155,0.215,4812555,13406,1955.00,1875.00
2022-08-08 11:35:37.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:37.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:37.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:37.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:37.700000,-118.236801,34.058800,3CA,NonCA,,,,,75.931,0.232,4745681,14490,1955.00,1875.00
2022-08-08 11:35:37.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:37.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:37.974348,-118.236801,34.058800,,,,reportStrongestCells,reportStrongestCells,,,,,,,
2022-08-08 11:35:38.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:38.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:38.200000,-118.236801,34.058800,3CA,NonCA,,,,,79.772,0.275,4995706,17193,1955.00,1875.00
2022-08-08 11:35:38.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:38.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:38.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:38.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:38.700000,-118.236801,34.058800,3CA,NonCA,,,,,80.994,0.296,5051989,18476,1955.00,1875.00
2022-08-08 11:35:38.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:38.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:39.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:39.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:39.200000,-118.236801,34.058800,3CA,NonCA,,,,,97.793,0.268,6124298,16814,1955.00,1875.00
2022-08-08 11:35:39.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:39.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:39.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:39.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:39.700000,-118.236801,34.058800,3CA,NonCA,,,,,94.528,0.276,5908011,17226,1955.00,1875.00
2022-08-08 11:35:39.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:39.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:40.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:40.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:40.200000,-118.236801,34.058800,3CA,NonCA,,,,,96.744,0.357,6046529,22294,1955.00,1875.00
2022-08-08 11:35:40.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:40.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:40.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:40.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:40.700000,-118.236801,34.058800,3CA,NonCA,,,,,96.994,0.225,6062104,14068,1955.00,1875.00
2022-08-08 11:35:40.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:40.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:41.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:41.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:41.200000,-118.236801,34.058800,3CA,NonCA,,,,,94.283,0.316,5880894,19711,1955.00,1875.00
2022-08-08 11:35:41.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:41.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:41.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:41.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:41.700000,-118.236801,34.058800,3CA,NonCA,,,,,91.795,0.166,5748681,10373,1955.00,1875.00
2022-08-08 11:35:41.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:41.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:42.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:42.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:42.200000,-118.236801,34.058800,3CA,NonCA,,,,,90.732,0.164,5659411,10248,1955.00,1875.00
2022-08-08 11:35:42.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:42.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:42.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:42.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:42.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:42.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:42.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:43.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,95.327,0.221,9461214,21917,1955.00,1875.00
2022-08-08 11:35:43.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:43.114824,-118.236801,34.058800,,,,reportStrongestCells,reportStrongestCells,,,,,,,
2022-08-08 11:35:43.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:43.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:43.400000,-118.236801,34.058800,3CA,NonCA,,,,,109.381,0.418,5482740,20976,1955.00,1875.00
2022-08-08 11:35:43.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:43.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:43.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:43.800000,-118.236801,34.058800,3CA,NonCA,,,,,96.953,0.234,4932464,11899,1955.00,1875.00
2022-08-08 11:35:43.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:44.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:44.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:44.200000,-118.236801,34.058800,3CA,NonCA,,,,,101.953,0.173,5569202,9426,1955.00,1875.00
2022-08-08 11:35:44.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:44.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:44.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:44.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:44.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:44.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:44.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:45.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,103.172,0.225,9878706,21553,1955.00,1875.00
2022-08-08 11:35:45.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:45.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:45.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:45.400000,-118.236801,34.058800,3CA,NonCA,,,,,102.883,0.207,5157016,10381,1955.00,1875.00
2022-08-08 11:35:45.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:45.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:45.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:45.800000,-118.236801,34.058800,3CA,NonCA,,,,,102.971,0.214,5174277,10751,1955.00,1875.00
2022-08-08 11:35:45.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:46.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:46.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:46.200000,-118.236801,34.058800,3CA,NonCA,,,,,101.519,0.287,5456639,15430,1955.00,1875.00
2022-08-08 11:35:46.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:46.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:46.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:46.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:46.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:46.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:46.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:47.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,103.790,0.219,10080646,21256,1955.00,1875.00
2022-08-08 11:35:47.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:47.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:47.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:47.400000,-118.236801,34.058800,3CA,NonCA,,,,,99.432,0.293,5021291,14804,1955.00,1875.00
2022-08-08 11:35:47.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:47.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:47.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:47.800000,-118.236801,34.058800,3CA,NonCA,,,,,100.760,0.303,5100951,15363,1955.00,1875.00
2022-08-08 11:35:47.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:48.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:48.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:48.200000,-118.236801,34.058800,3CA,NonCA,,,,,102.805,0.338,5320138,17483,1955.00,1875.00
2022-08-08 11:35:48.255258,-118.236801,34.058800,,,,reportStrongestCells,reportStrongestCells,,,,,,,
2022-08-08 11:35:48.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:48.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:48.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:48.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:48.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:48.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:48.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:49.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,102.188,0.329,10142120,32607,1955.00,1875.00
2022-08-08 11:35:49.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:49.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:49.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:49.400000,-118.236801,34.058800,3CA,NonCA,,,,,107.952,0.420,5424608,21124,1955.00,1875.00
2022-08-08 11:35:49.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:49.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:49.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:49.800000,-118.236801,34.058800,3CA,NonCA,,,,,102.852,0.350,5168337,17607,1955.00,1875.00
2022-08-08 11:35:49.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:50.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:50.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:50.200000,-118.236801,34.058800,3CA,NonCA,,,,,105.573,0.336,5291867,16829,1955.00,1875.00
2022-08-08 11:35:50.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:50.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:50.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:50.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:50.700000,-118.236801,34.058800,3CA,NonCA,,,,,99.730,0.321,5859110,18869,1955.00,1875.00
2022-08-08 11:35:50.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:50.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:51.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:51.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:51.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:51.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:51.400000,-118.236801,34.058800,3CA,NonCA,,,,,104.547,0.325,9618296,29871,1955.00,1875.00
2022-08-08 11:35:51.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:51.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:51.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:51.800000,-118.236801,34.058800,3CA,NonCA,,,,,100.361,0.319,5093323,16208,1955.00,1875.00
2022-08-08 11:35:51.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:52.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:52.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:52.200000,-118.236801,34.058800,3CA,NonCA,,,,,103.654,0.247,5169743,12344,1955.00,1875.00
2022-08-08 11:35:52.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:52.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:52.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:52.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:52.700000,-118.236801,34.058800,3CA,NonCA,,,,,99.715,0.339,6107568,20749,1955.00,1875.00
2022-08-08 11:35:52.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:52.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:53.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:35:53.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:35:53.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
