TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
2022-08-12 14:20:10.300000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-101.59,-14.54,-69.55,20.62,-3.26,-0.49,20.48,13.00,11.14,2,0.00,100.00,0.00,0.00,TM4,10,,18.84,22.20,8.52,256QAM,256QAM,16QAM,15.12,5.90,,,,,6.25,10.00,,,,,28.02,5.80,,,4.81,10.00,,,,,7.105,,7.090,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.064,0.209,440595,13055,
2022-08-12 14:20:10.400000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-102.33,-14.71,-70.28,,,0.59,20.16,13.00,11.00,2,0.00,100.00,0.00,0.00,TM4,10,,12.43,22.71,10.50,16QAM,256QAM,16QAM,7.86,4.63,,,,,3.57,11.11,,,,,22.84,4.52,,,5.75,11.11,,,,,,,,0.229,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:10.500000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-100.53,-13.71,-69.61,21.54,-4.84,-2.70,21.09,13.00,10.25,2,0.00,100.00,0.00,0.00,TM4,6,,15.68,22.40,10.12,256QAM,256QAM,16QAM,11.03,5.24,,,,,11.63,20.00,,,,,27.06,5.37,,,10.32,20.00,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:10.600000,-95.822891,41.241589,-95.822890,41.241590,14:20:10,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-101.28,-14.98,-69.24,,,-0.58,20.42,13.00,11.00,2,0.00,100.00,0.00,0.00,TM4,10,,16.71,19.68,11.05,256QAM,256QAM,16QAM,14.51,4.82,,,,,20.97,14.29,,,,,36.23,4.89,,,20.00,14.29,,,,,7.082,0.234,7.066,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:10.700000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-100.49,-14.56,-68.83,,-4.80,-1.37,21.37,13.00,11.50,2,0.00,100.00,0.00,0.00,TM4,10,,12.80,17.82,9.63,16QAM,64QAM,16QAM,9.17,5.11,,,,,0.00,7.14,,,,,25.90,5.06,,,0.84,7.14,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:10.800000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-102.44,-14.76,-70.52,21.64,-4.36,-0.20,19.78,13.00,11.40,2,0.00,100.00,0.00,0.00,TM4,10,,13.61,19.27,7.96,16QAM,256QAM,16QAM,11.94,4.39,,,,,0.00,0.00,,,,,19.64,4.50,,,0.00,0.00,,,,,7.130,,7.115,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.325,0.249,457837,15532,
2022-08-12 14:20:10.900000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-104.31,-15.13,-71.56,,,0.60,18.97,13.00,11.40,2,0.00,100.00,0.00,0.00,TM4,10,,17.43,18.86,8.54,256QAM,64QAM,16QAM,16.04,4.04,,,,,0.00,3.85,,,,,16.04,4.03,,,0.00,3.85,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:11.000000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,274,Band 2,700,18700,10,10,-102.30,-13.63,-71.28,21.60,-2.54,2.72,20.40,13.40,12.00,2,0.00,100.00,0.00,0.00,TM4,10,4x4,16.38,19.88,10.58,256QAM,256QAM,16QAM,15.53,5.08,3.47,3.39,2.85,0.79,0.00,6.25,4.643,0.317,4.297,0.287,15.36,4.81,7.57,0.79,0.00,6.25,9.875,0.317,9.293,0.287,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:11.100000,-95.822891,41.241589,,,,,,,,,,,18,77.000,348.000,28.000,23,51.000,276.000,24.000,24,12.000,139.000,18.000,27,13.000,321.000,23.000,,,,,,274,Band 2,700,18700,10,10,-100.43,-14.35,-68.10,,,-1.79,21.44,13.33,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,16.32,20.91,13.47,256QAM,256QAM,16QAM,12.96,3.80,,,,,2.78,15.00,,,,,27.43,3.79,,,1.01,15.00,,,,,7.047,,7.032,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:11.200000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-95.61,-15.00,-63.53,21.21,-5.24,-2.98,23.33,14.40,12.40,2,0.00,100.00,0.00,0.00,TM4,10,,14.96,22.70,14.00,16QAM,256QAM,64QAM,10.56,3.47,,,,,0.00,7.14,,,,,22.71,3.45,,,0.00,7.14,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:11.300000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-97.01,-14.39,-64.95,,-6.00,-5.43,22.25,14.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,15.70,23.75,15.57,16QAM,256QAM,16QAM,10.67,3.40,,,,,4.76,8.00,,,,,24.68,3.37,,,1.59,8.00,,,,,6.993,,6.979,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.061,0.204,441328,12769,
2022-08-12 14:20:11.400000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-97.24,-14.47,-65.23,,,-4.34,22.39,14.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,14.09,23.14,12.84,16QAM,256QAM,16QAM,8.52,3.53,,,,,0.00,6.25,,,,,23.49,3.54,,,0.00,6.25,,,,,,,,0.230,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:11.500000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-96.49,-14.69,-64.55,20.46,-6.60,-4.76,22.27,14.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,16.00,22.50,14.64,256QAM,256QAM,64QAM,11.62,4.93,,,,,15.00,7.69,,,,,28.77,4.96,,,6.38,7.69,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:11.600000,-95.822891,41.241589,-95.822890,41.241590,14:20:11,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-95.67,-13.89,-63.46,,,-0.48,24.31,14.50,12.17,2,0.00,100.00,0.00,0.00,TM4,10,,14.79,22.50,11.06,16QAM,256QAM,16QAM,8.31,4.88,,,,,2.50,0.00,,,,,26.59,4.87,,,2.56,0.00,,,,,7.090,,7.075,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:11.700000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-94.80,-14.32,-62.80,,-6.60,-2.59,23.95,14.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,16.75,25.23,14.46,256QAM,256QAM,64QAM,11.41,4.31,,,,,6.67,6.67,,,,,31.49,4.25,,,4.51,6.67,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:11.800000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-95.81,-13.88,-63.81,20.58,-6.86,-6.77,23.95,13.80,12.20,2,0.00,100.00,0.00,0.00,TM4,10,,15.74,25.40,15.21,16QAM,256QAM,64QAM,10.43,3.50,,,,,0.00,9.52,,,,,27.59,3.50,,,2.97,9.52,,,,,8.493,,8.475,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.819,0.279,489634,17493,
2022-08-12 14:20:11.900000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-96.64,-13.72,-64.86,,,-5.96,23.33,13.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,15.59,24.38,14.00,256QAM,256QAM,64QAM,9.04,5.08,,,,,7.50,13.33,,,,,26.81,5.25,,,3.91,13.33,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:12.000000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,274,Band 2,700,18700,10,10,-98.13,-14.18,-66.10,,-7.68,-9.88,22.50,13.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,4x4,15.58,23.40,17.30,16QAM,256QAM,64QAM,9.67,4.00,3.26,3.16,2.71,0.65,6.98,12.50,4.484,0.344,4.174,0.299,26.97,4.08,7.85,0.65,4.69,12.50,10.962,0.344,10.177,0.299,,0.258,,,,3CA,NonCA,Band 2+Band 2+Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:12.100000,-95.822891,41.241589,,,,,,,,,,,18,77.000,348.000,25.000,23,51.000,276.000,26.000,24,12.000,139.000,25.000,27,13.000,321.000,22.000,,,,,,274,Band 2,700,18700,10,10,-98.45,-15.19,-65.58,18.92,,-5.54,22.47,13.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,11.25,23.50,15.84,16QAM,256QAM,64QAM,7.50,3.47,,,,,0.00,0.00,,,,,25.11,3.61,,,3.33,0.00,,,,,8.735,,8.716,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:12.200000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-97.69,-14.67,-65.45,,-6.22,-3.75,22.20,13.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,22.52,24.47,15.75,256QAM,256QAM,64QAM,10.05,4.75,,,,,5.26,26.67,,,,,40.48,4.56,,,10.09,26.67,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:12.300000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-96.97,-14.63,-64.66,,-6.78,-4.08,22.76,13.00,11.80,2,0.00,100.00,0.00,0.00,TM4,10,,15.17,24.00,16.36,16QAM,256QAM,64QAM,9.16,4.00,,,,,2.38,18.18,,,,,30.96,5.14,,,0.78,18.18,,,,,8.793,,8.777,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.909,0.251,555698,15636,
2022-08-12 14:20:12.400000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-96.62,-14.24,-64.29,19.08,,-6.74,22.71,13.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,17.84,22.54,17.00,256QAM,256QAM,64QAM,14.88,3.39,,,,,5.26,10.53,,,,,34.98,3.41,,,2.80,10.53,,,,,,,,0.270,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:12.500000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-96.77,-14.21,-64.60,18.50,-6.86,-2.67,22.88,13.40,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,16.13,22.73,15.23,256QAM,256QAM,64QAM,12.17,3.77,,,,,0.00,14.29,,,,,27.20,3.85,,,3.96,14.29,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:12.600000,-95.822891,41.241589,-95.822890,41.241590,14:20:12,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-97.97,-13.50,-66.54,,-6.67,-6.51,22.14,13.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,17.59,23.00,17.17,256QAM,256QAM,64QAM,13.27,3.83,,,,,2.22,7.69,,,,,26.36,3.83,,,8.39,7.69,,,,,8.760,,8.742,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:12.700000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-97.63,-15.20,-65.12,,,-6.72,22.51,13.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,17.13,23.25,15.69,256QAM,256QAM,64QAM,11.33,4.31,,,,,0.00,13.33,,,,,22.75,4.31,,,0.00,13.33,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:12.800000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-97.02,-14.18,-65.76,19.64,-6.70,-7.65,22.71,13.86,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,17.70,23.31,16.73,256QAM,256QAM,64QAM,10.53,4.53,,,,,2.17,13.04,,,,,20.61,4.80,,,2.86,13.04,,,,,7.048,,7.033,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.660,0.288,478739,17994,
2022-08-12 14:20:12.900000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-97.61,-13.94,-65.47,,,-5.01,22.31,13.63,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,17.00,24.86,15.94,256QAM,256QAM,64QAM,14.26,3.69,,,,,10.26,12.50,,,,,26.49,3.80,,,4.90,12.50,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:13.000000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,274,Band 2,700,18700,10,10,-97.73,-14.09,-66.29,17.90,-6.58,-3.77,22.22,14.14,12.00,2,0.00,100.00,0.00,0.00,TM4,10,4x4,22.00,22.07,14.75,256QAM,256QAM,64QAM,19.88,3.15,3.65,3.59,3.02,1.06,12.90,3.70,4.831,0.326,4.123,0.303,31.88,3.16,7.51,1.06,9.76,3.70,9.901,0.326,8.811,0.303,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:13.100000,-95.822891,41.241589,,,,,,,,,,,18,77.000,348.000,25.000,23,51.000,276.000,24.000,24,12.000,139.000,27.000,27,13.000,321.000,24.000,,,,,,274,Band 2,700,18700,10,10,-97.10,-13.45,-65.13,,-6.80,-3.25,23.38,14.60,12.60,2,0.00,100.00,0.00,0.00,TM4,10,,17.36,22.58,13.07,256QAM,256QAM,64QAM,15.69,3.43,,,,,10.34,12.50,,,,,25.39,3.43,,,9.17,12.50,,,,,6.543,,6.528,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:13.200000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-96.75,-13.53,-64.62,,,-4.50,23.26,14.14,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,14.08,25.00,15.04,16QAM,256QAM,64QAM,10.08,3.72,,,,,9.09,0.00,,,,,26.67,3.74,,,5.00,0.00,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:13.300000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-97.74,-14.57,-65.69,18.04,-8.62,-4.83,22.92,13.67,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,14.53,22.80,13.13,16QAM,256QAM,64QAM,11.23,3.94,,,,,7.50,9.09,,,,,25.15,3.94,,,4.00,9.09,,,,,6.528,,6.514,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.795,0.285,424658,17809,
2022-08-12 14:20:13.400000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-101.60,-14.58,-69.38,,,-2.98,20.10,13.00,11.86,2,0.00,100.00,0.00,0.00,TM4,10,,15.94,23.00,12.53,256QAM,256QAM,64QAM,9.94,3.79,,,,,4.17,15.00,,,,,33.31,3.80,,,5.33,15.00,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:13.500000,-95.822891,41.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-104.59,-15.09,-71.84,18.50,-8.80,-3.80,18.39,13.00,11.33,2,0.00,100.00,0.00,0.00,TM4,10,,15.77,21.31,7.81,256QAM,256QAM,16QAM,8.23,5.13,,,,,4.35,17.39,,,,,19.35,5.75,,,4.29,17.39,,,,,,0.284,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
