TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-10 19:07:09.900000,-108.853699,41.691139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-92.58,-9.98,-65.28,,-12.82,-10.87,16.39,7.07,12.79,2,0.00,100.00,0.00,0.00,TM4,2,,10.09,22.00,20.88,16QAM,256QAM,64QAM,4.43,4.88,,,,,0.00,7.14,,,,,4.43,4.88,,,0.00,7.14,,,,,0.728,,0.722,0.428,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:10.000000,-108.853661,41.691135,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,407,Band 66,67086,132622,10,10,-91.99,-9.52,-64.90,,,-10.80,17.45,7.42,12.00,2,7.14,92.86,0.00,0.00,TM4,2,4x4,9.61,22.00,21.20,16QAM,256QAM,64QAM,3.00,4.87,1.24,1.24,0.62,0.82,0.00,13.33,0.822,0.569,0.694,0.542,3.00,4.89,1.24,0.82,0.00,13.33,0.822,0.569,0.694,0.542,,,,,38918,NonCA,NonCA,Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:10.100000,-108.853630,41.691128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-92.52,-8.66,-66.32,13.84,-12.76,-8.30,17.58,6.87,12.80,2,0.00,100.00,0.00,0.00,TM4,2,,10.54,25.67,21.06,16QAM,256QAM,64QAM,4.13,5.94,,,,,3.70,7.14,,,,,3.59,5.96,,,3.70,7.14,,,,,0.440,,0.436,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425,0.422,21639,21486
2022-08-10 19:07:10.200000,-108.853600,41.691120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-93.68,-9.27,-67.39,,,-7.43,16.24,8.56,11.50,2,0.00,100.00,0.00,0.00,TM4,2,,11.09,23.40,20.89,16QAM,256QAM,64QAM,4.30,5.78,,,,,7.14,4.17,,,,,4.30,5.83,,,7.14,4.17,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:10.300000,-108.853569,41.691116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-92.59,-9.85,-65.75,,-12.58,-9.25,18.14,11.00,9.63,2,0.00,100.00,0.00,0.00,TM4,14,,12.91,23.33,21.88,16QAM,256QAM,64QAM,3.00,6.00,,,,,15.38,0.00,,,,,3.00,6.00,,,15.38,0.00,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:10.400000,-108.853539,41.691109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-92.34,-8.92,-66.20,14.82,,-14.14,15.63,8.08,11.54,2,0.00,100.00,0.00,0.00,TM4,2,,12.93,22.60,21.13,16QAM,256QAM,64QAM,4.11,7.20,,,,,6.25,12.50,,,,,3.65,7.23,,,6.25,12.50,,,,,0.308,,0.303,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:10.500000,-108.853508,41.691101,-108.853510,41.691100,18:07:10,107,118,118.00,32.02,1,2,,1,40.000,301.000,33.000,3,14.000,303.000,22.000,10,33.000,112.000,32.000,23,4.000,118.000,30.000,,,,,,407,Band 66,67086,132622,10,10,-92.38,-8.14,-66.89,,-13.30,-11.57,17.20,6.69,12.92,2,0.00,100.00,0.00,0.00,TM4,2,,11.22,22.83,21.80,16QAM,256QAM,64QAM,5.74,7.50,,,,,10.34,0.00,,,,,5.74,7.83,,,10.34,0.00,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.503,0.626,25251,31476
2022-08-10 19:07:10.600000,-108.853477,41.691093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-92.71,-8.51,-67.15,,,-12.22,15.79,6.43,13.00,2,0.00,100.00,0.00,0.00,TM4,2,,9.57,20.25,21.93,16QAM,256QAM,64QAM,3.91,6.67,,,,,0.00,11.76,,,,,3.91,6.78,,,0.00,11.76,,,,,0.564,,0.559,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:10.700000,-108.853447,41.691086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-93.31,-8.81,-67.24,14.06,-13.58,-12.87,14.91,5.92,12.23,2,0.00,100.00,0.00,0.00,TM4,2,,8.94,18.11,22.33,16QAM,64QAM,256QAM,4.06,6.17,,,,,7.32,8.33,,,,,4.89,6.17,,,7.32,8.33,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:10.800000,-108.853409,41.691078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-93.48,-9.22,-67.11,,-13.03,-14.24,15.62,6.19,12.69,2,0.00,100.00,0.00,0.00,TM4,2,,8.48,20.57,23.53,16QAM,256QAM,256QAM,7.09,3.93,,,,,6.67,7.14,,,,,7.09,3.95,,,6.67,7.14,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:10.900000,-108.853378,41.691071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-93.05,-11.22,-64.40,,,-11.54,16.05,5.88,12.71,2,0.00,100.00,0.00,0.00,TM4,2,,8.04,18.83,24.91,16QAM,64QAM,256QAM,9.04,4.45,,,,,3.45,16.67,,,,,9.04,4.45,,,3.45,16.67,,,,,0.920,,0.915,0.525,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.755,0.435,45105,25966
2022-08-10 19:07:11.000000,-108.853348,41.691063,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,407,Band 66,67086,132622,10,10,-93.35,-10.82,-65.51,,-13.34,-10.72,15.52,6.63,12.88,2,0.00,100.00,0.00,0.00,TM4,2,4x4,7.13,17.55,23.43,16QAM,64QAM,256QAM,9.24,2.86,1.20,1.17,0.37,0.56,2.33,11.11,0.677,0.402,0.655,0.379,10.33,2.86,1.20,0.56,2.33,11.11,0.677,0.402,0.655,0.379,,,,,38918,NonCA,NonCA,Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:11.100000,-108.853317,41.691055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-93.58,-8.75,-67.74,12.42,,-10.82,16.28,6.54,12.69,2,0.00,100.00,0.00,0.00,TM4,2,,9.09,14.50,22.27,16QAM,64QAM,64QAM,3.00,4.00,,,,,0.00,0.00,,,,,3.00,4.01,,,0.00,0.00,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:11.200000,-108.853287,41.691048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-92.41,-9.31,-65.88,,-14.70,-14.38,16.89,7.77,10.73,2,13.64,86.36,0.00,0.00,TM4,2,,10.17,20.00,22.18,16QAM,256QAM,256QAM,4.43,3.41,,,,,0.00,12.50,,,,,4.43,3.44,,,0.00,12.50,,,,,0.930,0.483,0.925,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:11.300000,-108.853256,41.691040,,,,,,,,,,,1,40.000,301.000,33.000,3,14.000,303.000,17.000,10,33.000,112.000,30.000,23,4.000,118.000,25.000,,,,,,407,Band 66,67086,132622,10,10,-91.95,-9.85,-65.10,,,-12.89,16.44,6.82,12.00,2,0.00,100.00,0.00,0.00,TM4,2,,8.62,17.33,22.33,16QAM,64QAM,256QAM,4.86,3.33,,,,,0.00,0.00,,,,,4.86,3.33,,,0.00,0.00,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:11.400000,-108.853226,41.691032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-92.08,-8.73,-66.22,,,-14.92,17.01,8.54,9.00,2,21.43,78.57,0.00,0.00,TM4,2,,,,22.72,,,256QAM,,3.67,,,,,,5.88,,,,,,3.74,,,,5.88,,,,,0.402,,0.398,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:11.500000,-108.853188,41.691025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-91.99,-9.19,-65.69,11.82,-14.70,-9.46,17.32,10.80,5.60,1,53.33,46.67,0.00,0.00,TM4,0,,11.78,18.00,22.63,16QAM,256QAM,256QAM,5.09,2.88,,,,,0.00,6.25,,,,,5.09,2.88,,,0.00,6.25,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:11.600000,-108.853157,41.691017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-91.52,-10.03,-64.25,,-14.78,-12.94,17.57,11.57,4.57,1,65.00,35.00,0.00,0.00,TM4,0,,9.31,,22.19,16QAM,,256QAM,3.49,3.67,,,,,0.00,5.00,,,,,3.52,3.63,,,0.00,5.00,,,,,0.362,,0.358,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:11.700000,-108.853127,41.691010,-108.853130,41.691010,18:07:11,107,118,118.00,33.14,1,2,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-91.84,-9.05,-65.46,,,-12.94,18.16,8.43,8.57,2,28.57,71.43,0.00,0.00,TM4,2,,,,23.22,,,256QAM,,4.89,,,,,,12.50,,,,,,4.89,,,,12.50,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.513,0.356,46718,32429
2022-08-10 19:07:11.800000,-108.853096,41.691002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-91.83,-9.30,-65.22,11.66,,-13.87,18.15,14.38,0.75,1,100.00,0.00,0.00,0.00,TM4,0,,10.28,15.00,21.08,16QAM,64QAM,64QAM,4.04,3.75,,,,,0.00,0.00,,,,,4.04,3.63,,,0.00,0.00,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:11.900000,-108.853065,41.690994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-91.48,-9.55,-64.84,,-14.68,-13.33,17.75,14.60,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,11.95,,22.00,16QAM,,64QAM,6.55,4.37,,,,,0.00,17.65,,,,,6.55,4.39,,,0.00,17.65,,,,,0.594,,0.589,0.356,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:12.000000,-108.853035,41.690987,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,407,Band 66,67086,132622,10,10,-91.27,-9.41,-64.81,11.57,-15.00,-12.19,17.21,14.25,0.00,1,100.00,0.00,0.00,0.00,TM4,0,4x4,15.52,,21.00,16QAM,,64QAM,10.65,4.29,1.16,1.16,0.28,0.60,8.70,15.38,0.815,0.433,0.719,0.407,10.65,4.29,1.16,0.60,8.70,15.38,0.815,0.433,0.719,0.407,,,,,38918,NonCA,NonCA,Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:12.100000,-108.853004,41.690979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-91.19,-8.81,-65.32,,-15.00,-15.26,17.70,13.38,2.25,1,80.00,20.00,0.00,0.00,TM4,0,,11.70,,21.25,16QAM,,64QAM,4.17,4.31,,,,,0.00,0.00,,,,,4.17,4.31,,,0.00,0.00,,,,,0.925,,0.919,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.822,0.362,42348,18631
2022-08-10 19:07:12.200000,-108.852974,41.690971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-91.28,-8.28,-65.81,,,-11.82,17.38,11.33,5.22,1,55.56,44.44,0.00,0.00,TM4,0,,11.52,27.00,21.00,16QAM,256QAM,64QAM,3.00,3.13,,,,,8.00,0.00,,,,,3.00,3.13,,,8.00,0.00,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:12.300000,-108.852936,41.690964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-91.21,-9.76,-64.41,,-14.76,-11.08,16.90,9.05,11.40,2,0.00,100.00,0.00,0.00,TM4,2,,11.18,22.00,21.21,16QAM,256QAM,64QAM,3.32,4.21,,,,,0.00,18.75,,,,,3.20,4.21,,,0.00,18.75,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:12.400000,-108.852905,41.690960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-91.60,-8.77,-65.67,11.30,,-11.77,16.11,8.92,14.54,2,0.00,100.00,0.00,0.00,TM4,2,,11.65,25.33,21.82,16QAM,256QAM,256QAM,3.91,4.59,,,,,3.85,6.67,,,,,3.91,4.49,,,3.85,6.67,,,,,0.360,,0.355,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:12.500000,-108.852875,41.690952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-91.67,-8.74,-65.92,,,-10.15,16.31,9.90,15.00,2,0.00,100.00,0.00,0.00,TM4,2,,12.61,23.50,22.25,16QAM,256QAM,256QAM,3.39,3.50,,,,,3.70,12.50,,,,,3.39,3.50,,,3.70,12.50,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325,0.366,16388,18424
2022-08-10 19:07:12.600000,-108.852844,41.690945,,,,,,,,,,,1,40.000,301.000,35.000,3,14.000,303.000,22.000,10,33.000,112.000,32.000,23,4.000,118.000,24.000,,,,,,407,Band 66,67086,132622,10,10,-91.95,-9.88,-65.03,,-14.64,-13.93,16.14,10.88,14.29,2,0.00,100.00,0.00,0.00,TM4,2,,13.09,26.00,21.31,16QAM,256QAM,64QAM,3.78,4.00,,,,,11.11,0.00,,,,,3.78,3.94,,,11.11,0.00,,,,,0.375,,0.370,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:12.700000,-108.852814,41.690937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-91.47,-9.05,-65.28,11.00,-14.58,-13.21,16.59,9.63,14.63,2,0.00,100.00,0.00,0.00,TM4,2,,12.74,27.00,21.21,16QAM,256QAM,64QAM,3.00,4.07,,,,,8.33,7.69,,,,,3.00,4.07,,,8.33,7.69,,,,,,0.369,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:12.800000,-108.852783,41.690929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-91.58,-10.13,-64.34,,,-14.30,15.57,9.00,13.73,2,0.00,100.00,0.00,0.00,TM4,2,,13.30,22.42,21.79,64QAM,256QAM,64QAM,6.08,3.93,,,,,8.16,0.00,,,,,6.27,3.93,,,8.16,0.00,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:12.900000,-108.852753,41.690922,-108.852750,41.690920,18:07:12,107,118,118.00,33.14,1,2,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-91.20,-9.34,-64.84,,-14.40,-12.75,15.41,11.00,11.79,2,0.00,100.00,0.00,0.00,TM4,14,,13.13,26.00,22.29,16QAM,256QAM,256QAM,3.00,4.29,,,,,4.00,14.29,,,,,3.00,4.29,,,4.00,14.29,,,,,0.790,,0.785,0.379,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.617,0.392,35174,22350
2022-08-10 19:07:13.000000,-108.852692,41.690907,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,407,Band 66,67086,132622,10,10,-91.22,-9.01,-65.19,,,-13.41,15.26,9.64,12.57,2,0.00,100.00,0.00,0.00,TM4,2,4x4,12.91,25.67,23.19,16QAM,256QAM,256QAM,3.39,5.38,0.98,0.97,0.34,0.75,3.85,6.25,0.633,0.503,0.594,0.480,3.39,5.41,0.98,0.75,3.85,6.25,0.633,0.503,0.594,0.480,,,,,38918,NonCA,NonCA,Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:13.100000,-108.852623,41.690891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-91.48,-8.91,-65.57,12.12,-14.82,-10.91,14.65,8.15,12.85,2,0.00,100.00,0.00,0.00,TM4,2,,11.45,24.00,21.36,16QAM,256QAM,64QAM,4.06,5.45,,,,,2.86,14.29,,,,,4.33,5.62,,,2.86,14.29,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:07:13.200000,-108.852562,41.690880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Band 66,67086,132622,10,10,-91.44,-8.77,-65.69,,,-14.40,14.84,8.00,13.00,2,0.00,100.00,0.00,0.00,TM4,2,,10.86,25.33,22.13,16QAM,256QAM,256QAM,4.04,4.63,,,,,4.00,6.25,,,,,4.04,4.63,,,4.00,6.25,,,,,0.441,,0.436,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
