TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-10 19:28:08.800000,-108.332901,41.631073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-104.44,-14.00,-73.31,22.26,,4.22,16.00,11.73,13.00,2,0.00,100.00,0.00,0.00,TM4,7,,12.87,18.50,4.36,64QAM,256QAM,QPSK,5.65,14.05,,,,,10.34,20.93,,,,,5.65,14.24,,,10.34,20.93,,,,,,0.419,,0.411,,2CA,NonCA,Band 66+Band 14,,432,Band 14,5330,23330,10,-125.63,-19.00,-89.69,-2.70,6.67,6.83,2,0.00,100.00,0.00,0.00,TM4,14,,,,,,,,,,,,,,,,,,,,11.27,2.73,1,70.00,30.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,,
2022-08-10 19:28:08.900000,-108.332848,41.631073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-105.92,-13.40,-74.63,22.16,,8.32,15.43,11.64,12.91,2,0.00,100.00,0.00,0.00,TM4,7,,15.00,20.25,1.82,64QAM,256QAM,QPSK,10.38,18.36,,,,,16.67,2.94,,,,,56.88,18.91,,,17.14,2.94,,,,,,,,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-125.08,-18.21,-89.54,-2.57,6.67,6.56,2,0.00,100.00,0.00,0.00,TM4,14,,11.00,16QAM,38.50,,,,28.57,,,432,Band 66,66711,132247,5,-117.52,-16.81,-85.75,6.27,11.33,0.78,1,88.89,11.11,0.00,0.00,TM4,3,,16.25,,64QAM,,8.00,,,,0.00,,,1.043,0.369,65331,23080
2022-08-10 19:28:09.000000,-108.332802,41.631069,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,432,Band 66,67086,132622,10,10,-105.05,-14.31,-73.41,,3.16,9.33,15.74,11.89,11.22,2,11.11,88.89,0.00,0.00,TM4,7,4x4,11.00,16.00,5.33,16QAM,64QAM,QPSK,8.56,12.33,1.76,1.74,1.18,9.19,0.00,24.14,1.472,0.656,1.308,0.548,26.62,12.49,3.17,9.19,3.70,24.14,1.880,0.656,1.670,0.548,1.678,,1.673,,,3CA,NonCA,Band 66+Band 14+Band 66,100.00,432,Band 14,5330,23330,10,-126.00,-19.14,-89.56,-3.36,5.38,6.38,2,0.00,100.00,0.00,0.00,TM4,14,4x2,5.31,QPSK,11.69,1.08,1.08,0.66,5.56,0.238,0.221,432,Band 66,66711,132247,5,-115.68,-16.89,-84.56,10.36,9.25,9.00,2,0.00,100.00,0.00,0.00,TM4,7,4x4,6.53,,QPSK,,6.60,0.34,0.34,0.14,7.14,0.170,0.141,,,,
2022-08-10 19:28:09.100000,-108.332748,41.631069,-108.332750,41.631070,18:28:09,92,149,149.00,41.62,1,2,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-104.77,-12.59,-73.72,22.11,,7.91,15.83,11.08,11.75,2,0.00,100.00,0.00,0.00,TM4,7,,12.75,18.43,3.10,64QAM,64QAM,QPSK,12.00,19.09,,,,,0.00,16.67,,,,,14.00,18.89,,,0.00,16.67,,,,,,,,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-127.47,-18.94,-90.95,-2.93,5.31,5.08,2,15.38,84.62,0.00,0.00,TM4,14,,,,,,,,,,,432,Band 66,66711,132247,5,-115.19,-15.56,-83.27,11.03,9.46,9.77,2,0.00,100.00,0.00,0.00,TM4,7,,4.00,,QPSK,,2.00,,,,0.00,,,,,,
2022-08-10 19:28:09.200000,-108.332703,41.631065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-105.38,-14.28,-73.19,22.13,7.00,12.52,15.35,11.27,12.93,2,0.00,100.00,0.00,0.00,TM4,7,,15.95,21.43,0.57,64QAM,256QAM,QPSK,9.70,19.07,,,,,17.57,22.22,,,,,36.57,18.70,,,12.40,22.22,,,,,2.920,,2.912,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-127.30,-20.13,-89.97,-4.18,6.47,2.40,1,60.00,40.00,0.00,0.00,TM4,12,,5.93,QPSK,31.29,,,,0.00,,,432,Band 66,66711,132247,5,-116.21,-13.47,-85.59,8.95,9.15,9.54,2,0.00,100.00,0.00,0.00,TM4,7,,11.58,14.11,64QAM,64QAM,8.83,,,,9.52,,,,,,
2022-08-10 19:28:09.300000,-108.332649,41.631065,,,,,,,,,,,1,44.000,288.000,33.000,3,22.000,307.000,28.000,10,25.000,120.000,34.000,25,19.000,74.000,34.000,,,,,,432,Band 66,67086,132622,10,10,-107.59,-14.09,-75.75,22.06,,14.78,14.02,11.08,13.00,2,0.00,100.00,0.00,0.00,TM4,7,,12.17,20.80,0.59,64QAM,256QAM,QPSK,5.96,25.49,,,,,0.00,18.64,,,,,18.58,25.46,,,0.00,18.64,,,,,,,,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-126.41,-19.03,-89.82,-3.57,6.33,2.75,2,50.00,50.00,0.00,0.00,TM4,14,,8.13,QPSK,10.27,,,,0.00,,,432,Band 66,66711,132247,5,-117.86,-16.23,-86.59,7.12,8.08,8.92,2,0.00,100.00,0.00,0.00,TM4,7,,3.60,,QPSK,,2.00,,,,0.00,,,,,,
2022-08-10 19:28:09.400000,-108.332603,41.631062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-109.06,-14.30,-76.79,22.24,,12.88,13.28,10.67,12.67,2,0.00,100.00,0.00,0.00,TM4,7,,10.71,13.00,0.48,16QAM,64QAM,QPSK,3.00,12.49,,,,,4.00,42.11,,,,,7.33,12.31,,,2.13,42.11,,,,,,,,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-125.43,-17.82,-90.24,-2.40,5.50,6.50,2,0.00,100.00,0.00,0.00,TM4,14,,7.00,QPSK,3.00,,,,0.00,,,432,Band 66,66711,132247,5,-118.05,-16.89,-85.41,7.12,9.00,9.00,2,0.00,100.00,0.00,0.00,TM4,7,,5.00,,QPSK,,2.00,,,,0.00,,,2.362,0.454,147621,28358
2022-08-10 19:28:09.500000,-108.332550,41.631062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-109.15,-14.78,-76.53,22.81,,14.04,12.98,9.80,12.00,2,0.00,100.00,0.00,0.00,TM4,7,,11.80,13.88,0.11,64QAM,64QAM,QPSK,7.05,9.80,,,,,25.93,8.00,,,,,22.55,9.68,,,20.00,8.00,,,,,0.826,,0.735,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-124.94,-17.93,-89.52,-2.21,5.67,7.00,2,0.00,100.00,0.00,0.00,TM4,14,,7.50,QPSK,10.50,,,,0.00,,,432,Band 66,66711,132247,5,-117.45,-16.46,-84.84,5.57,7.25,7.50,2,0.00,100.00,0.00,0.00,TM4,7,,8.50,8.50,16QAM,16QAM,5.00,,,,0.00,,,,,,
2022-08-10 19:28:09.600000,-108.332504,41.631058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-108.09,-15.02,-75.66,22.04,,14.23,14.15,10.20,12.00,2,0.00,100.00,0.00,0.00,TM4,7,,12.07,13.00,1.33,16QAM,64QAM,QPSK,8.14,23.35,,,,,0.00,5.41,,,,,13.14,23.23,,,0.00,5.41,,,,,,,,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-124.84,-17.86,-89.68,-1.55,6.19,6.75,2,0.00,100.00,0.00,0.00,TM4,14,,7.25,QPSK,3.00,,,,0.00,,,432,Band 66,66711,132247,5,-117.94,-17.35,-86.11,7.42,6.67,8.20,2,0.00,100.00,0.00,0.00,TM4,10,,4.17,,QPSK,,2.00,,,,0.00,,,,,,
2022-08-10 19:28:09.700000,-108.332458,41.631058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-106.73,-14.60,-74.86,22.04,,12.92,14.61,10.87,12.35,2,0.00,100.00,0.00,0.00,TM4,7,,8.84,12.92,2.51,16QAM,64QAM,QPSK,6.32,29.33,,,,,0.00,12.99,,,,,6.78,29.31,,,0.00,12.99,,,,,0.850,,0.931,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-125.27,-18.63,-89.40,-2.39,6.09,6.96,2,0.00,100.00,0.00,0.00,TM4,14,,,,,,,,,,,432,Band 66,66711,132247,5,-117.88,-16.38,-85.71,9.29,8.35,7.48,2,8.70,91.30,0.00,0.00,TM4,7,,,,,,,,,,,,,,,,
2022-08-10 19:28:09.800000,-108.332405,41.631058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-107.35,-13.54,-76.28,22.02,,11.49,14.74,10.75,12.50,2,0.00,100.00,0.00,0.00,TM4,7,,10.84,14.57,3.58,64QAM,64QAM,QPSK,5.42,23.43,,,,,0.00,0.00,,,,,28.42,22.36,,,2.78,0.00,,,,,,,,0.510,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-125.58,-18.57,-89.76,-2.18,6.36,7.00,2,0.00,100.00,0.00,0.00,TM4,14,,10.00,16QAM,17.00,,,,20.00,,,432,Band 66,66711,132247,5,-118.26,-16.01,-86.81,9.78,8.75,8.75,2,0.00,100.00,0.00,0.00,TM4,7,,6.33,9.50,16QAM,64QAM,6.00,,,,0.00,,,,,,
2022-08-10 19:28:09.900000,-108.332359,41.631054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-109.15,-13.82,-78.00,,,5.29,12.93,9.86,11.86,2,0.00,100.00,0.00,0.00,TM4,7,,8.67,11.00,6.50,16QAM,64QAM,16QAM,3.17,12.54,,,,,0.00,0.00,,,,,9.71,12.74,,,1.79,0.00,,,,,,,,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-125.49,-18.02,-89.74,-2.43,6.00,6.86,2,0.00,100.00,0.00,0.00,TM4,14,,7.93,QPSK,5.57,,,,0.00,,,432,Band 66,66711,132247,5,-118.70,-15.43,-88.11,9.53,8.75,7.00,2,14.29,85.71,0.00,0.00,TM4,7,,4.78,12.00,QPSK,64QAM,2.00,,,,5.26,,,0.759,0.598,47370,37309
2022-08-10 19:28:10.000000,-108.332306,41.631054,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,432,Band 66,67086,132622,10,10,-112.44,-14.27,-80.39,21.88,7.00,8.56,11.45,9.00,11.00,2,0.00,100.00,0.00,0.00,TM4,7,4x4,,,,,,,,,1.35,1.35,0.81,4.86,,33.33,1.097,0.503,0.977,0.370,,,2.22,4.86,,33.33,1.337,0.503,1.133,0.370,0.649,,0.644,,,3CA,,Band 66+Band 14+Band 66,100.00,432,Band 14,5330,23330,10,-125.66,-18.75,-89.48,-2.20,6.00,7.00,2,0.00,100.00,0.00,0.00,TM4,14,4x2,,,,0.71,0.71,0.29,,0.180,0.104,432,Band 66,66711,132247,5,-120.89,-15.69,-90.61,7.85,10.67,0.00,1,100.00,0.00,0.00,0.00,TM4,8,4x4,,,,,,0.17,0.17,0.06,,0.060,0.052,,,,
2022-08-10 19:28:10.100000,-108.332260,41.631050,-108.332260,41.631050,18:28:10,92,147,147.00,40.83,1,2,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-112.44,-14.25,-80.40,,,6.68,11.40,9.00,11.30,2,0.00,100.00,0.00,0.00,TM4,7,,8.96,14.08,6.31,16QAM,64QAM,16QAM,6.70,13.92,,,,,0.00,20.83,,,,,6.70,14.05,,,0.00,20.83,,,,,,,,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-125.83,-18.58,-90.10,-2.57,5.88,6.38,2,0.00,100.00,0.00,0.00,TM4,14,,,,,,,,,,,432,Band 66,66711,132247,5,-124.00,-16.90,-92.42,6.17,8.82,1.64,1,80.00,20.00,0.00,0.00,TM4,8,,,,,,,,,,,,,,,,
2022-08-10 19:28:10.200000,-108.332214,41.631046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-107.03,-14.74,-74.92,21.88,,10.22,14.52,10.33,12.25,2,0.00,100.00,0.00,0.00,TM4,7,,10.06,18.33,3.10,16QAM,256QAM,QPSK,6.72,13.81,,,,,0.00,13.33,,,,,33.28,13.70,,,8.11,13.33,,,,,1.239,0.499,1.233,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-126.44,-20.08,-88.45,-3.65,5.58,5.00,2,16.67,83.33,0.00,0.00,TM4,14,,10.54,QPSK,25.46,,,,35.29,,,432,Band 66,66711,132247,5,-120.80,-18.51,-87.46,6.20,11.18,0.00,1,100.00,0.00,0.00,0.00,TM4,8,,6.78,,QPSK,,5.22,,,,0.00,,,,,,
2022-08-10 19:28:10.300000,-108.332161,41.631046,,,,,,,,,,,1,44.000,288.000,34.000,3,22.000,307.000,24.000,10,25.000,120.000,36.000,25,19.000,74.000,34.000,,,,,,432,Band 66,67086,132622,10,10,-105.66,-14.81,-73.78,22.32,9.08,10.02,15.40,11.00,12.78,2,0.00,100.00,0.00,0.00,TM4,7,,13.56,21.33,3.42,64QAM,256QAM,QPSK,7.22,12.82,,,,,0.00,15.38,,,,,22.85,12.75,,,2.86,15.38,,,,,,,,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-127.28,-19.96,-89.24,-3.65,6.75,2.13,1,66.67,33.33,0.00,0.00,TM4,12,,6.13,QPSK,11.88,,,,7.69,,,432,Band 66,66711,132247,5,-117.73,-17.65,-85.55,7.88,6.78,7.33,2,10.00,90.00,0.00,0.00,TM4,12,,6.38,8.00,16QAM,16QAM,3.75,,,,0.00,,,,,,
2022-08-10 19:28:10.400000,-108.332115,41.631042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-105.14,-13.77,-73.58,22.61,,12.95,15.88,11.29,12.71,2,0.00,100.00,0.00,0.00,TM4,7,,9.62,19.40,3.37,16QAM,256QAM,QPSK,5.52,11.57,,,,,7.69,13.33,,,,,20.05,11.57,,,8.33,13.33,,,,,,,,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-127.88,-19.31,-90.85,-3.47,6.00,3.00,2,50.00,50.00,0.00,0.00,TM4,14,,6.46,QPSK,10.69,,,,6.67,,,432,Band 66,66711,132247,5,-116.32,-16.27,-85.65,9.95,7.50,7.00,2,25.00,75.00,0.00,0.00,TM4,12,,3.57,9.60,QPSK,64QAM,3.50,,,,10.53,,,1.072,0.374,67297,23464
2022-08-10 19:28:10.500000,-108.332069,41.631042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-105.02,-13.65,-73.30,22.26,7.50,11.04,16.13,11.36,13.00,2,0.00,100.00,0.00,0.00,TM4,7,,10.00,16.60,1.79,16QAM,64QAM,QPSK,7.22,16.93,,,,,4.35,16.28,,,,,13.22,16.97,,,3.45,16.28,,,,,1.221,,1.216,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-128.02,-19.75,-90.64,-3.73,7.75,0.50,1,91.67,8.33,0.00,0.00,TM4,12,,4.67,QPSK,4.00,,,,0.00,,,432,Band 66,66711,132247,5,-115.30,-15.56,-83.84,9.41,8.58,7.92,2,8.33,91.67,0.00,0.00,TM4,7,,6.50,11.00,64QAM,64QAM,2.00,,,,0.00,,,,,,
2022-08-10 19:28:10.600000,-108.332016,41.631042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-104.97,-13.91,-73.44,,,8.43,16.30,10.70,8.40,2,27.27,72.73,0.00,0.00,TM4,7,,10.64,21.00,3.68,16QAM,256QAM,QPSK,5.29,18.41,,,,,0.00,28.21,,,,,11.29,17.99,,,11.11,28.21,,,,,,,,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-127.59,-20.30,-89.72,-2.88,7.13,1.25,1,75.00,25.00,0.00,0.00,TM4,10,,,,,,,,,,,432,Band 66,66711,132247,5,-114.81,-17.46,-81.47,9.90,7.70,9.60,2,0.00,100.00,0.00,0.00,TM4,7,,19.00,5.00,64QAM,16QAM,6.00,,,,100.00,,,,,,
2022-08-10 19:28:10.700000,-108.331970,41.631039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-105.14,-13.85,-73.74,22.10,,2.14,15.90,10.67,12.67,2,0.00,100.00,0.00,0.00,TM4,7,,11.30,20.86,3.58,16QAM,256QAM,QPSK,7.48,17.08,,,,,6.90,8.33,,,,,7.48,17.08,,,6.90,8.33,,,,,,,,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-127.28,-20.11,-89.41,-2.50,7.80,0.00,1,100.00,0.00,0.00,0.00,TM4,10,,,,,,,,,,,432,Band 66,66711,132247,5,-114.78,-15.88,-81.97,9.25,7.00,9.75,2,0.00,100.00,0.00,0.00,TM4,7,,,,,,,,,,,,,,,,
2022-08-10 19:28:10.800000,-108.331924,41.631039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-106.86,-14.38,-74.59,,,9.64,14.98,9.69,12.00,2,0.00,100.00,0.00,0.00,TM4,7,,9.87,17.40,2.50,16QAM,64QAM,QPSK,6.04,14.27,,,,,7.14,10.00,,,,,6.04,14.46,,,7.14,10.00,,,,,0.519,,0.515,0.358,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-126.95,-19.95,-89.99,-2.60,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,10,,,,,,,,,,,432,Band 66,66711,132247,5,-116.11,-15.88,-85.41,8.04,6.43,8.86,2,0.00,100.00,0.00,0.00,TM4,7,,,,,,,,,,,,,,,,
2022-08-10 19:28:10.900000,-108.331879,41.631035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-106.31,-14.23,-74.17,22.20,7.46,9.24,14.93,9.58,11.58,2,7.69,92.31,0.00,0.00,TM4,7,,8.50,,1.69,16QAM,,QPSK,3.00,21.09,,,,,0.00,35.19,,,,,3.00,20.69,,,0.00,35.19,,,,,,,,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-126.73,-19.19,-90.03,-2.70,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,10,,,,,,,,,,,432,Band 66,66711,132247,5,-117.48,-17.09,-84.42,6.22,6.50,7.17,2,8.33,91.67,0.00,0.00,TM4,7,,,,,,,,,,,,,0.750,0.323,46687,20082
2022-08-10 19:28:11.000000,-108.331825,41.631035,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,432,Band 66,67086,132622,10,10,-105.38,-15.30,-72.52,22.30,,7.51,16.16,10.25,13.17,2,0.00,100.00,0.00,0.00,TM4,7,4x4,8.91,18.00,1.90,16QAM,256QAM,QPSK,5.61,16.18,1.05,1.05,0.58,7.56,3.85,34.29,0.710,0.447,0.620,0.308,5.61,16.24,1.05,7.56,3.85,34.29,0.710,0.447,0.620,0.308,0.495,,0.491,,,3CA,NonCA,Band 66+Band 14+Band 66,100.00,432,Band 14,5330,23330,10,-126.66,-19.22,-89.89,-2.88,7.82,0.00,1,100.00,0.00,0.00,0.00,TM4,12,4x2,,,,,,,,,,432,Band 66,66711,132247,5,-115.59,-17.27,-82.38,6.97,6.67,7.89,2,0.00,100.00,0.00,0.00,TM4,7,,,,,,,,,,,,,,,,
2022-08-10 19:28:11.100000,-108.331779,41.631031,-108.331780,41.631030,18:28:11,92,146,146.00,40.00,1,2,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-106.34,-14.31,-74.50,22.28,,11.57,14.88,10.42,13.00,2,0.00,100.00,0.00,0.00,TM4,7,,11.23,17.63,0.77,16QAM,64QAM,QPSK,5.73,18.03,,,,,6.25,20.00,,,,,4.54,17.92,,,6.25,20.00,,,,,,,,,,3CA,NonCA,Band 66+Band 14+Band 66,,432,Band 14,5330,23330,10,-126.77,-19.27,-89.46,-3.97,7.57,0.00,1,100.00,0.00,0.00,0.00,TM4,12,,,,,,,,,,,432,Band 66,66711,132247,5,-116.00,-16.96,-85.08,7.83,7.86,5.57,2,28.57,71.43,0.00,0.00,TM4,7,,,,,,,,,,,,,,,,
2022-08-10 19:28:11.200000,-108.331734,41.631027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,Band 66,67086,132622,10,10,-107.63,-16.50,-74.13,22.46,,12.72,14.60,10.00,12.63,2,0.00,100.00,0.00,0.00,TM4,7,,,,0.90,,,QPSK,,13.53,,,,,,25.00,,,,,,13.53,,,,25.00,,,,,,,,,,2CA,NonCA,Band 66+Band 14,,432,Band 14,5330,23330,10,-127.88,-19.88,-90.81,-3.90,7.33,0.00,1,100.00,0.00,0.00,0.00,TM4,12,,,,,,,,,,,,,,,,,,,,6.00,5.00,2,40.00,60.00,0.00,0.00,TM4,12,,,,,,,,,,,,,,,,
