1660101499520
PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=77 ttl=44 time=170 ms
46 bytes from 54.176.53.206: icmp_seq=78 ttl=44 time=130 ms
46 bytes from 54.176.53.206: icmp_seq=79 ttl=44 time=75.0 ms
46 bytes from 54.176.53.206: icmp_seq=80 ttl=44 time=130 ms
46 bytes from 54.176.53.206: icmp_seq=81 ttl=44 time=89.6 ms
46 bytes from 54.176.53.206: icmp_seq=82 ttl=44 time=129 ms
46 bytes from 54.176.53.206: icmp_seq=83 ttl=44 time=88.3 ms
46 bytes from 54.176.53.206: icmp_seq=84 ttl=44 time=87.6 ms
46 bytes from 54.176.53.206: icmp_seq=85 ttl=44 time=87.6 ms
46 bytes from 54.176.53.206: icmp_seq=86 ttl=44 time=87.3 ms
46 bytes from 54.176.53.206: icmp_seq=87 ttl=44 time=126 ms
46 bytes from 54.176.53.206: icmp_seq=88 ttl=44 time=85.5 ms
46 bytes from 54.176.53.206: icmp_seq=89 ttl=44 time=125 ms
46 bytes from 54.176.53.206: icmp_seq=90 ttl=44 time=164 ms
46 bytes from 54.176.53.206: icmp_seq=91 ttl=44 time=124 ms
46 bytes from 54.176.53.206: icmp_seq=92 ttl=44 time=123 ms
46 bytes from 54.176.53.206: icmp_seq=93 ttl=44 time=81.6 ms
46 bytes from 54.176.53.206: icmp_seq=94 ttl=44 time=122 ms
46 bytes from 54.176.53.206: icmp_seq=95 ttl=44 time=83.1 ms
46 bytes from 54.176.53.206: icmp_seq=96 ttl=44 time=120 ms
46 bytes from 54.176.53.206: icmp_seq=97 ttl=44 time=79.3 ms
46 bytes from 54.176.53.206: icmp_seq=98 ttl=44 time=118 ms
46 bytes from 54.176.53.206: icmp_seq=99 ttl=44 time=77.3 ms
46 bytes from 54.176.53.206: icmp_seq=100 ttl=44 time=116 ms

--- 54.176.53.206 ping statistics ---
100 packets transmitted, 98 received, 2% packet loss, time 19873ms
rtt min/avg/max/mdev = 73.404/113.013/353.626/36.333 ms, pipe 2
