,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
0,2022-08-11 15:49:54.000000,-104.99913,39.766258,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2022-08-11 15:49:54.103925,-104.99913,39.766258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2022-08-11 15:49:54.200000,-104.99913,39.766258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3,2022-08-11 15:49:54.300000,-104.99913,39.766258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.1,-13.0,,12.0,8.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2022-08-11 15:49:54.700000,-104.99913,39.766258,-104.99913,39.76626,14:49:54,54.0,87.0,87.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-74.25,-10.94,-46.38,,,,15.9,13.0,10.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5,2022-08-11 15:49:54.800000,-104.999107,39.76627,,,,,,,,,,,8.0,14.0,318.0,27.0,10.0,57.0,300.0,32.0,18.0,53.0,124.0,23.0,23.0,67.0,17.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2022-08-11 15:49:55.000000,-104.999062,39.766296,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-74.13,-12.44,-44.63,,,-12.5,16.1,13.0,11.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2022-08-11 15:49:55.200000,-104.999016,39.766319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
8,2022-08-11 15:49:55.300000,-104.998993,39.766331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-68.75,-12.88,-38.94,,,-13.0,20.0,15.0,13.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2022-08-11 15:49:55.600000,-104.998924,39.766369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-71.88,-10.75,-41.44,,-12.75,,18.5,15.0,14.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2022-08-11 15:49:55.700000,-104.998901,39.76638,-104.9989,39.76638,14:49:55,56.0,89.0,89.0,23.79,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11,2022-08-11 15:49:55.800000,-104.998878,39.766392,,,,,,,,,,,8.0,14.0,318.0,27.0,10.0,57.0,300.0,29.0,18.0,53.0,124.0,23.0,23.0,67.0,17.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2022-08-11 15:49:55.900000,-104.998848,39.766403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-69.75,-12.44,-40.31,,,-13.5,19.4,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2022-08-11 15:49:56.000000,-104.998825,39.766415,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,117.0,Band 2,1000.0,19000.0,10.0,10.0,-68.31,-7.69,-43.63,,,-14.58,18.0,14.0,14.0,,,,,,TM4,1.0,4x4,5.67,,,QPSK,,,3.0,,0.15,0.15,0.0,0.04,0.0,,0.022,0.013,0.022,0.012,3.0,,0.15,0.04,0.0,,0.022,0.013,0.022,0.012,,,,,,NonCA,,Band 2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2022-08-11 15:49:56.100000,-104.998802,39.766426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-69.36,-9.01,-42.46,,,-18.1,19.22,15.0,15.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2022-08-11 15:49:56.200000,-104.998779,39.766441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-64.45,-9.76,-37.71,,,-15.88,21.89,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
16,2022-08-11 15:49:56.300000,-104.998749,39.766453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-63.97,-9.31,-37.67,,,-15.75,21.1,14.0,14.0,,,,,,TM4,1.0,,8.5,,,64QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2022-08-11 15:49:56.400000,-104.998726,39.766464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-66.2,-10.01,-39.19,,,-17.17,20.38,13.0,14.0,,,,,,TM4,12.0,,,,20.57,,,64QAM,,2.14,,,,,,,,,,,,2.14,,,,,,,,,0.004,,0.004,,,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2022-08-11 15:49:56.500000,-104.998703,39.766476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-67.7,-9.74,-40.97,,,-13.5,18.71,12.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2022-08-11 15:49:56.600000,-104.998672,39.766487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-68.01,-10.31,-40.71,-5.73,,-15.67,18.95,12.0,12.0,,,,,,TM4,1.0,,8.5,,,64QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2022-08-11 15:49:56.700000,-104.99865,39.766499,-104.99865,39.7665,14:49:56,59.0,90.0,90.0,25.22,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-67.68,-9.83,-40.87,,-20.52,-15.8,18.35,12.0,11.0,,,,,,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
21,2022-08-11 15:49:56.800000,-104.998627,39.76651,,,,,,,,,,,8.0,14.0,318.0,29.0,10.0,57.0,300.0,24.0,18.0,53.0,124.0,22.0,23.0,67.0,17.0,28.0,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-70.53,-11.45,-42.08,,,-15.75,15.73,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2022-08-11 15:49:56.900000,-104.998596,39.766521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-68.54,-10.75,-40.79,,,-13.33,17.83,12.0,9.0,,,,,,TM4,14.0,,8.5,,,64QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,0.002,,0.002,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2022-08-11 15:49:57.000000,-104.998573,39.766533,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,117.0,Band 2,1000.0,19000.0,10.0,10.0,-70.86,-11.45,-42.43,,,-13.4,16.82,11.0,8.0,,,,,,TM4,14.0,,,,,,,,,,0.07,0.07,0.0,0.03,,,0.01,0.022,0.01,0.02,,,0.07,0.03,,,0.01,0.022,0.01,0.02,,,,,,NonCA,,Band 2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2022-08-11 15:49:57.100000,-104.998543,39.766544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-71.39,-11.88,-42.42,,,-12.0,15.84,13.0,7.5,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2022-08-11 15:49:57.200000,-104.99852,39.766556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-71.18,-10.44,-43.75,,,-8.0,15.92,,,1.0,100.0,0.0,0.0,0.0,TM4,,,8.5,,,64QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
26,2022-08-11 15:49:57.300000,-104.998497,39.766563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-70.78,-10.65,-43.14,,,-11.25,15.76,14.0,0.0,,,,,,TM4,5.0,,,,20.82,,,64QAM,,2.09,,,,,,16.67,,,,,,2.09,,,,16.67,,,,,,0.003,,0.003,,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2022-08-11 15:49:57.400000,-104.998466,39.766575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-71.32,-11.32,-43.01,,,-11.2,16.19,14.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2022-08-11 15:49:57.500000,-104.998444,39.766586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-70.03,-10.77,-42.27,,,-11.33,17.32,,,2.0,0.0,100.0,0.0,0.0,TM4,,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2022-08-11 15:49:57.600000,-104.998413,39.766598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-69.89,-9.85,-43.04,,,-13.4,17.19,12.0,8.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2022-08-11 15:49:57.700000,-104.99839,39.766609,-104.99839,39.76661,14:49:57,61.0,91.0,91.0,25.39,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-72.35,-11.14,-44.24,,,-17.5,15.65,11.0,7.5,,,,,,TM4,1.0,,,,23.67,,,256QAM,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
31,2022-08-11 15:49:57.800000,-104.998367,39.766621,,,,,,,,,,,8.0,14.0,318.0,27.0,10.0,57.0,300.0,24.0,18.0,53.0,124.0,23.0,23.0,67.0,17.0,27.0,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-71.06,-11.27,-42.78,,,-10.5,16.59,14.0,0.0,2.0,50.0,50.0,0.0,0.0,TM4,1.0,,7.25,,,QPSK,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2022-08-11 15:49:57.900000,-104.998337,39.766632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-69.3,-9.91,-42.4,-2.6,,-13.38,17.84,11.0,9.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2022-08-11 15:49:58.000000,-104.998314,39.766644,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,117.0,Band 2,1000.0,19000.0,10.0,10.0,-70.69,-10.03,-43.69,,-16.5,-12.5,17.99,11.0,9.0,,,,,,TM4,1.0,4x2,,,,,,,,,0.23,0.21,0.13,0.04,,,0.047,0.018,0.016,0.016,,,0.23,0.04,,,0.047,0.018,0.016,0.016,,,,,,NonCA,,Band 2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2022-08-11 15:49:58.100000,-104.998283,39.766655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-67.61,-9.95,-40.67,,,-15.75,20.53,,,2.0,0.0,100.0,0.0,0.0,TM4,,,5.0,10.0,,16QAM,16QAM,,3.0,,,,,,25.0,,,,,,3.0,,,,25.0,,,,,,0.002,,0.002,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2022-08-11 15:49:58.200000,-104.99826,39.766663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-68.22,-9.37,-41.84,,,-16.0,19.42,5.0,13.0,,,,,,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
36,2022-08-11 15:49:58.300000,-104.998238,39.766674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-68.69,-9.32,-42.37,,,-13.17,19.22,13.67,2.67,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2022-08-11 15:49:58.400000,-104.998207,39.766685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-68.95,-10.88,-41.08,,,-14.38,19.23,,,1.0,100.0,0.0,0.0,0.0,TM4,,,8.4,,20.6,QPSK,16QAM,64QAM,7.2,2.18,,,,,0.0,,,,,,7.2,2.18,,,0.0,,,,,,0.004,,0.004,,,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2022-08-11 15:49:58.500000,-104.998184,39.766697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-68.81,-10.41,-41.33,,,-19.0,18.79,15.0,0.0,,,,,,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2022-08-11 15:49:58.600000,-104.998154,39.766708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-67.5,-10.71,-39.79,,,-13.71,20.37,15.0,0.0,,,,,,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2022-08-11 15:49:58.700000,-104.998131,39.76672,-104.99813,39.76672,14:49:58,62.0,92.0,92.0,25.39,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-68.22,-9.48,-41.75,,,-20.0,18.11,15.0,0.0,,,,,,TM4,4.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,0.003,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
41,2022-08-11 15:49:58.800000,-104.9981,39.766731,,,,,,,,,,,8.0,14.0,318.0,26.0,10.0,57.0,300.0,19.0,18.0,53.0,124.0,24.0,23.0,67.0,17.0,29.0,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-70.53,-10.53,-42.96,,,-12.13,17.93,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,9.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2022-08-11 15:49:58.900000,-104.998077,39.766739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-71.91,-10.34,-44.59,,,-12.0,15.75,15.0,0.0,,,,,,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2022-08-11 15:49:59.000000,-104.998047,39.76675,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,117.0,Band 2,1000.0,19000.0,10.0,10.0,-73.02,-10.84,-45.04,,,-7.0,15.67,14.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,9.0,4x2,6.0,,,16QAM,,,3.0,,0.14,0.14,0.07,0.04,0.0,,0.034,0.021,0.009,0.017,3.0,,0.14,0.04,0.0,,0.034,0.021,0.009,0.017,,,,,,NonCA,,Band 2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2022-08-11 15:49:59.100000,-104.998024,39.766758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-72.79,-10.03,-45.77,,,-7.33,15.25,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,19.86,,,64QAM,,2.13,,,,,,20.0,,,,,,2.13,,,,20.0,,,,,0.002,,0.002,,,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2022-08-11 15:49:59.200000,-104.998001,39.766769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,Band 2,1000.0,19000.0,10.0,10.0,-69.3,-9.7,-42.62,-3.33,,-7.25,18.01,12.0,6.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
