,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
0,2022-08-10 23:09:43.000000,-105.25946,40.857899,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,,,,0.24,0.24,0.05,2.92,,,0.041,0.12,0.032,0.094,,,0.24,2.92,,,0.041,0.12,0.032,0.094,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2022-08-10 23:09:43.300000,-105.25946,40.857899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-114.26,-10.22,-87.04,23.0,,22.56,5.26,8.0,0.0,,,,,,TM4,2.0,,6.5,13.0,4.78,16QAM,16QAM,QPSK,7.0,14.77,,,,,33.33,,,,,,7.0,14.77,,,33.33,,,,,,,,,,3840.0,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2022-08-10 23:09:43.323261,-105.25946,40.857899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2022-08-10 23:09:43.400000,-105.25946,40.857899,,,,,,,,,,,3.0,39.0,199.0,24.0,4.0,79.0,356.0,29.0,9.0,43.0,309.0,26.0,26.0,45.0,57.0,21.0,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-114.38,-11.19,-86.08,,,22.86,6.5,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,1.29,,,QPSK,,5.39,,,,,,16.0,,,,,,5.39,,,,16.0,,,,,,,,,3840.0,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2022-08-10 23:09:43.500000,-105.25946,40.857899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-115.54,-10.38,-87.67,23.0,,23.0,5.42,9.0,0.0,,,,,,TM4,0.0,,,,0.97,,,QPSK,,4.29,,,,,,11.25,,,,,,4.29,,,,11.25,,,,,,,,,3840.0,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.061,1456.0,3826.0
5,2022-08-10 23:09:43.600000,-105.25946,40.857899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-117.74,-11.43,-88.44,,,23.0,6.14,7.0,5.0,2.0,50.0,50.0,0.0,0.0,TM4,0.0,,6.67,,1.79,16QAM,,QPSK,3.75,9.39,,,,,0.0,5.13,,,,,3.75,9.49,,,0.0,5.13,,,,,,,,,3840.0,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2022-08-10 23:09:43.700000,-105.25946,40.857899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-114.79,-10.34,-86.65,,,22.45,8.63,9.5,0.0,,,,,,TM4,0.0,,,,8.2,,,16QAM,,3.67,,,,,,25.0,,,,,,3.67,,,,25.0,,,,,0.024,,0.023,,3840.0,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2022-08-10 23:09:43.800000,-105.25946,40.857899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-114.68,-10.04,-87.52,,,20.0,7.95,9.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2022-08-10 23:09:43.900000,-105.25946,40.857899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-115.27,-10.95,-87.22,23.0,,20.0,8.69,,,1.0,100.0,0.0,0.0,0.0,TM4,,,6.17,5.0,,16QAM,QPSK,,4.5,,,,,,0.0,,,,,,4.5,,,,0.0,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2022-08-10 23:09:44.000000,-105.25946,40.857899,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,0.0,Band 13,5230.0,23230.0,10.0,10.0,-115.46,-10.08,-88.4,,22.53,21.0,8.13,9.5,0.0,,,,,,TM4,2.0,,,,,,,,,,0.23,0.23,0.0,,,,0.025,,0.025,,,,0.23,,,,0.025,,0.025,,0.0,,0.0,,3840.0,NonCA,,Band 13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.024,731.0,1519.0
10,2022-08-10 23:09:44.100000,-105.25946,40.857899,-105.25946,40.8579,22:09:43,159.0,113.0,113.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2022-08-10 23:09:44.300000,-105.259438,40.857849,,,,,,,,,,,3.0,39.0,199.0,28.0,4.0,79.0,356.0,29.0,9.0,43.0,309.0,28.0,26.0,45.0,57.0,21.0,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-117.46,-11.38,-88.06,,,22.67,5.77,9.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,0.001,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2022-08-10 23:09:44.400000,-105.259422,40.857822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-116.72,-10.54,-88.31,,,21.0,6.64,9.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2022-08-10 23:09:44.500000,-105.259415,40.8578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-116.3,-11.84,-86.21,,,21.0,8.01,8.0,0.0,,,,,,TM4,2.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.001,60.0,60.0
14,2022-08-10 23:09:44.600000,-105.259399,40.857773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-115.25,-10.09,-87.81,,,20.0,8.35,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2022-08-10 23:09:44.800000,-105.259377,40.857727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-115.38,-11.25,-85.25,,,19.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2022-08-10 23:09:44.900000,-105.259361,40.8577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2022-08-10 23:09:45.000000,-105.259354,40.857677,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.74,0.0,5.08,,,0.226,0.01,0.118,0.009,,,0.74,5.08,,,0.226,0.01,0.118,0.009,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
18,2022-08-10 23:09:45.100000,-105.259338,40.857651,-105.25934,40.85765,22:09:44,160.0,111.0,111.0,29.61,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-112.69,-11.06,-84.25,,,17.0,10.4,11.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2022-08-10 23:09:45.200000,-105.259323,40.857624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,8.0,,,16QAM,,4.0,,,,,,50.0,,,,,,4.0,,,,50.0,,,,,,,,0.0,,,NonCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2022-08-10 23:09:45.300000,-105.259315,40.857597,,,,,,,,,,,3.0,39.0,199.0,26.0,4.0,79.0,356.0,29.0,9.0,43.0,309.0,30.0,26.0,45.0,57.0,21.0,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-113.19,-8.63,-87.0,,,,10.7,10.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2022-08-10 23:09:45.400000,-105.2593,40.857571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-112.94,-9.06,-86.75,,20.4,22.26,9.4,10.0,0.0,,,,,,TM4,2.0,,,,1.45,,,QPSK,,9.25,,,,,,5.88,,,,,,9.25,,,,5.88,,,,,0.0,,0.0,,3840.0,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2022-08-10 23:09:45.500000,-105.259285,40.857544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-112.94,-9.47,-85.71,,,22.53,7.97,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.006,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.016,72.0,1002.0
23,2022-08-10 23:09:45.600000,-105.259277,40.857513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-112.32,-10.26,-84.85,,,22.0,9.29,10.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,0.04,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2022-08-10 23:09:45.700000,-105.259262,40.857487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-111.66,-9.34,-85.13,,,23.0,9.76,10.0,0.0,,,,,,TM4,2.0,,6.6,,,QPSK,,,11.67,,,,,,16.67,,,,,,11.67,,,,16.67,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2022-08-10 23:09:45.800000,-105.259247,40.85746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-112.0,-8.5,-85.13,,,23.0,8.17,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2022-08-10 23:09:45.900000,-105.259232,40.857433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-112.47,-8.59,-84.91,,,22.0,9.85,10.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2022-08-10 23:09:46.000000,-105.259224,40.857407,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.06,,,0.056,0.004,0.056,0.003,,,2.0,0.06,,,0.056,0.004,0.056,0.003,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.002,1203.0,144.0
28,2022-08-10 23:09:46.100000,-105.259209,40.85738,-105.25921,40.85738,22:09:45,160.0,110.0,110.0,31.99,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2022-08-10 23:09:46.200000,-105.259193,40.857353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-111.06,-8.91,-85.19,,,23.0,12.95,11.0,0.0,,,,,,TM4,0.0,,,,3.09,,,QPSK,,3.62,,,,,,,,,,,,3.62,,,,,,,,,,,,0.009,3840.0,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2022-08-10 23:09:46.300000,-105.259186,40.857327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-110.55,-9.68,-83.77,,,23.0,12.13,12.0,0.0,,,,,,TM4,0.0,,1.0,,,QPSK,,,2.0,,,,,,0.0,,,,,,2.0,,,,0.0,,,,,,0.0,,0.0,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2022-08-10 23:09:46.400000,-105.259171,40.857304,,,,,,,,,,,3.0,39.0,199.0,26.0,4.0,79.0,356.0,29.0,9.0,43.0,309.0,27.0,26.0,45.0,57.0,17.0,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-110.59,-9.76,-83.72,,,22.0,10.01,11.0,0.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2022-08-10 23:09:46.500000,-105.259163,40.857277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-110.69,-9.81,-83.06,,,,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
33,2022-08-10 23:09:46.600000,-105.259148,40.85725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-110.63,-10.25,-83.44,23.0,,,12.6,9.0,5.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2022-08-10 23:09:46.800000,-105.259125,40.857197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-110.44,-9.88,-80.88,,21.91,22.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2022-08-10 23:09:47.000000,-105.259102,40.857147,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
36,2022-08-10 23:09:47.100000,-105.259087,40.857121,-105.25909,40.85712,22:09:46,160.0,109.0,109.0,30.66,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2022-08-10 23:09:47.200000,-105.259071,40.857094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-112.88,-9.94,-86.0,,,22.5,10.7,8.5,5.5,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.001,0.0,0.0,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2022-08-10 23:09:47.300000,-105.259064,40.857071,,,,,,,,,,,3.0,39.0,199.0,22.0,4.0,79.0,356.0,28.0,9.0,43.0,309.0,25.0,26.0,45.0,57.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2022-08-10 23:09:47.500000,-105.259041,40.857021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-111.06,-8.31,-85.31,,,21.0,12.6,9.0,7.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
40,2022-08-10 23:09:47.800000,-105.25901,40.856945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2022-08-10 23:09:48.000000,-105.258987,40.856895,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,0.0,Band 13,5230.0,23230.0,10.0,10.0,-112.13,-9.31,-85.81,,,22.0,11.7,9.0,7.0,,,,,,TM4,0.0,,,,,,,,,,0.23,0.23,0.12,,,,0.05,,0.05,,,,0.23,,,,0.05,,0.05,,,,,,3840.0,NonCA,,Band 13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
42,2022-08-10 23:09:48.100000,-105.258972,40.856869,-105.25897,40.85687,22:09:47,160.0,108.0,108.0,29.61,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2022-08-10 23:09:48.200000,-105.258957,40.856842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-113.69,-10.38,-86.06,,,23.0,10.0,9.0,8.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2022-08-10 23:09:48.300000,-105.258949,40.856815,,,,,,,,,,,3.0,39.0,199.0,22.0,4.0,79.0,356.0,31.0,9.0,43.0,309.0,23.0,26.0,45.0,57.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2022-08-10 23:09:48.400000,-105.258934,40.856792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2022-08-10 23:09:48.500000,-105.258926,40.856766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-111.79,-9.67,-85.04,,,22.43,9.44,8.67,7.67,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,0.003,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.001,136.0,60.0
47,2022-08-10 23:09:48.600000,-105.258911,40.856739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-112.18,-10.03,-84.73,,,22.0,9.88,8.0,7.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2022-08-10 23:09:48.700000,-105.258896,40.856712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-112.79,-9.53,-84.94,,,22.0,8.66,,,2.0,0.0,100.0,0.0,0.0,TM4,,,7.0,11.0,,16QAM,16QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2022-08-10 23:09:48.800000,-105.258888,40.856686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-113.13,-10.38,-85.31,,,,8.3,9.0,7.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2022-08-10 23:09:49.000000,-105.258865,40.856636,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,23.0,,,,,,,,,,,2x2,,,,,,,,,0.25,0.25,0.05,0.53,,,0.033,0.001,0.033,0.001,,,0.25,0.53,,,0.033,0.001,0.033,0.001,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
