,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
86,2022-08-09 12:38:47.300000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.59,-7.22,-47.1,,,-21.79,10.29,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.005,,0.005,,NonCA,,Band 2,,,,
87,2022-08-09 12:38:47.319346,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,reportStrongestCells,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2022-08-09 12:38:47.400000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.28,-6.89,-47.33,,,-29.0,10.27,12.0,0.0,,,,,,TM4,1.0,,2.83,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 2,,,,
89,2022-08-09 12:38:47.500000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.33,-7.29,-46.83,,,-18.93,10.1,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,0.002,0.002,132.0,132.0
90,2022-08-09 12:38:47.600000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.89,-7.3,-47.49,,,-28.0,10.13,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
91,2022-08-09 12:38:47.700000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.96,-8.05,-46.8,,,-17.29,10.3,12.0,0.0,,,,,,TM4,1.0,,6.0,,23.11,16QAM,,256QAM,3.0,1.22,,,,,0.0,14.29,,,,,3.0,1.22,,,0.0,14.29,,,,,,,,,NonCA,NonCA,Band 2,,,,
92,2022-08-09 12:38:47.800000,-115.173218,36.113411,-115.17322,36.11341,10:38:45,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.49,-7.08,-47.23,,,-27.0,10.73,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
93,2022-08-09 12:38:47.900000,-115.173218,36.113411,,,,,,,,,,,11.0,2.0,74.0,16.0,18.0,48.0,293.0,39.0,23.0,27.0,216.0,32.0,25.0,30.0,199.0,33.0,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.24,-7.7,-46.28,,,-18.2,10.48,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,NonCA,,Band 2,0.003,0.003,198.0,198.0
94,2022-08-09 12:38:48.000000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,406.0,Band 2,1000.0,19000.0,10.0,-70.93,-7.52,-46.36,,,-22.0,10.69,11.5,0.0,,,,,,TM4,1.0,2x2,6.5,,,16QAM,,,2.5,,0.08,0.08,0.0,0.03,0.0,,0.009,0.027,0.009,0.021,2.5,,0.08,0.03,0.0,,0.009,0.027,0.009,0.021,,0.003,,,NonCA,,Band 2,,,,
95,2022-08-09 12:38:48.100000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-70.91,-7.83,-46.11,,,-19.5,10.93,11.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,28.57,,,,,,,,,,28.57,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
96,2022-08-09 12:38:48.200000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-70.45,-8.15,-45.33,,,-28.0,11.68,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,24.71,,,256QAM,,1.57,,,,,,,,,,,,1.57,,,,,,,,,,,,,NonCA,NonCA,Band 2,,,,
97,2022-08-09 12:38:48.300000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-70.11,-8.03,-45.09,,,-18.3,12.2,12.0,0.0,,,,,,TM4,1.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,20.0,,,,,3.0,,,,0.0,20.0,,,,,0.004,,0.004,,NonCA,,Band 2,,,,
98,2022-08-09 12:38:48.400000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-69.99,-7.6,-45.4,-7.33,,-28.0,11.71,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
99,2022-08-09 12:38:48.500000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-70.42,-7.39,-46.07,,-27.0,-19.0,11.09,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,0.002,0.002,132.0,132.0
100,2022-08-09 12:38:48.600000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.69,-8.27,-46.39,,,-25.5,10.16,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
101,2022-08-09 12:38:48.700000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.87,-9.32,-45.54,,,-15.11,9.41,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,,,,,NonCA,,Band 2,,,,
102,2022-08-09 12:38:48.800000,-115.173218,36.113411,-115.17322,36.11341,10:38:46,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.24,-9.75,-45.48,,,-25.0,8.3,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
103,2022-08-09 12:38:48.900000,-115.173218,36.113411,,,,,,,,,,,11.0,2.0,74.0,16.0,18.0,48.0,293.0,40.0,23.0,27.0,216.0,31.0,25.0,30.0,199.0,33.0,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.86,-9.33,-46.02,,,-18.63,7.95,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,0.003,NonCA,,Band 2,,,,
104,2022-08-09 12:38:49.000000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,406.0,Band 2,1000.0,19000.0,10.0,-73.14,-10.21,-45.74,,,-25.0,8.02,10.0,0.0,,,,,,TM4,1.0,,,,,,,,,,0.11,0.11,0.0,0.02,,,0.012,0.013,0.012,0.012,,,0.11,0.02,,,0.012,0.013,0.012,0.012,0.002,,0.002,,NonCA,,Band 2,0.003,0.003,198.0,198.0
105,2022-08-09 12:38:49.100000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.6,-9.62,-45.67,,,-18.0,9.28,11.0,0.0,,,,,,TM4,1.0,,,,22.67,,,256QAM,,1.58,,,,,,16.67,,,,,,1.58,,,,16.67,,,,,,,,,NonCA,NonCA,Band 2,,,,
106,2022-08-09 12:38:49.200000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.88,-9.6,-45.9,,,-25.0,8.73,,,1.0,100.0,0.0,0.0,0.0,TM4,,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 2,,,,
107,2022-08-09 12:38:49.300000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.35,-9.54,-46.59,,,-18.11,9.32,11.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,NonCA,,Band 2,,,,
108,2022-08-09 12:38:49.400000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.05,-9.76,-46.16,,,-26.0,9.47,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,NonCA,,Band 2,0.002,0.002,132.0,132.0
109,2022-08-09 12:38:49.500000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.89,-9.29,-47.45,,,-19.29,8.77,,,1.0,100.0,0.0,0.0,0.0,TM4,,,6.25,,23.17,16QAM,,256QAM,3.0,1.17,,,,,0.0,,,,,,3.0,1.17,,,0.0,,,,,,,,,,NonCA,NonCA,Band 2,,,,
110,2022-08-09 12:38:49.600000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-75.27,-10.31,-47.59,,,-25.0,8.15,10.5,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
111,2022-08-09 12:38:49.700000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.84,-10.41,-46.99,-6.21,,-18.0,8.4,10.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
112,2022-08-09 12:38:49.800000,-115.173218,36.113411,-115.17322,36.11341,10:38:47,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.84,-10.29,-47.21,,-24.31,-25.0,7.77,,,1.0,100.0,0.0,0.0,0.0,TM4,,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
113,2022-08-09 12:38:49.900000,-115.173218,36.113411,,,,,,,,,,,11.0,2.0,74.0,16.0,18.0,48.0,293.0,39.0,23.0,27.0,216.0,32.0,25.0,30.0,199.0,32.0,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.96,-10.45,-47.25,,,-15.25,8.04,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,NonCA,,Band 2,0.003,0.003,198.0,198.0
114,2022-08-09 12:38:50.000000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,406.0,Band 2,1000.0,19000.0,10.0,-74.99,-10.13,-47.49,,,-24.0,8.08,10.0,0.0,,,,,,TM4,1.0,2x2,,,,,,,,,0.09,0.09,0.0,0.02,,,0.008,0.014,0.008,0.014,,,0.09,0.02,,,0.008,0.014,0.008,0.014,,,,,NonCA,,Band 2,,,,
115,2022-08-09 12:38:50.100000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.47,-10.18,-46.86,,,-17.57,8.19,,,1.0,100.0,0.0,0.0,0.0,TM4,,,5.2,,,QPSK,,,4.2,,,,,,0.0,0.0,,,,,4.2,,,,0.0,0.0,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
116,2022-08-09 12:38:50.200000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.15,-8.92,-48.03,,,-25.0,8.76,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
117,2022-08-09 12:38:50.300000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.55,-8.33,-48.86,,,-18.57,8.54,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,NonCA,,Band 2,,,,
118,2022-08-09 12:38:50.400000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.05,-7.99,-48.66,,,-26.5,8.58,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 2,,,,
119,2022-08-09 12:38:50.500000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.88,-8.11,-48.55,,,-18.0,8.78,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,24.45,,,256QAM,,1.45,,,,,,0.0,,,,,,1.45,,,,0.0,,,,,0.002,,0.002,,NonCA,NonCA,Band 2,0.002,0.002,132.0,132.0
120,2022-08-09 12:38:50.600000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.79,-8.53,-48.05,,,-27.0,8.8,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
121,2022-08-09 12:38:50.700000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.55,-8.52,-48.79,,,-18.11,8.05,11.0,0.0,,,,,,TM4,1.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 2,,,,
122,2022-08-09 12:38:50.800000,-115.173218,36.113411,-115.17322,36.11341,10:38:48,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.22,-8.65,-48.36,,,-26.0,6.95,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,23.75,,,256QAM,,1.25,,,,,,,,,,,,1.25,,,,,,,,,0.002,,0.002,,NonCA,NonCA,Band 2,,,,
123,2022-08-09 12:38:50.900000,-115.173218,36.113411,,,,,,,,,,,11.0,2.0,74.0,16.0,18.0,48.0,293.0,39.0,23.0,27.0,216.0,32.0,25.0,30.0,199.0,33.0,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.58,-9.3,-48.1,,,-19.0,6.98,10.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.003,,0.003,NonCA,,Band 2,,,,
124,2022-08-09 12:38:51.000000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,406.0,Band 2,1000.0,19000.0,10.0,-74.62,-8.68,-48.65,-4.87,,-23.0,7.92,10.0,0.0,,,,,,TM4,1.0,2x2,6.0,,,16QAM,,,3.0,,0.08,0.08,0.0,0.02,0.0,,0.009,0.015,0.009,0.012,3.0,,0.08,0.02,0.0,,0.009,0.015,0.009,0.012,,,,,NonCA,,Band 2,0.003,0.003,198.0,198.0
125,2022-08-09 12:38:51.100000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.58,-9.88,-47.64,,-24.29,-14.5,7.86,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
126,2022-08-09 12:38:51.200000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.61,-9.41,-48.05,,,-24.0,7.88,10.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
127,2022-08-09 12:38:51.300000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.8,-8.12,-48.19,,,-17.86,9.0,11.5,0.0,,,,,,TM4,1.0,,6.25,,,16QAM,,,2.75,,,,,,0.0,14.29,,,,,2.75,,,,0.0,14.29,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
128,2022-08-09 12:38:51.400000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.09,-8.16,-47.78,,,-15.5,8.98,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,0.002,0.002,132.0,132.0
129,2022-08-09 12:38:51.500000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.36,-7.57,-47.69,,,-18.14,9.15,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
130,2022-08-09 12:38:51.600000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.31,-7.72,-47.35,,,-26.0,9.38,12.0,0.0,,,,,,TM4,1.0,,6.5,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.004,,0.004,,NonCA,,Band 2,,,,
131,2022-08-09 12:38:51.700000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.23,-8.35,-46.65,,,-18.0,9.42,13.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,23.55,,,256QAM,,1.27,,,,,,20.0,,,,,,1.27,,,,20.0,,,,,,,,,NonCA,NonCA,Band 2,,,,
132,2022-08-09 12:38:51.800000,-115.173218,36.113411,-115.17322,36.11341,10:38:49,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.47,-7.38,-47.77,,,-26.0,9.13,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
133,2022-08-09 12:38:51.900000,-115.173218,36.113411,,,,,,,,,,,11.0,2.0,74.0,16.0,18.0,48.0,293.0,40.0,23.0,27.0,216.0,32.0,25.0,30.0,199.0,32.0,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.5,-7.64,-47.64,,,-19.29,9.42,12.0,0.0,,,,,,TM4,1.0,,6.25,,,16QAM,,,2.75,,,,,,0.0,,,,,,2.75,,,,0.0,,,,,,,,,0.003,NonCA,,Band 2,,,,
134,2022-08-09 12:38:52.000000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,406.0,Band 2,1000.0,19000.0,10.0,-72.91,-8.16,-47.44,,,-26.0,8.66,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,0.13,0.13,0.0,0.02,,,0.012,0.015,0.012,0.015,,,0.13,0.02,,,0.012,0.015,0.012,0.015,,,,,NonCA,,Band 2,0.003,0.003,198.0,198.0
135,2022-08-09 12:38:52.100000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.88,-9.07,-46.65,,,-19.71,9.28,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,25.83,,,256QAM,,1.0,,,,,,,,,,,,1.0,,,,,,,,,0.002,,0.002,,NonCA,NonCA,Band 2,,,,
136,2022-08-09 12:38:52.200000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.13,-9.49,-46.54,,,-26.5,9.28,12.0,0.0,,,,,,TM4,2.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,,,,NonCA,,Band 2,,,,
137,2022-08-09 12:38:52.300000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.94,-7.87,-48.07,-5.37,,-17.63,9.23,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,0.002,,NonCA,,Band 2,,,,
138,2022-08-09 12:38:52.400000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.61,-8.19,-47.38,,-24.82,-20.0,8.88,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
139,2022-08-09 12:38:52.430211,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,reportStrongestCells,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2022-08-09 12:38:52.500000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.22,-7.94,-48.1,,,-20.63,9.05,12.0,0.0,,,,,,TM4,2.0,,4.33,,,QPSK,,,2.67,,,,,,0.0,0.0,,,,,2.67,,,,0.0,0.0,,,,,,,,,NonCA,,Band 2,0.002,0.002,132.0,132.0
141,2022-08-09 12:38:52.600000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.41,-8.32,-47.71,,,-26.0,8.84,12.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,NonCA,,Band 2,,,,
142,2022-08-09 12:38:52.700000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.24,-8.26,-47.74,,,-19.29,8.91,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
143,2022-08-09 12:38:52.800000,-115.173218,36.113411,-115.17322,36.11341,10:38:50,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.39,-8.06,-47.78,,,-26.0,8.78,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
