,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,Event LTE Events,Event 5G-NR Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Band,5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Duplex Mode,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF TA,5G KPI PCell RF PRACH Power [dBm],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 RACH Reason,5G KPI PCell Layer1 RACH Contention Type,5G KPI PCell Layer1 RACH Result,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 DL Modulation0 DL QPSK Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 16QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 64QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 256 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 1024 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 Representative Value,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info BandCombination,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps]
156,2022-08-11 23:42:23.700000,-96.160439,41.144859,-96.16044,41.14486,23:42:24,33.0,134.0,134.0,37.56,1.0,2.0,,,,,,,,209.0,Band 2,1123.0,19123.0,15.0,15.0,-85.09,-11.13,-55.11,,,-35.22,8.58,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,46209.0,NonCA,,Band 2,,,,,,,,,,,15kHz,,,,,,,19.09,,,,,,113.0,1.0,100.0,0.0,0.0,0.0,15.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,,21.0,9.0,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,2x2_MIMO,SISO,3.0,3.0,13.0,13.0,8.0,8.0,,3.0,3.0,,0.0,0.055,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.0,0.055,,,,,DL NonCA,UL NonCA,,,0.0,,,0.0,0.055,0.0,0.055,,,,
157,2022-08-11 23:42:23.800000,-96.160416,41.144886,,,,,,,,,,,,,,,,,209.0,Band 2,1123.0,19123.0,15.0,15.0,-81.39,-10.41,-51.68,,-9.26,-20.95,13.7,12.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,0.0,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.0,,0.0,,46209.0,NonCA,,Band 2,5G-NR Qualcomm,359.0,2.0,3.0,11.0,29.0,126270.0,n71,15.0,631.35,15kHz,,0.0,359_0,0.0,-79.16,-10.43,19.75,,,,,,112.5,1.0,100.0,0.0,0.0,0.0,15.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,,20.86,,,,,,,,,,,,0.0,0.0,,,1.0,1.0,,SISO,,,13.0,13.0,,,,3.0,3.0,,0.007,0.061,,1.0,,,,,,,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.007,0.061,,,,,,UL NonCA,,0.0,0.0,,,0.007,0.061,0.007,0.061,,,,
158,2022-08-11 23:42:23.900000,-96.160385,41.144917,,,,,,,,,,,,,,,,,209.0,Band 2,1123.0,19123.0,15.0,15.0,-80.51,-10.35,-51.41,,,-28.76,14.99,14.25,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,,,23.67,,,64QAM,,1.75,,,,,,,,,,,,1.75,,,,,,,,,,,,,46209.0,NonCA,NonCA,Band 2,5G-NR Qualcomm,359.0,2.0,3.0,11.0,29.0,126270.0,n71,15.0,631.35,15kHz,,0.0,359_0,0.0,-78.48,-10.38,21.22,,,,,,112.0,,,,,,,,,,,,,,,,20.0,10.0,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,2x2_MIMO,SISO,3.0,3.0,13.0,12.86,8.0,8.0,,3.0,3.0,,0.009,0.057,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.009,0.057,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.009,0.057,0.009,0.057,,,,
159,2022-08-11 23:42:24.000000,-96.160362,41.144943,,,,,,,,,,,5G-NR_NSA,,,,,LTE Qualcomm,209.0,Band 2,1123.0,19123.0,15.0,15.0,-77.09,-8.1,-50.24,,,-28.1,17.57,14.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,,,,,,,,,0.05,0.05,0.01,0.04,,,0.018,0.022,0.009,0.018,,,0.05,0.04,,,0.018,0.022,0.009,0.018,0.0,,0.0,,46209.0,NonCA,,Band 2,,,,,,,,,,,15kHz,,,,,,,21.23,,,,,,111.2,1.0,100.0,0.0,0.0,0.0,15.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,,19.71,7.0,17.11,,,,,,,,,,,0.0,,,1.0,1.0,,SISO,,,13.0,13.0,,,0.05,3.0,3.0,0.21,0.0,0.066,,1.0,,,,,,,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.0,0.066,,,,,,UL NonCA,,,0.0,0.05,0.21,0.0,0.066,0.0,0.066,0.003,0.0,0.004,0.004
160,2022-08-11 23:42:24.100000,-96.160339,41.144974,,,,,,,,,,,,,,,,,209.0,Band 2,1123.0,19123.0,15.0,15.0,-77.16,-9.38,-49.04,,,-34.75,17.66,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,0.0,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,0.004,,,46209.0,NonCA,,Band 2,5G-NR Qualcomm,359.0,2.0,3.0,11.0,29.0,126270.0,n71,15.0,631.35,15kHz,,0.0,359_0,0.0,-77.76,-10.38,19.63,,,,,,111.0,,,,,,,,,,,,,,,,19.0,11.0,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,2x2_MIMO,SISO,3.0,3.0,13.0,13.0,8.0,8.0,,3.0,3.0,,0.011,0.055,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.011,0.055,0.003,0.002,198.0,132.0,DL NonCA,UL NonCA,,0.0,0.0,,,0.011,0.055,0.011,0.055,,,,
161,2022-08-11 23:42:24.200000,-96.160309,41.145,,,,,,,,,,,,,,,,,209.0,Band 2,1123.0,19123.0,15.0,15.0,-73.95,-8.65,-46.51,2.41,,-21.26,20.72,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46209.0,NonCA,,Band 2,5G-NR Qualcomm,359.0,2.0,3.0,11.0,29.0,126270.0,n71,15.0,631.35,15kHz,,0.0,359_0,0.0,-78.04,-10.38,19.14,,,,,,111.0,1.0,100.0,0.0,0.0,0.0,15.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,,19.0,9.0,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,2x2_MIMO,SISO,0.0,0.0,13.0,13.0,8.0,8.0,,3.0,3.0,,0.002,0.056,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.002,0.056,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.002,0.056,0.002,0.056,,,,
162,2022-08-11 23:42:24.300000,-96.160286,41.145027,,,,,,,,,,,,,,,,,209.0,Band 2,1123.0,19123.0,15.0,15.0,-72.25,-8.0,-45.46,,-7.29,-31.72,21.44,13.8,4.2,2.0,20.0,80.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,46209.0,NonCA,,Band 2,,,,,,,,,,,15kHz,,,,,,,19.67,,,,,,110.4,1.0,100.0,0.0,0.0,0.0,15.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,,18.57,10.0,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,2x2_MIMO,SISO,3.0,3.0,13.0,12.88,8.0,8.0,,3.0,3.0,,0.008,0.056,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.008,0.056,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.008,0.056,0.008,0.056,,,,
163,2022-08-11 23:42:24.400000,-96.160263,41.145058,,,,,,,,,,,,,,,,,209.0,Band 2,1123.0,19123.0,15.0,15.0,-72.3,-8.33,-45.16,,,-34.0,19.97,11.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,0.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,46209.0,NonCA,,Band 2,5G-NR Qualcomm,359.0,2.0,3.0,11.0,29.0,126270.0,n71,15.0,631.35,15kHz,,0.0,359_0,0.0,-78.42,-10.39,20.5,,,,,,110.6,,,,,,,,,,,,,,,,18.83,6.0,,,,,,,,,,,,0.0,,,1.0,1.0,,SISO,,,13.0,13.0,,,,3.0,3.0,,0.0,0.056,,1.0,,,,,,,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.0,0.056,,,,,,UL NonCA,,,0.0,,,0.0,0.056,0.0,0.056,,,,
164,2022-08-11 23:42:24.500000,-96.16024,41.145084,,,,,,,,,,,,,,,,,209.0,Band 2,1123.0,19123.0,15.0,15.0,-74.77,-8.04,-47.86,,,-39.85,17.29,13.5,5.5,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46209.0,NonCA,,Band 2,,,,,,,,,,,15kHz,,,,,,,19.72,,,,,,110.0,1.0,100.0,0.0,0.0,0.0,15.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,,18.29,6.0,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,2x2_MIMO,SISO,3.0,3.0,13.0,13.0,8.0,8.0,,3.0,3.0,,0.013,0.055,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.013,0.055,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.013,0.055,0.013,0.055,0.004,0.0,0.003,0.003
165,2022-08-11 23:42:24.600000,-96.16021,41.145115,,,,,,,,,,,,,,,,,209.0,Band 2,1123.0,19123.0,15.0,15.0,-77.51,-7.26,-50.67,,,-23.17,18.68,9.33,10.33,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,0.0,,0.0,,46209.0,NonCA,,Band 2,5G-NR Qualcomm,359.0,2.0,3.0,11.0,29.0,126270.0,n71,15.0,631.35,15kHz,,0.0,359_0,0.0,-77.96,-10.41,20.69,,,,,,110.0,1.0,100.0,0.0,0.0,0.0,15.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,,18.0,10.0,,,,,,,,,,,,0.0,,,1.0,1.0,,SISO,,,13.0,13.0,,,,3.0,3.0,,0.0,0.061,,1.0,,,,,,,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.0,0.061,0.002,0.003,132.0,198.0,,UL NonCA,,,0.0,,,0.0,0.061,0.0,0.061,,,,
166,2022-08-11 23:42:24.700000,-96.160187,41.145142,-96.16019,41.14514,23:42:25,33.0,134.0,134.0,37.56,1.0,2.0,,,,,,,,209.0,Band 2,1123.0,19123.0,15.0,15.0,-77.81,-10.04,-48.74,,,-34.43,17.69,12.4,7.2,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,11.0,25.0,,64QAM,256QAM,,4.0,,,,,,40.0,,,,,,4.0,,,,40.0,,,,,,,,,0.004,46209.0,NonCA,,Band 2,5G-NR Qualcomm,359.0,2.0,3.0,11.0,29.0,126270.0,n71,15.0,631.35,15kHz,,0.0,359_0,0.0,-76.92,-10.41,20.84,,,,,,110.0,,,,,,,,,,,,,,,,18.0,6.0,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,2x2_MIMO,SISO,3.0,3.0,13.0,13.0,8.0,8.0,,3.0,3.0,,0.009,0.057,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.009,0.057,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.009,0.057,0.009,0.057,,,,
167,2022-08-11 23:42:24.800000,-96.160164,41.145168,,,,,,,,,,,,,,,,,209.0,Band 2,1123.0,19123.0,15.0,15.0,-75.71,-9.11,-47.69,,,-29.51,19.58,13.0,3.0,1.0,75.0,25.0,0.0,0.0,TM4,3.0,,,,24.67,,,64QAM,,2.43,,,,,,,,,,,,2.43,,,,,,,,,0.0,,0.0,,46209.0,NonCA,NonCA,Band 2,,,,,,,,,,,15kHz,,,,,,,20.55,,,,,,109.6,1.0,100.0,0.0,0.0,0.0,15.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,,17.8,8.0,,,,,,,,,,,,0.0,,,1.0,1.0,,SISO,,,13.0,13.0,,,,3.0,3.0,,0.0,0.055,,1.0,,,,,,,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.0,0.055,,,,,,UL NonCA,,,0.0,,,0.0,0.055,0.0,0.055,,,,
168,2022-08-11 23:42:24.900000,-96.160141,41.145199,,,,,,,,,,,,,,,,,209.0,Band 2,1123.0,19123.0,15.0,15.0,-73.47,-8.58,-46.13,,,-36.44,20.29,14.0,3.33,2.0,33.33,66.67,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,40.0,,,,,,,,,,40.0,,,,,,,,,46209.0,NonCA,,Band 2,5G-NR Qualcomm,359.0,2.0,3.0,11.0,29.0,126270.0,n71,15.0,631.35,15kHz,,0.0,359_0,0.0,-76.03,-10.36,20.98,,,,,,109.0,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,2x2_MIMO,SISO,3.0,3.0,13.0,13.0,8.0,8.0,,3.0,3.0,,0.01,0.056,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.01,0.056,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.01,0.056,0.01,0.056,,,,
169,2022-08-11 23:42:25.000000,-96.160118,41.145226,,,,,,,,,,,5G-NR_NSA,,,,,LTE Qualcomm,209.0,Band 2,1123.0,19123.0,15.0,15.0,-74.46,-8.32,-47.31,,,-25.26,20.1,11.5,6.0,2.0,50.0,50.0,0.0,0.0,TM4,14.0,4x2,1.0,,,QPSK,,,4.0,,0.02,0.02,0.0,0.05,0.0,,0.001,0.015,0.001,0.015,4.0,,0.02,0.05,0.0,,0.001,0.015,0.001,0.015,0.0,,0.0,,46209.0,NonCA,,Band 2,5G-NR Qualcomm,359.0,2.0,3.0,11.0,29.0,126270.0,n71,15.0,631.35,15kHz,,0.0,359_0,0.0,-76.5,-10.4,19.97,,,,,,109.0,1.0,100.0,0.0,0.0,0.0,15.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,,17.0,7.0,16.17,,,,,,,,,,,0.0,,,1.0,1.0,,SISO,,,13.0,13.0,,,0.04,3.0,3.0,0.2,0.0,0.055,,1.0,,,,,,,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.0,0.055,,,,,,UL NonCA,,,0.0,0.04,0.2,0.0,0.055,0.0,0.055,0.003,0.0,0.004,0.004
170,2022-08-11 23:42:25.100000,-96.160095,41.145252,,,,,,,,,,,,,,,,,209.0,Band 2,1123.0,19123.0,15.0,15.0,-73.79,-8.28,-46.77,,-15.22,-31.8,21.56,13.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,46209.0,NonCA,,Band 2,,,,,,,,,,,15kHz,,,,,,,20.85,,,,,,109.83,1.0,100.0,0.0,0.0,0.0,15.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,,17.56,8.0,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,2x2_MIMO,SISO,3.0,3.0,13.0,13.0,8.0,8.0,,3.0,3.0,,0.009,0.055,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.009,0.055,0.003,0.002,198.0,132.0,DL NonCA,UL NonCA,,0.0,0.0,,,0.009,0.055,0.009,0.055,,,,
171,2022-08-11 23:42:25.200000,-96.160065,41.145279,,,,,,,,,,,,,,,,,209.0,Band 2,1123.0,19123.0,15.0,15.0,-74.63,-8.98,-46.91,,,-34.8,20.33,10.33,9.67,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46209.0,NonCA,,Band 2,5G-NR Qualcomm,359.0,2.0,3.0,11.0,29.0,126270.0,n71,15.0,631.35,15kHz,,0.0,359_0,0.0,-77.57,-10.44,17.54,,,,,,110.6,,,,,,,,,,,,,,,,18.29,,,,,,,,,,,,,0.0,,,1.0,1.0,,SISO,,,13.0,13.0,,,,3.0,3.0,,0.0,0.056,,1.0,,,,,,,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.0,0.056,,,,,,UL NonCA,,,0.0,,,0.0,0.056,0.0,0.056,,,,
172,2022-08-11 23:42:25.300000,-96.160042,41.145309,,,,,,,,,,,,,,,,,209.0,Band 2,1123.0,19123.0,15.0,15.0,-74.1,-9.18,-46.09,,,-37.72,21.27,10.0,8.0,2.0,33.33,66.67,0.0,0.0,TM4,14.0,,1.0,,24.4,QPSK,,64QAM,4.0,2.57,,,,,0.0,,,,,,4.0,2.57,,,0.0,,,,,,0.0,,0.0,,46209.0,NonCA,NonCA,Band 2,,,,,,,,,,,15kHz,,,,,,,19.67,,,,,,111.0,1.0,100.0,0.0,0.0,0.0,15.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,,19.0,7.0,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,2x2_MIMO,SISO,3.0,3.0,13.0,12.83,8.0,8.0,,3.0,3.0,,0.012,0.057,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.012,0.057,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.012,0.057,0.012,0.057,,,,
173,2022-08-11 23:42:25.400000,-96.160019,41.145336,,,,,,,,,,,,,,,,,209.0,Band 2,1123.0,19123.0,15.0,15.0,-73.14,-8.27,-46.06,-0.48,,-26.75,21.5,9.0,12.5,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,46209.0,NonCA,,Band 2,5G-NR Qualcomm,359.0,2.0,3.0,11.0,29.0,126270.0,n71,15.0,631.35,15kHz,,0.0,359_0,0.0,-78.65,-10.45,19.47,,,,,,110.33,1.0,100.0,0.0,0.0,0.0,15.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,,18.7,8.5,,,,,,,,,,,,0.0,,,1.0,1.0,,SISO,,,13.0,13.0,,,,3.0,3.0,,0.0,0.055,,1.0,,,,,,,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.0,0.055,,,,,,UL NonCA,,,0.0,,,0.0,0.055,0.0,0.055,,,,
174,2022-08-11 23:42:25.500000,-96.159996,41.145363,,,,,,,,,,,,,,,,,209.0,Band 2,1123.0,19123.0,15.0,15.0,-72.45,-9.28,-44.21,,,-34.09,22.93,10.25,11.25,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.004,0.0,,46209.0,NonCA,,Band 2,5G-NR Qualcomm,359.0,2.0,3.0,11.0,29.0,126270.0,n71,15.0,631.35,15kHz,,0.0,359_0,0.0,-78.23,-10.42,19.61,,,,,,110.0,,,,,,,,,,,,,,,,18.0,10.0,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,2x2_MIMO,SISO,3.0,3.0,13.0,13.0,8.0,8.0,,3.0,3.0,,0.01,0.055,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.01,0.055,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.01,0.055,0.01,0.055,0.004,0.0,0.003,0.003
