,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
89,2022-08-08 11:46:30.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:30,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-70.21,-6.41,-43.72,,,-37.13,20.59,10.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
90,2022-08-08 11:46:31.000000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,0.1,0.1,0.0,0.03,,,0.022,0.023,0.022,0.023,,,0.1,0.03,,,0.022,0.023,0.022,0.023,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
91,2022-08-08 11:46:31.100000,-118.236801,34.0588,,,,,,,,,,,11.0,16.0,56.0,29.0,18.0,35.0,266.0,26.0,23.0,7.0,206.0,27.0,25.0,57.0,213.0,36.0,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.94,-7.21,-42.73,,,-36.75,20.34,11.0,10.5,,,,,,TM4,9.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,0.003,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
92,2022-08-08 11:46:31.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.21,-7.37,-41.83,,,-35.08,19.87,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,,,23.73,,,256QAM,,2.73,,,,,,,,,,,,2.73,,,,,,,,,0.002,,0.002,,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
93,2022-08-08 11:46:31.300000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.08,-7.18,-41.85,,,-38.3,19.98,11.0,11.0,,,,,,TM4,9.0,,7.75,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
94,2022-08-08 11:46:31.400000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.21,-8.08,-41.15,,,-36.57,19.73,11.0,11.0,,,,,,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
95,2022-08-08 11:46:31.500000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.18,-7.07,-42.09,,,-44.0,19.88,,,3.0,0.0,0.0,100.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
96,2022-08-08 11:46:31.600000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.22,-7.3,-41.91,,,-36.57,19.96,11.0,11.0,,,,,,TM4,9.0,,5.5,,25.0,64QAM,,256QAM,4.0,2.5,,,,,0.0,,,,,,4.0,2.5,,,0.0,,,,,,0.004,0.003,0.004,,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,
97,2022-08-08 11:46:31.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
98,2022-08-08 11:46:31.800000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.23,-7.35,-41.88,-20.06,,-33.5,20.04,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
99,2022-08-08 11:46:31.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:31,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.06,-7.36,-41.7,,-43.52,-38.7,19.99,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,7.75,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
100,2022-08-08 11:46:32.000000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.15,0.0,0.03,,,0.02,0.029,0.02,0.027,,,0.15,0.03,,,0.02,0.029,0.02,0.027,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
101,2022-08-08 11:46:32.100000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,28.0,18.0,36.0,267.0,26.0,23.0,8.0,206.0,23.0,25.0,57.0,212.0,32.0,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.17,-6.99,-42.18,,,-38.0,19.57,10.5,10.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
102,2022-08-08 11:46:32.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
103,2022-08-08 11:46:32.300000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.2,-7.5,-41.7,,,-40.0,19.41,10.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,4.33,,,QPSK,,,5.33,,,,,,0.0,16.67,,,,,5.33,,,,0.0,16.67,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
104,2022-08-08 11:46:32.500000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.79,-7.53,-41.25,,,-35.0,19.52,10.0,10.5,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
105,2022-08-08 11:46:32.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.63,-7.97,-40.66,,,-38.0,19.56,10.0,10.0,,,,,,TM4,15.0,,,,23.58,,,256QAM,,2.58,,,,,,0.0,,,,,,2.58,,,,0.0,,,,,0.004,,0.004,,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
106,2022-08-08 11:46:32.800000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.28,-7.36,-41.92,,,-38.38,19.31,11.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
107,2022-08-08 11:46:32.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:32,278.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2022-08-08 11:46:33.000000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.4,-7.14,-42.26,,,-34.1,19.31,11.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,4x4,,,24.33,,,256QAM,,2.33,0.09,0.09,0.0,0.03,,,0.015,0.023,0.015,0.023,,2.33,0.09,0.03,,,0.015,0.023,0.015,0.023,0.002,,0.002,0.003,34617.0,NonCA,NonCA,Band 2,0.0,,,,,,,,,,,,,,,,,,,,
109,2022-08-08 11:46:33.100000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,28.0,18.0,36.0,267.0,27.0,23.0,8.0,206.0,25.0,25.0,57.0,212.0,35.0,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.17,-7.72,-41.46,-21.53,,-38.9,19.32,11.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.002,0.003,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
110,2022-08-08 11:46:33.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
111,2022-08-08 11:46:33.300000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.29,-7.21,-41.97,,-43.95,-38.0,19.64,11.0,10.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
112,2022-08-08 11:46:33.400000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.16,-7.94,-41.15,,,-37.75,19.33,11.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
113,2022-08-08 11:46:33.600000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.89,-7.34,-41.52,,,-37.5,19.54,10.67,10.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
114,2022-08-08 11:46:33.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.64,-7.33,-41.29,,,-36.67,19.47,11.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.004,,0.004,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
115,2022-08-08 11:46:33.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:33,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.57,-7.19,-41.37,,,-38.25,19.73,11.0,10.0,,,,,,TM4,15.0,,,,24.09,,,256QAM,,2.55,,,,,,0.0,,,,,,2.55,,,,0.0,,,,,0.002,,0.002,,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,
116,2022-08-08 11:46:34.000000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,0.11,0.09,0.02,0.03,,,0.017,0.027,0.012,0.027,,,0.11,0.03,,,0.017,0.027,0.012,0.027,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
117,2022-08-08 11:46:34.100000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,28.0,18.0,36.0,267.0,32.0,23.0,8.0,206.0,27.0,25.0,57.0,212.0,36.0,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.45,-7.51,-40.94,,,-38.25,19.65,11.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,0.003,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
118,2022-08-08 11:46:34.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.33,-6.87,-41.45,,,-36.71,19.56,11.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,,,24.8,,,256QAM,,2.2,,,,,,,,,,,,2.2,,,,,,,,,0.002,,0.002,,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
119,2022-08-08 11:46:34.400000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-67.88,-7.05,-40.83,,,-38.61,20.71,11.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,5.5,10.0,,64QAM,16QAM,,5.6,,,,,,20.0,0.0,,,,,5.6,,,,20.0,0.0,,,,,0.002,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
120,2022-08-08 11:46:34.422801,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,reportStrongestCells,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2022-08-08 11:46:34.500000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-67.7,-7.64,-40.07,-22.44,-43.65,-37.43,20.33,11.0,10.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
122,2022-08-08 11:46:34.600000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-67.54,-7.52,-40.02,,,-38.13,20.65,11.0,10.0,,,,,,TM4,15.0,,2.6,,,QPSK,,,4.8,,,,,,0.0,,,,,,4.8,,,,0.0,,,,,,0.004,,0.004,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
123,2022-08-08 11:46:34.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
124,2022-08-08 11:46:34.800000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-67.6,-7.78,-39.83,,,-33.93,21.2,11.0,10.5,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
125,2022-08-08 11:46:34.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:34,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-67.5,-7.96,-39.53,,,-39.5,21.03,11.0,10.0,,,,,,TM4,15.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
126,2022-08-08 11:46:35.000000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.16,0.0,0.03,,,0.026,0.029,0.026,0.025,,,0.16,0.03,,,0.026,0.029,0.026,0.025,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
127,2022-08-08 11:46:35.100000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,30.0,18.0,36.0,267.0,33.0,23.0,8.0,206.0,25.0,25.0,57.0,212.0,37.0,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-67.5,-8.25,-39.24,,,-38.38,20.28,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,,,25.2,,,256QAM,,2.3,,,,,,,,,,,,2.3,,,,,,,,,0.002,,0.002,0.003,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,
128,2022-08-08 11:46:35.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-67.58,-7.97,-39.63,,,-38.95,20.54,11.0,10.5,,,,,,TM4,15.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,16.67,,,,,4.0,,,,0.0,16.67,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
129,2022-08-08 11:46:35.400000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-67.42,-7.13,-40.29,,,-38.75,20.8,11.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.005,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
130,2022-08-08 11:46:35.600000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-67.69,-7.41,-40.29,,,-38.44,20.4,11.0,10.0,,,,,,TM4,15.0,,4.71,,24.0,QPSK,,256QAM,4.0,2.33,,,,,0.0,,,,,,4.0,2.33,,,0.0,,,,,,,,,,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,
131,2022-08-08 11:46:35.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.03,-8.13,-39.93,-22.06,,-37.43,19.99,11.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.004,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
132,2022-08-08 11:46:35.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:35,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.18,-6.95,-41.23,,-43.95,-37.29,19.95,10.5,9.5,,,,,,TM4,15.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,0.003,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
133,2022-08-08 11:46:36.000000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.67,-7.09,-41.58,,,-35.5,19.76,11.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,4x4,,,,,,,,,0.11,0.11,0.02,0.03,,0.0,0.065,0.024,0.015,0.024,,,0.11,0.03,,0.0,0.065,0.024,0.015,0.024,,,,0.003,34617.0,NonCA,,Band 2,0.0,,,,,,,,,,,,,,,,,,,,
134,2022-08-08 11:46:36.100000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,30.0,18.0,36.0,267.0,32.0,23.0,8.0,206.0,23.0,25.0,57.0,212.0,35.0,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.5,-7.22,-41.21,,,-38.75,19.98,11.0,10.0,,,,,,TM4,9.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
135,2022-08-08 11:46:36.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
136,2022-08-08 11:46:36.300000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.69,-8.09,-40.6,,,-38.13,19.75,11.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
137,2022-08-08 11:46:36.500000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.66,-8.63,-40.02,,,-37.83,19.66,9.5,9.5,,,,,,TM4,9.0,,,,24.82,,,256QAM,,2.18,,,,,,0.0,,,,,,2.18,,,,0.0,,,,,0.002,,0.002,,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,
138,2022-08-08 11:46:36.600000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.88,-7.69,-41.19,,,-36.75,19.54,10.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
139,2022-08-08 11:46:36.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
