,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
305,2022-08-12 18:13:53.700000,-91.181961,41.65176,-91.18196,41.65176,18:13:53,116.0,112.0,112.0,31.03,1.0,2.0,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-97.13,-9.91,-69.78,,,-6.0,11.1,9.0,,,,,,TM3,,0.0,0.0,,QPSK,QPSK,,1.0,,,,,,0.0,,,,,,1.0,,,,0.0,,,,,,,,,,NonCA,,Band 25,,,,
306,2022-08-12 18:13:53.800000,-91.181961,41.65176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-96.94,-7.56,-71.81,,,,13.3,,,,,,,,,,,,,,QPSK,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,NonCA,NonCA,Band 25,0.0,0.0,0.0,0.0
307,2022-08-12 18:13:53.900000,-91.181961,41.65176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-96.88,-8.28,-70.56,,,,8.8,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,NonCA,,Band 25,,,,
308,2022-08-12 18:13:54.000000,-91.181961,41.65176,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,187.0,Band 25,8115.0,26115.0,15.0,-97.0,-12.69,-66.5,,,,5.6,5.0,,,,,,TM3,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,NonCA,,Band 25,,,,
309,2022-08-12 18:13:54.100000,-91.181961,41.65176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-97.41,-10.91,-68.44,5.5,-5.33,-5.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 25,,,,
310,2022-08-12 18:13:54.200000,-91.181961,41.65176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-98.16,-9.91,-71.25,,,,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 25,,,,
311,2022-08-12 18:13:54.300000,-91.181961,41.65176,,,,,,,,,,,1.0,15.0,321.0,24.0,10.0,66.0,109.0,24.0,23.0,34.0,120.0,32.0,24.0,15.0,44.0,26.0,,,,187.0,Band 25,8115.0,26115.0,15.0,-97.38,-10.47,-69.31,,,-5.0,13.55,9.5,1.0,100.0,0.0,0.0,0.0,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 25,,,,
312,2022-08-12 18:13:54.400000,-91.181961,41.65176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-96.84,-10.4,-68.46,,,4.6,9.5,11.0,1.0,100.0,0.0,0.0,0.0,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NonCA,,Band 25,,,,
313,2022-08-12 18:13:54.500000,-91.181961,41.65176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-96.56,-11.39,-67.25,,,-5.0,9.39,,1.0,100.0,0.0,0.0,0.0,TM3,,0.0,0.0,,QPSK,QPSK,,1.0,,,,,,0.0,,,,,,1.0,,,,0.0,,,,,,0.0,,0.0,,NonCA,,Band 25,,,,
314,Count,314.0,314.0,31.0,31.0,31,31.0,31.0,31.0,30.0,31.0,31.0,,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,LTE: 32 (100.0%),1.0,32,310.0,310,310.0,310.0,310.0,310.0,310.0,310.0,25.0,24.0,251.0,310.0,217.0,198.0,198.0,198.0,198.0,198.0,241,12,81.0,79.0,47.0,81,79,50,81.0,50.0,32.0,32.0,32.0,29.0,81.0,71.0,32.0,29.0,32.0,29.0,81.0,50.0,32.0,29.0,81.0,71.0,32.0,29.0,32.0,29.0,117.0,21.0,117.0,31.0,"Count: 310
NonCA: 310 (100.0%)
CA Avg=1.000","Count: 50
NonCA: 50 (100.0%)
CA Avg=1.000",310,62.0,62.0,62.0,62.0
315,Minimum,-91.191437,41.65176,-91.19144,41.65176,,116.0,96.0,96.0,27.05,1.0,2.0,,1.0,15.0,321.0,18.0,10.0,66.0,109.0,22.0,23.0,34.0,120.0,30.0,24.0,15.0,44.0,24.0,,,,187.0,,8115.0,26115.0,15.0,-104.81,-13.69,-77.5,-8.0,-20.67,-21.5,4.69,5.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,17.0,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
316,Maximum,-91.181961,41.655361,-91.18196,41.65536,,117.0,114.0,114.0,31.77,1.0,2.0,,1.0,15.0,321.0,29.0,10.0,66.0,109.0,32.0,23.0,34.0,120.0,37.0,24.0,15.0,44.0,34.0,,,,187.0,,8115.0,26115.0,15.0,-85.37,-3.25,-58.7,17.0,2.67,14.0,26.33,15.0,2.0,100.0,100.0,0.0,0.0,,,15.0,15.0,24.88,,,,10.33,5.0,0.23,0.23,0.23,0.61,40.0,63.16,0.159,0.052,0.159,0.024,10.33,5.0,0.23,0.61,40.0,63.16,0.159,0.052,0.159,0.024,0.088,0.007,0.087,0.009,,,,0.046,0.018,2882.0,1134.0
317,Average,,,,,,,106.0,106.0,29.49,,,,1.0,15.0,321.0,24.25,10.0,66.0,109.0,27.31,23.0,34.0,120.0,32.16,24.0,15.0,44.0,29.5,,,,,,,,,-93.58,-9.63,-66.47,4.72,-10.78,-5.21,19.21,12.09,1.99,1.77,98.23,0.0,0.0,,,7.94,7.76,20.11,,,,1.68,3.18,0.03,0.03,0.03,0.1,1.53,9.08,0.013,0.02,0.012,0.016,1.68,3.18,0.03,0.1,1.53,9.08,0.013,0.02,0.012,0.016,0.004,0.003,0.004,0.003,,,,0.003,0.003,196.96,164.25
318,Stdev,,,,,,,5.54,5.54,1.51,,,,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.86,0.0,0.0,0.0,1.7,0.0,0.0,0.0,2.76,,,,,,,,,4.34,1.31,4.26,6.89,6.31,6.67,5.1,2.15,0.12,12.69,12.69,0.0,0.0,,,4.15,4.06,1.81,,,,1.67,0.56,0.04,0.04,0.04,0.11,6.35,14.26,0.027,0.012,0.027,0.008,1.67,0.56,0.04,0.11,6.35,14.26,0.027,0.012,0.027,0.008,0.009,0.0,0.009,0.0,,,,0.007,0.004,418.79,229.66
319,Median,,,,,,,106.0,106.0,29.67,,,,1.0,15.0,321.0,24.0,10.0,66.0,109.0,27.0,23.0,34.0,120.0,32.0,24.0,15.0,44.0,29.0,,,,,,,,,-92.84,-9.64,-65.88,5.5,-10.59,-5.6,21.02,13.0,2.0,0.0,100.0,0.0,0.0,,,8.0,8.0,20.0,,,,1.2,3.14,0.02,0.02,0.02,0.08,0.0,0.0,0.008,0.021,0.007,0.018,1.2,3.14,0.02,0.08,0.0,0.0,0.008,0.021,0.007,0.018,0.003,0.004,0.003,0.004,,,,0.002,0.002,132.0,132.0
320,5%-tile,,,,,,,96.5,96.5,27.05,,,,1.0,15.0,321.0,20.0,10.0,66.0,109.0,22.55,23.0,34.0,120.0,30.0,24.0,15.0,44.0,25.1,,,,,,,,,-101.81,-11.65,-74.77,-6.47,-19.33,-17.0,9.63,8.0,2.0,0.0,100.0,0.0,0.0,,,0.0,0.0,17.65,,,,1.0,2.36,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.36,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
321,95%-tile,,,,,,,113.5,113.5,31.77,,,,1.0,15.0,321.0,28.45,10.0,66.0,109.0,31.45,23.0,34.0,120.0,35.45,24.0,15.0,44.0,34.0,,,,,,,,,-86.33,-7.47,-60.18,16.46,-1.14,5.94,25.08,15.0,2.0,0.0,100.0,0.0,0.0,,,15.0,15.0,22.85,,,,4.75,4.01,0.06,0.06,0.06,0.25,14.29,33.33,0.025,0.035,0.022,0.024,4.75,4.01,0.06,0.25,14.29,33.33,0.025,0.035,0.022,0.024,0.006,0.006,0.006,0.006,,,,0.003,0.003,198.0,215.1
