,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
253,2022-08-14 22:31:36.500000,-78.881836,42.936768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-97.06,-15.19,-64.14,,,-9.0,4.73,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,,,,,0.0
254,2022-08-14 22:31:36.600000,-78.881813,42.93676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-97.19,-15.02,-64.81,8.0,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
255,2022-08-14 22:31:36.700000,-78.88179,42.936749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-96.58,-15.04,-64.21,,-9.44,-7.75,4.23,4.0,4.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,,
256,2022-08-14 22:31:36.800000,-78.881767,42.936741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-96.68,-14.86,-64.17,,,-10.0,4.5,,,1.0,100.0,0.0,0.0,0.0,TM4,,,22.0,,,64QAM,,,16.0,,,,,,100.0,,,,,,16.0,,,,100.0,,,,,,,0.0,,0.0,NonCA,,Band 66,,,,,
257,2022-08-14 22:31:36.900000,-78.881744,42.936729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-96.99,-14.18,-64.68,,,,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,0.0,0.0,0.0,0.0,
258,2022-08-14 22:31:37.000000,-78.881729,42.936718,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,378.0,Band 66,66486.0,132022.0,10.0,-97.27,-13.73,-65.08,,,-10.0,5.93,6.0,0.0,,,,,,TM4,15.0,,,,,,,,,,0.01,0.01,0.0,0.43,,,0.0,0.002,0.0,0.002,,,0.01,0.43,,,0.0,0.002,0.0,0.002,,,,,NonCA,,Band 66,,,,,0.0
259,2022-08-14 22:31:37.100000,-78.881706,42.93671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-97.02,-14.07,-65.47,,,1.83,6.77,4.0,4.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
260,2022-08-14 22:31:37.200000,-78.881683,42.936699,,,,,,,,,,,3.0,31.0,239.0,36.0,4.0,55.0,305.0,28.0,9.0,19.0,312.0,28.0,26.0,76.0,69.0,33.0,,,,378.0,Band 66,66486.0,132022.0,10.0,-95.99,-13.24,-64.67,,,-11.0,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,,
261,2022-08-14 22:31:37.300000,-78.88166,42.936691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-95.84,-13.39,-64.44,,,-11.0,6.48,4.0,4.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
262,2022-08-14 22:31:37.400000,-78.881638,42.93668,-78.88164,42.93668,23:31:38,121.0,77.0,77.0,21.1,1.0,2.0,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-95.82,-12.83,-64.75,,,,5.35,,,,,,,,,,,0.0,,,QPSK,,,2.0,,,,,,0.0,,,,,,2.0,,,,0.0,,,,,,0.0,,0.0,,NonCA,,Band 66,0.0,0.0,0.0,0.0,
263,2022-08-14 22:31:37.500000,-78.881615,42.936668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-96.25,-12.18,-66.06,,,-11.0,6.14,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,0.0
264,2022-08-14 22:31:37.600000,-78.881592,42.936657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-96.19,-13.09,-64.83,,,-11.0,6.79,4.0,5.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
265,2022-08-14 22:31:37.700000,-78.881569,42.936646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-94.87,-12.38,-64.57,,,,7.81,,,,,,,,,,,,,20.0,,,16QAM,,3.0,,,,,,,,,,,,3.0,,,,,,,,,0.0,,0.0,,NonCA,NonCA,Band 66,,,,,
266,2022-08-14 22:31:37.800000,-78.881546,42.936634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-94.92,-14.09,-63.27,,,-11.0,5.87,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,NonCA,,Band 66,,,,,
267,2022-08-14 22:31:37.900000,-78.881531,42.936623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-95.77,-12.45,-65.64,7.0,,,8.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,0.0,0.0,0.0,0.0,
268,2022-08-14 22:31:38.000000,-78.881508,42.936615,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,378.0,Band 66,66486.0,132022.0,10.0,-95.65,-12.41,-65.83,,-10.4,-11.0,8.92,5.0,5.0,,,,,,TM4,13.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,NonCA,,Band 66,,,,,0.0
269,2022-08-14 22:31:38.100000,-78.881485,42.936604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-94.35,-11.76,-65.1,,,-1.63,8.85,5.0,6.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
270,2022-08-14 22:31:38.200000,-78.881462,42.936592,,,,,,,,,,,3.0,31.0,239.0,37.0,4.0,55.0,305.0,31.0,9.0,19.0,312.0,29.0,26.0,76.0,69.0,33.0,,,,378.0,Band 66,66486.0,132022.0,10.0,-93.31,-12.11,-63.44,,,,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,NonCA,,Band 66,,,,,
271,2022-08-14 22:31:38.300000,-78.881439,42.936581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-93.3,-12.13,-64.06,,,-12.0,8.11,5.0,6.0,,,,,,TM4,13.0,,0.0,0.0,,QPSK,QPSK,,1.0,,,,,,0.0,,,,,,1.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,
272,2022-08-14 22:31:38.400000,-78.881416,42.936569,-78.88142,42.93657,23:31:39,126.0,77.0,77.0,21.71,1.0,2.0,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-94.57,-11.78,-65.13,,,-11.0,7.96,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,0.0,0.0,0.0,0.0,
273,2022-08-14 22:31:38.500000,-78.881393,42.936558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.63,-12.2,-63.36,,,,10.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,0.0
274,2022-08-14 22:31:38.600000,-78.881378,42.936546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-91.81,-11.35,-63.35,,,-10.0,9.27,6.0,6.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
275,2022-08-14 22:31:38.700000,-78.881355,42.936535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.59,-10.76,-64.8,,,,9.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,,
276,2022-08-14 22:31:38.800000,-78.88134,42.936523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-93.43,-11.71,-64.13,,,-9.0,8.94,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NonCA,,Band 66,,,,,
277,2022-08-14 22:31:38.900000,-78.881317,42.936508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-93.67,-11.34,-64.0,,,-8.0,9.44,6.0,6.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,0.0,0.0,0.0,0.0,
278,2022-08-14 22:31:39.000000,-78.881294,42.936497,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,378.0,Band 66,66486.0,132022.0,10.0,-93.54,-13.07,-62.2,,,,7.17,,,,,,,,,,,,,20.0,,,16QAM,,3.0,0.0,0.0,0.0,0.43,,,0.0,0.005,0.0,0.003,,3.0,0.0,0.43,,,0.0,0.005,0.0,0.003,,,,,NonCA,NonCA,Band 66,,,,,0.0
279,2022-08-14 22:31:39.100000,-78.881279,42.936485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-91.4,-11.59,-61.9,,,3.57,8.99,6.0,6.5,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,,,,,NonCA,,Band 66,,,,,
280,2022-08-14 22:31:39.200000,-78.881256,42.936474,,,,,,,,,,,3.0,31.0,239.0,37.0,4.0,55.0,305.0,29.0,9.0,19.0,312.0,29.0,26.0,76.0,69.0,35.0,,,,378.0,Band 66,66486.0,132022.0,10.0,-91.04,-11.91,-61.47,8.5,,-7.0,9.67,7.0,6.0,,,,,,TM4,13.0,,0.0,0.0,,QPSK,QPSK,,2.0,,,,,,0.0,,,,,,2.0,,,,0.0,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,,
281,2022-08-14 22:31:39.300000,-78.881241,42.936462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-91.63,-9.88,-63.81,,-8.55,,10.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
282,2022-08-14 22:31:39.400000,-78.881218,42.936451,-78.88122,42.93645,23:31:40,132.0,76.0,76.0,21.07,1.0,2.0,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-91.56,-11.76,-62.29,,,-8.0,11.81,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,0.0,0.0,0.0,0.0,
283,2022-08-14 22:31:39.500000,-78.881203,42.936436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.49,-10.63,-64.42,,,,9.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,0.0
284,2022-08-14 22:31:39.600000,-78.88118,42.936424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.63,-11.24,-63.81,,,-8.0,9.26,7.0,7.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
285,2022-08-14 22:31:39.700000,-78.881165,42.936409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.65,-11.94,-62.37,,,-8.0,7.19,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,NonCA,,Band 66,,,,,
286,2022-08-14 22:31:39.800000,-78.881149,42.936394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-91.51,-12.81,-61.19,,,,8.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NonCA,,Band 66,,,,,
287,2022-08-14 22:31:39.900000,-78.881134,42.936378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-91.1,-11.62,-62.24,,,-8.0,6.4,4.0,6.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,,
288,2022-08-14 22:31:40.000000,-78.881111,42.936367,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,378.0,Band 66,66486.0,132022.0,10.0,-90.91,-12.02,-60.78,,,-9.0,8.84,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,0.0,0.0,0.0,0.01,,,0.0,,0.0,,,,0.0,0.01,,,0.0,,0.0,,,,,,NonCA,,Band 66,,,,,0.0
289,2022-08-14 22:31:40.100000,-78.881096,42.936352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-89.81,-10.18,-61.21,,,1.17,12.45,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
290,2022-08-14 22:31:40.200000,-78.881081,42.936337,,,,,,,,,,,3.0,31.0,239.0,35.0,4.0,55.0,305.0,24.0,9.0,19.0,312.0,20.0,26.0,76.0,69.0,34.0,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.0,-10.9,-63.22,,,-13.0,11.33,10.0,0.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,,
291,2022-08-14 22:31:40.300000,-78.881058,42.936325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-91.35,-11.76,-61.99,,,,12.67,,,,,,,,,,,,,19.0,,,QPSK,,2.8,,,,,,,,,,,,2.8,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,
292,2022-08-14 22:31:40.400000,-78.881042,42.93631,-78.88104,42.93631,23:31:41,138.0,76.0,76.0,21.4,1.0,2.0,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.33,-11.17,-62.85,,,-12.0,12.82,,,2.0,0.0,100.0,0.0,0.0,TM4,,,0.0,1.0,,QPSK,QPSK,,1.0,,,,,,0.0,,,,,,1.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,
293,Count,293.0,293.0,30.0,30.0,30,30.0,30.0,30.0,29.0,30.0,30.0,,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,LTE: 30 (100.0%),1.0,30,291.0,291,291.0,291.0,291.0,291.0,291.0,291.0,22.0,22.0,252.0,291.0,195.0,195.0,184.0,184.0,184.0,184.0,184.0,236,195.0,12,78.0,67.0,50.0,78,67,50,78.0,50.0,28.0,28.0,28.0,27.0,78.0,66.0,28.0,27.0,28.0,27.0,78.0,50.0,28.0,27.0,78.0,66.0,28.0,27.0,28.0,27.0,115.0,19.0,115.0,28.0,"Count: 291
NonCA: 291 (100.0%)
CA Avg=1.000","Count: 50
NonCA: 50 (100.0%)
CA Avg=1.000",291,57.0,57.0,57.0,57.0,58.0
294,Minimum,-78.887527,42.93631,-78.88753,42.93631,,70.0,55.0,55.0,15.04,1.0,2.0,,3.0,31.0,239.0,19.0,4.0,55.0,305.0,18.0,9.0,19.0,312.0,20.0,16.0,68.0,69.0,16.0,,,,378.0,,66486.0,132022.0,10.0,-100.26,-15.19,-69.58,-0.03,-19.03,-23.0,0.18,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,4.0,,0.0,0.0,10.67,,,,1.0,2.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.001,0.0,0.001,1.0,2.0,0.0,0.01,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
295,Maximum,-78.881042,42.93729,-78.88104,42.93729,,138.0,77.0,77.0,29.88,1.0,2.0,,3.0,32.0,239.0,37.0,4.0,55.0,305.0,35.0,9.0,19.0,312.0,33.0,26.0,77.0,198.0,36.0,,,,378.0,,66486.0,132022.0,10.0,-79.33,-6.28,-50.82,9.0,-8.55,6.0,23.89,13.0,11.0,2.0,100.0,100.0,0.0,0.0,,15.0,,22.0,16.0,26.0,,,,16.0,3.0,0.11,0.11,0.09,0.43,100.0,50.0,0.079,0.015,0.012,0.014,16.0,3.0,0.11,0.43,100.0,50.0,0.079,0.015,0.012,0.014,0.004,0.003,0.0,0.003,,,,0.003,0.003,198.0,198.0,0.003
296,Average,,,,,,,67.03,67.03,19.27,,,,3.0,31.43,239.0,28.5,4.0,55.0,305.0,25.9,9.0,19.0,312.0,27.43,25.67,76.17,74.17,26.1,,,,,,,,,-92.66,-11.85,-63.01,5.05,-12.75,-6.95,9.79,5.99,4.55,1.79,22.01,77.99,0.0,0.0,,0.13,,2.7,2.5,16.16,,,,2.75,2.36,0.04,0.04,0.03,0.11,3.7,4.75,0.01,0.009,0.006,0.008,2.75,2.36,0.04,0.11,3.7,4.75,0.01,0.009,0.006,0.008,0.002,0.002,0.0,0.002,,,,0.002,0.002,115.78,115.78,0.002
297,Stdev,,,,,,,7.09,7.09,2.71,,,,0.0,0.5,0.0,5.6,0.0,0.0,0.0,4.71,0.0,0.0,0.0,3.41,1.8,1.59,23.02,6.25,,,,,,,,,4.27,1.7,3.36,2.64,3.01,5.02,5.64,2.43,3.11,0.41,40.34,40.34,0.0,0.0,,0.02,,2.82,2.28,2.71,,,,2.1,0.33,0.03,0.03,0.03,0.13,13.99,10.12,0.015,0.004,0.004,0.004,2.1,0.33,0.03,0.13,13.99,10.12,0.015,0.004,0.004,0.004,0.0,0.0,0.0,0.0,,,,0.0,0.0,78.46,78.46,0.0
298,Median,,,,,,,66.5,66.5,18.78,,,,3.0,31.0,239.0,29.0,4.0,55.0,305.0,24.0,9.0,19.0,312.0,28.0,26.0,76.0,69.0,23.0,,,,,,,,,-93.3,-12.02,-63.49,5.69,-12.7,-6.93,8.19,6.0,4.0,2.0,0.0,100.0,0.0,0.0,,13.0,,2.29,2.0,16.05,,,,2.0,2.29,0.05,0.05,0.04,0.06,0.0,0.0,0.008,0.01,0.007,0.009,2.0,2.29,0.05,0.06,0.0,0.0,0.008,0.01,0.007,0.009,0.002,0.003,0.0,0.003,,,,0.002,0.002,132.0,132.0,0.002
299,5%-tile,,,,,,,55.45,55.45,15.87,,,,3.0,31.0,239.0,22.0,4.0,55.0,305.0,20.9,9.0,19.0,312.0,20.45,26.0,76.0,69.0,19.9,,,,,,,,,-98.95,-14.19,-68.12,0.75,-18.5,-15.0,2.25,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,9.0,,0.0,0.0,12.82,,,,1.0,2.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.002,0.0,0.002,1.0,2.0,0.0,0.01,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
300,95%-tile,,,,,,,76.55,76.55,21.61,,,,3.0,32.0,239.0,37.0,4.0,55.0,305.0,34.0,9.0,19.0,312.0,32.1,26.0,77.0,71.0,36.0,,,,,,,,,-84.16,-9.07,-56.18,8.5,-9.21,1.0,18.47,10.0,9.33,2.0,100.0,100.0,0.0,0.0,,14.3,,6.08,4.73,21.1,,,,6.05,3.0,0.09,0.09,0.08,0.43,22.0,25.0,0.03,0.014,0.011,0.013,6.05,3.0,0.09,0.43,22.0,25.0,0.03,0.014,0.011,0.013,0.004,0.003,0.0,0.003,,,,0.003,0.003,198.0,198.0,0.003
