,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
59,2022-08-13 13:57:00.100000,-87.265442,41.093128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-102.63,-13.44,-68.75,,7.75,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,NonCA,,Band 66,0.0,0.0,0.0,0.0
60,2022-08-13 13:57:00.400000,-87.265442,41.093033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,11.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,
61,2022-08-13 13:57:00.600000,-87.265442,41.092972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
62,2022-08-13 13:57:00.700000,-87.265442,41.092941,-87.26544,41.09294,13:56:58,179.0,124.0,124.0,34.51,1.0,2.0,,10.0,11.0,262.0,37.0,18.0,65.0,319.0,36.0,23.0,38.0,273.0,37.0,24.0,10.0,152.0,32.0,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-105.44,-9.31,-75.63,,,,8.2,12.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NonCA,,Band 66,,,,
63,2022-08-13 13:57:00.800000,-87.265442,41.092911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-98.26,-8.18,-69.66,,,11.88,8.12,11.5,5.5,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,
64,2022-08-13 13:57:00.900000,-87.265442,41.09288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-100.03,-8.84,-71.04,,,3.0,8.95,,,2.0,0.0,100.0,0.0,0.0,TM4,,,0.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
65,2022-08-13 13:57:01.000000,-87.265442,41.092846,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,61.0,Band 66,66536.0,132072.0,20.0,20.0,-99.49,-8.51,-70.57,,,3.0,11.95,8.0,8.0,,,,,,TM4,8.0,,,,12.0,,,16QAM,,5.0,,,,0.0,,,,0.001,,0.001,,5.0,,0.0,,,,0.001,,0.001,,,,,NonCA,NonCA,Band 66,,,,
66,2022-08-13 13:57:01.100000,-87.265442,41.092815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-98.38,-6.72,-70.88,,,2.5,10.9,6.0,7.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,NonCA,,Band 66,0.0,0.0,0.0,0.0
67,2022-08-13 13:57:01.400000,-87.265442,41.092724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-99.13,-6.88,-70.63,22.0,5.75,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,
68,2022-08-13 13:57:01.600000,-87.265442,41.092659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
69,2022-08-13 13:57:01.700000,-87.265442,41.092628,-87.26544,41.09263,13:56:59,180.0,124.0,124.0,34.51,1.0,2.0,,10.0,11.0,262.0,36.0,18.0,65.0,319.0,37.0,23.0,38.0,273.0,36.0,24.0,10.0,152.0,33.0,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-96.88,-12.06,-64.75,,,1.0,12.9,11.0,3.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,NonCA,,Band 66,,,,
70,2022-08-13 13:57:02.000000,-87.265442,41.092537,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,
71,2022-08-13 13:57:02.100000,-87.265442,41.092506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-96.38,-12.69,-61.75,,,,15.1,9.0,10.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,0.0,0.0,0.0,0.0
72,2022-08-13 13:57:02.300000,-87.26545,41.092442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2022-08-13 13:57:02.400000,-87.26545,41.092411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-94.06,-12.44,-59.31,,,,14.4,9.0,12.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,
74,2022-08-13 13:57:02.600000,-87.26545,41.09235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-95.78,-11.5,-62.13,,1.2,7.14,13.2,9.0,12.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,0.001,0.001,NonCA,,Band 66,0.001,0.001,66.0,66.0
75,2022-08-13 13:57:02.700000,-87.26545,41.092319,-87.26545,41.09232,13:57:00,180.0,124.0,124.0,34.52,1.0,2.0,,10.0,11.0,262.0,36.0,18.0,65.0,319.0,38.0,23.0,38.0,273.0,35.0,24.0,10.0,152.0,32.0,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-96.62,-12.31,-62.24,,,7.67,12.91,9.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,5.0,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
76,2022-08-13 13:57:02.800000,-87.26545,41.092289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-94.64,-12.67,-61.66,,,6.4,12.19,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
77,2022-08-13 13:57:02.900000,-87.26545,41.092255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-94.7,-12.89,-61.8,,,5.33,12.45,9.5,12.5,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
78,2022-08-13 13:57:03.000000,-87.26545,41.092224,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,61.0,Band 66,66536.0,132072.0,20.0,20.0,-94.39,-12.59,-61.43,,,4.25,13.4,11.0,12.0,,,,,,TM4,8.0,,5.0,,,16QAM,,,4.0,,0.09,0.09,0.02,0.01,0.0,16.67,0.011,0.017,0.011,0.015,4.0,,0.09,0.01,0.0,16.67,0.011,0.017,0.011,0.015,,0.001,,,NonCA,,Band 66,,,,
79,2022-08-13 13:57:03.100000,-87.26545,41.09219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-93.59,-12.94,-60.64,,,-1.0,13.85,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.002,0.002,132.0,132.0
80,2022-08-13 13:57:03.200000,-87.265457,41.092159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-92.35,-9.73,-62.63,,,4.38,13.38,10.5,13.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
81,2022-08-13 13:57:03.300000,-87.265457,41.092129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-91.48,-9.14,-62.34,,,-5.0,12.87,11.0,13.0,,,,,,TM4,8.0,,6.75,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
82,2022-08-13 13:57:03.400000,-87.265457,41.092094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-93.47,-9.95,-63.51,,,1.63,12.37,10.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,25.8,,,64QAM,,2.2,,,,,,0.0,,,,,,2.2,,,,0.0,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,,,,
83,2022-08-13 13:57:03.500000,-87.265457,41.092064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-97.92,-8.89,-68.76,,,-2.0,10.06,7.0,11.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
84,2022-08-13 13:57:03.600000,-87.265457,41.09203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-107.77,-12.23,-74.63,,,10.14,4.8,6.0,8.0,,,,,,TM4,8.0,,8.5,,26.0,64QAM,,64QAM,4.0,2.0,,,,,0.0,,,,,,4.0,2.0,,,0.0,,,,,,0.004,,0.004,0.003,NonCA,NonCA,Band 66,0.003,0.003,198.0,198.0
85,2022-08-13 13:57:03.700000,-87.265457,41.091999,-87.26546,41.092,13:57:01,182.0,124.0,124.0,35.63,1.0,2.0,,10.0,11.0,262.0,30.0,18.0,65.0,319.0,37.0,23.0,38.0,273.0,35.0,24.0,10.0,152.0,29.0,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-109.7,-14.24,-74.16,,,11.0,0.63,6.0,4.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,,,,
86,2022-08-13 13:57:03.800000,-87.265457,41.091969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-109.28,-14.2,-74.03,15.88,,18.0,3.28,5.0,5.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
87,2022-08-13 13:57:03.900000,-87.265465,41.091938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-96.8,-8.8,-68.01,,3.28,14.0,11.45,8.0,11.0,,,,,,TM4,8.0,,2.25,7.5,,QPSK,16QAM,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
88,2022-08-13 13:57:04.000000,-87.265465,41.091908,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,61.0,Band 66,66536.0,132072.0,20.0,20.0,-96.04,-6.07,-68.74,,,14.0,11.39,8.0,10.0,,,,,,TM4,8.0,4x2,,,,,,,,,0.11,0.11,0.0,0.03,,,0.012,0.019,0.012,0.015,,,0.11,0.03,,,0.012,0.019,0.012,0.015,,,,,NonCA,,Band 66,,,,
89,2022-08-13 13:57:04.100000,-87.265465,41.091877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-98.82,-7.31,-69.31,,,12.33,8.76,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.002,0.002,132.0,132.0
90,2022-08-13 13:57:04.200000,-87.265472,41.091843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-100.94,-9.05,-70.57,,,11.88,6.66,8.0,6.0,,,,,,TM4,8.0,,5.0,,,16QAM,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
91,2022-08-13 13:57:04.300000,-87.265472,41.091812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-100.55,-9.7,-70.05,,,8.0,7.32,8.0,4.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
92,2022-08-13 13:57:04.400000,-87.265472,41.091782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-99.14,-10.78,-67.83,,,14.78,7.93,9.0,7.0,2.0,50.0,50.0,0.0,0.0,TM4,8.0,,,,24.1,,,64QAM,,2.18,,,,,,,,,,,,2.18,,,,,,,,,0.002,0.003,0.002,,NonCA,NonCA,Band 66,,,,
93,2022-08-13 13:57:04.500000,-87.265472,41.091751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-97.65,-9.59,-66.43,,,14.0,8.48,11.5,0.0,,,,,,TM4,8.0,,6.75,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
94,2022-08-13 13:57:04.600000,-87.26548,41.091721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-97.03,-8.41,-67.08,,,10.0,9.78,12.0,0.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,28.57,,,,,,,,,,28.57,,,,,,,,0.003,NonCA,,Band 66,0.003,0.003,198.0,198.0
95,2022-08-13 13:57:04.700000,-87.26548,41.09169,-87.26548,41.09169,13:57:02,184.0,124.0,124.0,34.55,1.0,2.0,,10.0,11.0,262.0,32.0,18.0,65.0,319.0,35.0,23.0,38.0,273.0,33.0,24.0,10.0,152.0,26.0,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-97.42,-7.57,-66.49,,,12.0,8.63,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,NonCA,,Band 66,,,,
96,2022-08-13 13:57:04.800000,-87.26548,41.09166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-98.18,-9.01,-65.97,,,9.43,7.23,11.0,7.0,,,,,,TM4,8.0,,4.5,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
97,2022-08-13 13:57:04.900000,-87.265488,41.091629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-103.13,-13.37,-69.38,,,3.0,3.39,7.0,4.0,,,,,,TM4,8.0,,,,27.2,,,64QAM,,2.0,,,,,,,,,,,,2.0,,,,,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,,,,
98,2022-08-13 13:57:05.000000,-87.265488,41.091599,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,61.0,Band 66,66536.0,132072.0,20.0,20.0,-106.8,-13.18,-72.85,,,14.4,4.31,8.0,4.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,,,,,,,0.08,0.08,0.0,0.06,,0.0,0.009,0.018,0.009,0.015,,,0.08,0.06,,0.0,0.009,0.018,0.009,0.015,,,,,NonCA,,Band 66,,,,
99,2022-08-13 13:57:05.100000,-87.265495,41.091568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-103.56,-11.07,-68.2,20.67,,9.0,8.85,11.0,8.0,,,,,,TM4,8.0,,6.75,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 66,0.002,0.002,132.0,132.0
100,2022-08-13 13:57:05.200000,-87.265495,41.091537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-104.97,-13.35,-68.9,,8.33,15.75,8.9,9.0,6.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
101,2022-08-13 13:57:05.300000,-87.265495,41.091503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-100.66,-14.32,-62.43,,,10.0,5.28,10.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
102,2022-08-13 13:57:05.400000,-87.265503,41.091473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-98.64,-14.06,-61.24,,,12.29,7.3,11.0,10.0,,,,,,TM4,8.0,,5.0,,,16QAM,,,4.0,,,,,,0.0,33.33,,,,,4.0,,,,0.0,33.33,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
103,2022-08-13 13:57:05.500000,-87.265503,41.091442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-98.69,-14.55,-62.11,,,6.0,7.69,11.0,11.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
104,2022-08-13 13:57:05.600000,-87.265511,41.091412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-101.62,-13.46,-66.86,,,10.29,8.11,8.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,22.4,,,64QAM,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,0.003,NonCA,NonCA,Band 66,0.003,0.003,198.0,198.0
105,2022-08-13 13:57:05.700000,-87.265511,41.091381,-87.26551,41.09138,13:57:03,186.0,124.0,124.0,34.6,1.0,2.0,,10.0,11.0,262.0,27.0,18.0,65.0,319.0,33.0,23.0,38.0,273.0,32.0,24.0,10.0,152.0,28.0,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-105.88,-12.86,-69.36,,,15.67,3.33,,,1.0,100.0,0.0,0.0,0.0,TM4,,,5.0,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.004,,0.004,,NonCA,,Band 66,,,,
106,2022-08-13 13:57:05.800000,-87.265518,41.091351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-107.13,-13.45,-70.96,,,12.43,3.14,9.0,0.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,,,,,NonCA,,Band 66,,,,
107,2022-08-13 13:57:05.900000,-87.265526,41.09132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-107.13,-13.4,-71.05,,,16.0,4.93,9.0,0.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,0.002,,NonCA,,Band 66,,,,
108,2022-08-13 13:57:06.000000,-87.265526,41.09129,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,61.0,Band 66,66536.0,132072.0,20.0,20.0,-99.33,-13.74,-64.97,,,14.38,10.01,,,2.0,0.0,100.0,0.0,0.0,TM4,,4x2,4.5,,,QPSK,,,4.0,,0.1,0.1,0.01,0.03,0.0,,0.01,0.014,0.01,0.014,4.0,,0.1,0.03,0.0,,0.01,0.014,0.01,0.014,,,,,NonCA,,Band 66,,,,
109,2022-08-13 13:57:06.100000,-87.265533,41.091259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-91.52,-9.04,-62.45,,,10.88,12.93,9.0,8.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.002,0.002,132.0,132.0
110,2022-08-13 13:57:06.200000,-87.265541,41.091232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-92.93,-9.8,-62.4,,,9.0,13.06,9.33,9.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,24.29,,,64QAM,,2.38,,,,,,0.0,,,,,,2.38,,,,0.0,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,,,,
111,2022-08-13 13:57:06.300000,-87.265549,41.091202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-96.21,-10.19,-64.52,,,2.0,12.69,,,2.0,0.0,100.0,0.0,0.0,TM4,,,6.5,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,NonCA,,Band 66,,,,
112,2022-08-13 13:57:06.400000,-87.265556,41.091171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-97.84,-10.68,-63.41,20.83,,9.38,9.9,8.0,9.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
113,2022-08-13 13:57:06.500000,-87.265556,41.091141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-97.08,-10.83,-63.17,,7.61,9.1,10.17,3.0,11.0,,,,,,TM4,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
114,2022-08-13 13:57:06.600000,-87.265564,41.09111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-95.95,-10.72,-62.66,,,10.79,9.72,,,1.0,100.0,0.0,0.0,0.0,TM4,,,5.0,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.004,,0.004,0.003,NonCA,,Band 66,0.003,0.003,198.0,198.0
115,2022-08-13 13:57:06.700000,-87.265572,41.09108,-87.26557,41.09108,13:57:04,189.0,123.0,123.0,33.77,1.0,2.0,,10.0,11.0,262.0,27.0,18.0,65.0,319.0,33.0,23.0,38.0,273.0,34.0,24.0,10.0,152.0,29.0,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-95.45,-10.27,-64.33,,,13.5,9.07,12.0,0.0,,,,,,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
116,2022-08-13 13:57:06.800000,-87.265579,41.091049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,Band 66,66536.0,132072.0,20.0,20.0,-96.83,-11.74,-64.1,,,9.71,8.69,9.5,4.5,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,,,,
