PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=87 ttl=37 time=67.4 ms
46 bytes from 3.19.94.93: icmp_seq=88 ttl=37 time=60.3 ms
46 bytes from 3.19.94.93: icmp_seq=89 ttl=37 time=51.5 ms
46 bytes from 3.19.94.93: icmp_seq=90 ttl=37 time=52.3 ms
46 bytes from 3.19.94.93: icmp_seq=91 ttl=37 time=58.9 ms
46 bytes from 3.19.94.93: icmp_seq=92 ttl=37 time=49.0 ms
46 bytes from 3.19.94.93: icmp_seq=93 ttl=37 time=49.4 ms
46 bytes from 3.19.94.93: icmp_seq=94 ttl=37 time=47.4 ms
46 bytes from 3.19.94.93: icmp_seq=95 ttl=37 time=53.6 ms
46 bytes from 3.19.94.93: icmp_seq=96 ttl=37 time=44.4 ms
46 bytes from 3.19.94.93: icmp_seq=97 ttl=37 time=44.4 ms
46 bytes from 3.19.94.93: icmp_seq=98 ttl=37 time=53.4 ms
46 bytes from 3.19.94.93: icmp_seq=99 ttl=37 time=52.5 ms
46 bytes from 3.19.94.93: icmp_seq=100 ttl=37 time=52.2 ms

--- 3.19.94.93 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 19883ms
rtt min/avg/max/mdev = 43.116/52.176/73.838/5.445 ms
