TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Band,5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Duplex Mode,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF TA,5G KPI PCell RF PRACH Power [dBm],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 RACH Reason,5G KPI PCell Layer1 RACH Contention Type,5G KPI PCell Layer1 RACH Result,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 DL Modulation0 DL QPSK Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 16QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 64QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 256 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 1024 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 Representative Value,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info BandCombination,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps]
2022-08-13 17:03:21.800000,-86.410080,39.992943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,10.00,10.00,,,,,,TM4,13,,,,22.00,,,256QAM,,2.00,,,,,,0.00,,,,,,2.00,,,,0.00,,,,,,,,,,,NonCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,,7.53,,,,,123.20,2,0.00,100.00,0.00,0.00,14.00,0,1,100.00,0.00,0.00,0.00,0,,,21.00,12.60,,,,,,,,,,,,33.33,0.00,4,4.00,1,1.00,4x4_MIMO,SISO,3,2.50,20,18.13,16,16.00,,2,2.00,,0.106,0.062,0,0,100.00,0.00,0.00,0.00,0.00,QPSK,0.00,0.00,0.00,25.00,75.00,0.00,256QAM,0.078,0.062,,,,,DL NonCA,UL NonCA,,33.33,0.00,,,0.106,0.062,0.078,0.062,,,,
2022-08-13 17:03:21.900000,-86.410049,39.992920,-86.410050,39.992920,18:03:20,136,134,134.00,36.99,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.00,0.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,271,1,3,7,1,648672,n77,60,3730.08,30kHz,,0,271_0,0,-95.62,-11.93,7.40,0,-95.62,-11.93,Serving Beam,123.00,,,,,,,,,,,,,,,,21.92,,,,215,-103.20,-14.83,160,-111.18,-17.15,,,,,0.00,,,1,1.00,,SISO,,,20,18.00,,,,2,2.00,,0.000,0.108,,0,,,,,,,0.00,0.00,0.00,44.44,55.56,0.00,256QAM,0.000,0.108,,,,,,UL NonCA,,,0.00,,,0.000,0.108,0.000,0.108,,,,
2022-08-13 17:03:22.000000,-86.410019,39.992897,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,271,1,3,7,1,648672,n77,60,3730.08,30kHz,,0,271_0,0,-95.67,-12.05,7.20,0,-95.67,-12.05,Serving Beam,123.00,2,0.00,100.00,0.00,0.00,13.50,0,1,100.00,0.00,0.00,0.00,0,,,21.40,12.00,,22.25,215,-104.68,-14.92,160,-107.10,-17.38,,,,0.00,24.14,2,2.00,1,1.00,4x4_MIMO,SISO,24,23.67,20,19.45,16,11.33,0.20,2,2.38,0.34,0.784,0.515,0,0,0.00,0.00,0.00,100.00,0.00,256QAM,0.00,0.00,0.00,13.64,86.36,0.00,256QAM,0.784,0.388,,,,,DL NonCA,UL NonCA,,0.00,24.14,0.20,0.34,0.784,0.515,0.784,0.388,0.040,0.024,0.040,0.023
2022-08-13 17:03:22.100000,-86.409988,39.992870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 66,66836,132372,10,10,-101.88,-11.88,-73.06,,8.29,11.00,6.50,7.00,8.00,,,,,,TM4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,,6.52,,,,,123.50,,,,,,,,,,,,,,,,22.17,,,,,,,,,,,,,,10.00,,,1,1.00,,SISO,,,20,17.67,,,,2,2.25,,0.000,0.461,,0,,,,,,,0.00,0.00,0.00,44.44,55.56,0.00,256QAM,0.000,0.409,0.002,0.002,132,132,,UL NonCA,,,10.00,,,0.000,0.461,0.000,0.409,,,,
2022-08-13 17:03:22.200000,-86.409958,39.992847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,271,1,3,7,1,648672,n77,60,3730.08,30kHz,,0,271_0,0,-96.68,-12.50,6.68,0,-96.68,-12.50,Serving Beam,124.00,2,0.00,100.00,0.00,0.00,12.67,0,1,100.00,0.00,0.00,0.00,0,,,22.50,14.50,,,215,-105.18,-15.63,160,-105.31,-17.03,,,,33.33,10.34,2,2.33,1,1.00,4x4_MIMO,SISO,19,19.25,20,16.08,16,21.33,,2,2.93,,1.557,0.310,0,0,0.00,0.00,83.33,16.67,0.00,64QAM,0.00,0.00,3.85,61.54,34.62,0.00,64QAM,1.024,0.276,,,,,DL NonCA,UL NonCA,,33.33,10.34,,,1.557,0.310,1.024,0.276,,,,
2022-08-13 17:03:22.300000,-86.409927,39.992825,,,,,,,,,,,8,7.000,293.000,29.000,10,72.000,345.000,20.000,18,23.000,168.000,31.000,23,63.000,89.000,31.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,,5.94,,,,,124.50,2,0.00,100.00,0.00,0.00,14.00,0,1,100.00,0.00,0.00,0.00,0,,,22.22,,,,,,,,,,,,,0.00,12.50,2,2.00,1,1.00,4x4_MIMO,SISO,22,20.50,16,16.20,16,24.00,,2,2.35,,0.515,0.486,0,0,0.00,0.00,25.00,75.00,0.00,256QAM,0.00,0.00,5.71,62.86,31.43,0.00,64QAM,0.515,0.416,,,,,DL NonCA,UL NonCA,,0.00,12.50,,,0.515,0.486,0.515,0.416,,,,
2022-08-13 17:03:22.400000,-86.409897,39.992798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 66,66836,132372,10,10,-103.50,-12.44,-74.13,,,10.00,4.00,6.00,7.00,,,,,,TM4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,271,1,3,7,1,648672,n77,60,3730.08,30kHz,,0,271_0,0,-97.38,-12.70,5.61,0,-97.38,-12.70,Serving Beam,125.00,2,0.00,100.00,0.00,0.00,14.50,1,1,100.00,0.00,0.00,0.00,0,,,22.80,14.00,,,160,-106.29,-17.06,215,-107.12,-18.40,,,,0.00,11.11,2,2.00,1,1.00,4x4_MIMO,SISO,24,24.00,15,14.84,16,16.00,,2,2.19,,0.589,0.418,0,0,0.00,0.00,0.00,100.00,0.00,256QAM,0.00,0.00,3.13,78.13,18.75,0.00,64QAM,0.589,0.362,,,,,DL NonCA,UL NonCA,,0.00,11.11,,,0.589,0.418,0.589,0.362,,,,
2022-08-13 17:03:22.500000,-86.409874,39.992775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,271,1,3,7,1,648672,n77,60,3730.08,30kHz,,0,271_0,0,-99.30,-12.97,3.19,0,-99.30,-12.97,Serving Beam,126.60,,,,,,,,,,,,,,,,22.73,17.00,,,215,-104.86,-17.52,29,-116.73,-24.80,,,,,12.50,,,1,1.00,,SISO,,,16,15.50,,,,2,2.13,,0.000,0.170,,0,,,,,,,0.00,0.00,0.00,85.71,14.29,0.00,64QAM,0.000,0.149,,,,,,UL NonCA,,,12.50,,,0.000,0.170,0.000,0.149,0.002,0.002,0.002,0.002
2022-08-13 17:03:22.600000,-86.409843,39.992752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,,3.40,,,,,128.40,2,0.00,100.00,0.00,0.00,12.00,1,1,100.00,0.00,0.00,0.00,0,,,23.50,,,,,,,,,,,,,50.00,6.45,2,2.00,1,1.00,4x4_MIMO,SISO,25,21.50,11,11.28,32,24.00,,2,2.32,,1.195,0.310,0,0,0.00,0.00,50.00,50.00,0.00,256QAM,0.00,3.45,17.24,79.31,0.00,0.00,64QAM,0.598,0.288,0.039,0.023,2442,1416,DL NonCA,UL NonCA,,50.00,6.45,,,1.195,0.310,0.598,0.288,,,,
2022-08-13 17:03:22.700000,-86.409813,39.992729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,271,1,3,7,1,648672,n77,60,3730.08,30kHz,,0,271_0,0,-100.04,-13.63,5.62,0,-100.04,-13.63,Serving Beam,127.40,,,,,,,,,,,,,,,,23.05,,,,160,-103.34,-16.74,215,-119.77,-24.87,,,,,12.50,,,1,1.00,,SISO,,,13,13.00,,,,2,2.08,,0.000,0.334,,0,,,,,,,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,0.000,0.294,,,,,,UL NonCA,,,12.50,,,0.000,0.334,0.000,0.294,,,,
2022-08-13 17:03:22.800000,-86.409782,39.992702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 66,66836,132372,10,10,-106.06,-15.81,-72.25,,,12.00,-1.10,4.00,4.00,,,,,,TM4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,271,1,3,7,1,648672,n77,60,3730.08,30kHz,,0,271_0,0,-99.31,-13.43,5.91,0,-99.31,-13.43,Serving Beam,127.00,2,0.00,100.00,0.00,0.00,13.50,0,1,100.00,0.00,0.00,0.00,0,,,22.88,16.00,,,160,-104.12,-17.08,29,-114.30,-23.70,,,,0.00,3.13,2,2.00,1,1.00,4x4_MIMO,SISO,21,20.50,15,14.35,16,16.00,,2,2.03,,0.528,0.265,0,0,0.00,0.00,0.00,100.00,0.00,256QAM,0.00,0.00,0.00,93.55,6.45,0.00,64QAM,0.528,0.256,,,,,DL NonCA,UL NonCA,,0.00,3.13,,,0.528,0.265,0.528,0.256,,,,
2022-08-13 17:03:22.900000,-86.409752,39.992680,-86.409750,39.992680,18:03:21,136,134,134.00,36.99,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,,4.84,,,,,126.40,,,,,,,,,,,,,,,,23.00,,,,,,,,,,,,,,9.52,,,1,1.00,,SISO,,,16,14.26,,,,2,2.00,,0.000,0.374,,0,,,,,,,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,0.000,0.340,,,,,,UL NonCA,,,9.52,,,0.000,0.374,0.000,0.340,,,,
2022-08-13 17:03:23.000000,-86.409721,39.992653,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,271,1,3,7,1,648672,n77,60,3730.08,30kHz,,0,271_0,0,-99.61,-13.23,1.78,0,-99.61,-13.23,Serving Beam,127.40,2,0.00,100.00,0.00,0.00,12.67,0,1,100.00,0.00,0.00,0.00,0,,,22.94,15.00,,22.49,160,-103.44,-16.55,215,-124.70,-27.24,,,,50.00,5.56,2,2.00,1,1.00,4x4_MIMO,SISO,23,20.33,11,12.68,16,19.00,0.20,2,2.14,0.27,1.572,0.245,0,0,0.00,0.00,33.33,66.67,0.00,256QAM,0.00,0.00,5.88,88.24,5.88,0.00,64QAM,0.753,0.226,,,,,DL NonCA,UL NonCA,,50.00,5.56,0.20,0.27,1.572,0.245,0.753,0.226,0.002,0.004,0.002,0.003
2022-08-13 17:03:23.100000,-86.409691,39.992630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 66,66836,132372,10,10,-104.56,-13.19,-73.06,,,11.00,0.90,5.00,7.00,,,,,,TM4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,,4.78,,,,,128.00,,,,,,,,,,,,,,,,23.05,,,,,,,,,,,,,,0.00,,,1,1.00,,SISO,,,13,13.60,,,,2,2.05,,0.000,0.198,,0,,,,,,,0.00,0.00,5.00,95.00,0.00,0.00,64QAM,0.000,0.198,0.003,0.002,198,132,,UL NonCA,,,0.00,,,0.000,0.198,0.000,0.198,,,,
2022-08-13 17:03:23.200000,-86.409660,39.992603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,8.00,,,,,,TM4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,271,1,3,7,1,648672,n77,60,3730.08,30kHz,,0,271_0,0,-100.25,-14.16,5.05,0,-100.25,-14.16,Serving Beam,127.25,2,0.00,100.00,0.00,0.00,15.00,0,1,100.00,0.00,0.00,0.00,0,,,22.45,17.00,,,160,-103.54,-17.41,215,-113.85,-22.09,,,,0.00,10.34,2,2.00,1,1.00,4x4_MIMO,SISO,23,21.50,20,16.00,16,16.00,,2,2.17,,0.626,0.426,0,0,0.00,0.00,0.00,100.00,0.00,256QAM,0.00,0.00,0.00,69.23,30.77,0.00,64QAM,0.626,0.372,,,,,DL NonCA,UL NonCA,,0.00,10.34,,,0.626,0.426,0.626,0.372,,,,
2022-08-13 17:03:23.300000,-86.409630,39.992580,,,,,,,,,,,8,7.000,293.000,27.000,10,72.000,345.000,20.000,18,23.000,168.000,32.000,23,63.000,89.000,30.000,,,,,,,,,,,,,,,,,,,,12.00,11.00,,,,,,TM4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,271,1,3,7,1,648672,n77,60,3730.08,30kHz,,0,271_0,0,-99.30,-13.52,6.17,0,-99.30,-13.52,Serving Beam,127.00,,,,,,,,,,,,,,,,22.43,,,,160,-103.45,-18.42,215,-104.54,-17.03,,,,,14.29,,,1,1.00,,SISO,,,16,16.78,,,,2,2.24,,0.000,0.241,,0,,,,,,,0.00,0.00,0.00,66.67,33.33,0.00,64QAM,0.000,0.200,,,,,,UL NonCA,,,14.29,,,0.000,0.241,0.000,0.200,,,,
2022-08-13 17:03:23.400000,-86.409599,39.992554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 66,66836,132372,10,10,-97.13,-9.31,-70.81,,11.00,,8.00,11.00,7.00,,,,,,TM4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,,7.76,,,,,126.00,2,0.00,100.00,0.00,0.00,14.00,0,1,100.00,0.00,0.00,0.00,0,,,22.38,16.00,,,,,,,,,,,,33.33,31.82,2,2.00,1,1.00,4x4_MIMO,SISO,23,23.00,20,15.00,16,21.33,,2,2.09,,1.229,0.355,0,0,0.00,0.00,0.00,100.00,0.00,256QAM,0.00,0.00,0.00,80.00,20.00,0.00,64QAM,0.819,0.242,,,,,DL NonCA,UL NonCA,,33.33,31.82,,,1.229,0.355,0.819,0.242,,,,
2022-08-13 17:03:23.500000,-86.409569,39.992531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,271,1,3,7,1,648672,n77,60,3730.08,30kHz,,0,271_0,0,-97.98,-13.34,6.70,0,-97.98,-13.34,Serving Beam,125.33,,,,,,,,,,,,,,,,22.89,,,,215,-101.21,-16.57,160,-104.36,-19.54,,,,,10.00,,,1,1.00,,SISO,,,15,15.00,,,,2,2.20,,0.000,0.090,,0,,,,,,,0.00,0.00,0.00,88.89,11.11,0.00,64QAM,0.000,0.078,,,,,,UL NonCA,,,10.00,,,0.000,0.090,0.000,0.078,0.004,0.005,0.003,0.005
2022-08-13 17:03:23.600000,-86.409538,39.992508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.00,0.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,,5.31,,,,,124.50,2,0.00,100.00,0.00,0.00,14.33,0,1,100.00,0.00,0.00,0.00,0,,,22.78,14.00,,,,,,,,,,,,33.33,20.00,2,2.50,1,1.00,4x4_MIMO,SISO,23,15.33,11,14.38,16,12.50,,2,2.25,,0.695,0.260,0,0,25.00,0.00,0.00,75.00,0.00,256QAM,0.00,0.00,0.00,87.50,12.50,0.00,64QAM,0.375,0.204,0.002,0.003,132,198,DL NonCA,UL NonCA,,33.33,20.00,,,0.695,0.260,0.375,0.204,,,,
2022-08-13 17:03:23.700000,-86.409508,39.992481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 66,66836,132372,10,10,-99.88,-8.31,-73.00,,,3.00,15.30,9.00,10.00,,,,,,TM4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,271,1,3,7,1,648672,n77,60,3730.08,30kHz,,0,271_0,0,-96.67,-13.12,6.90,0,-96.67,-13.12,Serving Beam,124.00,2,0.00,100.00,0.00,0.00,13.00,0,1,100.00,0.00,0.00,0.00,0,,,22.61,,,,215,-99.15,-15.92,160,-139.45,-35.48,,,,40.00,5.71,2,2.00,1,1.00,4x4_MIMO,SISO,22,22.00,16,16.09,32,24.00,,2,2.06,,1.429,0.434,0,0,0.00,0.00,0.00,100.00,0.00,256QAM,0.00,0.00,0.00,78.79,21.21,0.00,64QAM,0.857,0.403,,,,,DL NonCA,UL NonCA,,40.00,5.71,,,1.429,0.434,0.857,0.403,,,,
