TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-10 19:02:54.500000,-108.942757,41.669250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-112.43,-13.19,-81.23,24.40,,24.02,0.14,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,9.91,,5.94,16QAM,,16QAM,17.61,5.89,,,,,4.35,9.46,,,,,17.61,5.79,,,4.35,9.46,,,,,0.378,,0.350,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:54.600000,-108.942719,41.669250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-113.76,-12.82,-83.03,24.48,,23.87,3.27,7.33,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,11.32,,5.38,16QAM,,QPSK,17.27,6.43,,,,,13.64,10.45,,,,,17.27,6.44,,,13.64,10.45,,,,,,,,0.619,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:54.700000,-108.942673,41.669254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-114.18,-13.21,-82.99,24.61,,23.74,2.34,7.25,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,11.56,,4.83,16QAM,,QPSK,21.13,5.88,,,,,27.27,8.57,,,,,21.13,5.90,,,27.27,8.57,,,,,,,,,,NonCA,NonCA,Band 13,0.414,1.770,25831,110395
2022-08-10 19:02:54.800000,-108.942635,41.669254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-113.72,-11.66,-85.00,24.68,18.63,24.21,7.17,7.43,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,,,5.04,,,QPSK,,7.00,,,,,,9.09,,,,,,6.98,,,,9.09,,,,,0.460,,0.463,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:54.900000,-108.942596,41.669254,,,,,,,,,,,1,39.000,303.000,24.000,3,12.000,302.000,19.000,8,1.000,240.000,32.000,10,35.000,110.000,31.000,,,,,,20,Band 13,5230,23230,10,10,-113.14,-13.07,-82.77,24.67,,24.17,2.65,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,12.35,,4.29,16QAM,,QPSK,18.54,6.88,,,,,14.81,10.91,,,,,20.36,6.89,,,14.81,10.91,,,,,,,,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:55.000000,-108.942551,41.669254,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,20,Band 13,5230,23230,10,10,-113.36,-12.39,-82.96,24.50,,24.05,1.16,6.63,0.00,1,100.00,0.00,0.00,0.00,TM4,2,2x2,10.14,,5.44,16QAM,,QPSK,17.22,6.36,5.82,5.82,0.00,4.35,8.70,11.76,1.280,0.732,1.009,0.635,17.22,6.34,5.82,4.35,8.70,11.76,1.280,0.732,1.009,0.635,0.495,0.588,0.511,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:55.100000,-108.942513,41.669254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-113.17,-12.44,-83.17,24.74,,24.38,3.26,7.83,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,,,4.88,,,QPSK,,5.70,,,,,,7.89,,,,,,5.71,,,,7.89,,,,,,,,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:55.200000,-108.942467,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-111.21,-12.14,-81.75,24.69,,24.41,4.91,8.40,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,11.70,,4.49,16QAM,,QPSK,23.06,5.63,,,,,28.57,9.57,,,,,24.44,5.64,,,28.57,9.57,,,,,,,,,,NonCA,NonCA,Band 13,0.577,2.086,36232,130890
2022-08-10 19:02:55.300000,-108.942429,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-109.83,-11.63,-81.16,24.44,,23.96,6.26,10.17,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,14.20,,5.31,16QAM,,QPSK,21.30,6.55,,,,,28.57,8.45,,,,,21.30,6.57,,,28.57,8.45,,,,,0.741,,0.690,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:55.400000,-108.942383,41.669258,-108.942380,41.669260,18:02:54,89,125,125.00,34.94,1,2,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-110.34,-10.31,-82.68,24.60,20.44,23.90,5.20,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,14.73,,5.25,16QAM,,QPSK,19.83,7.06,,,,,29.55,14.00,,,,,19.83,7.08,,,29.55,14.00,,,,,,,,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:55.500000,-108.942345,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-112.03,-12.06,-82.34,24.65,,23.76,3.58,8.67,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,14.44,,5.08,16QAM,,QPSK,13.04,6.83,,,,,34.62,7.69,,,,,11.99,6.88,,,34.62,7.69,,,,,0.919,,0.972,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:55.600000,-108.942299,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-110.36,-12.12,-81.19,24.48,,24.02,4.38,8.40,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,11.83,,5.65,16QAM,,QPSK,19.61,7.20,,,,,0.00,7.02,,,,,19.61,7.21,,,0.00,7.02,,,,,,,,0.552,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:55.700000,-108.942261,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-111.06,-11.59,-81.42,24.48,,23.62,2.57,7.44,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,12.40,,5.55,16QAM,,QPSK,19.72,7.82,,,,,8.89,9.23,,,,,19.72,7.80,,,8.89,9.23,,,,,,,,,,NonCA,NonCA,Band 13,0.995,2.089,61909,130046
2022-08-10 19:02:55.800000,-108.942215,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-111.29,-13.11,-80.66,24.67,,23.99,3.24,8.40,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,11.83,,5.02,16QAM,,QPSK,18.95,7.37,,,,,19.05,11.59,,,,,18.95,7.51,,,19.05,11.59,,,,,1.053,,1.048,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:55.900000,-108.942177,41.669258,,,,,,,,,,,1,39.000,303.000,23.000,3,12.000,302.000,19.000,8,1.000,240.000,32.000,10,35.000,110.000,30.000,,,,,,20,Band 13,5230,23230,10,10,-109.21,-11.52,-80.22,24.82,20.02,24.23,5.65,9.33,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,14.00,,3.83,16QAM,,QPSK,23.24,6.25,,,,,22.22,14.46,,,,,23.24,6.29,,,22.22,14.46,,,,,,,,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:56.000000,-108.942139,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,20,Band 13,5230,23230,10,10,-107.46,-12.11,-77.36,24.77,,24.55,2.74,9.43,0.00,1,100.00,0.00,0.00,0.00,TM4,2,2x2,15.68,,4.32,16QAM,,QPSK,20.39,7.00,6.80,6.80,0.00,5.90,17.39,11.54,2.110,1.068,1.873,0.952,20.39,6.96,6.80,5.90,17.39,11.54,2.110,1.068,1.873,0.952,1.279,,1.262,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:56.100000,-108.942093,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-107.28,-11.41,-78.13,24.88,20.00,24.48,4.57,9.50,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,15.65,,5.15,16QAM,,QPSK,18.57,6.99,,,,,26.09,4.04,,,,,18.57,6.99,,,26.09,4.04,,,,,,,,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:56.200000,-108.942055,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-108.66,-11.40,-80.26,24.47,,24.27,5.74,9.75,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,14.35,,5.83,16QAM,,QPSK,22.17,7.19,,,,,8.70,6.19,,,,,22.17,7.18,,,8.70,6.19,,,,,,,,,,NonCA,NonCA,Band 13,1.187,2.124,74167,132766
2022-08-10 19:02:56.300000,-108.942009,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-108.26,-10.93,-79.98,24.29,,23.66,5.98,10.17,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,15.59,,6.75,16QAM,,16QAM,18.78,6.96,,,,,4.55,13.89,,,,,18.78,6.90,,,4.55,13.89,,,,,1.201,,1.146,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:56.400000,-108.941971,41.669258,-108.941970,41.669260,18:02:55,89,123,123.00,34.09,1,2,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-107.04,-10.57,-79.46,24.58,,24.15,7.65,10.25,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,16.50,,5.29,16QAM,,QPSK,22.15,7.60,,,,,0.00,9.21,,,,,29.19,7.60,,,0.00,9.21,,,,,,,,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:56.500000,-108.941925,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-105.95,-10.24,-78.72,24.64,,24.32,8.86,10.17,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,18.53,,4.72,64QAM,,QPSK,20.33,6.00,,,,,8.70,9.78,,,,,20.33,6.02,,,8.70,9.78,,,,,1.927,0.734,1.966,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:56.600000,-108.941887,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-105.36,-9.88,-78.49,24.64,,23.77,9.35,10.83,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,19.45,,5.30,64QAM,,QPSK,20.87,7.53,,,,,4.35,8.70,,,,,20.87,7.56,,,4.35,8.70,,,,,,,,0.780,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:56.700000,-108.941841,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-106.57,-10.19,-79.09,24.37,,23.89,7.48,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,19.25,,6.34,64QAM,,16QAM,28.80,7.24,,,,,14.63,9.21,,,,,28.80,7.23,,,14.63,9.21,,,,,,,,,,NonCA,NonCA,Band 13,2.157,2.424,134824,151472
2022-08-10 19:02:56.800000,-108.941803,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-109.29,-11.41,-80.36,24.70,,23.92,4.42,8.33,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,16.56,,5.64,16QAM,,QPSK,20.61,7.23,,,,,30.43,5.26,,,,,20.61,7.32,,,30.43,5.26,,,,,2.458,,2.475,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:56.900000,-108.941757,41.669258,,,,,,,,,,,1,39.000,303.000,25.000,3,12.000,302.000,18.000,8,1.000,240.000,33.000,10,35.000,110.000,31.000,,,,,,20,Band 13,5230,23230,10,10,-111.68,-12.09,-81.16,24.30,,24.04,1.50,6.86,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,13.50,,6.40,16QAM,,16QAM,18.96,6.21,,,,,26.09,16.22,,,,,18.96,6.24,,,26.09,16.22,,,,,,,,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:57.000000,-108.941719,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,20,Band 13,5230,23230,10,10,-111.88,-12.79,-80.53,24.87,18.54,24.61,1.46,7.67,0.00,1,100.00,0.00,0.00,0.00,TM4,2,2x2,10.46,,3.44,16QAM,,QPSK,18.72,6.26,5.27,5.27,0.00,3.88,9.38,10.53,1.366,0.801,1.041,0.712,19.99,6.20,5.27,3.88,9.38,10.53,1.366,0.801,1.041,0.712,0.662,,0.659,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:57.100000,-108.941681,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-111.87,-12.03,-82.14,24.84,,24.02,5.27,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,12.45,,4.33,16QAM,,QPSK,20.13,7.06,,,,,17.39,3.64,,,,,20.13,6.94,,,17.39,3.64,,,,,,,,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:57.200000,-108.941635,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-108.91,-11.20,-80.67,24.86,,23.12,8.60,10.67,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,16.76,,4.39,64QAM,,QPSK,23.30,6.73,,,,,27.78,4.76,,,,,23.30,6.77,,,27.78,4.76,,,,,,,,,,NonCA,NonCA,Band 13,0.862,2.410,53879,150616
2022-08-10 19:02:57.244318,-108.941620,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,reportStrongestCells,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:02:57.300000,-108.941597,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-105.60,-11.49,-76.32,24.60,19.16,22.41,4.30,10.13,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,17.29,,5.70,64QAM,,QPSK,15.56,7.42,,,,,36.00,6.82,,,,,13.93,7.47,,,36.00,6.82,,,,,0.922,,0.916,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:57.400000,-108.941551,41.669258,-108.941550,41.669260,18:02:56,88,122,122.00,34.93,1,2,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-105.66,-10.41,-77.30,,17.44,20.35,6.93,8.75,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,16.00,,6.32,16QAM,,16QAM,21.17,8.35,,,,,30.43,8.70,,,,,21.17,8.32,,,30.43,8.70,,,,,,,,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:57.500000,-108.941513,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-105.98,-10.86,-77.94,24.32,,19.34,7.35,9.29,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,14.37,,8.24,16QAM,,16QAM,28.17,7.63,,,,,21.74,5.26,,,,,28.17,7.62,,,21.74,5.26,,,,,1.003,,0.968,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:57.600000,-108.941467,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-106.39,-10.47,-78.89,23.96,,21.29,7.61,9.50,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,14.59,,9.00,16QAM,,16QAM,16.33,9.30,,,,,29.17,6.90,,,,,14.26,9.42,,,29.17,6.90,,,,,,,,0.654,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:57.700000,-108.941429,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-107.82,-10.39,-80.24,23.96,14.44,23.13,8.89,9.89,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,16.10,,8.98,16QAM,,16QAM,17.43,7.67,,,,,13.04,12.96,,,,,17.43,7.63,,,13.04,12.96,,,,,,,,,,NonCA,NonCA,Band 13,1.009,2.805,63050,175336
2022-08-10 19:02:57.800000,-108.941383,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-109.48,-10.61,-81.47,24.14,,22.14,7.47,9.20,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,14.84,,8.10,16QAM,,16QAM,21.13,7.66,,,,,21.74,6.15,,,,,21.13,7.71,,,21.74,6.15,,,,,1.066,,1.091,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:57.900000,-108.941345,41.669258,,,,,,,,,,,1,39.000,303.000,26.000,3,12.000,302.000,18.000,8,1.000,240.000,36.000,10,35.000,110.000,29.000,,,,,,20,Band 13,5230,23230,10,10,-109.42,-11.46,-80.66,24.16,,22.74,6.39,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,14.10,,7.59,16QAM,,16QAM,17.83,7.50,,,,,31.25,13.04,,,,,19.71,7.64,,,31.25,13.04,,,,,,0.771,,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:58.000000,-108.941307,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,20,Band 13,5230,23230,10,10,-108.15,-10.16,-80.41,24.14,,21.89,9.51,9.33,0.00,1,100.00,0.00,0.00,0.00,TM4,2,2x2,12.94,,7.85,16QAM,,16QAM,21.59,7.26,4.56,4.56,0.00,5.42,26.09,11.11,1.317,1.573,1.213,1.393,21.59,7.30,4.56,5.42,26.09,11.11,1.317,1.573,1.213,1.393,1.195,,1.180,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:58.100000,-108.941261,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-107.01,-10.76,-78.19,24.22,14.14,23.15,5.77,9.20,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,10.81,,8.38,16QAM,,16QAM,20.70,7.93,,,,,4.35,1.35,,,,,20.70,7.94,,,4.35,1.35,,,,,,,,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:58.200000,-108.941223,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-104.84,-11.58,-75.76,24.03,,22.70,5.49,10.13,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,13.80,,7.89,16QAM,,16QAM,21.13,7.56,,,,,0.00,16.90,,,,,21.13,7.53,,,0.00,16.90,,,,,,,,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:58.300000,-108.941177,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-103.11,-9.93,-75.76,24.42,,23.30,6.66,11.25,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,15.78,,6.66,16QAM,,16QAM,18.74,7.60,,,,,8.70,5.45,,,,,18.74,7.53,,,8.70,5.45,,,,,0.955,,0.960,,,NonCA,NonCA,Band 13,1.051,2.960,65793,185398
2022-08-10 19:02:58.400000,-108.941139,41.669258,-108.941140,41.669260,18:02:57,88,122,122.00,34.09,1,2,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-104.01,-9.67,-77.03,24.23,,23.17,9.00,11.50,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,19.47,,7.19,64QAM,,16QAM,20.04,7.18,,,,,13.04,7.04,,,,,20.04,7.21,,,13.04,7.04,,,,,,,,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:58.500000,-108.941101,41.669258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-102.47,-9.88,-75.39,24.12,,24.00,11.03,12.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,18.30,,8.81,64QAM,,16QAM,19.50,6.70,,,,,9.09,9.88,,,,,19.50,6.70,,,9.09,9.88,,,,,1.295,,1.260,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:58.600000,-108.941055,41.669262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-100.96,-9.32,-74.53,23.88,,23.48,13.14,12.33,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,,,12.12,,,16QAM,,7.49,,,,,,8.16,,,,,,7.49,,,,8.16,,,,,,,,1.132,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:58.700000,-108.941017,41.669262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-102.30,-9.19,-76.10,23.83,14.10,23.53,12.43,12.38,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,19.78,,9.97,64QAM,,16QAM,19.22,7.29,,,,,0.00,10.53,,,,,19.22,7.29,,,0.00,10.53,,,,,,,,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:58.800000,-108.940971,41.669262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-102.03,-9.75,-75.21,23.91,,23.81,15.39,11.90,2.20,1,77.78,22.22,0.00,0.00,TM4,1,,21.26,,10.65,64QAM,,16QAM,17.65,7.35,,,,,0.00,12.00,,,,,17.65,7.35,,,0.00,12.00,,,,,1.215,,1.241,,,NonCA,NonCA,Band 13,1.228,2.468,76607,153964
2022-08-10 19:02:58.900000,-108.940933,41.669266,,,,,,,,,,,1,39.000,303.000,25.000,3,12.000,302.000,18.000,8,1.000,240.000,38.000,10,35.000,110.000,34.000,,,,,,20,Band 13,5230,23230,10,10,-100.81,-9.35,-74.19,24.02,,23.59,15.25,10.22,6.33,2,28.57,71.43,0.00,0.00,TM4,0,,,,9.31,,,16QAM,,6.86,,,,,,11.54,,,,,,6.83,,,,11.54,,,,,,,,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:59.000000,-108.940895,41.669266,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,20,Band 13,5230,23230,10,10,-101.06,-9.40,-74.56,23.97,,23.23,14.06,11.44,3.89,1,70.00,30.00,0.00,0.00,TM4,1,2x2,16.87,18.23,10.61,16QAM,64QAM,16QAM,13.48,7.57,4.41,4.34,0.81,4.07,0.00,2.74,1.232,1.241,1.086,1.132,13.48,7.55,4.41,4.07,0.00,2.74,1.232,1.241,1.086,1.132,1.302,,1.303,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:59.100000,-108.940849,41.669266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-101.78,-9.04,-75.74,23.72,,22.21,13.82,10.40,6.50,2,22.22,77.78,0.00,0.00,TM4,1,,18.38,17.29,11.91,64QAM,64QAM,16QAM,14.44,7.52,,,,,4.17,4.17,,,,,13.54,7.49,,,4.17,4.17,,,,,,,,,,NonCA,NonCA,Band 13,,,,
2022-08-10 19:02:59.200000,-108.940811,41.669266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-102.89,-9.63,-76.26,23.76,,21.61,12.45,11.45,1.64,1,80.00,20.00,0.00,0.00,TM4,1,,18.15,13.44,12.41,64QAM,16QAM,16QAM,26.35,7.54,,,,,9.38,12.24,,,,,26.35,7.48,,,9.38,12.24,,,,,,,,,,NonCA,NonCA,Band 13,1.450,2.848,90604,178029
2022-08-10 19:02:59.300000,-108.940765,41.669270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Band 13,5230,23230,10,10,-105.76,-9.45,-79.26,24.07,,23.19,10.31,10.11,2.33,1,66.67,33.33,0.00,0.00,TM4,1,,18.33,8.14,8.30,64QAM,QPSK,16QAM,18.35,6.60,,,,,25.00,10.96,,,,,18.35,6.64,,,25.00,10.96,,,,,1.546,,1.539,,,NonCA,NonCA,Band 13,,,,
