TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-12 19:39:41.600000,-89.919403,41.728161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,Band 66,66536,132072,20,20,-115.34,-16.77,-74.36,22.61,,22.35,-6.92,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,0.11,,3.39,QPSK,,QPSK,60.86,19.84,,,,,1.79,6.58,,,,,70.00,19.74,,,6.94,6.58,,,,,,,,0.789,52801,2CA,NonCA,Band 66+Band 13,,371,Band 13,5230,23230,10,10,-110.15,-14.86,-77.88,-1.80,4.33,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,5.06,QPSK,26.44,,,,25.00,,,,,,
2022-08-12 19:39:41.700000,-89.919350,41.728161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,Band 66,66536,132072,20,20,-117.03,-18.42,-76.13,22.57,,22.39,-4.73,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,0.74,,2.47,QPSK,,QPSK,68.93,20.32,,,,,0.00,7.02,,,,,68.93,20.47,,,0.00,7.02,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,371,Band 13,5230,23230,10,10,-111.88,-15.04,-78.92,-2.09,4.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,,,,,,,,,,,,,
2022-08-12 19:39:41.800000,-89.919296,41.728161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,Band 66,66536,132072,20,20,-117.87,-17.64,-77.26,22.55,20.06,22.72,-5.73,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,1.45,,2.18,QPSK,,QPSK,69.04,17.73,,,,,2.90,15.79,,,,,69.04,18.85,,,2.90,15.79,,,,,1.573,,1.546,,52801,2CA,NonCA,Band 66+Band 13,,371,Band 13,5230,23230,10,10,-112.03,-15.40,-77.67,-1.64,4.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,,,,,,,,,,,,,
2022-08-12 19:39:41.900000,-89.919250,41.728161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,Band 66,66536,132072,20,20,-118.65,-18.76,-76.89,22.84,,22.68,-4.61,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,1.93,,2.19,QPSK,,QPSK,70.38,20.51,,,,,5.41,8.93,,,,,69.60,20.04,,,5.41,8.93,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,371,Band 13,5230,23230,10,10,-109.97,-15.70,-75.97,-2.45,4.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,,,,,,,,,,1.700,1.489,106277,93076
2022-08-12 19:39:41.998133,-89.919197,41.728161,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:39:42.000000,-89.919197,41.728161,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,371,Band 66,66536,132072,20,20,-117.71,-17.76,-75.90,22.26,,22.21,-6.04,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,2x4,1.98,,2.56,QPSK,,QPSK,78.43,42.55,42.16,42.16,0.00,14.33,4.44,1.89,4.187,0.945,3.372,0.757,78.43,42.94,42.16,14.33,4.44,1.89,4.187,0.945,3.372,0.757,0.000,,0.000,0.910,52801,2CA,NonCA,Band 66+Band 13,50.00,371,Band 13,5230,23230,10,10,-108.15,-14.46,-75.38,-2.50,4.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,,,,,,,,,,,,,
2022-08-12 19:39:42.061531,-89.919167,41.728161,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Attempt,Handover Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:39:42.089209,-89.919151,41.728161,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Success,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:39:42.100000,-89.919144,41.728161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,Band 66,66536,132072,20,20,-112.88,-14.31,-77.86,,,17.12,1.71,6.00,0.00,,,,,,TM4,2,,,,5.55,,,QPSK,,61.08,,,,,,,,,,,,61.08,,,,,,,,,,,,,52801,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:39:42.102815,-89.919144,41.728161,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:39:42.103995,-89.919144,41.728161,,,,,,,,,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:39:42.104010,-89.919144,41.728161,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:39:42.104017,-89.919144,41.728161,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:39:42.200000,-89.919090,41.728161,,,,,,,,,,,1,29.000,285.000,26.000,3,18.000,315.000,29.000,10,29.000,145.000,31.000,23,0.000,0.000,18.000,,,,,,114,Band 66,66536,132072,20,20,-109.25,-11.72,-76.74,22.00,,21.96,1.93,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,4.84,,8.08,QPSK,,QPSK,68.10,30.12,,,,,31.58,33.33,,,,,65.01,30.12,,,31.58,33.33,,,,,,,,,52801,NonCA,NonCA,Band 66,,,,,,,,,,,,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,,,,,,,,,,,,,
2022-08-12 19:39:42.300000,-89.919044,41.728161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,Band 66,66536,132072,20,20,-110.65,-14.46,-76.09,22.39,,22.35,0.55,6.60,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,8.75,,4.19,QPSK,,QPSK,65.83,20.27,,,,,13.04,7.59,,,,,65.83,20.33,,,13.04,7.59,,,,,1.431,,1.421,,52801,2CA,NonCA,Band 66+Band 13,,114,Band 13,5230,23230,10,10,-116.60,-19.80,-79.07,-5.57,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,,,,,,,,,,,,,
2022-08-12 19:39:42.400000,-89.918991,41.728161,-89.918990,41.728160,19:39:42,89,152,152.00,42.37,1,2,,,,,,,,,,,,,,,,,,,,,,,114,Band 66,66536,132072,20,20,-111.38,-14.04,-76.90,22.65,,22.54,-0.08,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,8.57,,3.26,QPSK,,QPSK,64.78,16.32,,,,,17.65,10.31,,,,,64.78,16.15,,,17.65,10.31,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,114,Band 13,5230,23230,10,10,-117.27,-19.44,-80.51,-4.89,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,,,,,,,,,,2.433,2.759,152058,172460
2022-08-12 19:39:42.500000,-89.918938,41.728161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,Band 66,66536,132072,20,20,-114.65,-15.68,-78.22,22.87,,22.82,-2.10,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,7.08,,1.88,QPSK,,QPSK,72.47,10.98,,,,,20.59,15.15,,,,,72.43,10.89,,,20.59,15.15,,,,,5.715,,5.671,,52801,2CA,NonCA,Band 66+Band 13,,114,Band 13,5230,23230,10,10,-117.98,-19.23,-80.66,-5.05,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,
2022-08-12 19:39:42.600000,-89.918884,41.728161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,Band 66,66536,132072,20,20,-114.90,-16.92,-77.00,22.46,,22.46,-2.02,6.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,5.13,,3.20,QPSK,,QPSK,69.28,21.74,,,,,11.59,10.42,,,,,69.28,21.39,,,11.59,10.42,,,,,,,,0.630,52801,2CA,NonCA,Band 66+Band 13,,114,Band 13,5230,23230,10,10,-115.99,-18.69,-79.03,-5.34,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,
2022-08-12 19:39:42.700000,-89.918839,41.728165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,Band 66,66536,132072,20,20,-112.54,-16.04,-76.22,22.54,,22.23,-1.74,5.60,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,3.57,,2.78,QPSK,,QPSK,67.48,16.48,,,,,8.70,13.98,,,,,67.48,16.52,,,8.70,13.98,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,114,Band 13,5230,23230,10,10,-114.83,-17.57,-79.34,-4.17,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,
2022-08-12 19:39:42.800000,-89.918785,41.728165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,Band 66,66536,132072,20,20,-111.14,-15.41,-75.21,22.50,18.28,21.88,-3.26,6.56,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,4.78,,2.44,QPSK,,QPSK,72.38,24.69,,,,,20.63,9.78,,,,,72.43,24.88,,,20.63,9.78,,,,,3.143,0.723,3.160,,52801,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:39:42.900000,-89.918732,41.728165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,Band 66,66536,132072,20,20,-114.29,-18.02,-74.96,22.73,,22.18,-4.85,4.83,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,2.86,,2.54,QPSK,,QPSK,76.75,11.06,,,,,10.14,7.23,,,,,76.75,10.96,,,10.14,7.23,,,,,,,,,52801,NonCA,NonCA,Band 66,,,,,,,,,,,,4.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,,,,,,,,,,3.661,3.593,229277,225006
2022-08-12 19:39:43.000000,-89.918678,41.728165,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,114,Band 66,66536,132072,20,20,-114.32,-17.68,-75.19,22.80,,22.44,-3.47,4.20,0.00,1,100.00,0.00,0.00,0.00,TM4,2,2x4,0.35,,2.68,QPSK,,QPSK,73.04,13.20,39.65,39.65,0.00,17.77,3.08,7.79,4.043,1.252,3.489,1.081,73.04,13.19,39.65,17.77,3.08,7.79,4.044,1.252,3.489,1.081,2.148,,2.156,,52801,2CA,NonCA,Band 66+Band 13,80.00,114,Band 13,5230,23230,10,10,-116.34,-18.73,-78.90,-5.02,3.25,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,,,,0.00,0.00,0.00,,0.000,,,,,
2022-08-12 19:39:43.100000,-89.918625,41.728165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,Band 66,66536,132072,20,20,-114.14,-18.15,-74.73,22.50,15.47,22.03,-5.32,4.60,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,1.64,,2.75,QPSK,,QPSK,75.65,21.01,,,,,1.49,14.44,,,,,75.45,21.16,,,1.49,14.44,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,114,Band 13,5230,23230,10,10,-115.63,-19.94,-77.65,-6.43,2.57,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,
2022-08-12 19:39:43.200000,-89.918579,41.728168,,,,,,,,,,,1,29.000,285.000,26.000,3,18.000,315.000,26.000,10,29.000,145.000,30.000,23,0.000,0.000,18.000,,,,,,114,Band 66,66536,132072,20,20,-114.91,-17.35,-75.61,22.70,,22.30,-4.64,4.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,0.83,,2.25,QPSK,,QPSK,74.00,11.00,,,,,0.00,6.76,,,,,74.00,10.99,,,0.00,6.76,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,114,Band 13,5230,23230,10,10,-115.84,-19.14,-79.05,-5.31,2.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,
2022-08-12 19:39:43.226640,-89.918564,41.728168,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:39:43.283193,-89.918533,41.728168,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Attempt,Handover Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:39:43.300000,-89.918526,41.728168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-107.85,-10.13,-77.53,22.86,,18.39,4.56,6.25,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,3.32,,5.65,QPSK,,QPSK,69.83,21.11,,,,,19.05,11.11,,,,,69.83,20.40,,,19.05,11.11,,,,,0.045,,0.000,0.619,52801,NonCA,NonCA,Band 66,,,,,,,,,,,,1.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:39:43.306050,-89.918518,41.728168,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Success,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:39:43.317098,-89.918518,41.728168,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:39:43.332224,-89.918510,41.728168,,,,,,,,,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:39:43.332239,-89.918510,41.728168,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:39:43.332245,-89.918510,41.728168,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:39:43.400000,-89.918472,41.728168,-89.918470,41.728170,19:39:43,89,152,152.00,43.22,1,2,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-111.25,-14.11,-76.55,22.24,,22.22,1.37,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,8.76,,4.69,QPSK,,QPSK,70.13,25.48,,,,,9.68,8.16,,,,,70.32,25.48,,,9.68,8.16,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-115.63,-20.04,-78.58,-6.20,2.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,2.395,1.943,149380,121165
2022-08-12 19:39:43.500000,-89.918419,41.728168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-112.63,-16.50,-75.50,22.18,,22.24,-2.99,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,9.30,,4.77,QPSK,,QPSK,73.89,25.55,,,,,18.89,8.16,,,,,74.74,25.52,,,19.78,8.16,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-116.76,-20.13,-79.58,-5.49,1.38,,1,100.00,0.00,0.00,0.00,TM1,,,0.00,QPSK,3.00,,,,100.00,,,,,,
2022-08-12 19:39:43.600000,-89.918373,41.728168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-113.00,-18.37,-73.77,22.38,,22.32,-3.81,6.57,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,7.75,,4.01,QPSK,,QPSK,59.19,23.17,,,,,14.49,10.00,,,,,59.19,23.16,,,14.49,10.00,,,,,6.267,,6.225,1.381,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-115.20,-19.53,-78.42,-5.97,0.44,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:39:43.700000,-89.918320,41.728168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-114.65,-18.52,-75.01,22.60,,22.66,-3.02,6.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,6.17,,3.20,QPSK,,QPSK,59.35,16.77,,,,,6.45,10.00,,,,,63.32,16.69,,,6.45,10.00,,,,,,,,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-116.69,-21.39,-77.63,-7.85,0.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:39:43.800000,-89.918266,41.728168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-114.19,-17.80,-74.97,22.49,,22.50,-2.14,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,7.34,,3.84,QPSK,,QPSK,46.96,18.66,,,,,2.94,6.06,,,,,46.96,18.66,,,2.94,6.06,,,,,3.421,,3.451,,52801,2CA,NonCA,Band 66+Band 13,,229,Band 13,5230,23230,10,10,-117.00,-20.85,-78.19,-8.87,0.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:39:43.900000,-89.918213,41.728168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-113.01,-16.47,-76.33,22.25,,22.22,1.88,6.90,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,8.52,,3.30,QPSK,,QPSK,42.96,27.94,,,,,4.35,10.00,,,,,42.96,27.94,,,4.35,10.00,,,,,,,,,52801,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.512,2.539,281999,158711
2022-08-12 19:39:44.000000,-89.918167,41.728168,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,229,Band 66,66536,132072,20,20,-109.91,-13.53,-75.89,22.04,,22.04,4.88,7.50,0.00,1,100.00,0.00,0.00,0.00,TM4,3,2x4,9.67,,6.03,QPSK,,QPSK,51.83,39.00,25.35,25.35,4.14,26.35,0.00,9.09,4.959,2.076,4.600,1.826,51.83,39.02,25.35,26.35,0.00,9.09,4.959,2.076,4.600,1.826,4.155,,4.146,,52801,NonCA,NonCA,Band 66,0.00,,,,,,,,,,,0.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:39:44.100000,-89.918114,41.728168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-108.51,-12.57,-75.84,22.04,,22.05,4.41,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,11.74,,5.01,16QAM,,QPSK,72.35,35.03,,,,,0.00,11.00,,,,,72.35,35.11,,,0.00,11.00,,,,,,,,,52801,NonCA,NonCA,Band 66,,,,,,,,,,,,0.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:39:44.200000,-89.918060,41.728168,,,,,,,,,,,1,29.000,285.000,25.000,3,18.000,315.000,27.000,10,29.000,145.000,30.000,23,0.000,0.000,18.000,,,,,,229,Band 66,66536,132072,20,20,-110.62,-12.22,-76.32,22.71,,22.73,1.98,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,12.65,,2.20,16QAM,,QPSK,54.67,13.33,,,,,12.12,14.56,,,,,54.67,13.24,,,12.12,14.56,,,,,,1.250,,,52801,NonCA,NonCA,Band 66,,,,,,,,,,,,0.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
2022-08-12 19:39:44.300000,-89.918015,41.728168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Band 66,66536,132072,20,20,-113.43,-15.24,-75.86,22.62,,22.74,1.16,7.71,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,11.03,,2.09,16QAM,,QPSK,64.77,15.00,,,,,25.00,10.00,,,,,67.04,15.00,,,25.00,10.00,,,,,5.234,,5.225,,52801,NonCA,NonCA,Band 66,,,,,,,,,,,,0.00,,1,100.00,0.00,0.00,0.00,TM1,,,,,,,,,,,,,,,
