TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
2022-08-14 22:58:35.400000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-118.18,-15.76,-85.43,23.00,,23.00,1.12,,,1,100.00,0.00,0.00,0.00,TM4,,,5.78,,3.05,16QAM,,QPSK,36.20,2.00,,,,,5.43,18.00,,,,,36.20,2.00,,,5.43,18.00,,,,,,,,,17921,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.384,0.000,336508,0,
2022-08-14 22:58:35.500000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-117.84,-16.45,-84.40,23.00,,23.00,2.29,5.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,6.06,,3.26,16QAM,,QPSK,36.89,2.01,,,,,5.43,13.00,,,,,36.89,2.01,,,5.43,13.00,,,,,5.451,,0.000,,17921,NonCA,NonCA,Band 13,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.420
2022-08-14 22:58:35.600000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-117.78,-15.66,-85.14,23.00,,23.00,3.49,7.00,0.00,,,,,,TM4,11,,7.03,,3.06,16QAM,,QPSK,38.31,2.00,,,,,1.30,24.00,,,,,37.12,2.00,,,1.30,24.00,,,,,,,,,17921,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:58:35.700000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-118.56,-15.72,-85.86,23.00,,23.00,2.78,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,11,,7.78,,3.00,16QAM,,QPSK,36.43,2.00,,,,,10.87,45.45,,,,,36.43,2.00,,,10.87,45.45,,,,,,,,,17921,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,10,,,,,,,,,,,,,,,,,
2022-08-14 22:58:35.800000,-78.479584,42.981831,-78.479580,42.981830,23:58:34,67,109,109.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-118.51,-16.15,-85.38,23.00,,23.00,1.08,,,,,,,,,,,7.38,,3.00,16QAM,,QPSK,40.47,2.00,,,,,15.22,30.00,,,,,40.47,2.00,,,15.22,30.00,,,,,7.449,,0.000,,17921,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:58:35.900000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-118.37,-15.91,-85.47,23.00,,23.00,1.52,5.00,0.00,1,100.00,0.00,0.00,0.00,TM4,11,,6.16,,3.01,16QAM,,QPSK,37.99,2.00,,,,,11.58,17.17,,,,,39.56,2.00,,,11.58,17.17,,,,,,0.052,,,17921,NonCA,NonCA,Band 13,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.149,0.001,447700,86,
2022-08-14 22:58:36.000000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,429,Band 13,5230,23230,10,10,-117.98,-16.01,-84.99,23.00,,23.00,1.20,,,,,,,,,,4x2,5.52,,3.17,16QAM,,QPSK,37.00,2.00,21.96,21.96,0.00,1.69,8.70,5.00,5.233,0.112,4.622,0.089,37.00,2.00,31.23,1.69,8.70,5.00,6.414,0.112,5.721,0.089,6.903,,0.000,,17921,NonCA,NonCA,Band 13,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4x4,,,,,,9.27,9.27,0.00,,1.180,1.098,,,,,4.892
2022-08-14 22:58:36.100000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-117.58,-14.44,-86.15,23.00,,23.00,3.78,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,5.39,,4.57,16QAM,,QPSK,26.96,2.01,,,,,0.00,5.83,,,,,26.96,2.01,,,0.00,5.83,,,,,,,,,17921,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,10,,,,,,,,,,,,,,,,,
2022-08-14 22:58:36.200000,-78.479584,42.981831,,,,,,,,,,,3,21.000,229.000,20.000,9,30.000,311.000,21.000,26,64.000,54.000,12.000,27,25.000,159.000,13.000,,,,,,429,Band 13,5230,23230,10,10,-118.19,-14.99,-86.20,23.00,,23.00,2.39,6.00,0.00,,,,,,TM4,0,,6.71,,4.73,16QAM,,QPSK,19.80,2.00,,,,,1.45,15.00,,,,,19.80,2.00,,,1.45,15.00,,,,,,,,0.061,17921,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:58:36.300000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-118.97,-15.24,-86.74,23.00,,23.00,2.76,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,7.53,,3.27,16QAM,,QPSK,31.96,2.00,,,,,4.35,10.00,,,,,31.96,2.00,,,4.35,10.00,,,,,2.894,,0.000,,17921,NonCA,NonCA,Band 13,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:58:36.400000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-117.74,-16.26,-84.42,23.00,,23.00,3.37,,,1,100.00,0.00,0.00,0.00,TM4,,,9.04,,3.47,16QAM,,QPSK,34.64,2.01,,,,,6.52,17.50,,,,,34.64,2.01,,,6.52,17.50,,,,,,,,,17921,2CA,NonCA,Band 13+Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 2,1025,19025,5,5,-135.90,-24.69,-96.25,-5.33,,,,,,,,,,,,,,,,,,,,,,4.819,0.001,300567,43,
2022-08-14 22:58:36.500000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-117.76,-16.05,-84.70,23.00,23.00,23.00,2.78,6.50,0.00,1,100.00,0.00,0.00,0.00,TM4,11,,9.43,,3.00,16QAM,,QPSK,33.93,2.00,,,,,10.58,39.39,,,,,39.23,2.00,,,10.00,39.39,,,,,6.781,,0.000,,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 2,1025,19025,5,5,-131.64,-21.84,-95.84,-4.80,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,8,,1.83,,QPSK,,25.00,,,,0.00,,,,,,,7.068
2022-08-14 22:58:36.600000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-117.29,-15.20,-85.12,23.00,,23.00,2.93,,,,,,,,,,,8.27,,3.00,16QAM,,QPSK,33.26,2.00,,,,,15.79,44.30,,,,,56.46,2.00,,,7.23,44.30,,,,,,,,,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 2,1025,19025,5,5,-129.35,-21.08,-94.29,-4.49,,,,,,,,,,,2.19,,QPSK,,23.22,,,,0.00,,,,,,,
2022-08-14 22:58:36.700000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-118.08,-15.18,-85.91,23.00,,23.00,2.08,5.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,6.76,,3.00,16QAM,,QPSK,25.10,2.00,,,,,21.31,34.17,,,,,47.67,2.00,,,8.64,34.17,,,,,,,,,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,8,,,,,,,,,,,429,Band 2,1025,19025,5,5,-130.13,-21.80,-94.27,-4.80,,,,,,,,,,,3.44,,QPSK,,23.99,,,,0.99,,,,,,,
2022-08-14 22:58:36.800000,-78.479584,42.981831,-78.479580,42.981830,23:58:34,67,109,109.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-119.61,-15.85,-86.78,23.00,,23.00,0.78,,,,,,,,,,,4.88,,3.01,16QAM,,QPSK,30.85,2.00,,,,,11.86,26.00,,,,,54.69,2.00,,,9.49,26.00,,,,,6.918,,0.000,,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 2,1025,19025,5,5,-129.29,-21.17,-94.13,-5.18,,,,,,,,,,,4.52,,16QAM,,23.93,,,,8.08,,,,,,,
2022-08-14 22:58:36.900000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-119.78,-16.51,-86.29,23.00,,23.00,0.10,5.00,0.00,1,100.00,0.00,0.00,0.00,TM4,11,,4.31,,3.00,QPSK,,QPSK,29.16,2.00,,,,,10.45,26.00,,,,,52.58,2.00,,,10.91,26.00,,,,,,,,,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 2,1025,19025,5,5,-131.24,-22.53,-94.33,-5.07,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,8,,4.23,,QPSK,,23.78,,,,11.22,,,6.509,0.000,406815,0,
2022-08-14 22:58:37.000000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,429,Band 13,5230,23230,10,10,-118.38,-14.55,-86.86,23.00,,23.00,1.36,,,1,100.00,0.00,0.00,0.00,TM4,,4x2,4.24,,3.00,QPSK,,QPSK,34.31,2.00,12.07,12.07,0.00,1.69,0.00,27.00,2.586,0.105,2.412,0.083,48.24,2.00,35.45,1.69,8.57,27.00,5.585,0.105,5.098,0.083,5.988,,0.000,,17921,3CA,NonCA,Band 13+Band 2+Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 2,1025,19025,5,5,-131.69,-23.24,-94.31,-6.20,,,,,,,,,,4x4,3.94,,QPSK,,23.96,23.37,23.37,0.00,12.24,3.000,2.686,,,,,4.597
2022-08-14 22:58:37.100000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-117.91,-13.84,-87.09,23.00,,23.00,1.98,6.00,0.00,1,100.00,0.00,0.00,0.00,TM4,11,,4.57,,3.00,16QAM,,QPSK,3.57,2.00,,,,,0.00,41.00,,,,,26.61,2.00,,,4.88,41.00,,,,,,,,,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,8,,,,,,,,,,,429,Band 2,1025,19025,5,5,-131.23,-23.02,-94.21,-6.03,,,,,,,,,,,3.52,,QPSK,,23.88,,,,6.00,,,,,,,
2022-08-14 22:58:37.200000,-78.479584,42.981831,,,,,,,,,,,3,21.000,229.000,20.000,9,30.000,311.000,14.000,26,64.000,54.000,12.000,27,25.000,159.000,13.000,,,,,,429,Band 13,5230,23230,10,10,-117.69,-13.85,-86.87,23.00,,23.00,2.01,5.00,0.00,,,,,,TM4,0,,5.00,,3.00,16QAM,,QPSK,10.37,2.00,,,,,0.00,35.00,,,,,34.52,2.00,,,8.77,35.00,,,,,,,,0.057,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 2,1025,19025,5,5,-130.15,-22.23,-93.94,-5.54,,,,,,,,,,,3.77,,QPSK,,23.73,,,,11.49,,,,,,,
2022-08-14 22:58:37.300000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-118.57,-14.44,-87.13,23.00,,23.00,2.68,6.00,0.00,1,100.00,0.00,0.00,0.00,TM4,11,,5.00,,3.00,16QAM,,QPSK,7.31,2.00,,,,,4.44,17.50,,,,,31.00,2.00,,,9.29,17.50,,,,,2.868,,0.000,,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 2,1025,19025,5,5,-130.94,-22.55,-94.35,-5.86,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,8,,3.51,,QPSK,,23.55,,,,11.58,,,,,,,
2022-08-14 22:58:37.400000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-117.96,-13.27,-87.71,23.00,,23.00,3.60,,,,,,,,,,,5.53,,3.00,16QAM,,QPSK,12.53,2.00,,,,,8.82,23.71,,,,,37.94,2.00,,,6.90,23.71,,,,,,0.074,,,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 2,1025,19025,5,5,-132.06,-23.02,-94.65,-6.26,,,,,,,,,,,3.15,,QPSK,,23.99,,,,6.31,,,3.487,0.000,217924,0,
2022-08-14 22:58:37.500000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-116.63,-13.58,-86.05,23.00,,23.00,3.95,6.00,0.00,1,100.00,0.00,0.00,0.00,TM4,11,,5.50,,3.00,16QAM,,QPSK,11.35,2.00,,,,,3.85,16.33,,,,,35.76,2.00,,,10.08,16.33,,,,,3.049,,0.000,,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,8,,,,,,,,,,,429,Band 2,1025,19025,5,5,-132.13,-22.11,-94.97,-4.92,,,,,,,,,,,3.73,,QPSK,,24.03,,,,11.83,,,,,,,3.554
2022-08-14 22:58:37.600000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-116.23,-13.98,-85.26,23.00,,23.00,2.99,,,,,,,,,,,5.15,,3.19,16QAM,,QPSK,9.68,2.02,,,,,5.88,9.09,,,,,33.67,2.02,,,5.76,9.09,,,,,,,,,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 2,1025,19025,5,5,-131.72,-22.58,-94.54,-4.63,,,,,,,,,,,3.35,,QPSK,,23.91,,,,5.71,,,,,,,
2022-08-14 22:58:37.700000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-115.42,-15.12,-83.32,23.00,,23.00,3.97,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,5.74,,3.36,16QAM,,QPSK,33.32,2.00,,,,,2.70,4.00,,,,,58.44,2.00,,,3.61,4.00,,,,,,,,,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 2,1025,19025,5,5,-130.15,-21.99,-94.17,-4.86,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,8,,3.93,,QPSK,,23.85,,,,4.35,,,,,,,
2022-08-14 22:58:37.800000,-78.479584,42.981831,-78.479580,42.981830,23:58:34,67,109,109.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-115.88,-15.46,-83.44,23.00,22.86,23.00,4.03,7.00,0.00,,,,,,TM4,0,,6.99,,3.50,16QAM,,QPSK,36.90,2.00,,,,,7.87,11.25,,,,,61.04,2.00,,,11.17,11.25,,,,,5.286,,0.000,,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 2,1025,19025,5,5,-130.08,-21.65,-94.07,-4.91,,,,,,,,,,,4.31,,QPSK,,24.09,,,,14.14,,,,,,,
2022-08-14 22:58:37.900000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-116.86,-15.47,-84.39,23.00,,23.00,3.42,,,,,,,,,,,7.78,,3.45,16QAM,,QPSK,35.30,2.00,,,,,8.99,24.17,,,,,58.69,2.00,,,7.94,24.17,,,,,,,,,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 2,1025,19025,5,5,-131.16,-21.56,-94.68,-5.25,,,,,,,,,,,3.99,,QPSK,,23.24,,,,7.00,,,6.625,0.001,414058,43,
2022-08-14 22:58:38.000000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,429,Band 13,5230,23230,10,10,-117.58,-14.77,-85.80,23.00,,23.00,2.94,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,4x2,7.86,,2.82,16QAM,,QPSK,35.10,2.22,22.97,22.97,0.00,2.09,13.04,37.37,7.437,0.133,6.599,0.099,56.74,2.25,37.11,2.09,12.87,37.37,8.711,0.133,7.781,0.099,9.689,,0.000,,17921,3CA,NonCA,Band 13+Band 2+Band 66,0.00,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,8,,,,,,,,,,,429,Band 2,1025,19025,5,5,-130.55,-22.08,-94.21,-5.16,,,,,,,,,,4x4,3.56,,QPSK,,22.98,14.14,14.14,0.00,12.75,1.274,1.182,,,,,8.092
2022-08-14 22:58:38.100000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-117.62,-14.84,-85.66,23.00,,23.00,3.45,6.00,0.00,,,,,,TM4,11,,7.20,,3.00,16QAM,,QPSK,31.84,2.00,,,,,6.06,44.44,,,,,55.57,2.00,,,9.38,44.44,,,,,,,,,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 2,1025,19025,5,5,-132.84,-23.47,-95.34,-5.95,,,,,,,,,,,2.25,,QPSK,,23.61,,,,11.70,,,,,,,
2022-08-14 22:58:38.200000,-78.479584,42.981831,,,,,,,,,,,3,21.000,229.000,20.000,9,30.000,311.000,14.000,26,64.000,54.000,12.000,,,,,,,,,,429,Band 13,5230,23230,10,10,-116.98,-15.26,-84.74,23.00,,22.99,4.03,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,11,,8.52,,2.93,16QAM,,QPSK,30.00,2.05,,,,,0.00,45.00,,,,,53.17,2.08,,,3.62,45.00,,,,,,,,0.058,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 2,1025,19025,5,5,-134.42,-24.75,-95.70,-5.81,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,2.05,,QPSK,,23.69,,,,6.10,,,,,,,
2022-08-14 22:58:38.300000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-116.84,-14.15,-85.70,23.00,,23.00,4.39,,,1,100.00,0.00,0.00,0.00,TM4,,,9.65,,3.00,16QAM,,QPSK,32.71,2.00,,,,,3.90,45.45,,,,,56.83,2.00,,,3.37,45.45,,,,,6.605,,0.000,,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 2,1025,19025,5,5,-135.59,-24.82,-95.94,-6.32,,,,,,,,,,,2.12,,QPSK,,24.12,,,,2.97,,,,,,,
2022-08-14 22:58:38.400000,-78.479584,42.981831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Band 13,5230,23230,10,10,-117.36,-15.10,-85.26,23.00,,23.00,4.67,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,11,,10.06,,3.00,16QAM,,QPSK,34.28,2.11,,,,,12.20,40.83,,,,,58.08,2.09,,,8.56,40.83,,,,,,,,,17921,3CA,NonCA,Band 13+Band 2+Band 66,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,8,,,,,,,,,,,429,Band 2,1025,19025,5,5,-133.76,-23.80,-95.67,-5.47,,,,,,,,,,,2.51,,QPSK,,23.94,,,,5.71,,,7.754,0.001,485598,43,
