TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-13 16:42:53.700000,-86.684502,40.278515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-104.84,-9.79,-78.06,,11.88,14.62,7.36,6.18,7.73,2,0.00,100.00,0.00,0.00,TM4,1,,9.33,17.45,22.09,QPSK,64QAM,64QAM,14.29,3.45,,,,,12.24,0.00,,,,,14.82,3.42,,,12.24,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-114.38,-17.75,-74.52,-6.91,2.20,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,,,,,,,,,,,,,
2022-08-13 16:42:53.800000,-86.684471,40.278500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-110.06,-10.15,-80.81,,11.44,16.06,6.92,7.11,4.44,2,20.00,80.00,0.00,0.00,TM4,0,,10.70,10.30,23.42,16QAM,16QAM,64QAM,28.83,4.60,,,,,6.98,13.33,,,,,28.83,4.67,,,6.98,13.33,,,,,2.671,,2.672,0.150,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-113.48,-17.29,-75.12,-5.95,3.44,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,,,,,,,,,,,,,
2022-08-13 16:42:53.900000,-86.684433,40.278484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-105.07,-10.68,-77.13,21.02,10.28,12.57,7.65,7.11,4.33,2,37.50,62.50,0.00,0.00,TM4,1,,14.05,11.00,23.33,64QAM,QPSK,64QAM,23.83,3.14,,,,,6.72,11.11,,,,,31.93,3.13,,,6.15,11.11,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-110.49,-16.96,-75.16,-5.19,4.50,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,4.91,QPSK,31.55,,,,0.00,,,,,,
2022-08-13 16:42:54.000000,-86.684402,40.278469,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,386,Band 66,66836,132372,10,10,-107.33,-10.40,-78.85,,11.92,15.73,7.50,7.20,6.40,2,0.00,100.00,0.00,0.00,TM4,0,2x4,12.55,9.38,19.86,16QAM,QPSK,64QAM,22.73,2.75,18.05,17.55,16.91,0.74,13.10,28.57,7.286,0.132,6.740,0.117,54.76,2.78,25.48,0.74,8.33,28.57,8.231,0.132,7.576,0.117,,,,,58657,2CA,NonCA,Band 66+Band 13,100.00,386,Band 13,5230,23230,10,10,-109.26,-16.73,-75.25,-2.04,5.20,0.00,1,100.00,0.00,0.00,0.00,TM4,2,2x2,5.06,QPSK,31.00,7.44,7.44,0.00,0.00,0.945,0.836,,,,
2022-08-13 16:42:54.100000,-86.684372,40.278458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-106.70,-10.47,-78.40,,13.04,17.33,7.59,7.00,7.20,2,0.00,100.00,0.00,0.00,TM4,1,,11.84,11.51,13.36,16QAM,16QAM,64QAM,29.44,5.21,,,,,3.60,12.50,,,,,51.10,5.83,,,10.64,12.50,,,,,6.167,,6.099,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-106.94,-15.25,-74.68,-3.28,5.75,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,8.02,QPSK,26.20,,,,20.83,,,4.537,0.150,284129,9372
2022-08-13 16:42:54.200000,-86.684341,40.278442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-107.02,-10.86,-78.72,21.66,16.40,18.33,5.82,5.80,5.40,2,0.00,100.00,0.00,0.00,TM4,0,,10.57,10.36,17.27,16QAM,QPSK,64QAM,23.30,3.60,,,,,21.05,7.14,,,,,23.30,3.85,,,21.05,7.14,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-111.02,-16.26,-77.52,-3.11,5.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,
2022-08-13 16:42:54.300000,-86.684311,40.278427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-109.98,-11.64,-79.43,,16.32,17.22,5.21,6.25,5.00,2,0.00,100.00,0.00,0.00,TM4,0,,9.36,7.05,18.33,QPSK,QPSK,64QAM,25.29,3.30,,,,,8.33,0.00,,,,,38.22,3.50,,,7.35,0.00,,,,,4.686,,4.707,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-110.66,-15.51,-77.97,-0.56,6.71,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,8.31,QPSK,22.31,,,,0.00,,,,,,
2022-08-13 16:42:54.400000,-86.684273,40.278412,,,,,,,,,,,8,9.000,301.000,22.000,10,65.000,329.000,24.000,18,31.000,167.000,23.000,23,68.000,69.000,26.000,,,,,,386,Band 66,66836,132372,10,10,-109.83,-11.08,-78.92,,14.54,19.36,5.63,6.22,6.11,2,0.00,100.00,0.00,0.00,TM4,0,,10.14,9.51,15.20,16QAM,QPSK,16QAM,27.51,3.33,,,,,13.85,20.00,,,,,44.08,3.38,,,12.00,20.00,,,,,,0.104,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-110.20,-15.29,-77.04,-2.94,5.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,8.61,QPSK,16.49,,,,6.67,,,,,,
2022-08-13 16:42:54.500000,-86.684242,40.278397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-105.32,-11.36,-76.55,,15.44,16.00,8.26,8.00,5.00,2,11.11,88.89,0.00,0.00,TM4,0,,13.31,9.41,17.89,16QAM,QPSK,16QAM,21.15,3.67,,,,,5.47,0.00,,,,,38.13,3.58,,,5.81,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-108.16,-14.99,-76.18,-2.04,5.88,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,8.59,QPSK,15.78,,,,7.41,,,,,,
2022-08-13 16:42:54.600000,-86.684212,40.278381,-86.684210,40.278380,17:42:53,119,112,112.00,31.90,1,2,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-103.90,-11.26,-75.64,21.74,12.70,15.15,7.71,7.73,5.91,2,11.11,88.89,0.00,0.00,TM4,0,,13.70,10.17,19.00,16QAM,QPSK,16QAM,32.46,3.50,,,,,4.07,0.00,,,,,47.64,3.50,,,5.77,0.00,,,,,5.612,,5.620,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-108.55,-15.15,-76.34,-2.04,4.90,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,7.52,QPSK,15.58,,,,12.12,,,5.266,0.132,328440,8216
2022-08-13 16:42:54.700000,-86.684181,40.278366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-103.28,-10.51,-75.43,,14.52,17.65,9.18,9.75,6.75,2,0.00,100.00,0.00,0.00,TM4,0,,17.68,11.70,17.25,64QAM,16QAM,16QAM,31.94,3.57,,,,,8.16,11.76,,,,,48.94,3.60,,,7.62,11.76,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-107.13,-14.65,-75.47,-1.04,5.73,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,8.50,QPSK,22.21,,,,0.00,,,,,,
2022-08-13 16:42:54.800000,-86.684151,40.278351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-106.83,-10.90,-78.58,21.78,16.76,18.74,7.20,8.33,6.17,2,0.00,100.00,0.00,0.00,TM4,0,,15.18,12.30,14.10,16QAM,16QAM,64QAM,34.82,4.92,,,,,10.56,20.00,,,,,41.34,4.81,,,11.18,20.00,,,,,12.628,,12.429,0.076,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-107.53,-14.73,-75.82,-2.16,5.43,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,8.37,QPSK,14.84,,,,15.79,,,,,,
2022-08-13 16:42:54.900000,-86.684113,40.278336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-104.49,-11.46,-75.77,,13.94,15.73,9.96,9.00,3.00,1,77.78,22.22,0.00,0.00,TM4,3,,17.31,15.52,16.50,64QAM,16QAM,16QAM,11.05,4.00,,,,,7.22,0.00,,,,,24.04,4.04,,,6.77,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-107.88,-15.16,-75.74,-1.87,5.67,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,8.00,QPSK,14.67,,,,5.56,,,,,,
2022-08-13 16:42:55.000000,-86.684082,40.278320,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,386,Band 66,66836,132372,10,10,-103.20,-9.30,-76.79,,12.74,18.78,9.02,7.86,4.71,2,33.33,66.67,0.00,0.00,TM4,1,2x4,18.46,10.36,11.69,64QAM,QPSK,16QAM,18.83,2.95,4.36,4.23,1.79,0.62,19.44,0.00,1.269,0.120,1.126,0.113,40.25,3.14,8.44,0.62,20.72,0.00,1.851,0.120,1.648,0.113,4.529,,4.661,,58657,2CA,NonCA,Band 66+Band 13,100.00,386,Band 13,5230,23230,10,10,-107.37,-16.04,-74.34,-3.71,5.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,2x2,7.57,QPSK,20.64,4.08,4.08,0.00,23.08,0.581,0.522,,,,
2022-08-13 16:42:55.100000,-86.684052,40.278305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-106.43,-11.63,-76.74,22.14,17.54,21.00,6.24,9.00,1.14,1,87.50,12.50,0.00,0.00,TM4,3,,17.44,11.75,10.94,64QAM,16QAM,16QAM,13.60,3.68,,,,,17.14,5.56,,,,,38.18,4.35,,,15.69,5.56,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-107.91,-15.67,-75.25,-3.47,6.25,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,8.94,QPSK,25.56,,,,12.50,,,8.317,0.187,519792,11700
2022-08-13 16:42:55.200000,-86.684021,40.278290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-113.08,-11.23,-84.06,,16.46,18.54,3.90,5.40,4.20,2,22.22,77.78,0.00,0.00,TM4,1,,13.69,11.00,14.00,64QAM,QPSK,16QAM,12.70,4.70,,,,,27.59,0.00,,,,,36.51,4.63,,,16.00,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-109.68,-16.25,-76.20,-1.47,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,8.43,QPSK,23.90,,,,0.00,,,,,,
2022-08-13 16:42:55.300000,-86.683990,40.278275,,,,,,,,,,,8,9.000,301.000,22.000,10,65.000,329.000,26.000,18,31.000,167.000,23.000,23,68.000,69.000,29.000,,,,,,386,Band 66,66836,132372,10,10,-119.79,-12.94,-88.96,,19.78,21.54,1.75,6.00,1.75,2,50.00,50.00,0.00,0.00,TM4,3,,11.29,7.63,10.33,16QAM,QPSK,16QAM,23.10,6.40,,,,,22.22,9.09,,,,,45.51,7.38,,,16.33,9.09,,,,,1.692,,1.737,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-108.63,-16.24,-75.09,-2.84,7.50,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,9.38,QPSK,21.06,,,,0.00,,,,,,
2022-08-13 16:42:55.400000,-86.683952,40.278259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-119.83,-14.09,-88.47,,,20.88,1.46,6.43,0.71,1,87.50,12.50,0.00,0.00,TM4,3,,8.11,5.29,15.43,16QAM,QPSK,16QAM,20.64,4.00,,,,,11.54,7.14,,,,,42.74,3.92,,,8.45,7.14,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-107.94,-15.39,-75.56,-2.63,6.71,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,9.58,QPSK,20.98,,,,6.67,,,,,,
2022-08-13 16:42:55.500000,-86.683922,40.278244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-116.62,-12.66,-86.79,22.06,19.16,19.57,5.26,7.75,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,11.43,,14.83,16QAM,,16QAM,33.29,4.00,,,,,0.00,7.69,,,,,46.60,4.22,,,4.35,7.69,,,,,1.282,,1.325,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-108.81,-16.63,-73.65,-2.30,6.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,9.53,QPSK,13.31,,,,6.25,,,,,,
2022-08-13 16:42:55.600000,-86.683891,40.278229,-86.683890,40.278230,17:42:54,120,113,113.00,31.90,1,2,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-114.68,-11.82,-85.81,,,17.82,6.87,5.00,6.18,2,0.00,100.00,0.00,0.00,TM4,1,,7.64,9.86,13.56,QPSK,16QAM,16QAM,23.45,4.22,,,,,0.00,0.00,,,,,35.29,4.22,,,0.00,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-108.99,-15.00,-74.38,-1.46,5.50,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,6.50,QPSK,11.83,,,,0.00,,,1.439,0.048,89964,3028
2022-08-13 16:42:55.700000,-86.683861,40.278214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-113.24,-10.37,-85.88,,15.16,17.71,7.72,5.80,6.90,2,0.00,100.00,0.00,0.00,TM4,1,,,,18.88,,,16QAM,,3.56,,,,,,0.00,,,,,,3.56,,,,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-109.53,-16.07,-73.96,-5.00,4.11,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,
2022-08-13 16:42:55.800000,-86.683830,40.278202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-114.94,-11.63,-86.08,,,18.27,5.34,6.56,6.22,2,0.00,100.00,0.00,0.00,TM4,1,,8.40,11.40,19.10,QPSK,16QAM,16QAM,27.73,3.60,,,,,0.00,6.25,,,,,43.73,3.60,,,0.00,6.25,,,,,0.807,,0.777,0.052,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-109.89,-16.35,-73.93,-3.94,4.38,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,6.38,QPSK,16.00,,,,0.00,,,,,,
2022-08-13 16:42:55.900000,-86.683792,40.278187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-114.78,-10.98,-86.65,,,17.38,7.77,6.67,6.42,2,0.00,100.00,0.00,0.00,TM4,1,,,,19.00,,,16QAM,,3.57,,,,,,0.00,,,,,,3.57,,,,0.00,,,,,,0.062,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-111.09,-16.23,-74.70,-4.23,3.64,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,
2022-08-13 16:42:56.000000,-86.683762,40.278175,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,386,Band 66,66836,132372,10,10,-114.94,-10.56,-87.40,21.66,14.18,16.79,7.40,6.80,4.60,2,33.33,66.67,0.00,0.00,TM4,1,2x4,10.50,12.05,21.94,16QAM,16QAM,64QAM,17.83,3.44,7.68,7.53,5.97,0.51,2.22,7.14,2.847,0.242,2.572,0.225,17.83,3.39,8.62,0.51,2.22,7.14,2.941,0.242,2.662,0.225,0.748,,0.731,,58657,2CA,NonCA,Band 66+Band 13,80.00,386,Band 13,5230,23230,10,10,-111.94,-17.65,-75.90,-4.51,4.56,0.00,1,100.00,0.00,0.00,0.00,TM4,1,2x2,,,,0.94,0.94,0.00,,0.094,0.091,,,,
2022-08-13 16:42:56.100000,-86.683731,40.278160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-116.62,-11.29,-87.56,21.00,,14.69,6.78,8.10,2.20,1,70.00,30.00,0.00,0.00,TM4,3,,13.38,11.50,23.44,16QAM,16QAM,64QAM,28.94,2.67,,,,,19.05,0.00,,,,,37.94,2.67,,,25.00,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-111.70,-18.26,-75.38,-6.19,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,7.00,QPSK,9.00,,,,66.67,,,0.800,0.044,49980,2728
2022-08-13 16:42:56.200000,-86.683701,40.278145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-117.21,-12.19,-87.78,,10.83,14.94,7.72,7.18,5.82,2,20.00,80.00,0.00,0.00,TM4,1,,13.28,13.00,24.23,QPSK,16QAM,64QAM,21.89,3.46,,,,,0.00,5.00,,,,,21.89,3.40,,,0.00,5.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-111.99,-17.59,-76.39,-3.38,3.60,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,
2022-08-13 16:42:56.300000,-86.683670,40.278133,,,,,,,,,,,8,9.000,301.000,22.000,10,65.000,329.000,26.000,18,31.000,167.000,23.000,23,68.000,69.000,25.000,,,,,,386,Band 66,66836,132372,10,10,-114.77,-11.08,-86.55,,12.02,15.70,7.91,8.50,3.40,1,55.56,44.44,0.00,0.00,TM4,3,,11.75,14.02,24.72,16QAM,16QAM,64QAM,33.58,5.11,,,,,5.69,15.00,,,,,33.58,5.21,,,5.69,15.00,,,,,4.791,,4.667,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-112.03,-16.75,-76.63,-4.31,4.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,
2022-08-13 16:42:56.400000,-86.683632,40.278118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-115.85,-10.30,-87.57,20.96,10.36,13.27,6.67,7.90,2.20,1,63.64,36.36,0.00,0.00,TM4,3,,18.65,,24.00,64QAM,,64QAM,16.96,3.42,,,,,16.00,0.00,,,,,11.96,3.63,,,16.00,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-113.29,-16.46,-79.67,-3.36,4.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,
2022-08-13 16:42:56.500000,-86.683601,40.278107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-116.03,-11.91,-86.71,,,14.15,6.36,6.15,5.38,2,36.36,63.64,0.00,0.00,TM4,1,,10.86,10.40,25.08,QPSK,QPSK,64QAM,20.52,4.25,,,,,8.82,0.00,,,,,20.52,4.01,,,8.82,0.00,,,,,1.945,,2.080,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-115.29,-17.84,-79.84,-4.35,4.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,
2022-08-13 16:42:56.600000,-86.683571,40.278091,-86.683570,40.278090,17:42:55,120,113,113.00,31.33,1,2,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-114.85,-11.43,-86.16,,8.92,12.98,9.57,5.73,8.00,2,0.00,100.00,0.00,0.00,TM4,1,,7.35,13.04,26.33,QPSK,16QAM,64QAM,34.22,1.89,,,,,0.00,0.00,,,,,34.22,1.89,,,0.00,0.00,,,,,,,,,58657,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.442,0.184,215118,11524
2022-08-13 16:42:56.700000,-86.683540,40.278076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-115.59,-11.21,-87.29,,,12.85,5.94,6.00,8.00,2,0.00,100.00,0.00,0.00,TM4,1,,9.16,13.50,26.17,QPSK,16QAM,64QAM,32.24,1.83,,,,,8.82,0.00,,,,,34.62,1.88,,,8.82,0.00,,,,,,,,,58657,NonCA,NonCA,Band 66,,,,,,,,,,,,5.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,,,,,,,,,,,,,
2022-08-13 16:42:56.800000,-86.683510,40.278065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-117.43,-11.95,-87.55,20.96,8.70,13.21,6.54,5.90,8.00,2,0.00,100.00,0.00,0.00,TM4,1,,9.00,13.06,26.07,QPSK,16QAM,64QAM,33.95,2.57,,,,,33.33,0.00,,,,,61.78,2.75,,,23.44,0.00,,,,,2.653,,2.516,0.121,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-111.50,-14.88,-77.84,-0.10,5.33,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,5.13,QPSK,25.32,,,,8.00,,,,,,
2022-08-13 16:42:56.900000,-86.683472,40.278049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-110.04,-11.90,-80.47,,9.02,12.08,5.72,7.08,6.92,2,0.00,100.00,0.00,0.00,TM4,1,,7.89,12.56,25.33,QPSK,16QAM,64QAM,30.33,5.33,,,,,30.43,0.00,,,,,57.83,5.33,,,20.00,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-109.76,-13.46,-79.18,1.29,6.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,7.00,QPSK,27.50,,,,0.00,,,,,,
