TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-12 14:17:10.200000,-95.823143,41.208614,,,,,,,,,,,10,23.000,261.000,27.000,18,77.000,346.000,33.000,23,51.000,275.000,23.000,24,12.000,140.000,25.000,,,,,,348,Band 5,2600,20600,10,-93.10,-14.18,-60.74,,,13.35,3.09,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,20.41,,,256QAM,,7.12,,,,,,9.38,,,,,,7.12,,,,9.38,,,,,2.036,,2.002,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-119.71,-14.26,-85.35,5.59,10.00,9.00,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,348,Band 66,67011,132547,5,-88.10,-11.65,-62.48,5.91,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,
2022-08-12 14:17:10.300000,-95.823143,41.208641,-95.823140,41.208640,14:17:11,1,115,115.00,31.17,1,2,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-92.70,-14.28,-59.89,17.32,,13.76,4.06,9.67,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,22.64,,,256QAM,,10.38,,,,,,7.14,,,,,,10.38,,,,7.14,,,,,,1.378,,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-117.13,-13.67,-83.22,6.38,11.00,10.00,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,348,Band 66,67011,132547,5,-88.98,-12.42,-62.58,5.17,9.75,0.00,1,100.00,0.00,0.00,0.00,TM4,9,,,,,,,,,,,,,1.910,1.302,119135,81225
2022-08-12 14:17:10.400000,-95.823143,41.208672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-91.26,-13.39,-59.41,,,12.83,3.33,9.20,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,14.00,,22.06,16QAM,,256QAM,47.00,7.21,,,,,0.00,12.12,,,,,154.96,7.18,,,13.51,12.12,,,,,,,,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-116.50,-11.09,-85.42,6.29,10.75,9.50,2,0.00,100.00,0.00,0.00,TM4,14,,17.82,64QAM,100.00,,,,4.35,,,348,Band 66,67011,132547,5,-89.81,-12.38,-63.44,3.16,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,9,,15.67,,16QAM,,21.67,,,,0.00,,,,,,
2022-08-12 14:17:10.500000,-95.823143,41.208698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-93.44,-14.35,-60.84,16.62,-4.22,13.72,2.26,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,22.47,,,256QAM,,8.13,,,,,,6.90,,,,,,8.13,,,,6.90,,,,,3.040,,2.978,1.338,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-117.26,-11.90,-85.38,5.24,9.75,9.00,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,348,Band 66,67011,132547,5,-91.58,-14.31,-63.31,3.10,8.50,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,
2022-08-12 14:17:10.600000,-95.823135,41.208729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-92.43,-14.20,-59.56,,,13.92,2.10,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,21.30,,,256QAM,,9.90,,,,,,17.65,,,,,139.81,9.90,,,16.13,17.65,,,,,,,,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-115.83,-10.77,-85.07,6.07,10.25,10.00,2,0.00,100.00,0.00,0.00,TM4,6,,16.33,16QAM,100.00,,,,0.00,,,348,Band 66,67011,132547,5,-89.71,-13.34,-62.40,4.13,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,13.40,,16QAM,,19.60,,,,0.00,,,,,,
2022-08-12 14:17:10.700000,-95.823135,41.208755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-91.51,-14.76,-58.88,17.56,,16.09,0.93,8.83,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,21.97,,,256QAM,,9.25,,,,,,11.76,,,,,127.50,11.07,,,17.65,11.76,,,,,2.205,,2.241,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-115.10,-10.06,-85.04,7.50,11.33,10.67,2,0.00,100.00,0.00,0.00,TM4,6,,16.80,16QAM,100.00,,,,0.00,,,348,Band 66,67011,132547,5,-89.58,-13.48,-62.11,3.42,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,9,,14.00,,16QAM,,7.00,,,,0.00,,,,,,
2022-08-12 14:17:10.800000,-95.823135,41.208786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-92.03,-15.15,-59.49,,,13.71,0.17,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,22.29,,,256QAM,,8.11,,,,,,3.57,,,,,,8.11,,,,3.57,,,,,,,,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-115.47,-11.26,-83.84,8.53,11.50,10.25,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,348,Band 66,67011,132547,5,-89.04,-12.98,-62.10,2.72,8.25,0.00,1,100.00,0.00,0.00,0.00,TM4,9,,,,,,,,,,,,,2.535,1.520,158454,94974
2022-08-12 14:17:10.900000,-95.823135,41.208817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-91.50,-15.94,-58.53,17.90,,15.21,-1.24,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,21.73,,,256QAM,,8.65,,,,,,17.65,,,,,,8.65,,,,17.65,,,,,,,,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-115.97,-10.86,-85.09,8.44,12.33,10.67,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,348,Band 66,67011,132547,5,-90.04,-13.08,-62.98,2.73,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,
2022-08-12 14:17:11.000000,-95.823135,41.208843,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(4CA),,,,LTE Qualcomm,348,Band 5,2600,20600,10,-91.58,-15.74,-58.03,,-0.50,15.07,-0.16,8.20,0.00,1,100.00,0.00,0.00,0.00,TM4,15,4x2,13.00,,22.21,16QAM,,256QAM,45.50,8.19,0.57,0.57,0.21,1.97,50.00,6.67,0.150,1.618,0.108,1.373,191.13,8.19,4.57,1.97,17.86,6.67,1.908,1.618,1.775,1.373,1.557,,1.569,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,0.00,350,Band 48,56340,,20,-117.95,-14.47,-83.47,6.65,11.25,9.25,2,0.00,100.00,0.00,0.00,TM4,6,4x4,20.83,64QAM,99.43,3.21,3.12,3.21,7.69,1.607,1.536,348,Band 66,67011,132547,5,-91.40,-13.12,-64.32,2.05,7.75,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,13.00,,16QAM,,25.00,0.16,0.16,0.00,0.00,0.036,0.036,,,,
2022-08-12 14:17:11.100000,-95.823128,41.208874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-91.99,-15.58,-59.04,,,14.47,0.80,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,19.86,,,64QAM,,7.69,,,,,,12.90,,,,,,7.69,,,,12.90,,,,,,,,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-118.14,-15.61,-82.51,6.22,10.75,8.25,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,348,Band 66,67011,132547,5,-92.12,-13.24,-64.89,3.39,8.50,0.00,1,100.00,0.00,0.00,0.00,TM4,9,,,,,,,,,,,,,,,,
2022-08-12 14:17:11.200000,-95.823128,41.208900,,,,,,,,,,,10,23.000,261.000,24.000,18,77.000,346.000,32.000,23,51.000,275.000,23.000,24,12.000,140.000,20.000,,,,,,348,Band 5,2600,20600,10,-92.09,-15.51,-58.39,18.04,,15.69,1.53,9.80,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,20.44,,,256QAM,,8.56,,,,,,0.00,,,,,,8.56,,,,0.00,,,,,1.437,,1.431,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-118.20,-17.84,-80.38,5.93,10.50,8.50,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,348,Band 66,67011,132547,5,-93.07,-12.66,-66.43,4.18,9.50,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,,,,,,,,,,,,,,,
2022-08-12 14:17:11.300000,-95.823128,41.208931,-95.823130,41.208930,14:17:12,0,117,117.00,32.29,1,2,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-94.01,-13.54,-63.48,,,16.72,1.22,8.20,3.60,2,25.00,75.00,0.00,0.00,TM4,15,,13.80,,20.26,16QAM,,64QAM,38.60,9.09,,,,,20.00,14.71,,,,,89.23,9.11,,,9.68,14.71,,,,,,,,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-119.49,-17.59,-81.91,4.80,9.33,8.33,2,0.00,100.00,0.00,0.00,TM4,6,,18.00,64QAM,65.71,,,,14.29,,,348,Band 66,67011,132547,5,-99.25,-15.44,-68.01,-1.91,6.67,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,13.00,,16QAM,,25.00,,,,0.00,,,1.398,1.298,87697,81466
2022-08-12 14:17:11.400000,-95.823128,41.208961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-97.55,-14.82,-65.03,18.94,,14.22,0.68,7.20,4.80,2,0.00,100.00,0.00,0.00,TM4,15,,,,20.56,,,256QAM,,6.67,,,,,,0.00,,,,,,6.67,,,,0.00,,,,,,,,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-120.83,-14.19,-86.47,4.66,9.00,8.50,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,348,Band 66,67011,132547,5,-105.20,-21.23,-68.18,-5.16,5.25,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,,,,,,,,,,,,,,,
2022-08-12 14:17:11.500000,-95.823128,41.208992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-98.11,-14.33,-64.89,,,15.17,1.78,7.20,6.20,2,0.00,100.00,0.00,0.00,TM4,15,,,,20.37,,,256QAM,,8.64,,,,,,12.50,,,,,,8.68,,,,12.50,,,,,1.045,,0.824,1.407,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-120.84,-13.38,-87.44,5.20,9.00,8.25,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,348,Band 66,67011,132547,5,-106.28,-22.24,-68.46,-5.26,3.50,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,
2022-08-12 14:17:11.600000,-95.823128,41.209019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-97.98,-14.54,-65.55,18.18,,15.52,1.65,7.00,6.00,2,0.00,100.00,0.00,0.00,TM4,15,,8.00,7.00,22.00,QPSK,QPSK,256QAM,8.00,9.44,,,,,0.00,6.25,,,,,126.41,9.44,,,8.33,6.25,,,,,,,,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-120.63,-11.90,-88.35,3.51,9.00,8.00,2,0.00,100.00,0.00,0.00,TM4,6,,14.69,16QAM,97.54,,,,0.00,,,348,Band 66,67011,132547,5,-107.50,-23.77,-68.27,-6.19,2.00,0.00,1,75.00,25.00,0.00,0.00,TM4,14,,,,,,,,,,,,,,,,
2022-08-12 14:17:11.700000,-95.823128,41.209049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-96.60,-13.71,-64.87,,,15.29,3.02,7.80,7.40,2,0.00,100.00,0.00,0.00,TM4,15,,,,21.44,,,256QAM,,9.38,,,,,,9.38,,,,,,9.38,,,,9.38,,,,,2.399,,2.633,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-122.65,-13.19,-88.78,2.49,8.25,7.25,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,348,Band 66,67011,132547,5,-107.89,-24.89,-66.88,-7.18,0.75,0.00,2,50.00,50.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,
2022-08-12 14:17:11.800000,-95.823128,41.209080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-97.37,-14.53,-64.63,18.66,,14.11,2.31,7.25,7.00,2,0.00,100.00,0.00,0.00,TM4,15,,10.40,9.00,21.58,16QAM,QPSK,256QAM,43.63,7.33,,,,,23.08,0.00,,,,,161.82,7.34,,,7.89,0.00,,,,,,1.423,,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-120.80,-14.34,-86.44,4.23,9.00,8.33,2,0.00,100.00,0.00,0.00,TM4,6,,13.70,16QAM,100.00,,,,0.00,,,348,Band 66,67011,132547,5,-106.72,-26.58,-65.94,-6.50,0.67,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,,,,,,,,,,,,1.867,1.325,116442,82647
2022-08-12 14:17:11.900000,-95.823128,41.209110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-98.04,-14.36,-66.17,,-1.18,15.61,0.93,6.50,6.75,2,0.00,100.00,0.00,0.00,TM4,15,,,,23.06,,,256QAM,,5.74,,,,,,21.21,,,,,125.00,5.74,,,0.00,21.21,,,,,,,,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-119.48,-11.52,-87.95,4.40,9.40,8.20,2,0.00,100.00,0.00,0.00,TM4,6,,15.00,16QAM,100.00,,,,0.00,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,,,,,,,,,,,,,,,
2022-08-12 14:17:12.000000,-95.823128,41.209141,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,348,Band 5,2600,20600,10,-99.02,-14.75,-66.52,18.34,,16.52,0.58,6.40,6.00,2,0.00,100.00,0.00,0.00,TM4,15,4x2,,,21.50,,,256QAM,,8.34,0.43,0.43,0.29,2.28,,17.65,0.110,1.655,0.091,1.429,,8.23,4.10,2.28,,17.65,1.858,1.655,1.838,1.429,1.778,,1.757,,50470,3CA,NonCA,Band 5+Band 48+Band 2,0.00,350,Band 48,56340,,20,-120.82,-12.54,-87.89,2.93,9.00,7.67,2,0.00,100.00,0.00,0.00,TM4,6,4x4,,,,3.40,3.40,3.40,,1.703,1.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:17:12.100000,-95.823128,41.209167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-98.34,-14.56,-66.51,,,16.90,1.96,7.00,6.50,2,0.00,100.00,0.00,0.00,TM4,15,,,,21.19,,,64QAM,,9.94,,,,,,8.11,,,,,,9.94,,,,8.11,,,,,,,,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-120.21,-12.67,-87.49,4.91,9.80,8.00,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,,,,,,,,,,,,,,,
2022-08-12 14:17:12.200000,-95.823128,41.209198,,,,,,,,,,,10,23.000,261.000,21.000,18,77.000,346.000,30.000,23,51.000,275.000,18.000,24,12.000,140.000,20.000,,,,,,348,Band 5,2600,20600,10,-97.21,-14.26,-65.65,19.96,,15.94,1.93,7.75,7.50,2,0.00,100.00,0.00,0.00,TM4,15,,9.17,9.00,21.18,QPSK,16QAM,64QAM,26.89,8.13,,,,,20.00,6.25,,,,,151.27,8.12,,,7.14,6.25,,,,,2.676,,2.687,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-119.17,-12.40,-86.78,4.96,10.00,9.00,2,0.00,100.00,0.00,0.00,TM4,6,,16.08,16QAM,99.38,,,,0.00,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,,,,,,,,,,,,,,,
2022-08-12 14:17:12.300000,-95.823128,41.209229,-95.823130,41.209230,14:17:13,359,118,118.00,33.40,1,2,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-98.77,-15.04,-66.37,19.16,0.00,15.77,0.65,7.00,7.13,2,0.00,100.00,0.00,0.00,TM4,15,,,,21.69,,,256QAM,,6.29,,,,,,9.38,,,,,,6.29,,,,9.38,,,,,,,,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-120.64,-11.86,-88.61,3.43,9.00,8.00,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,,,,,,,,,,,,2.541,1.282,158493,79978
2022-08-12 14:17:12.400000,-95.823128,41.209259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-97.80,-15.09,-65.56,19.56,,16.95,0.82,7.67,4.67,2,25.00,75.00,0.00,0.00,TM4,15,,,,19.41,,,64QAM,,9.41,,,,,,9.38,,,,,,9.41,,,,9.38,,,,,,,,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-118.98,-14.14,-84.83,5.44,9.80,9.00,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,,,,,,,,,,,,,,,
2022-08-12 14:17:12.500000,-95.823128,41.209290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-97.72,-14.60,-66.09,,,17.81,0.90,6.25,6.25,2,0.00,100.00,0.00,0.00,TM4,15,,10.00,9.00,22.18,16QAM,QPSK,64QAM,15.50,8.88,,,,,0.00,6.25,,,,,135.50,8.88,,,3.13,6.25,,,,,2.363,,2.357,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-117.33,-14.42,-82.90,3.87,9.00,8.67,2,0.00,100.00,0.00,0.00,TM4,6,,16.08,16QAM,100.00,,,,0.00,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,,,,,,,,,,,,,,,
2022-08-12 14:17:12.600000,-95.823128,41.209320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-98.73,-14.89,-66.43,19.78,,17.53,1.79,6.40,6.40,2,0.00,100.00,0.00,0.00,TM4,15,,,,21.83,,,256QAM,,8.06,,,,,,15.15,,,,,,8.08,,,,15.15,,,,,,,,1.316,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-121.06,-14.20,-86.74,1.73,8.25,8.00,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,,,,,,,,,,1.00,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,,,,,,,,,,,,,,,
2022-08-12 14:17:12.700000,-95.823128,41.209351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-97.19,-13.80,-66.25,,,16.93,1.67,7.40,7.60,2,0.00,100.00,0.00,0.00,TM4,15,,,,21.00,,,64QAM,,9.53,,,,,,18.75,,,,,,9.53,,,,18.75,,,,,0.532,,0.505,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-124.31,-18.38,-85.89,0.44,6.67,7.33,2,0.00,100.00,0.00,0.00,TM4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:17:12.800000,-95.823128,41.209381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-98.20,-15.13,-66.08,20.04,,17.35,1.19,7.00,6.20,2,0.00,100.00,0.00,0.00,TM4,15,,8.00,8.50,18.50,QPSK,QPSK,64QAM,23.00,11.00,,,,,0.00,9.09,,,,,93.00,11.00,,,3.45,9.09,,,,,,,,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-122.55,-17.32,-84.83,2.88,8.25,7.25,2,0.00,100.00,0.00,0.00,TM4,14,,13.63,16QAM,49.00,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.036,1.354,64869,84784
