TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
2022-08-11 17:10:52.100000,-103.377693,40.388252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,Band 2,850,18850,10,10,-106.22,-11.36,-77.73,24.00,,22.15,5.21,8.00,1,100.00,0.00,0.00,0.00,TM3,,11.65,,4.54,16QAM,,QPSK,13.19,8.28,,,,,5.00,10.71,,,,,13.19,8.26,,,5.00,10.71,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461,1.099,28869,68796,
2022-08-11 17:10:52.160005,-103.377670,40.388264,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:52.200000,-103.377655,40.388271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,Band 2,850,18850,10,10,-107.96,-10.93,-80.01,24.00,7.82,22.28,4.27,7.00,1,100.00,0.00,0.00,0.00,TM3,,6.94,,4.81,16QAM,,QPSK,17.78,5.00,,,,,25.00,13.46,,,,,17.78,4.99,,,25.00,13.46,,,,,0.379,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:52.285115,-103.377625,40.388287,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:52.300000,-103.377625,40.388290,,,,,,,,,,,8,21.000,285.000,22.000,10,70.000,25.000,24.000,18,17.000,149.000,22.000,23,47.000,80.000,35.000,,,,,,96,Band 2,850,18850,10,10,-108.21,-11.84,-79.11,24.00,,21.35,4.91,7.00,1,100.00,0.00,0.00,0.00,TM3,,6.05,,4.94,16QAM,,QPSK,22.43,6.09,,,,,4.76,13.73,,,,,22.43,6.11,,,4.76,13.73,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:52.400000,-103.377586,40.388309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,Band 2,850,18850,10,10,-107.23,-11.47,-77.66,24.00,,22.33,5.41,7.50,1,100.00,0.00,0.00,0.00,TM3,,5.30,,4.67,QPSK,,QPSK,19.81,4.51,,,,,5.00,14.81,,,,,19.81,4.48,,,5.00,14.81,,,,,0.280,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:52.500000,-103.377556,40.388332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,Band 2,850,18850,10,10,-106.68,-11.09,-78.20,24.00,,22.06,6.00,8.00,1,100.00,0.00,0.00,0.00,TM3,,6.70,,4.58,16QAM,,QPSK,25.96,4.61,,,,,0.00,5.88,,,,,25.96,4.61,,,0.00,5.88,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429
2022-08-11 17:10:52.560399,-103.377533,40.388344,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:52.600000,-103.377518,40.388351,-103.377520,40.388350,16:10:53,52,135,135.00,37.10,1,2,,,,,,,,,,,,,,,,,,,,,,,96,Band 2,850,18850,10,10,-106.62,-10.16,-79.46,23.96,,22.51,5.16,8.00,1,100.00,0.00,0.00,0.00,TM3,,7.14,,4.85,16QAM,,QPSK,21.04,9.07,,,,,9.52,9.46,,,,,21.04,9.02,,,9.52,9.46,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336,1.116,20962,69630,
2022-08-11 17:10:52.700000,-103.377480,40.388374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,Band 2,850,18850,10,10,-107.81,-11.93,-78.20,23.66,,22.22,5.03,8.00,1,100.00,0.00,0.00,0.00,TM3,,10.92,,4.43,16QAM,,QPSK,15.73,12.73,,,,,6.67,8.57,,,,,15.73,12.73,,,6.67,8.57,,,,,0.577,0.325,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:52.721314,-103.377472,40.388378,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:52.800000,-103.377449,40.388393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,Band 2,850,18850,10,10,-108.11,-10.89,-77.92,24.00,,21.49,3.69,7.50,1,100.00,0.00,0.00,0.00,TM3,,11.96,,4.73,16QAM,,QPSK,13.78,10.12,,,,,5.00,14.00,,,,,13.78,10.20,,,5.00,14.00,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:52.881333,-103.377419,40.388409,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:52.900000,-103.377411,40.388416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,Band 2,850,18850,10,10,-112.23,-12.66,-80.85,23.20,,21.90,-2.20,5.00,1,100.00,0.00,0.00,0.00,TM3,,9.69,,4.47,QPSK,,QPSK,7.61,14.22,,,,,40.91,18.92,,,,,7.61,14.22,,,40.91,18.92,,,,,0.273,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:53.000000,-103.377373,40.388435,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,96,Band 2,850,18850,10,10,-117.21,-17.13,-82.35,,11.96,21.79,-6.08,0.00,1,100.00,0.00,0.00,0.00,TM3,2x4,8.20,,4.36,QPSK,,QPSK,25.50,7.29,14.30,14.30,0.00,2.64,80.00,18.18,0.916,0.187,0.651,0.164,25.50,7.29,14.30,2.64,80.00,18.18,0.916,0.187,0.651,0.164,,,,0.247,20,NonCA,NonCA,Band 2,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383
2022-08-11 17:10:53.100000,-103.377335,40.388458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,Band 2,850,18850,10,10,-112.90,-14.41,-81.42,24.00,,21.53,1.56,4.00,1,100.00,0.00,0.00,0.00,TM3,,6.14,,3.42,QPSK,,QPSK,39.78,3.49,,,,,43.48,6.67,,,,,39.78,3.54,,,43.48,6.67,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316,1.360,19747,85024,
2022-08-11 17:10:53.200000,-103.377304,40.388477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,Band 2,850,18850,10,10,-111.29,-13.06,-81.25,24.00,,22.85,1.56,5.50,1,100.00,0.00,0.00,0.00,TM3,,,,1.98,,,QPSK,,3.00,,,,,,13.89,,,,,,3.00,,,,13.89,,,,,0.583,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:53.300000,-103.377266,40.388496,,,,,,,,,,,8,21.000,285.000,20.000,10,70.000,25.000,24.000,18,17.000,149.000,25.000,23,47.000,80.000,35.000,,,,,,96,Band 2,850,18850,10,10,-115.13,-15.18,-81.34,24.00,,22.36,-3.60,2.00,1,100.00,0.00,0.00,0.00,TM3,,5.81,,2.62,QPSK,,QPSK,30.62,4.63,,,,,22.86,4.88,,,,,31.28,4.67,,,22.86,4.88,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:53.400000,-103.377228,40.388519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,Band 2,850,18850,10,10,-119.15,-18.57,-81.20,24.00,,21.45,-5.27,2.00,1,100.00,0.00,0.00,0.00,TM3,,,,4.85,,,QPSK,,6.23,,,,,,3.57,,,,,,6.23,,,,3.57,,,,,0.247,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:53.444089,-103.377213,40.388527,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:53.500000,-103.377197,40.388538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,Band 2,850,18850,10,10,-120.02,-19.00,-81.77,23.76,16.77,22.91,-6.33,2.00,1,100.00,0.00,0.00,0.00,TM3,,2.92,,4.89,QPSK,,QPSK,29.26,7.74,,,,,39.13,10.53,,,,,29.26,7.54,,,39.13,10.53,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.582
2022-08-11 17:10:53.600000,-103.377159,40.388561,-103.377160,40.388560,16:10:54,52,135,135.00,38.45,1,2,,,,,,,,,,,,,,,,,,,,,,,96,Band 2,850,18850,10,10,-120.94,-19.93,-81.99,,,21.72,-5.07,2.00,1,100.00,0.00,0.00,0.00,TM3,,0.12,,4.39,QPSK,,QPSK,33.00,11.24,,,,,25.81,3.23,,,,,34.26,11.25,,,25.81,3.23,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.413,1.208,25796,75476,
2022-08-11 17:10:53.603271,-103.377159,40.388561,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:53.644425,-103.377144,40.388569,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:53.683203,-103.377129,40.388577,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:53.694044,-103.377129,40.388580,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Attempt,Handover Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:53.700000,-103.377121,40.388580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-109.37,-13.51,-78.21,23.80,,22.78,0.53,,,,,,,,,0.09,,1.91,QPSK,,QPSK,41.13,3.04,,,,,0.00,0.00,,,,,41.13,3.04,,,0.00,0.00,,,,,0.000,0.187,0.000,0.123,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:53.705887,-103.377121,40.388580,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Success,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:53.706495,-103.377121,40.388584,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:53.717223,-103.377121,40.388584,,,,,,,,,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:53.717254,-103.377121,40.388584,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:53.717685,-103.377121,40.388584,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:53.800000,-103.377090,40.388599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-109.20,-13.78,-78.17,23.96,,23.45,-1.84,7.00,,,,,,TM2,,1.19,,2.84,QPSK,,QPSK,47.22,3.63,,,,,0.00,6.25,,,,,47.22,3.63,,,0.00,6.25,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:53.900000,-103.377052,40.388622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-110.21,-14.45,-78.64,23.99,,23.47,-2.64,6.00,,,,,,TM2,,2.81,,5.09,QPSK,,QPSK,38.29,3.80,,,,,0.00,0.00,,,,,38.16,3.80,,,0.00,0.00,,,,,1.091,,0.007,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:54.000000,-103.377022,40.388641,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,109,Band 2,850,18850,10,10,-110.09,-15.12,-77.88,24.00,,23.50,-3.35,6.00,,,,,,TM2,2x4,2.22,,5.03,QPSK,,QPSK,33.57,6.21,8.07,8.07,0.00,7.03,0.00,0.00,0.634,0.610,0.634,0.560,33.57,6.19,8.07,7.03,0.00,0.00,0.634,0.610,0.634,0.560,,,,0.226,20,NonCA,NonCA,Band 2,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.464
2022-08-11 17:10:54.100000,-103.376984,40.388660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-109.78,-15.06,-77.74,24.00,,23.50,-3.00,5.67,,,,,,TM2,,1.61,,4.66,QPSK,,QPSK,30.13,9.18,,,,,0.00,3.00,,,,,30.13,9.18,,,0.00,3.00,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.657,1.336,41060,83482,
2022-08-11 17:10:54.200000,-103.376945,40.388680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-109.81,-15.34,-77.49,24.00,,23.41,-2.86,5.50,,,,,,TM2,,2.60,,4.65,QPSK,,QPSK,33.47,9.63,,,,,0.00,2.04,,,,,33.50,9.63,,,0.00,2.04,,,,,0.465,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:54.300000,-103.376915,40.388699,,,,,,,,,,,8,21.000,285.000,21.000,10,70.000,25.000,24.000,18,17.000,149.000,26.000,23,47.000,80.000,35.000,,,,,,109,Band 2,850,18850,10,10,-109.98,-15.11,-77.89,24.00,,23.35,-2.43,6.00,,,,,,TM2,,1.48,,4.53,QPSK,,QPSK,21.26,10.82,,,,,0.00,5.05,,,,,21.26,10.83,,,0.00,5.05,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:54.400000,-103.376877,40.388721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-110.06,-14.80,-78.26,23.59,,22.81,-2.48,6.00,,,,,,TM2,,2.91,,4.30,QPSK,,QPSK,33.52,13.21,,,,,0.00,10.39,,,,,33.52,13.20,,,0.00,10.39,,,,,0.487,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:54.473091,-103.376854,40.388733,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:54.473738,-103.376854,40.388733,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA2,eventA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:54.500000,-103.376846,40.388741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-109.35,-14.86,-77.52,23.24,,22.02,-1.07,5.33,,,,,,TM2,,3.50,,3.74,QPSK,,QPSK,25.15,13.89,,,,,0.00,14.71,,,,,25.15,13.00,,,0.00,14.71,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.602
2022-08-11 17:10:54.600000,-103.376808,40.388760,-103.376810,40.388760,16:10:55,52,135,135.00,37.10,1,2,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-109.12,-14.62,-77.51,23.86,,22.90,-1.24,5.50,,,,,,TM2,,6.13,,4.62,QPSK,,QPSK,22.04,12.65,,,,,0.00,10.71,,,,,22.04,12.66,,,0.00,10.71,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.488,1.406,30493,87894,
2022-08-11 17:10:54.700000,-103.376770,40.388783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-109.31,-14.86,-77.42,23.91,,21.51,-1.86,5.00,,,,,,TM2,,6.26,,4.67,QPSK,,QPSK,27.35,12.20,,,,,0.00,7.14,,,,,27.35,12.17,,,0.00,7.14,,,,,0.527,,0.006,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:54.800000,-103.376740,40.388802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-109.05,-14.79,-77.27,23.64,17.84,22.45,-1.11,5.50,,,,,,TM2,,5.64,,4.13,QPSK,,QPSK,39.40,11.89,,,,,0.00,13.21,,,,,25.29,11.89,,,0.00,13.21,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:54.900000,-103.376701,40.388824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-109.24,-14.44,-77.76,23.66,,21.35,-2.08,5.67,,,,,,TM2,,6.74,,4.59,QPSK,,QPSK,31.87,13.31,,,,,0.00,12.00,,,,,31.87,13.14,,,0.00,12.00,,,,,0.870,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:55.000000,-103.376671,40.388844,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,109,Band 2,850,18850,10,10,-109.04,-14.24,-77.76,23.86,,22.39,-1.45,6.00,,,,,,TM2,2x4,6.67,,4.41,QPSK,,QPSK,13.91,12.31,4.81,4.81,0.00,6.43,21.74,5.77,0.574,0.489,0.559,0.445,13.91,12.32,4.81,6.43,21.74,5.77,0.574,0.489,0.559,0.445,,,,0.532,20,NonCA,NonCA,Band 2,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.560
2022-08-11 17:10:55.100000,-103.376633,40.388863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-109.13,-13.94,-78.20,23.34,,21.20,-0.93,5.67,,,,,,TM2,,6.03,,4.38,QPSK,,QPSK,20.94,13.33,,,,,6.45,13.46,,,,,16.96,13.38,,,6.45,13.46,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.680,1.314,42590,82289,
2022-08-11 17:10:55.154788,-103.376610,40.388874,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:55.154803,-103.376610,40.388874,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA2,eventA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:55.200000,-103.376595,40.388885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-107.29,-11.93,-78.38,23.92,,22.34,0.77,7.00,,,,,,TM2,,6.48,,4.69,QPSK,,QPSK,24.09,12.17,,,,,0.00,9.62,,,,,24.09,12.18,,,0.00,9.62,,,,,0.472,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
