TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
2022-08-12 12:30:06.500000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.80,-16.14,-68.91,23.00,12.88,9.03,2.64,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,6.33,9.00,6.22,16QAM,16QAM,QPSK,9.17,20.91,,,,,0.00,0.00,,,,,50.21,15.18,,,2.56,0.00,,,,,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-105.81,-15.18,-70.52,7.17,11.75,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,16.15,64QAM,33.85,,,,0.00,,,365,Band 71,68661,133197,5,-106.45,-15.42,-76.79,4.64,6.38,6.13,2,0.00,100.00,0.00,0.00,TM4,13,,7.31,9.33,16QAM,16QAM,7.15,,,,8.00,,,,,,,3.073
2022-08-12 12:30:06.600000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.96,-16.35,-68.83,,,9.57,2.08,7.00,6.43,2,0.00,100.00,0.00,0.00,TM4,10,,7.22,7.21,8.21,16QAM,16QAM,QPSK,6.44,24.26,,,,,0.00,3.33,,,,,50.19,24.42,,,3.64,3.33,,,,,3.075,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-106.66,-15.73,-70.83,7.93,12.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,19.07,64QAM,34.29,,,,14.29,,,365,Band 71,68661,133197,5,-106.41,-15.78,-76.58,4.82,6.13,6.13,2,0.00,100.00,0.00,0.00,TM4,13,,6.72,9.44,16QAM,16QAM,9.56,,,,5.56,,,2.864,0.346,170763,20633,
2022-08-12 12:30:06.700000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.88,-15.91,-69.21,22.95,13.50,8.51,2.94,7.00,6.50,2,0.00,100.00,0.00,0.00,TM4,10,,7.62,9.27,11.00,16QAM,16QAM,16QAM,6.00,16.44,,,,,0.00,0.00,,,,,49.37,15.13,,,1.33,0.00,,,,,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.00,-14.31,-72.37,11.31,9.80,4.60,2,40.00,60.00,0.00,0.00,TM4,10,,18.67,64QAM,33.67,,,,0.00,,,365,Band 71,68661,133197,5,-106.08,-15.46,-76.60,4.97,7.25,6.75,2,0.00,100.00,0.00,0.00,TM4,13,,6.73,10.09,16QAM,64QAM,9.55,,,,4.55,,,,,,,
2022-08-12 12:30:06.800000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.33,-15.26,-69.30,,13.00,10.75,4.03,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,7.03,10.50,13.93,16QAM,16QAM,16QAM,6.38,14.00,,,,,0.00,0.00,,,,,44.26,14.21,,,8.20,0.00,,,,,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.34,-15.36,-71.98,11.11,13.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,17.05,64QAM,36.21,,,,15.38,,,365,Band 71,68661,133197,5,-106.29,-14.96,-77.27,5.11,6.67,6.17,2,0.00,100.00,0.00,0.00,TM4,13,,9.11,10.63,16QAM,64QAM,10.05,,,,17.14,,,,,,,
2022-08-12 12:30:06.900000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-102.67,-14.03,-69.89,,,10.71,3.40,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,6.90,11.08,14.41,16QAM,64QAM,16QAM,5.38,10.56,,,,,0.00,6.25,,,,,65.49,10.56,,,0.00,6.25,,,,,3.061,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.08,-12.67,-74.06,12.80,11.60,3.20,1,60.00,40.00,0.00,0.00,TM4,3,,18.29,64QAM,47.43,,,,0.00,,,365,Band 71,68661,133197,5,-106.50,-14.53,-77.78,4.85,7.00,6.00,2,0.00,100.00,0.00,0.00,TM4,13,,7.75,8.64,16QAM,16QAM,12.75,,,,0.00,,,,,,,
2022-08-12 12:30:07.000000,-95.804047,41.260700,-95.804050,41.260700,12:30:06,0,0,0.00,0.00,1,2,,11,17.000,89.000,23.000,18,35.000,294.000,32.000,23,13.000,234.000,33.000,25,14.000,217.000,26.000,LTE(3CA),,,,LTE Qualcomm,233,Band 2,1123,19123,15,15,-103.19,-15.08,-69.38,22.82,11.50,7.29,3.20,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,4x4,8.17,11.36,14.70,16QAM,64QAM,16QAM,5.17,10.31,1.57,1.56,0.88,3.09,0.00,33.33,0.723,0.451,0.704,0.408,56.68,10.24,9.25,3.09,10.67,33.33,4.882,0.451,4.387,0.408,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,0.00,479,Band 66,66786,132322,20,20,-108.67,-13.44,-75.23,12.45,11.25,4.50,2,50.00,50.00,0.00,0.00,TM4,10,4x4,14.09,64QAM,39.67,6.13,6.12,2.85,31.58,3.375,2.987,365,Band 71,68661,133197,5,-106.34,-13.58,-78.52,4.55,6.75,6.00,2,0.00,100.00,0.00,0.00,TM4,13,4x2,7.83,10.00,64QAM,16QAM,10.67,1.55,1.55,1.12,9.52,0.784,0.697,,,,,3.209
2022-08-12 12:30:07.100000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.69,-15.70,-69.18,,,6.78,2.72,6.86,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,8.08,13.21,9.23,16QAM,64QAM,QPSK,4.80,24.48,,,,,5.13,7.41,,,,,71.29,25.70,,,6.17,7.41,,,,,3.287,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-108.96,-13.10,-75.03,13.79,8.43,7.86,2,0.00,100.00,0.00,0.00,TM4,10,,6.80,16QAM,54.40,,,,0.00,,,365,Band 71,68661,133197,5,-106.72,-13.92,-78.62,5.21,6.88,6.25,2,0.00,100.00,0.00,0.00,TM4,13,,7.75,7.80,16QAM,16QAM,12.08,,,,13.64,,,,,,,
2022-08-12 12:30:07.200000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.35,-15.16,-69.38,,11.48,8.01,2.33,6.67,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,7.44,11.90,13.93,16QAM,64QAM,16QAM,4.86,16.60,,,,,1.79,7.14,,,,,56.92,16.50,,,4.17,7.14,,,,,,,,0.378,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-108.46,-14.01,-74.12,12.99,8.80,8.20,2,0.00,100.00,0.00,0.00,TM4,10,,10.00,16QAM,40.75,,,,0.00,,,365,Band 71,68661,133197,5,-106.84,-13.45,-79.30,6.76,7.00,6.50,2,0.00,100.00,0.00,0.00,TM4,13,,10.00,11.38,16QAM,64QAM,10.13,,,,12.50,,,,,,,
2022-08-12 12:30:07.300000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.05,-15.44,-68.86,22.86,11.42,8.07,2.25,6.67,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,6.96,10.67,14.07,16QAM,64QAM,16QAM,4.67,12.25,,,,,0.00,8.70,,,,,56.98,12.06,,,1.30,8.70,,,,,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-108.85,-14.81,-74.05,10.88,9.40,4.20,2,40.00,60.00,0.00,0.00,TM4,10,,12.00,64QAM,37.82,,,,4.76,,,365,Band 71,68661,133197,5,-106.24,-14.17,-78.09,4.02,6.00,6.00,2,0.00,100.00,0.00,0.00,TM4,13,,5.18,6.44,16QAM,16QAM,13.73,,,,0.00,,,,,,,
2022-08-12 12:30:07.400000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.30,-16.00,-68.51,,,6.74,2.58,6.60,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,7.86,13.47,16.23,16QAM,64QAM,16QAM,5.41,11.69,,,,,5.45,20.00,,,,,70.28,11.20,,,9.18,20.00,,,,,3.199,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-108.47,-15.33,-73.06,6.70,10.60,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,15.13,64QAM,50.75,,,,17.65,,,365,Band 71,68661,133197,5,-106.30,-14.55,-77.75,5.37,6.00,6.00,2,0.00,100.00,0.00,0.00,TM4,13,,7.38,9.77,16QAM,64QAM,13.69,,,,11.54,,,3.226,0.312,294414,28426,
2022-08-12 12:30:07.500000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-104.01,-15.38,-69.89,22.68,10.48,5.66,2.20,6.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,8.13,10.16,15.89,16QAM,16QAM,16QAM,5.87,11.06,,,,,0.00,0.00,,,,,101.09,11.12,,,0.00,0.00,,,,,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-108.11,-14.89,-73.24,6.86,10.67,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,13.63,64QAM,77.50,,,,0.00,,,365,Band 71,68661,133197,5,-106.74,-13.54,-79.21,3.88,5.83,3.50,2,16.67,83.33,0.00,0.00,TM4,13,,5.20,5.70,16QAM,QPSK,16.30,,,,0.00,,,,,,,3.188
2022-08-12 12:30:07.600000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-104.58,-13.50,-71.77,,,7.63,6.14,7.00,8.00,2,0.00,100.00,0.00,0.00,TM4,10,,8.34,12.10,14.56,16QAM,64QAM,16QAM,4.55,11.84,,,,,0.00,6.25,,,,,67.39,11.83,,,3.33,6.25,,,,,3.135,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-108.29,-14.58,-73.72,11.06,9.80,4.60,2,40.00,60.00,0.00,0.00,TM4,10,,16.89,64QAM,50.67,,,,0.00,,,365,Band 71,68661,133197,5,-107.13,-13.13,-80.01,7.39,10.80,0.00,1,100.00,0.00,0.00,0.00,TM4,13,,16.18,,64QAM,,12.36,,,,18.18,,,,,,,
2022-08-12 12:30:07.700000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-104.65,-14.50,-71.35,,10.46,6.78,3.70,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,9.90,13.60,14.78,16QAM,64QAM,16QAM,4.19,12.83,,,,,0.00,0.00,,,,,67.73,12.83,,,2.33,0.00,,,,,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-108.72,-12.84,-75.86,10.27,10.20,3.00,1,60.00,40.00,0.00,0.00,TM4,3,,11.20,64QAM,50.40,,,,10.00,,,365,Band 71,68661,133197,5,-107.64,-12.25,-81.42,5.00,9.75,0.00,1,100.00,0.00,0.00,0.00,TM4,13,,13.71,,64QAM,,15.14,,,,0.00,,,,,,,
2022-08-12 12:30:07.800000,-95.804047,41.260700,,,,,,,,,,,11,17.000,89.000,25.000,18,35.000,294.000,32.000,23,13.000,234.000,33.000,25,14.000,217.000,26.000,,,,,,233,Band 2,1123,19123,15,15,-103.88,-14.06,-71.06,22.72,,6.24,3.77,7.00,7.33,2,0.00,100.00,0.00,0.00,TM4,10,,9.46,12.93,15.44,16QAM,64QAM,16QAM,4.39,12.45,,,,,1.82,4.55,,,,,79.10,12.96,,,4.21,4.55,,,,,,0.387,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-108.75,-15.35,-73.34,8.07,10.00,4.17,2,50.00,50.00,0.00,0.00,TM4,10,,15.00,64QAM,58.00,,,,15.00,,,365,Band 71,68661,133197,5,-107.39,-12.50,-80.92,7.13,8.67,2.83,2,50.00,50.00,0.00,0.00,TM4,13,,11.47,9.00,64QAM,16QAM,13.27,,,,0.00,,,2.988,0.335,150507,16863,
2022-08-12 12:30:07.900000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.20,-14.96,-69.21,,9.94,11.53,3.20,6.80,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,9.30,11.09,13.73,16QAM,64QAM,16QAM,5.33,11.47,,,,,2.63,15.00,,,,,58.11,11.26,,,4.23,15.00,,,,,3.240,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-108.59,-14.81,-73.77,8.57,11.75,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,14.67,64QAM,45.00,,,,0.00,,,365,Band 71,68661,133197,5,-106.63,-14.04,-78.61,9.31,8.67,7.67,2,0.00,100.00,0.00,0.00,TM4,13,,11.40,12.22,64QAM,64QAM,7.40,,,,10.53,,,,,,,
2022-08-12 12:30:08.000000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,233,Band 2,1123,19123,15,15,-104.60,-13.90,-71.95,22.78,,11.04,2.88,7.00,6.83,2,0.00,100.00,0.00,0.00,TM4,10,4x4,9.26,10.43,11.94,16QAM,16QAM,16QAM,4.59,15.83,1.99,1.99,1.22,5.00,2.44,0.00,0.803,0.520,0.743,0.476,66.36,16.59,9.62,5.00,6.10,0.00,5.019,0.520,4.582,0.476,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,0.00,479,Band 66,66786,132322,20,20,-109.61,-14.22,-75.40,10.20,8.83,4.67,2,33.33,66.67,0.00,0.00,TM4,10,4x4,14.17,64QAM,52.33,6.56,6.56,1.36,11.11,3.486,3.172,365,Band 71,68661,133197,5,-106.99,-12.18,-80.74,10.72,8.60,7.80,2,0.00,100.00,0.00,0.00,TM4,13,4x2,11.64,14.08,64QAM,64QAM,7.85,1.08,1.04,1.06,8.70,0.729,0.667,,,,,2.934
2022-08-12 12:30:08.100000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-106.54,-14.76,-73.01,,10.59,7.07,2.70,6.38,6.25,2,0.00,100.00,0.00,0.00,TM4,10,,8.24,11.71,9.05,16QAM,64QAM,QPSK,4.00,21.00,,,,,0.00,0.00,,,,,94.00,21.43,,,0.00,0.00,,,,,3.152,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-111.32,-14.45,-76.51,7.60,11.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,15.25,64QAM,77.00,,,,0.00,,,365,Band 71,68661,133197,5,-109.13,-12.29,-82.27,9.14,7.50,6.50,2,0.00,100.00,0.00,0.00,TM4,13,,9.75,9.75,64QAM,16QAM,13.00,,,,0.00,,,,,,,
2022-08-12 12:30:08.200000,-95.804047,41.260700,-95.804050,41.260700,12:30:06,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-106.17,-15.20,-72.20,,,4.81,2.47,6.00,5.75,2,0.00,100.00,0.00,0.00,TM4,10,,8.25,9.50,10.43,16QAM,16QAM,QPSK,5.00,22.14,,,,,2.27,0.00,,,,,70.20,22.65,,,1.54,0.00,,,,,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-111.27,-15.28,-75.88,7.90,11.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,16.78,64QAM,54.67,,,,0.00,,,365,Band 71,68661,133197,5,-108.75,-13.13,-81.14,10.18,7.67,7.33,2,0.00,100.00,0.00,0.00,TM4,13,,11.83,12.00,64QAM,64QAM,11.00,,,,0.00,,,3.159,0.314,158724,15803,
2022-08-12 12:30:08.300000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-105.86,-15.53,-71.43,22.96,11.02,6.91,2.41,6.00,5.25,2,0.00,100.00,0.00,0.00,TM4,10,,8.71,8.19,12.53,16QAM,16QAM,16QAM,6.52,17.58,,,,,10.34,12.00,,,,,63.57,17.52,,,13.64,12.00,,,,,,,,0.397,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-111.08,-13.88,-76.66,9.23,10.33,1.78,1,77.78,22.22,0.00,0.00,TM4,3,,15.16,64QAM,44.42,,,,18.18,,,365,Band 71,68661,133197,5,-107.73,-14.16,-79.46,9.86,8.75,7.88,2,0.00,100.00,0.00,0.00,TM4,13,,10.69,12.29,64QAM,64QAM,7.59,,,,16.67,,,,,,,
2022-08-12 12:30:08.400000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-106.15,-15.71,-71.54,22.80,,12.94,2.22,6.00,5.00,2,0.00,100.00,0.00,0.00,TM4,10,,7.93,6.73,8.47,16QAM,16QAM,QPSK,7.86,25.25,,,,,15.91,21.74,,,,,59.94,25.25,,,13.24,21.74,,,,,3.122,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-110.99,-14.44,-75.85,8.22,11.60,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,15.36,64QAM,43.64,,,,0.00,,,365,Band 71,68661,133197,5,-107.45,-13.95,-79.38,8.80,8.55,7.82,2,0.00,100.00,0.00,0.00,TM4,13,,11.43,13.33,64QAM,64QAM,8.29,,,,15.38,,,,,,,
2022-08-12 12:30:08.500000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-106.24,-15.82,-71.63,,10.42,7.08,2.23,6.00,5.00,2,0.00,100.00,0.00,0.00,TM4,10,,6.39,5.08,5.85,16QAM,16QAM,QPSK,7.29,22.29,,,,,0.00,2.78,,,,,70.99,22.35,,,0.00,2.78,,,,,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-110.67,-14.39,-75.96,7.59,11.14,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,16.50,64QAM,53.00,,,,0.00,,,365,Band 71,68661,133197,5,-107.41,-13.29,-79.89,9.44,7.57,7.14,2,0.00,100.00,0.00,0.00,TM4,13,,10.20,8.30,16QAM,16QAM,10.70,,,,0.00,,,,,,,3.633
2022-08-12 12:30:08.600000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-105.97,-15.48,-71.75,,,3.35,3.26,6.17,5.33,2,0.00,100.00,0.00,0.00,TM4,10,,6.09,5.70,9.58,16QAM,16QAM,16QAM,6.43,19.54,,,,,0.00,0.00,,,,,79.66,19.54,,,5.17,0.00,,,,,3.249,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-110.72,-13.64,-76.34,8.42,11.25,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,18.13,64QAM,65.50,,,,12.50,,,365,Band 71,68661,133197,5,-107.20,-13.84,-79.30,9.98,8.67,8.00,2,0.00,100.00,0.00,0.00,TM4,13,,11.78,13.25,64QAM,64QAM,8.00,,,,11.76,,,2.919,0.409,170005,23851,
2022-08-12 12:30:08.700000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-105.49,-15.24,-71.40,23.00,,7.84,3.02,6.80,6.00,2,0.00,100.00,0.00,0.00,TM4,10,,7.14,7.32,12.19,16QAM,16QAM,16QAM,6.89,17.62,,,,,0.00,0.00,,,,,76.74,17.69,,,4.85,0.00,,,,,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-110.99,-14.17,-76.62,8.57,11.67,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,16.65,64QAM,57.18,,,,11.76,,,365,Band 71,68661,133197,5,-106.91,-14.29,-78.35,9.71,7.83,7.50,2,0.00,100.00,0.00,0.00,TM4,13,,9.27,10.38,64QAM,16QAM,11.38,,,,9.68,,,,,,,
