,TIME_STAMP,Lon,Lat,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
122,2022-08-11 15:50:21.100000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-76.66,-12.28,-45.63,6.28,,-26.54,16.0,6.0,14.5,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,38405.0,NonCA,,Band 66,0.002,0.003,132.0,198.0,
123,2022-08-11 15:50:21.200000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-78.31,-10.8,-48.8,,-17.02,-21.52,12.58,12.22,4.44,1.0,75.0,25.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,,,,,
124,2022-08-11 15:50:21.300000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-79.38,-10.0,-50.63,,,-20.97,11.35,12.33,4.33,1.0,66.67,33.33,0.0,0.0,TM4,7.0,,3.67,9.0,,QPSK,QPSK,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,0.003,38405.0,NonCA,,Band 66,,,,,
125,2022-08-11 15:50:21.400000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-79.63,-14.94,-45.94,,,-13.44,13.4,13.0,3.25,1.0,60.0,40.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.0,,38405.0,NonCA,,Band 66,,,,,
126,2022-08-11 15:50:21.500000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-79.0,-8.84,-51.16,,,-23.0,12.8,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38405.0,NonCA,,Band 66,,,,,0.002
127,2022-08-11 15:50:21.600000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-78.69,-12.83,-47.08,,,-18.23,14.23,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,3.0,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,0.0,,38405.0,NonCA,,Band 66,0.003,0.002,198.0,132.0,
128,2022-08-11 15:50:21.700000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-77.25,-7.94,-50.56,,,-20.08,11.55,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,,,23.63,,,256QAM,,3.15,,,,,,,,,,,,3.15,,,,,,,,,0.002,,,,38405.0,NonCA,NonCA,Band 66,,,,,
129,2022-08-11 15:50:21.800000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.56,-12.06,-49.75,,,-24.4,10.13,14.29,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38405.0,NonCA,,Band 66,,,,,
130,2022-08-11 15:50:21.900000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.06,-14.25,-47.06,,-15.28,-22.46,11.7,13.6,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,14.67,,,QPSK,,,4.0,,,,,,0.0,33.33,,,,,4.0,,,,0.0,33.33,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,,,,,
131,2022-08-11 15:50:22.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,484.0,Band 66,66711.0,132247.0,15.0,15.0,-81.78,-13.78,-49.23,,,-18.0,9.3,12.33,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,4x2,,,,,,,,,0.06,0.06,0.0,0.06,,,0.009,0.03,0.008,0.023,,,0.06,0.06,,,0.009,0.03,0.008,0.023,,,,,38405.0,NonCA,,Band 66,,,,,0.003
132,2022-08-11 15:50:22.100000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.63,-11.94,-49.94,,,-23.0,11.6,14.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,,,,38405.0,NonCA,,Band 66,0.002,0.003,132.0,198.0,
133,2022-08-11 15:50:22.200000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.9,-11.71,-50.42,,,-18.25,8.77,12.71,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,3.0,,19.4,QPSK,,64QAM,4.0,3.43,,,,,0.0,,,,,,4.0,3.43,,,0.0,,,,,,0.002,,0.0,,38405.0,NonCA,NonCA,Band 66,,,,,
134,2022-08-11 15:50:22.300000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-82.38,-13.42,-50.19,,,-23.31,5.0,12.29,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.003,38405.0,NonCA,,Band 66,,,,,
135,2022-08-11 15:50:22.400000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-84.33,-15.16,-50.19,6.67,,-26.55,4.85,10.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,7.2,,,QPSK,,,4.0,,,,,,20.0,,,,,,4.0,,,,20.0,,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,,,,,
136,2022-08-11 15:50:22.500000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-84.97,-16.06,-48.25,,-15.17,-20.44,1.4,10.25,0.0,1.0,100.0,0.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,38405.0,NonCA,,Band 66,,,,,0.002
137,2022-08-11 15:50:22.600000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-86.3,-15.75,-51.8,,,-19.1,3.45,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.0,,38405.0,NonCA,,Band 66,0.002,0.002,132.0,132.0,
138,2022-08-11 15:50:22.700000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-83.4,-14.38,-49.52,,,-22.46,4.97,11.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,38405.0,NonCA,,Band 66,,,,,
139,2022-08-11 15:50:22.800000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-82.94,-14.56,-49.63,,,-18.5,3.4,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,10.0,,,QPSK,,,4.0,,,,,,0.0,20.0,,,,,4.0,,,,0.0,20.0,,,,,,,,,38405.0,NonCA,,Band 66,,,,,
140,2022-08-11 15:50:22.900000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-84.0,-15.5,-49.75,,,-24.52,4.3,10.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,12.0,,,QPSK,,3.08,,,,,,,,,,,,3.08,,,,,,,,,0.002,,0.0,,38405.0,NonCA,NonCA,Band 66,,,,,
141,2022-08-11 15:50:23.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,484.0,Band 66,66711.0,132247.0,15.0,15.0,-84.15,-16.35,-48.63,,,-14.83,9.63,12.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,,,,,,,,,0.06,0.06,0.0,0.06,,0.0,0.006,0.022,0.006,0.022,,,0.06,0.06,,0.0,0.006,0.022,0.006,0.022,,,,,38405.0,NonCA,,Band 66,,,,,0.003
142,2022-08-11 15:50:23.100000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-82.41,-12.63,-51.0,,,-18.82,8.95,13.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,6.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,38405.0,NonCA,,Band 66,0.003,0.003,198.0,198.0,
143,2022-08-11 15:50:23.200000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-84.17,-15.65,-49.79,,-15.08,-18.85,4.93,12.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,,,,,
144,2022-08-11 15:50:23.300000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-81.66,-17.16,-45.47,,,-18.4,10.35,13.6,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,38405.0,NonCA,,Band 66,,,,,
145,2022-08-11 15:50:23.400000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-77.61,-12.23,-46.63,,,-16.93,10.15,13.14,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,3.0,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.004,,0.0,,38405.0,NonCA,,Band 66,,,,,
146,2022-08-11 15:50:23.500000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-77.31,-7.94,-50.69,,,-18.89,10.6,9.0,9.0,2.0,20.0,80.0,0.0,0.0,TM4,4.0,,,,17.33,,,QPSK,,2.73,,,,,,,,,,,,2.73,,,,,,,,,,,,,38405.0,NonCA,NonCA,Band 66,,,,,0.002
147,2022-08-11 15:50:23.600000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-76.73,-11.98,-45.98,,,-17.38,14.73,9.71,8.43,2.0,28.57,71.43,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,38405.0,NonCA,,Band 66,0.003,0.002,198.0,132.0,
148,2022-08-11 15:50:23.700000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-75.03,-8.06,-48.22,6.24,,-20.7,12.65,14.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,6.67,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,,,,,
149,2022-08-11 15:50:23.800000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-76.42,-9.56,-48.09,,-14.26,-20.21,9.85,10.43,6.14,2.0,42.86,57.14,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,38405.0,NonCA,,Band 66,,,,,
150,2022-08-11 15:50:23.900000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-77.06,-13.38,-45.0,,,-23.0,10.2,8.2,10.6,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,,,,,
151,2022-08-11 15:50:24.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,484.0,Band 66,66711.0,132247.0,15.0,15.0,-78.42,-10.92,-48.44,,,-19.46,10.13,9.67,10.0,2.0,16.67,83.33,0.0,0.0,TM4,4.0,4x2,9.0,,,QPSK,,,4.0,,0.08,0.08,0.01,0.06,0.0,,0.01,0.023,0.009,0.023,4.0,,0.08,0.06,0.0,,0.01,0.023,0.009,0.023,,0.003,,,38405.0,NonCA,,Band 66,,,,,0.003
152,2022-08-11 15:50:24.100000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-78.38,-8.69,-50.94,,,-20.56,8.1,13.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,38405.0,NonCA,,Band 66,0.002,0.003,132.0,198.0,
153,2022-08-11 15:50:24.200000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-80.52,-11.06,-50.73,,,-19.04,7.27,12.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,,,,,
154,2022-08-11 15:50:24.300000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-81.94,-11.28,-51.91,,,-15.42,7.25,11.8,2.2,1.0,80.0,20.0,0.0,0.0,TM4,15.0,,4.75,,18.88,QPSK,,64QAM,4.0,3.0,,,,,0.0,0.0,,,,,4.0,3.0,,,0.0,0.0,,,,,,,,0.003,38405.0,NonCA,NonCA,Band 66,,,,,
155,2022-08-11 15:50:24.400000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-83.25,-13.1,-51.19,,,-24.07,6.7,13.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,38405.0,NonCA,,Band 66,,,,,
156,2022-08-11 15:50:24.500000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-86.63,-12.48,-53.75,,-16.24,-23.41,3.53,10.2,0.8,1.0,90.0,10.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,,,38405.0,NonCA,,Band 66,,,,,0.002
157,2022-08-11 15:50:24.600000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-88.66,-15.2,-53.59,,,-21.85,1.05,8.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,3.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,0.0,,38405.0,NonCA,,Band 66,0.002,0.002,132.0,132.0,
158,2022-08-11 15:50:24.700000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-89.91,-15.5,-53.09,,,-21.38,2.9,8.0,2.8,1.0,60.0,40.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,38405.0,NonCA,,Band 66,,,,,
159,2022-08-11 15:50:24.800000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-89.1,-15.81,-54.54,,,-16.79,1.93,10.14,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,,,11.8,,,QPSK,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,38405.0,NonCA,NonCA,Band 66,,,,,
160,2022-08-11 15:50:24.900000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-89.31,-15.31,-55.25,,,-17.69,2.5,10.83,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,8.25,3.0,,16QAM,QPSK,,5.0,,,,,,20.0,0.0,,,,,5.0,,,,20.0,0.0,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,,,,,
161,2022-08-11 15:50:25.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,484.0,Band 66,66711.0,132247.0,15.0,15.0,-89.25,-16.59,-53.84,7.09,,-21.74,-0.6,7.75,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,4x2,,,,,,,,,0.08,0.08,0.0,0.06,,,0.007,0.019,0.006,0.019,,,0.08,0.06,,,0.007,0.019,0.006,0.019,,,,,38405.0,NonCA,,Band 66,,,,,0.003
162,2022-08-11 15:50:25.100000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-90.27,-15.85,-55.02,,-13.48,-16.36,-0.03,9.33,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,38405.0,NonCA,,Band 66,0.003,0.003,198.0,198.0,
163,2022-08-11 15:50:25.200000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-90.06,-18.06,-53.22,,,-14.77,1.1,9.33,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,2.25,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,,,,,
164,2022-08-11 15:50:25.300000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-88.65,-18.02,-51.88,,,-14.92,0.27,9.4,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,38405.0,NonCA,,Band 66,,,,,
165,2022-08-11 15:50:25.400000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-88.01,-17.08,-52.18,,,-17.0,1.17,10.86,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,,,13.43,,,64QAM,,3.18,,,,,,0.0,,,,,,3.18,,,,0.0,,,,,0.004,0.003,0.0,,38405.0,NonCA,NonCA,Band 66,,,,,
166,2022-08-11 15:50:25.500000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-87.25,-17.0,-50.75,,,-23.42,0.2,10.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,5.4,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,38405.0,NonCA,,Band 66,,,,,0.002
167,2022-08-11 15:50:25.600000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-88.35,-15.68,-52.98,,,-19.5,1.02,11.17,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,0.0,,38405.0,NonCA,,Band 66,0.002,0.002,132.0,132.0,
168,2022-08-11 15:50:25.700000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-90.0,-16.59,-53.91,,,-21.38,-2.25,10.8,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,38405.0,NonCA,,Band 66,,,,,
169,2022-08-11 15:50:25.800000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-88.47,-14.81,-54.84,,-12.06,-17.17,2.1,10.75,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,4.5,,,QPSK,,,4.0,,,,,,25.0,0.0,,,,,4.0,,,,25.0,0.0,,,,,,,,,38405.0,NonCA,,Band 66,,,,,
170,2022-08-11 15:50:25.900000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-88.69,-15.44,-54.44,,,-20.2,5.8,11.14,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,,,,,
171,2022-08-11 15:50:26.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,484.0,Band 66,66711.0,132247.0,15.0,15.0,-89.89,-15.39,-55.75,,,-17.33,1.1,10.2,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,0.12,0.12,0.0,0.06,,0.0,0.007,0.02,0.006,0.019,,,0.12,0.06,,0.0,0.007,0.02,0.006,0.019,,,,,38405.0,NonCA,,Band 66,,,,,0.002
172,2022-08-11 15:50:26.100000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-91.34,-15.69,-56.91,,,-19.9,0.65,10.43,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,4.0,,13.57,QPSK,,64QAM,6.67,3.4,,,,,0.0,,,,,,6.67,3.4,,,0.0,,,,,,,,,,38405.0,NonCA,NonCA,Band 66,0.003,0.002,198.0,132.0,
173,2022-08-11 15:50:26.200000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-91.92,-16.95,-56.09,,,-15.8,1.45,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,,,,,
174,2022-08-11 15:50:26.300000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-90.17,-16.58,-54.67,9.73,,-20.63,0.6,9.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,38405.0,NonCA,,Band 66,,,,,
175,2022-08-11 15:50:26.400000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-89.29,-17.1,-53.44,,-13.67,-14.23,-0.8,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,4.5,,,QPSK,,,4.0,,,,,,25.0,0.0,,,,,4.0,,,,25.0,0.0,,,,,0.002,,0.0,,38405.0,NonCA,,Band 66,,,,,
176,2022-08-11 15:50:26.500000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-89.09,-14.97,-55.38,,,-20.67,1.55,8.38,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38405.0,NonCA,,Band 66,,,,,0.003
177,2022-08-11 15:50:26.600000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-90.06,-14.72,-56.59,,,-15.92,0.0,7.75,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,25.0,,,,,,,,,,25.0,,,,,,,,,38405.0,NonCA,,Band 66,0.002,0.003,132.0,198.0,
178,2022-08-11 15:50:26.700000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-91.17,-17.38,-54.63,,,-17.93,0.77,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,2.5,,,QPSK,,,9.0,,,,,,0.0,,,,,,9.0,,,,0.0,,,,,,0.004,,0.0,,38405.0,NonCA,,Band 66,,,,,
179,2022-08-11 15:50:26.800000,,,,,,,,,,,,,,,,,,,,,,,,484.0,Band 66,66711.0,132247.0,15.0,15.0,-90.91,-17.22,-54.78,,,-16.09,1.45,7.83,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,38405.0,NonCA,,Band 66,,,,,
