,TIME_STAMP,Lon,Lat,Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
110,2022-08-14 11:18:10.500000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-99.19,-14.25,-66.19,,8.16,-11.8,10.5,10.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,0.003
111,2022-08-14 11:18:10.600000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-99.95,-15.14,-65.4,,,-15.27,10.72,10.5,7.0,2.0,16.67,83.33,0.0,0.0,TM4,13.0,,8.33,14.0,,QPSK,16QAM,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
112,2022-08-14 11:18:10.700000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-100.92,-13.44,-66.92,,,-15.19,9.3,9.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,
113,2022-08-14 11:18:10.800000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-101.1,-14.21,-66.69,,,-14.27,12.43,9.67,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,14.0,,,64QAM,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,21528.0,NonCA,NonCA,Band 2,0.003,0.002,198.0,132.0,
114,2022-08-14 11:18:10.900000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-100.52,-13.42,-67.58,,,-16.01,12.73,10.5,8.5,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,5.5,,,QPSK,,,4.0,,,,,,0.0,20.0,,,,,4.0,,,,0.0,20.0,,,,,0.004,,0.0,,21528.0,NonCA,,Band 2,,,,,
115,2022-08-14 11:18:11.000000,,,LTE,,,,LTE Qualcomm,34.0,Band 2,675.0,18675.0,15.0,15.0,-100.25,-13.04,-67.35,,,-14.98,12.8,11.5,6.5,2.0,25.0,75.0,0.0,0.0,TM4,13.0,,,,,,,,,,0.11,0.11,0.01,0.05,,,0.017,0.026,0.017,0.02,,,0.11,0.05,,,0.017,0.026,0.017,0.02,,,,,21528.0,NonCA,,Band 2,,,,,0.003
116,2022-08-14 11:18:11.100000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-100.83,-12.25,-68.06,,,-14.18,11.73,11.33,5.33,2.0,33.33,66.67,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
117,2022-08-14 11:18:11.200000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-101.42,-13.31,-69.15,,,-15.1,10.23,11.0,5.33,2.0,33.33,66.67,0.0,0.0,TM4,13.0,,4.5,,,QPSK,,,4.0,,,,,,0.0,20.0,,,,,4.0,,,,0.0,20.0,,,,,0.002,0.003,0.0,,21528.0,NonCA,,Band 2,,,,,
118,2022-08-14 11:18:11.300000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-101.17,-13.44,-68.83,,,-16.4,10.7,10.0,8.67,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,21528.0,NonCA,,Band 2,0.002,0.003,132.0,198.0,
119,2022-08-14 11:18:11.400000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-100.34,-11.16,-70.0,,,-16.38,10.05,11.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,
120,2022-08-14 11:18:11.500000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-100.81,-12.22,-69.0,,5.84,-15.66,9.2,11.0,7.33,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,9.5,11.0,14.0,QPSK,16QAM,64QAM,4.0,3.11,,,,,0.0,16.67,,,,,4.0,3.11,,,0.0,16.67,,,,,,,,,21528.0,NonCA,NonCA,Band 2,,,,,0.002
121,2022-08-14 11:18:11.600000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-99.81,-14.13,-66.11,,,-17.52,8.15,10.67,5.0,2.0,33.33,66.67,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
122,2022-08-14 11:18:11.700000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-98.98,-14.09,-66.03,22.22,,-10.02,8.85,11.5,3.5,2.0,50.0,50.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,
123,2022-08-14 11:18:11.800000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-99.91,-10.5,-70.63,,5.45,-18.97,8.3,11.0,2.0,1.0,66.67,33.33,0.0,0.0,TM4,13.0,,5.5,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,21528.0,NonCA,,Band 2,0.003,0.002,198.0,132.0,
124,2022-08-14 11:18:11.900000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-99.23,-13.15,-66.96,,,-3.54,11.9,9.75,6.5,2.0,20.0,80.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,0.004,,0.0,,21528.0,NonCA,,Band 2,,,,,
125,2022-08-14 11:18:11.958166,,,,eventB1_NR_r15,eventB1_NR_r15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,2022-08-14 11:18:12.000000,,,LTE,,,,LTE Qualcomm,34.0,Band 2,675.0,18675.0,15.0,15.0,-97.91,-12.72,-66.42,,,-7.1,11.48,11.25,8.75,2.0,33.33,66.67,0.0,0.0,TM4,13.0,4x2,,,,,,,,,0.1,0.1,0.02,0.06,,,0.015,0.03,0.015,0.027,,,0.1,0.06,,,0.015,0.03,0.015,0.027,,,,,21528.0,NonCA,,Band 2,,,,,0.003
127,2022-08-14 11:18:12.100000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-96.48,-10.81,-66.85,,,-15.74,12.3,11.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,4.4,0.0,,QPSK,QPSK,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
128,2022-08-14 11:18:12.200000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-96.7,-12.06,-65.06,,,-15.41,12.02,9.6,10.8,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,13.11,,,64QAM,,3.15,,,,,,0.0,,,,,,3.15,,,,0.0,,,,,0.002,,0.0,,21528.0,NonCA,NonCA,Band 2,,,,,
129,2022-08-14 11:18:12.300000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-94.81,-12.08,-63.23,,,-13.57,11.03,10.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,21528.0,NonCA,,Band 2,0.002,0.003,132.0,198.0,
130,2022-08-14 11:18:12.400000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.35,-11.08,-63.54,,,-4.53,10.9,8.75,11.75,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,5.5,,,QPSK,,,4.0,,,,,,0.0,14.29,,,,,4.0,,,,0.0,14.29,,,,,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,
131,2022-08-14 11:18:12.500000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.44,-13.81,-60.88,,,-17.29,11.2,9.33,11.33,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,0.002
132,2022-08-14 11:18:12.600000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-94.83,-13.58,-61.98,,,-19.9,10.27,9.25,10.5,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
133,2022-08-14 11:18:12.700000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-94.75,-11.22,-62.69,,,-10.53,7.85,10.0,9.5,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,7.8,22.0,,QPSK,64QAM,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,0.003,0.0,,21528.0,NonCA,,Band 2,,,,,
134,2022-08-14 11:18:12.800000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-92.47,-14.98,-58.48,,4.92,-18.8,10.6,10.33,10.67,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,17.14,,,64QAM,,3.63,,,,,,0.0,,,,,,3.63,,,,0.0,,,,,,,,,21528.0,NonCA,NonCA,Band 2,0.003,0.002,198.0,132.0,
135,2022-08-14 11:18:12.900000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-91.19,-12.97,-59.47,,,-9.7,12.35,11.0,11.5,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.0,,21528.0,NonCA,,Band 2,,,,,
136,2022-08-14 11:18:13.000000,,,LTE,,,,LTE Qualcomm,34.0,Band 2,675.0,18675.0,15.0,15.0,-91.72,-12.19,-60.64,22.13,,-26.5,12.55,11.0,12.33,2.0,0.0,100.0,0.0,0.0,TM4,13.0,4x2,5.5,,,QPSK,,,4.0,,0.11,0.11,0.02,0.06,0.0,,0.022,0.031,0.016,0.028,4.0,,0.11,0.06,0.0,,0.022,0.031,0.016,0.028,,,,,21528.0,NonCA,,Band 2,,,,,0.003
137,2022-08-14 11:18:13.100000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-90.92,-10.77,-61.36,,1.82,-10.3,13.13,12.5,12.75,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
138,2022-08-14 11:18:13.200000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-91.02,-11.21,-60.94,,,-20.6,12.8,12.0,10.67,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,
139,2022-08-14 11:18:13.300000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-90.67,-11.6,-60.13,,,-16.15,12.77,12.0,10.75,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,5.5,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,0.003,21528.0,NonCA,,Band 2,0.002,0.003,132.0,198.0,
140,2022-08-14 11:18:13.400000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-89.66,-12.22,-56.59,,,-16.0,12.1,11.0,12.5,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
141,2022-08-14 11:18:13.500000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-88.88,-12.03,-58.09,,,-13.98,13.9,11.33,13.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,18.0,,,64QAM,,3.08,,,,,,0.0,,,,,,3.08,,,,0.0,,,,,0.002,,0.0,,21528.0,NonCA,NonCA,Band 2,,,,,0.003
142,2022-08-14 11:18:13.600000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-90.55,-11.08,-60.72,,,-16.35,13.0,12.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,15.67,23.0,,64QAM,64QAM,,4.0,,,,,,40.0,,,,,,4.0,,,,40.0,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
143,2022-08-14 11:18:13.700000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-92.7,-10.27,-63.48,,,-14.58,9.8,10.4,10.6,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
144,2022-08-14 11:18:13.800000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.44,-11.13,-63.31,,,-16.83,10.95,11.0,9.5,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,0.004,,0.0,,21528.0,NonCA,,Band 2,0.003,0.002,198.0,132.0,
145,2022-08-14 11:18:13.900000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-96.44,-12.58,-65.1,,,-10.29,11.03,11.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,4.6,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
146,2022-08-14 11:18:14.000000,,,LTE,,,,LTE Qualcomm,34.0,Band 2,675.0,18675.0,15.0,15.0,-97.85,-11.67,-66.88,,,-19.43,10.23,10.0,7.33,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,0.08,0.08,0.02,0.06,,,0.007,0.031,0.007,0.028,,,0.08,0.06,,,0.007,0.031,0.007,0.028,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,0.002
147,2022-08-14 11:18:14.100000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-98.2,-12.69,-66.13,,-0.08,-15.72,7.03,11.2,1.2,1.0,80.0,20.0,0.0,0.0,TM4,6.0,,,,18.0,,,64QAM,,3.22,,,,,,20.0,,,,,,3.22,,,,20.0,,,,,,,,,21528.0,NonCA,NonCA,Band 2,,,,,
148,2022-08-14 11:18:14.200000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-97.91,-14.25,-64.91,,,-17.82,7.3,8.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,4.5,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,0.003,,,21528.0,NonCA,,Band 2,,,,,
149,2022-08-14 11:18:14.300000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-97.04,-14.44,-63.85,21.45,,-15.03,9.03,9.0,4.5,2.0,25.0,75.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,0.002,21528.0,NonCA,,Band 2,0.002,0.003,132.0,198.0,
150,2022-08-14 11:18:14.400000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-96.19,-15.78,-61.66,,2.43,-18.73,5.75,8.0,6.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
151,2022-08-14 11:18:14.500000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.96,-13.97,-61.17,,,-7.37,5.37,7.8,6.8,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,4.0,5.0,,QPSK,QPSK,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,0.002
152,2022-08-14 11:18:14.600000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.25,-14.54,-59.48,,,-18.16,5.93,8.25,8.5,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
153,2022-08-14 11:18:14.700000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.5,-15.19,-59.31,,,-9.59,2.8,6.75,7.75,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
154,2022-08-14 11:18:14.764991,,,,eventB1_NR_r15,eventB1_NR_r15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2022-08-14 11:18:14.800000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-94.28,-15.97,-59.22,,,-19.66,4.4,7.0,8.5,4.0,0.0,50.0,0.0,50.0,TM4,13.0,,4.5,2.0,14.7,QPSK,QPSK,64QAM,4.0,3.58,,,,,0.0,,,,,,4.0,3.58,,,0.0,,,,,,0.004,,0.0,,21528.0,NonCA,NonCA,Band 2,0.003,0.002,198.0,132.0,
156,2022-08-14 11:18:14.900000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-94.19,-15.33,-60.1,,,-12.62,4.27,6.33,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
157,2022-08-14 11:18:15.000000,,,LTE,,,,LTE Qualcomm,34.0,Band 2,675.0,18675.0,15.0,15.0,-95.38,-15.05,-60.61,,,-16.47,1.75,7.8,4.8,2.0,20.0,80.0,0.0,0.0,TM4,13.0,4x2,,,,,,,,,0.06,0.06,0.02,0.05,,42.86,0.006,0.039,0.006,0.025,,,0.06,0.05,,42.86,0.006,0.039,0.006,0.025,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,0.003
158,2022-08-14 11:18:15.100000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-96.65,-14.83,-61.19,,,-15.27,1.47,7.33,5.33,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,2.33,8.0,,QPSK,QPSK,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
159,2022-08-14 11:18:15.200000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-95.55,-16.91,-59.2,,,-19.0,-0.67,6.67,5.33,2.0,0.0,66.67,33.33,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,
160,2022-08-14 11:18:15.300000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-94.13,-15.29,-60.04,,2.78,-11.74,3.43,7.5,2.5,2.0,50.0,50.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.003,21528.0,NonCA,,Band 2,0.002,0.003,132.0,198.0,
161,2022-08-14 11:18:15.400000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-94.92,-15.1,-60.27,,,-19.02,0.53,6.0,6.33,2.0,0.0,66.67,33.33,0.0,TM4,13.0,,6.0,3.0,16.83,QPSK,QPSK,64QAM,4.0,3.0,,,,,0.0,,,,,,4.0,3.0,,,0.0,,,,,,,,,,21528.0,NonCA,NonCA,Band 2,,,,,
162,2022-08-14 11:18:15.500000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-96.47,-16.06,-61.5,,,-14.78,2.3,6.0,6.75,2.0,0.0,75.0,25.0,0.0,TM4,13.0,,,,,,,,,,,,,,,25.0,,,,,,,,,,25.0,,,,,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,0.002
163,2022-08-14 11:18:15.600000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-98.08,-14.83,-63.45,21.96,,-15.12,4.13,7.0,7.67,2.0,0.0,66.67,0.0,33.33,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,21528.0,NonCA,,Band 2,,,,,
164,2022-08-14 11:18:15.700000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-98.09,-14.28,-64.44,,3.14,-16.75,3.25,7.0,7.5,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,3.0,7.0,,QPSK,QPSK,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.004,,0.0,,21528.0,NonCA,,Band 2,,,,,
165,2022-08-14 11:18:15.800000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-97.92,-15.88,-62.54,,,-14.74,2.67,7.0,4.75,2.0,25.0,75.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,,,,21528.0,NonCA,,Band 2,0.003,0.002,198.0,132.0,
166,2022-08-14 11:18:15.900000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-98.52,-13.94,-65.88,,,-12.0,4.4,6.0,4.33,2.0,0.0,66.67,33.33,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
167,2022-08-14 11:18:16.000000,,,LTE,,,,LTE Qualcomm,34.0,Band 2,675.0,18675.0,15.0,15.0,-99.48,-15.59,-64.42,,,-19.74,4.9,7.0,5.67,2.0,0.0,66.67,0.0,33.33,TM4,13.0,,5.67,3.67,,QPSK,QPSK,,4.0,,0.11,0.11,0.07,0.06,0.0,,0.057,0.025,0.006,0.025,4.0,,0.11,0.06,0.0,,0.057,0.025,0.006,0.025,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,0.003
168,2022-08-14 11:18:16.100000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-97.06,-14.75,-63.13,,,-13.23,6.43,9.0,4.33,2.0,33.33,66.67,0.0,0.0,TM4,13.0,,,,15.38,,,64QAM,,3.36,,,,,,0.0,,,,,,3.36,,,,0.0,,,,,,,,,21528.0,NonCA,NonCA,Band 2,,,,,
169,2022-08-14 11:18:16.200000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-95.67,-12.52,-64.44,,,-19.83,7.0,10.67,2.67,1.0,66.67,33.33,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,
170,2022-08-14 11:18:16.300000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-95.47,-11.66,-64.42,,,-13.55,7.58,9.67,6.0,2.0,33.33,66.67,0.0,0.0,TM4,13.0,,4.2,24.0,,QPSK,64QAM,,4.8,,,,,,33.33,0.0,,,,,4.8,,,,33.33,0.0,,,,,,,,0.003,21528.0,NonCA,,Band 2,0.002,0.003,132.0,198.0,
171,2022-08-14 11:18:16.400000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-95.5,-12.1,-63.33,,,-20.47,7.57,10.5,4.5,2.0,50.0,50.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
172,2022-08-14 11:18:16.500000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-94.67,-11.94,-62.23,,,-15.15,7.8,8.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,0.002
173,2022-08-14 11:18:16.600000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.4,-13.63,-60.38,,2.98,-14.58,8.57,10.25,2.5,1.0,75.0,25.0,0.0,0.0,TM4,10.0,,6.67,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
174,2022-08-14 11:18:16.700000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.15,-12.06,-61.98,,,-17.18,6.27,9.67,3.33,1.0,66.67,33.33,0.0,0.0,TM4,10.0,,,,13.57,,,64QAM,,3.44,,,,,,,,,,,,3.44,,,,,,,,,0.004,,0.0,,21528.0,NonCA,NonCA,Band 2,,,,,
175,2022-08-14 11:18:16.800000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-92.56,-10.92,-62.8,,,-19.7,7.77,8.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,21528.0,NonCA,,Band 2,0.003,0.002,198.0,132.0,
