TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-09 15:20:22.000000,-115.173347,36.100471,LTE(2CA),37.595,3CA,
2022-08-09 15:20:22.100000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:22.200000,-115.173347,36.100471,,,3CA,43.771
2022-08-09 15:20:22.300000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:22.400000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:22.500000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:22.600000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:22.700000,-115.173347,36.100471,,,3CA,32.874
2022-08-09 15:20:22.800000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:22.900000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:23.000000,-115.173347,36.100471,LTE(2CA),54.104,3CA,
2022-08-09 15:20:23.100000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:23.200000,-115.173347,36.100471,,,3CA,41.823
2022-08-09 15:20:23.300000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:23.400000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:23.500000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:23.600000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:23.700000,-115.173347,36.100471,,,3CA,51.996
2022-08-09 15:20:23.800000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:23.900000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:24.000000,-115.173347,36.100471,LTE(2CA),44.888,3CA,
2022-08-09 15:20:24.100000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:24.200000,-115.173347,36.100471,,,3CA,48.937
2022-08-09 15:20:24.300000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:24.400000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:24.500000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:24.600000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:24.700000,-115.173347,36.100471,,,3CA,48.058
2022-08-09 15:20:24.800000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:24.900000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:25.000000,-115.173347,36.100471,LTE(2CA),35.199,3CA,
2022-08-09 15:20:25.100000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:25.200000,-115.173347,36.100471,,,3CA,22.385
2022-08-09 15:20:25.300000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:25.400000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:25.500000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:25.600000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:25.700000,-115.173347,36.100471,,,3CA,46.785
2022-08-09 15:20:25.800000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:25.900000,-115.173347,36.100471,,,3CA,
2022-08-09 15:20:26.000000,-115.173347,36.100471,LTE(2CA),0.088,,
2022-08-09 15:20:26.100000,-115.173347,36.100471,,,2CA,
2022-08-09 15:20:26.200000,-115.173347,36.100471,,,,0.966
2022-08-09 15:20:26.600000,-115.173347,36.100471,,,NonCA,
2022-08-09 15:20:26.700000,-115.173347,36.100471,,,,0.000
2022-08-09 15:20:26.800000,-115.173347,36.100471,,,NonCA,
2022-08-09 15:20:27.000000,-115.173347,36.100471,LTE,0.007,,
2022-08-09 15:20:27.100000,-115.173347,36.100471,,,NonCA,
2022-08-09 15:20:27.200000,-115.173347,36.100471,,,,0.000
2022-08-09 15:20:27.700000,-115.173347,36.100471,,,,0.000
2022-08-09 15:20:28.000000,-115.173347,36.100471,LTE,,NonCA,
2022-08-09 15:20:28.200000,-115.173347,36.100471,,,NonCA,0.000
2022-08-09 15:20:28.600000,-115.173347,36.100471,,,NonCA,
2022-08-09 15:20:28.700000,-115.173347,36.100471,,,,0.000
2022-08-09 15:20:28.800000,-115.173347,36.100471,,,NonCA,
2022-08-09 15:20:29.000000,-115.173347,36.100471,LTE,0.055,NonCA,
2022-08-09 15:20:29.200000,-115.173347,36.100471,,,NonCA,0.000
2022-08-09 15:20:29.400000,-115.173347,36.100471,,,NonCA,
2022-08-09 15:20:29.700000,-115.173347,36.100471,,,,0.000
2022-08-09 15:20:30.000000,-115.173347,36.100471,LTE,0.000,,
2022-08-09 15:20:30.100000,-115.173347,36.100471,,,NonCA,
2022-08-09 15:20:30.200000,-115.173347,36.100471,,,,0.000
2022-08-09 15:20:30.500000,-115.173347,36.100471,,,NonCA,
2022-08-09 15:20:30.700000,-115.173347,36.100471,,,NonCA,0.010
2022-08-09 15:20:30.900000,-115.173347,36.100471,,,NonCA,
2022-08-09 15:20:31.000000,-115.173347,36.100471,LTE,0.015,NonCA,
2022-08-09 15:20:31.200000,-115.173347,36.100471,,,NonCA,0.001
2022-08-09 15:20:31.700000,-115.173347,36.100471,,,,0.000
2022-08-09 15:20:32.000000,-115.173347,36.100471,LTE,,,
2022-08-09 15:20:32.100000,-115.173347,36.100471,,,NonCA,
2022-08-09 15:20:32.200000,-115.173347,36.100471,,,,0.000
2022-08-09 15:20:32.300000,-115.173347,36.100471,,,NonCA,
2022-08-09 15:20:32.700000,-115.173347,36.100471,,,NonCA,0.000
2022-08-09 15:20:33.000000,-115.173347,36.100471,LTE,0.004,NonCA,
2022-08-09 15:20:33.200000,-115.173347,36.100471,,,NonCA,
2022-08-09 15:20:33.400000,-115.173347,36.100471,,,NonCA,
2022-08-09 15:20:33.600000,-115.173347,36.100471,,,NonCA,
Count,465,465,"LTE: 9 (17.3%)
LTE(2CA): 43 (82.7%)",49,"Count: 447
2CA: 1 (0.2%)
3CA: 411 (91.9%)
NonCA: 35 (7.8%)
CA Avg=2.841",102
Minimum,-115.173370,36.100471,,0.000,,0.000
Maximum,-115.173347,36.100479,,88.055,,93.189
Average,,,,43.068,,40.114
Stdev,,,,26.899,,27.761
Median,,,,37.595,,37.598
5%-tile,,,,0.011,,0.000
95%-tile,,,,83.208,,82.264
