,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
3535,2908301,1660278762,0.782,0.782,45.399,1280x720-50,11859141,11889639,30498,45.3148,1660278763.032,0.0,5.834000000000003,50.0,0.0,-533.4000000000003
3547,2909416,1660278764,2.202,2.202,45.904,1280x720-5,1124622,1191656,67034,4.5426,1660278764.112,40.7722,0.5050000000000026,5.0,45.0,-90.50000000000026
3571,2910949,1660278765,3.245,3.245,46.46,1280x720-10,2351443,2380416,28973,9.0728,1660278765.612,4.530200000000001,0.5559999999999974,10.0,5.0,-50.59999999999974
3688,2914936,1660278769,1.261,1.261,46.46,1280x720-50,11859141,11890495,31354,45.3148,1660278769.617,36.242,0.0,50.0,40.0,10.0
3700,2915461,1660278770,2.738,2.738,46.46,1280x720-5,1124622,1191656,67034,4.5425,1660278770.153,40.7723,0.0,5.0,45.0,-40.0
3817,2920708,1660278775,1.071,1.071,48.022,1280x720-50,11859141,11890494,31353,45.3148,1660278775.389,40.7723,1.5619999999999976,50.0,45.0,-151.19999999999976
3829,2921281,1660278775,3.073,3.073,48.576,1280x720-5,1124622,1191658,67036,4.5426,1660278775.962,40.7722,0.554000000000002,5.0,45.0,-95.4000000000002
3946,2929637,1660278784,1.218,1.218,53.004,1280x720-50,11859141,11890491,31350,45.3148,1660278784.348,40.7722,4.427999999999997,50.0,45.0,-437.7999999999997
3958,2930407,1660278785,2.448,2.448,53.004,1280x720-5,1124622,1191663,67041,4.5426,1660278785.098,40.7722,0.0,5.0,45.0,-40.0
4075,2935670,1660278790,1.128,1.128,54.918,1280x720-50,11859141,11890476,31335,45.3148,1660278790.383,40.7722,1.9140000000000015,50.0,45.0,-186.40000000000015
4087,2936265,1660278790,3.13,3.130,55.522,1280x720-5,1124622,1191658,67036,4.5426,1660278790.978,40.7722,0.6039999999999992,5.0,45.0,-100.39999999999992
4204,2940930,1660278795,0.498,0.498,55.522,1280x720-50,11859141,11890478,31337,45.3148,1660278795.603,40.7722,0.0,50.0,45.0,5.0
4216,2941703,1660278796,2.5,2.500,56.229,1280x720-5,1124622,1191657,67035,4.5425,1660278796.391,40.7723,0.7070000000000007,5.0,45.0,-110.70000000000007
4333,2949031,1660278803,0.919,0.919,59.958,1280x720-50,11859025,11890462,31437,45.3149,1660278803.743,40.772400000000005,3.728999999999999,50.0,45.0,-367.8999999999999
4345,2949881,1660278804,2.921,2.921,60.813,1280x720-5,1124611,1191657,67046,4.5425,1660278804.85,40.772400000000005,0.855000000000004,5.0,45.0,-125.5000000000004
4462,2959228,1660278813,0.652,0.652,65.797,1280x720-50,11859025,11890454,31429,45.3148,1660278815.301,40.7723,4.983999999999995,50.0,45.0,-493.39999999999947
4474,2960303,1660278814,2.654,2.654,66.902,1280x720-5,1124611,1191662,67051,4.5426,1660278815.075,40.7722,1.105000000000004,5.0,45.0,-150.5000000000004
4591,2971729,1660278826,0.245,0.245,73.849,1280x720-50,11859025,11890453,31428,45.3149,1660278828.374,40.7723,6.947000000000003,50.0,45.0,-689.7000000000003
4603,2972609,1660278827,2.22,2.220,74.653,1280x720-5,1124611,1191659,67048,4.5426,1660278827.297,40.7723,0.804000000000002,5.0,45.0,-120.4000000000002
4627,2974023,1660278828,2.815,2.815,74.653,1280x720-10,2351420,2380432,29012,9.0729,1660278828.725,4.5303,0.0,10.0,5.0,5.0
