,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL Modulation0,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
38,2022-08-11 20:36:07.500000,-99.256317,40.675785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.0,Band 66,66586.0,132122.0,10.0,10.0,-112.98,-22.34,-73.63,,,23.0,-7.69,3.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2022-08-11 20:36:07.600000,-99.256271,40.675781,-99.25627,40.67578,20:36:07,97.0,137.0,137.0,37.56,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,407.0,Band 66,66586.0,132122.0,10.0,10.0,-115.05,-22.49,-75.58,22.98,23.0,23.0,-8.05,3.0,0.0,,,,,,TM4,1.0,,2.67,,0.8,QPSK,,QPSK,5.0,3.06,,,,,66.67,25.0,,,,,5.0,3.06,,,66.67,25.0,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
40,2022-08-11 20:36:07.700000,-99.256226,40.675777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.0,,0.0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2022-08-11 20:36:08.000000,-99.256088,40.675766,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,2x4,,,,,,,,,0.17,0.17,0.02,7.12,,,0.021,1.117,0.02,0.997,,,0.22,7.12,,,0.027,1.117,0.026,0.997,0.0,,0.0,,,,,,62.5,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.05,0.0,,0.006,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2022-08-11 20:36:08.100000,-99.256042,40.675758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
43,2022-08-11 20:36:08.168226,-99.256012,40.675758,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2022-08-11 20:36:08.170117,-99.256012,40.675758,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2022-08-11 20:36:08.170298,-99.256012,40.675758,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2022-08-11 20:36:08.200000,-99.256004,40.675755,,,,,,,,,,,1.0,28.0,254.0,32.0,3.0,45.0,309.0,28.0,4.0,19.0,285.0,27.0,10.0,3.0,144.0,22.0,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-107.06,-10.69,-80.27,,,19.14,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,50728.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2022-08-11 20:36:08.222339,-99.255989,40.675755,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg4[Pass],PRACH: Msg4[Pass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2022-08-11 20:36:08.222357,-99.255989,40.675755,,,,,,,,,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2022-08-11 20:36:08.252902,-99.255974,40.675755,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRE_rrcConnectionReestablishment,RRE_rrcConnectionReestablishment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2022-08-11 20:36:08.300000,-99.255959,40.675751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-106.51,-10.34,-80.06,,,17.71,6.47,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,,0.001,50728.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2022-08-11 20:36:08.355817,-99.255928,40.675751,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA Config Attempt,CA Config Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2022-08-11 20:36:08.375305,-99.25592,40.675747,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA Config Success,CA Config Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2022-08-11 20:36:08.400000,-99.255913,40.675747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-107.06,-12.73,-78.2,,,18.5,4.67,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,4.89,,,QPSK,,,9.67,,,,,,0.0,0.0,,,,,9.67,,,,0.0,0.0,,,,,,0.001,,,50728.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2022-08-11 20:36:08.500000,-99.255867,40.675743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-106.64,-13.3,-78.17,,,18.68,4.12,9.0,0.0,,,,,,TM4,3.0,,,,15.44,,,64QAM,,2.33,,,,,,,,,,,,2.33,,,,,,,,,0.0,,0.011,,50728.0,3CA,NonCA,Band 66+Band 66+Band 13,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-106.93,-17.06,-72.66,0.64,,,,,,,,,,,,,,,,,,,,282.0,Band 13,5230.0,23230.0,10.0,10.0,-109.05,-15.5,-76.39,-0.4,,,,,,,,,,,,,,,,,,,,,,,
55,2022-08-11 20:36:08.600000,-99.255821,40.675739,-99.25582,40.67574,20:36:08,97.0,137.0,137.0,38.25,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-106.83,-11.58,-78.41,21.28,,20.33,6.02,5.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,6.88,11.25,13.33,QPSK,16QAM,16QAM,3.72,16.2,,,,,13.64,2.56,,,,,18.72,15.48,,,13.04,2.56,,,,,,,,,50728.0,3CA,NonCA,Band 66+Band 66+Band 13,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-105.88,-15.13,-72.81,3.12,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,9.0,QPSK,15.0,,,,0.0,,,282.0,Band 13,5230.0,23230.0,10.0,10.0,-107.77,-16.79,-73.33,-2.78,4.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,,,,,,,,0.001,0.208,60.0,13028.0
56,2022-08-11 20:36:08.700000,-99.255775,40.675735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-108.73,-12.29,-79.19,21.38,,21.45,1.62,9.0,0.0,,,,,,TM4,3.0,,,,11.76,,,16QAM,,15.51,,,,,,10.0,,,,,,15.52,,,,10.0,,,,,0.071,,0.07,0.581,50728.0,3CA,NonCA,Band 66+Band 66+Band 13,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-104.88,-15.03,-72.28,0.78,,,,,,,,,,,,,,,,,,,,282.0,Band 13,5230.0,23230.0,10.0,10.0,-107.43,-15.44,-73.99,-2.84,,,,,,,,,,,,,,,,,,,,,,,
57,2022-08-11 20:36:08.800000,-99.25573,40.675732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-109.97,-12.81,-80.08,21.7,,21.76,4.5,5.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,9.39,,,QPSK,,16.22,,,,,,7.0,,,,,,16.22,,,,7.0,,,,,,,,,50728.0,2CA,NonCA,Band 66+Band 66,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-106.08,-14.56,-74.06,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2022-08-11 20:36:08.900000,-99.255684,40.675728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-107.78,-10.51,-80.54,21.53,,21.28,6.28,2.0,7.0,,,,,,TM4,0.0,,6.29,10.0,10.41,QPSK,16QAM,16QAM,2.6,16.05,,,,,5.0,11.25,,,,,8.22,16.06,,,3.57,11.25,,,,,,,,,50728.0,2CA,NonCA,Band 66+Band 66,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-107.29,-12.51,-75.18,4.12,,,,,,,,,,,5.38,QPSK,5.63,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2022-08-11 20:36:09.000000,-99.255638,40.675724,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,282.0,Band 66,66761.0,132297.0,5.0,5.0,-109.92,-11.46,-79.69,21.42,,20.37,3.6,4.0,4.0,,,,,,TM4,1.0,2x4,5.75,9.75,12.6,QPSK,16QAM,16QAM,2.8,14.45,0.62,0.6,0.12,9.23,0.0,7.46,0.089,2.361,0.068,2.067,10.3,14.5,0.64,9.23,0.0,7.46,0.091,2.361,0.069,2.067,0.041,,0.04,,50728.0,2CA,NonCA,Band 66+Band 66,10.0,282.0,Band 66,66586.0,132122.0,10.0,10.0,-108.38,-12.19,-74.56,2.2,,,,,,,,,,,6.0,QPSK,7.5,0.02,0.02,0.0,0.0,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2022-08-11 20:36:09.100000,-99.255592,40.67572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-109.48,-10.38,-79.62,21.46,15.62,21.34,5.18,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,,,10.41,,,16QAM,,15.51,,,,,,9.09,,,,,,15.49,,,,9.09,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,2.469,3672.0,154308.0
61,2022-08-11 20:36:09.200000,-99.255547,40.675716,,,,,,,,,,,1.0,28.0,254.0,31.0,3.0,45.0,309.0,26.0,4.0,19.0,285.0,27.0,10.0,3.0,144.0,25.0,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-111.46,-12.71,-79.55,21.66,,21.72,3.0,7.5,0.0,,,,,,TM4,3.0,,1.11,4.21,8.6,QPSK,QPSK,QPSK,4.87,13.77,,,,,13.51,12.5,,,,,4.87,13.77,,,13.51,12.5,,,,,0.033,,0.032,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2022-08-11 20:36:09.300000,-99.255501,40.675713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-112.8,-13.14,-80.22,21.96,,22.03,4.78,8.0,0.0,,,,,,TM4,3.0,,12.75,,7.16,16QAM,,QPSK,2.0,11.76,,,,,33.33,10.34,,,,,2.0,11.83,,,33.33,10.34,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2022-08-11 20:36:09.400000,-99.255455,40.675709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-105.21,-12.45,-77.9,22.16,17.67,21.11,10.37,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,13.46,,,16QAM,,13.72,,,,,,0.0,,,,,,13.7,,,,0.0,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2022-08-11 20:36:09.500000,-99.255409,40.675705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-101.78,-8.2,-78.13,20.58,,20.09,8.61,11.0,0.0,,,,,,TM4,3.0,,7.26,,20.98,QPSK,,64QAM,3.52,16.42,,,,,0.0,10.53,,,,,3.52,16.47,,,0.0,10.53,,,,,0.029,,0.028,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2022-08-11 20:36:09.600000,-99.255363,40.675701,-99.25536,40.6757,20:36:09,97.0,139.0,139.0,39.09,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-107.21,-10.98,-79.57,20.79,,20.79,3.62,8.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,12.75,,18.91,16QAM,,16QAM,3.25,16.86,,,,,0.0,11.25,,,,,3.25,16.86,,,0.0,11.25,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,2.053,2444.0,128572.0
66,2022-08-11 20:36:09.700000,-99.255318,40.675697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-110.53,-17.78,-78.41,,,15.78,-2.14,5.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,12.74,,16.42,16QAM,,16QAM,5.22,14.23,,,,,30.0,3.57,,,,,5.22,13.77,,,30.0,3.57,,,,,0.118,,0.113,2.334,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2022-08-11 20:36:09.800000,-99.255272,40.67569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-111.25,-20.09,-77.16,21.14,,21.61,-3.13,4.0,0.0,,,,,,TM4,3.0,,,,8.4,,,QPSK,,15.58,,,,,,24.56,,,,,,15.58,,,,24.56,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2022-08-11 20:36:09.900000,-99.255226,40.675686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-110.89,-17.48,-78.03,22.07,11.4,20.95,0.4,5.0,0.0,,,,,,TM4,3.0,,7.33,,6.64,QPSK,,QPSK,5.8,11.0,,,,,20.0,17.02,,,,,5.8,10.64,,,20.0,17.02,,,,,,1.919,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2022-08-11 20:36:10.000000,-99.25518,40.675682,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,282.0,Band 66,66761.0,132297.0,5.0,5.0,-109.84,-13.23,-79.67,,,20.29,3.98,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,2x4,,,11.11,,,16QAM,,13.22,1.0,1.0,0.0,10.63,,0.0,0.114,4.249,0.109,3.81,,13.22,1.18,10.63,,0.0,0.13,4.249,0.124,3.81,0.031,,0.03,,50728.0,NonCA,NonCA,Band 66,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,0.17,0.17,0.0,,0.016,0.016,,,,
70,2022-08-11 20:36:10.037901,-99.255165,40.675678,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2022-08-11 20:36:10.100000,-99.255142,40.675674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-111.25,-12.56,-82.22,,,17.14,7.85,,,,,,,,,,,12.0,,11.0,16QAM,,QPSK,3.3,16.33,,,,,30.43,15.38,,,,,3.3,16.33,,,30.43,15.38,,,,,0.0,,,0.681,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,3.13,3952.0,195636.0
72,2022-08-11 20:36:10.109510,-99.255135,40.675674,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Attempt,Handover Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2022-08-11 20:36:10.130585,-99.255127,40.675674,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Success,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2022-08-11 20:36:10.143534,-99.255119,40.675674,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2022-08-11 20:36:10.152309,-99.255112,40.675674,,,,,,,,,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2022-08-11 20:36:10.152342,-99.255112,40.675674,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
