,TIME_STAMP,Lon,Lat,Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
61,2022-08-14 11:58:17.600000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.03,-14.59,-59.84,,,-11.69,8.7,13.0,2.0,1.0,80.0,20.0,0.0,0.0,TM4,12.0,,,,16.13,,,64QAM,,3.45,,,,,,0.0,,,,,,3.45,,,,0.0,,,,,0.002,,0.0,,21515.0,NonCA,NonCA,Band 2,,,,,
62,2022-08-14 11:58:17.700000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.52,-13.98,-59.88,,,-10.67,12.73,13.8,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,3.33,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
63,2022-08-14 11:58:17.800000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.5,-12.56,-60.63,,0.06,-11.76,16.6,12.75,5.0,2.0,50.0,50.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.0,,21515.0,NonCA,,Band 2,0.003,0.002,198.0,132.0,
64,2022-08-14 11:58:17.900000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.14,-14.13,-60.77,,,-11.19,13.02,9.75,9.88,2.0,25.0,75.0,0.0,0.0,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,21515.0,NonCA,,Band 2,,,,,
65,2022-08-14 11:58:18.000000,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,3.0,,,,,,,,,,,,7.43,21.0,,QPSK,64QAM,,7.29,,0.17,0.17,0.03,0.05,50.0,25.0,0.038,0.027,0.012,0.021,7.29,,0.17,0.05,50.0,25.0,0.038,0.027,0.012,0.021,,,,,,,,,,,,,0.002
66,2022-08-14 11:58:18.100000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.33,-12.33,-62.23,,,-13.18,11.45,12.13,5.38,2.0,50.0,50.0,0.0,0.0,TM4,12.0,,,,15.67,,,64QAM,,3.0,,,,,,,,,,,,3.0,,,,,,,,,0.002,,0.0,,21515.0,NonCA,NonCA,Band 2,,,,,
67,2022-08-14 11:58:18.200000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.52,-13.72,-59.98,,,-7.0,10.0,11.5,2.5,1.0,75.0,25.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.003,,,21515.0,NonCA,,Band 2,,,,,
68,2022-08-14 11:58:18.300000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.73,-13.58,-61.17,15.0,,-8.81,8.8,11.0,4.0,1.0,60.0,40.0,0.0,0.0,TM4,12.0,,14.0,18.0,,64QAM,64QAM,,4.0,,,,,,40.0,,,,,,4.0,,,,40.0,,,,,,0.004,,0.0,,21515.0,NonCA,,Band 2,0.002,0.003,132.0,198.0,
69,2022-08-14 11:58:18.400000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.16,-14.45,-60.31,,3.13,-11.0,9.38,10.2,5.8,2.0,40.0,60.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,25.0,,,,,,,,,,25.0,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
70,2022-08-14 11:58:18.500000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.94,-13.94,-61.25,,,-9.44,12.1,14.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,0.003
71,2022-08-14 11:58:18.600000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.67,-12.98,-61.83,,,-15.29,9.87,11.0,5.0,2.0,50.0,50.0,0.0,0.0,TM4,12.0,,5.4,,,QPSK,,,4.0,,,,,,20.0,,,,,,4.0,,,,20.0,,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,,,,,
72,2022-08-14 11:58:18.700000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.15,-12.31,-62.9,,,-8.4,10.27,10.38,6.0,2.0,37.5,62.5,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
73,2022-08-14 11:58:18.800000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-95.19,-10.94,-64.63,,,-19.82,9.95,12.4,1.8,1.0,80.0,20.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,0.003,21515.0,NonCA,,Band 2,0.003,0.002,198.0,132.0,
74,2022-08-14 11:58:18.900000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.84,-12.95,-62.8,,,-9.59,9.78,12.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,4.5,,14.75,QPSK,,64QAM,4.0,3.36,,,,,0.0,0.0,,,,,4.0,3.36,,,0.0,0.0,,,,,,,,,21515.0,NonCA,NonCA,Band 2,,,,,
75,2022-08-14 11:58:19.000000,,,LTE,,,,LTE Qualcomm,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.0,-12.88,-62.31,,,-17.63,10.3,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,4x2,,,,,,,,,0.09,0.09,0.0,0.07,,,0.01,0.031,0.01,0.024,,,0.09,0.07,,,0.01,0.031,0.01,0.024,,,,,21515.0,NonCA,,Band 2,,,,,0.003
76,2022-08-14 11:58:19.100000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.1,-14.27,-60.85,,3.76,-9.88,9.37,12.29,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,,,,,
77,2022-08-14 11:58:19.200000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.69,-12.63,-60.69,,,-11.89,8.9,11.0,2.0,1.0,75.0,25.0,0.0,0.0,TM4,12.0,,7.4,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
78,2022-08-14 11:58:19.300000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.19,-13.65,-61.33,,,-6.79,11.47,12.38,1.13,1.0,87.5,12.5,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.0,,21515.0,NonCA,,Band 2,0.002,0.003,132.0,198.0,
79,2022-08-14 11:58:19.400000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.75,-15.06,-60.9,,,-17.68,10.97,13.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,14.83,,,64QAM,,3.38,,,,,,,,,,,,3.38,,,,,,,,,,,,,21515.0,NonCA,NonCA,Band 2,,,,,
80,2022-08-14 11:58:19.500000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.08,-14.41,-60.52,,,-9.17,10.48,12.83,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,3.0,,,QPSK,,,4.0,,,,,,0.0,25.0,,,,,4.0,,,,0.0,25.0,,,,,,,,,21515.0,NonCA,,Band 2,,,,,0.002
81,2022-08-14 11:58:19.600000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.83,-13.4,-61.71,15.59,,-12.04,10.73,13.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,0.0,,21515.0,NonCA,,Band 2,,,,,
82,2022-08-14 11:58:19.700000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.25,-14.19,-60.97,,2.27,-7.87,14.3,13.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,25.0,,,,,,,,,,25.0,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
83,2022-08-14 11:58:19.800000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.88,-13.44,-62.69,,,-17.05,12.0,13.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,4.5,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,21515.0,NonCA,,Band 2,0.003,0.004,198.0,228.0,
84,2022-08-14 11:58:19.900000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.94,-13.44,-62.65,,,-8.35,12.7,14.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,0.002,,0.0,0.004,21515.0,NonCA,,Band 2,,,,,
85,2022-08-14 11:58:20.000000,,,LTE,,,,LTE Qualcomm,170.0,Band 2,675.0,18675.0,15.0,15.0,-95.06,-12.94,-63.38,,,-20.94,12.1,14.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,0.09,0.09,0.0,0.06,,,0.012,0.021,0.012,0.021,,,0.09,0.06,,,0.012,0.021,0.012,0.021,,,,,21515.0,NonCA,,Band 2,,,,,0.002
86,2022-08-14 11:58:20.100000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.17,-11.1,-61.44,,,-10.54,11.97,13.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,11.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,,,,,
87,2022-08-14 11:58:20.200000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.66,-10.38,-64.75,,,-11.82,12.15,14.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,15.14,,,64QAM,,3.25,,,,,,0.0,,,,,,3.25,,,,0.0,,,,,,,,,21515.0,NonCA,NonCA,Band 2,,,,,
88,2022-08-14 11:58:20.300000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-95.25,-12.56,-63.44,,,-9.17,10.5,13.8,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,0.002,0.003,132.0,198.0,
89,2022-08-14 11:58:20.400000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.69,-14.5,-61.13,,,-12.04,15.6,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,4.5,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
90,2022-08-14 11:58:20.500000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.63,-14.05,-60.81,,2.08,-10.26,13.4,14.43,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,21515.0,NonCA,,Band 2,,,,,0.003
91,2022-08-14 11:58:20.600000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.31,-14.56,-60.75,,,-12.71,12.9,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,21515.0,NonCA,,Band 2,,,,,
92,2022-08-14 11:58:20.700000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.25,-12.7,-61.72,,,-11.35,13.95,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,4.5,,15.33,QPSK,,64QAM,4.0,3.2,,,,,0.0,0.0,,,,,4.0,3.2,,,0.0,0.0,,,,,,,0.0,,21515.0,NonCA,NonCA,Band 2,,,,,
93,2022-08-14 11:58:20.800000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-95.81,-13.31,-63.53,,,-13.0,11.95,14.25,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.003,21515.0,NonCA,,Band 2,0.003,0.002,198.0,132.0,
94,2022-08-14 11:58:20.900000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-95.71,-13.92,-61.73,15.18,,-10.74,13.2,14.43,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,,,,,
95,2022-08-14 11:58:21.000000,,,LTE,,,,LTE Qualcomm,170.0,Band 2,675.0,18675.0,15.0,15.0,-95.41,-14.25,-61.81,,1.63,-12.25,13.8,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,4x2,8.0,,,QPSK,,,4.0,,0.07,0.07,0.0,0.05,0.0,,0.008,0.019,0.008,0.019,4.0,,0.07,0.05,0.0,,0.008,0.019,0.008,0.019,,,,,21515.0,NonCA,,Band 2,,,,,0.004
96,2022-08-14 11:58:21.100000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-95.97,-14.13,-63.09,,,-10.58,12.83,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.003,,,21515.0,NonCA,,Band 2,,,,,
97,2022-08-14 11:58:21.200000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-96.38,-14.94,-62.75,,,-12.25,12.9,14.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.0,,21515.0,NonCA,,Band 2,,,,,
98,2022-08-14 11:58:21.300000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-98.05,-13.19,-65.84,,,-12.42,13.0,14.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,3.0,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,21515.0,NonCA,,Band 2,0.002,0.003,132.0,198.0,
99,2022-08-14 11:58:21.400000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-98.31,-14.63,-64.0,,,-12.21,12.55,13.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
100,2022-08-14 11:58:21.500000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-98.34,-14.33,-64.16,,,-10.0,14.0,14.33,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,14.13,,,64QAM,,3.45,,,,,,,,,,,,3.45,,,,,,,,,0.002,,0.0,,21515.0,NonCA,NonCA,Band 2,,,,,0.002
101,2022-08-14 11:58:21.600000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-98.06,-13.63,-65.06,,,-9.21,10.55,14.2,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,4.5,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
102,2022-08-14 11:58:21.700000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-98.35,-12.88,-66.15,,,-10.96,8.77,12.8,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,,,,,
103,2022-08-14 11:58:21.800000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-98.47,-14.31,-65.38,,2.56,-11.71,11.3,12.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.003,21515.0,NonCA,,Band 2,0.003,0.002,198.0,132.0,
104,2022-08-14 11:58:21.900000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-96.5,-15.6,-62.15,,,-6.75,10.47,12.57,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,4.5,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,,,,,
105,2022-08-14 11:58:22.000000,,,LTE,,,,LTE Qualcomm,170.0,Band 2,675.0,18675.0,15.0,15.0,-95.88,-13.91,-62.47,,,-8.85,9.75,13.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,4x2,,,14.8,,,64QAM,,3.29,0.06,0.06,0.0,0.05,,0.0,0.007,0.023,0.007,0.023,,3.29,0.06,0.05,,0.0,0.007,0.023,0.007,0.023,,,,,21515.0,NonCA,NonCA,Band 2,,,,,0.003
106,2022-08-14 11:58:22.100000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-96.27,-14.34,-62.83,,,-9.17,11.25,13.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
107,2022-08-14 11:58:22.200000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-97.17,-14.29,-63.79,17.56,,-12.07,9.4,13.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,9.5,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.004,,0.0,,21515.0,NonCA,,Band 2,,,,,
108,2022-08-14 11:58:22.300000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-97.16,-14.64,-63.08,,4.8,-8.65,12.9,14.43,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,21515.0,NonCA,,Band 2,0.002,0.003,132.0,198.0,
109,2022-08-14 11:58:22.400000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-96.78,-14.56,-63.25,,,-11.48,12.5,11.8,5.2,1.0,60.0,40.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,,,,,
110,2022-08-14 11:58:22.500000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-96.6,-13.79,-63.33,,,-9.29,7.8,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,3.0,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,0.003,,,21515.0,NonCA,,Band 2,,,,,0.002
111,2022-08-14 11:58:22.600000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-97.19,-14.63,-63.0,,,-12.27,12.5,12.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
112,2022-08-14 11:58:22.700000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-97.16,-14.66,-63.38,,,-13.31,9.65,13.14,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,,,,,
113,2022-08-14 11:58:22.800000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-96.11,-14.93,-62.24,,,-9.54,9.58,12.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,3.0,,15.71,QPSK,,64QAM,4.0,2.83,,,,,0.0,0.0,,,,,4.0,2.83,,,0.0,0.0,,,,,,,,0.003,21515.0,NonCA,NonCA,Band 2,0.002,0.002,132.0,132.0,
114,2022-08-14 11:58:22.900000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-96.41,-14.5,-63.0,,,-16.14,7.55,11.2,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,,,,,
115,2022-08-14 11:58:23.000000,,,LTE,,,,LTE Qualcomm,170.0,Band 2,675.0,18675.0,15.0,15.0,-96.44,-13.38,-64.25,,3.14,3.15,13.5,12.2,6.2,2.0,40.0,60.0,0.0,0.0,TM4,4.0,,,,,,,,,,0.12,0.12,0.05,0.06,,25.0,0.034,0.032,0.011,0.025,,,0.12,0.06,,25.0,0.034,0.032,0.011,0.025,,,,,21515.0,NonCA,,Band 2,,,,,0.004
116,2022-08-14 11:58:23.100000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-96.33,-13.34,-63.25,,,-14.7,11.2,12.43,3.14,1.0,71.43,28.57,0.0,0.0,TM4,12.0,,11.67,1.0,,64QAM,64QAM,,4.83,,,,,,16.67,,,,,,4.83,,,,16.67,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
117,2022-08-14 11:58:23.200000,,,,,,,,,,,,,,,,,,,-13.1,,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.0,,,,,,,,,,
118,2022-08-14 11:58:23.300000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-96.63,-13.61,-63.55,,,-14.21,13.68,13.22,2.89,1.0,70.0,30.0,0.0,0.0,TM4,12.0,,,,18.86,,,64QAM,,3.44,,,,,,0.0,,,,,,3.44,,,,0.0,,,,,,,,,21515.0,NonCA,NonCA,Band 2,0.003,0.003,198.0,198.0,
119,2022-08-14 11:58:23.400000,,,,,,,,,,,,,,,,,,,-12.27,,7.75,12.25,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,5.0,,,QPSK,,,4.0,,,,,,0.0,25.0,,,,,4.0,,,,0.0,25.0,,,,,,,,,,,,,,,,,
120,2022-08-14 11:58:23.500000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-96.67,-14.5,-63.25,18.52,,-15.12,13.92,13.43,1.86,1.0,85.71,14.29,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,,,,,0.002
121,2022-08-14 11:58:23.600000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-96.91,-14.84,-63.31,,3.5,-12.27,10.85,12.8,2.6,1.0,80.0,20.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
122,2022-08-14 11:58:23.700000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-96.88,-14.41,-62.72,,,-16.74,14.1,10.86,8.57,2.0,28.57,71.43,0.0,0.0,TM4,2.0,,1.5,3.0,,QPSK,QPSK,,6.0,,,,,,0.0,0.0,,,,,6.0,,,,0.0,0.0,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
123,2022-08-14 11:58:23.800000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-96.81,-13.66,-63.97,,,-8.11,7.4,13.25,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.0,0.003,21515.0,NonCA,,Band 2,0.003,0.002,198.0,132.0,
124,2022-08-14 11:58:23.900000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-96.48,-15.19,-62.27,,,-16.97,13.0,14.71,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
125,2022-08-14 11:58:24.000000,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,-9.59,,14.25,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,4x2,4.25,15.5,13.43,QPSK,64QAM,64QAM,4.0,3.36,0.07,0.07,0.01,0.06,0.0,,0.012,0.016,0.012,0.016,4.0,3.36,0.07,0.06,0.0,,0.012,0.016,0.012,0.016,,0.003,,,,,NonCA,,,,,,0.003
126,2022-08-14 11:58:24.100000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-97.05,-14.23,-63.19,,,-17.19,11.82,14.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,,,,,
